index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
124,24,0,0,0,10.000000000000002,20,10.0,2.9944573507593297,0,,14.155070994698239,1,30.0,29.999999999999986,8,30.0,0,11.621000000000002,2547.0,1248,0,0.0,12480.000000000002,False,-0.7691762109908584,0,7.382000000000002,16004,1252,0,0.0,12520.000000000002,False,-0.4151518335609961,0,0.2,57250,0,670,0.0,9483.89756644782,False,0.10915798220149774,0,9.839000000000002,29668,1253,0,0.0,3752.05506050144,False,-0.4356152595185142,0,0.35300000000000004,97895,0,407,0.1,12209.999999999995,False,0.1761778742846803,0,0.2,88502,0,2,0.0,59.99999999999997,False,0.0012440342901087966,0.016666666666666666,291866,0.0,0.0,15,0,0,7,0,0.0,3,10,19,126.0,70.0,10,14,19,470,1.3745322450995445,182.4547706982121
125,19,0,0,0,10.000000000000002,20,10.0,3.1007669160325753,10,3.8,13.880335630506778,12,12.583333333333334,29.99999999999999,10,30.0,7,11.691,2326.0,1260,0,0.0,12600.000000000002,False,-0.773405484921719,3,7.412000000000001,15897,1260,0,0.0,12600.000000000002,False,-0.4169118419670064,0,0.2,57242,0,679,1.0,9424.747893114103,False,0.10848569441514831,11,9.949000000000002,29525,1253,0,0.0,3885.260945788817,False,-0.43698215324659767,0,0.35300000000000004,98044,2,407,1.0,12237.76067126101,False,0.17801995358203274,0,0.2,88502,0,2,0.0,59.99999999999998,False,0.0012440342901087966,0.3333333333333333,291536,0.0,0.0,17,0,0,5,4,4.0,3,8,18,102.0,43.0,8,11,18,530,1.21495009213686,183.66972079034895
126,18,0,0,0,10.0,20,10.0,2.9843744393787324,4,1.0,13.880335630506778,0,,29.999999999999993,12,30.0,4,11.724000000000002,2166.0,1270,0,0.0,12700.0,False,-0.7762950509614375,0,7.409,15797,1270,0,0.0,12700.0,False,-0.4182252810759693,0,0.2,57238,0,683,0.4,9480.26923563613,False,0.10891081959202856,0,9.938000000000002,29525,1253,0,0.0,3739.4211725415516,False,-0.43828683354617426,0,0.35300000000000004,98404,0,397,0.2,11909.999999999996,False,0.1802379498314899,0,0.2,88502,0,2,0.0,59.999999999999986,False,0.0012440342901087966,0.10000000000000002,291632,0.0,0.0,21,0,0,4,1,1.0,4,8,17,103.0,35.0,8,10,17,560,1.021997855976224,184.69171864632517
127,17,0,0,0,10.0,20,10.0,2.842585548805217,5,1.0,14.008447781005163,10,14.8,29.999999999999996,16,30.0,5,11.770000000000001,2001.0,1279,0,0.0,12790.0,False,-0.7794473048229484,0,7.4090000000000025,15687,1281,0,0.0,12810.0,False,-0.4196700640958285,0,0.2,57293,0,686,0.5,9609.795177769542,False,0.11105361487332076,8,10.018000000000002,29421,1253,0,0.0,3561.759692652937,False,-0.4417369550316425,0,0.35300000000000004,98736,0,391,1.0,11729.999999999998,False,0.18297482526972925,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.25,291640,0.0,0.0,23,0,0,2,2,2.0,4,6,20,86.0,57.0,6,11,20,740,0.9792286409065127,185.67094728723168
128,20,0,0,0,10.0,20,10.0,2.8462389755569535,8,2.875,13.64060339097268,9,11.0,29.999999999999996,14,30.0,6,11.825000000000001,1804.0,1290,0,0.0,12900.0,False,-0.783177471892403,2,7.429000000000003,15579,1290,0,0.0,12900.0,False,-0.4213249973731218,0,0.2,57270,0,694,0.8,9466.57875333504,False,0.10936088773984218,9,10.100000000000003,29304,1253,0,0.0,3566.3374363728626,False,-0.4437893628994573,0,0.35300000000000004,99057,0,386,0.9,11579.999999999998,False,0.18575693831851803,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.2833333333333334,291516,0.0,0.0,20,0,0,4,4,4.0,4,8,19,95.0,63.0,8,12,19,620,2.3428161488845944,188.01376343611628
129,19,0,0,0,10.0,20,10.0,2.794864065629848,23,2.652173913043478,14.120023762787513,2,30.0,29.999999999999996,8,30.0,20,12.019000000000002,1309.0,1302,0,0.0,13020.0,False,-0.7946043921403804,3,7.457000000000002,15472,1298,0,0.0,12980.0,False,-0.4230850057791321,0,0.2,57269,13,702,1.0,9948.589914330023,False,0.11365505997683008,0,10.091000000000001,29304,1253,0,0.0,3501.9646742341993,False,-0.4443652406090945,0,0.3530000000000001,99237,0,380,0.2,11399.999999999998,False,0.18677478455587976,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.19999999999999998,291093,0.0,0.0,18,0,0,6,5,5.0,4,10,18,136.0,34.0,10,9,18,500,0.9589437674731016,188.97270720358938
130,18,0,0,0,10.0,20,10.0,2.5913480681877337,10,1.0,14.37442124574885,1,30.0,29.999999999999996,11,30.0,10,12.099000000000002,1074.0,1309,0,0.0,13090.0,False,-0.799858148576232,0,7.454000000000002,15342,1311,0,0.0,13110.0,False,-0.42479247662078384,0,0.2,57289,13,711,1.0,10253.901030613873,False,0.11674420774913552,0,10.091000000000001,29304,1253,0,0.0,3246.9591294392303,False,-0.44664651617041,0,0.35300000000000004,99537,0,370,0.1,11099.999999999998,False,0.18847119495148265,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.18333333333333335,291048,0.0,0.0,20,0,0,3,2,2.0,4,7,20,107.0,56.0,7,11,20,560,0.877480716444552,189.85018792003393
131,20,0,0,0,10.0,20,10.0,2.6155649100930956,5,3.0,14.387540775501831,11,14.454545454545455,30.0,6,30.0,4,12.129000000000003,918.0,1319,0,0.0,13190.0,False,-0.8026426394872334,1,7.464000000000001,15233,1321,0,0.0,13210.0,False,-0.42634233476936007,0,0.2,57334,8,719,1.0,10365.566336866561,False,0.11854830238201639,9,10.181000000000001,29187,1253,0,0.0,3277.3028323466488,False,-0.44846842217578275,0,0.35300000000000004,99558,1,374,1.0,11234.387540775502,False,0.18946861381090394,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.3333333333333333,290732,0.0,0.0,18,0,0,6,3,3.0,6,12,17,187.0,24.0,12,8,17,440,1.0423293896019459,190.89251730963588
132,17,0,0,0,10.0,20,10.0,2.6480121082253865,7,3.0,13.991694510350992,8,11.0,30.000000000000004,10,30.0,7,12.195000000000002,700.0,1331,0,0.0,13310.0,False,-0.8067931070715562,0,7.463000000000001,15153,1329,0,0.0,13290.0,False,-0.4273930860565304,0,0.2,57313,5,729,1.0,10213.185358587001,False,0.11680937323170991,8,10.252000000000002,29083,1253,0,0.0,3317.959171606409,False,-0.44996547591198577,0,0.35300000000000004,99770,0,373,0.9,11190.000000000002,False,0.1916152088846667,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.31666666666666665,290521,0.0,0.0,15,0,0,4,4,4.0,2,6,16,73.0,42.0,6,11,16,500,0.9532852722331882,191.84580258186907
133,16,0,0,0,10.0,20,10.0,2.6073295682845816,5,2.0,14.494977127600128,2,30.0,30.000000000000004,10,30.0,5,12.238000000000003,550.0,1339,0,0.0,13390.0,False,-0.8096826731112745,0,7.463000000000001,15033,1341,0,0.0,13410.0,False,-0.4289692129872859,0,0.2,57363,0,737,1.0,10682.798143041295,False,0.12190512017177445,0,10.244000000000002,29083,1253,0,0.0,3266.983949060581,False,-0.450421499444807,0,0.35300000000000004,100010,0,365,0.2,10950.000000000002,False,0.19297233720114904,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.19999999999999998,290541,0.0,0.0,19,0,0,3,1,1.0,4,7,19,115.0,27.0,7,9,19,560,0.8895499119535089,192.73535249382257
134,19,0,0,0,10.0,20,10.0,2.726568791420851,2,7.0,13.975308942250061,10,11.0,30.000000000000004,8,30.0,0,12.233000000000004,470.0,1347,0,0.0,13470.0,False,-0.8107334243984449,2,7.483000000000001,14895,1353,0,0.0,13530.0,False,-0.43101817799726805,0,0.2,57349,0,739,0.2,10327.753308322795,False,0.1184784071525182,10,10.344000000000001,28953,1253,0,0.0,3416.390695650326,False,-0.4514108649366595,0,0.35300000000000004,100140,0,367,1.0,11010.000000000002,False,0.19478184162312548,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.19999999999999998,290309,0.0,0.0,15,0,0,2,2,2.0,3,5,19,69.0,51.0,5,14,19,440,0.952128104865551,193.68748059868813
135,19,0,0,0,10.0,20,10.0,2.5658347425486507,10,1.5,13.863444485073039,9,13.11111111111111,30.000000000000004,11,30.0,10,12.333000000000004,228.0,1355,0,0.0,13550.0,False,-0.8160397183986551,0,7.481000000000002,14775,1365,0,0.0,13650.0,False,-0.43259430492802353,0,0.2,57364,0,748,1.0,10369.856474834633,False,0.11912344093713334,8,10.414000000000001,28849,1253,0,0.0,3214.990932413459,False,-0.4550733487286553,0,0.35300000000000004,100352,0,365,0.9,10950.000000000002,False,0.19684015290312365,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.31666666666666665,290070,0.0,0.0,19,0,0,4,4,4.0,4,8,19,106.0,46.0,8,11,19,560,1.0807865047827363,194.76826710347086
136,19,0,0,0,10.0,20,10.0,2.5658347425486507,0,,13.863444485073039,0,,30.000000000000004,10,30.0,0,12.323,118.0,1366,0,0.0,13660.0,False,-0.8174845014185143,0,7.481000000000002,14685,1374,0,0.0,13740.0,False,-0.43377640012609014,0,0.2,57364,0,748,0.0,10369.856474834633,False,0.11912344093713334,0,10.406000000000002,28849,1253,0,0.0,3214.990932413459,False,-0.4550733487286553,0,0.35300000000000004,100652,0,355,0.0,10650.000000000002,False,0.19853656329872657,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.0,290170,0.0,0.0,21,0,0,6,0,0.0,2,8,20,108.0,46.0,8,11,20,500,1.089548916555941,195.8578160200268
137,20,0,0,0,10.0,20,10.0,2.658847585849837,7,3.5714285714285716,14.363215846099326,2,30.0,30.000000000000004,8,30.0,4,12.363000000000003,-52.0,1377,0,0.0,13770.0,False,-0.8205054113691289,3,7.511000000000002,14568,1383,0,0.0,13830.0,False,-0.43566775244299677,0,0.2,57399,0,753,0.7,10815.501532112792,False,0.1237363934453918,0,10.406000000000002,28849,1253,0,0.0,3331.5360250698454,False,-0.45403073817725714,0,0.3530000000000001,100832,0,349,0.2,10470.000000000002,False,0.1995544095360883,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.15,290098,0.0,0.0,18,0,0,4,2,2.0,6,10,22,129.0,35.0,10,10,22,500,1.0857909386977553,196.94360695872456
138,22,0,0,0,10.0,20,10.0,2.5888653026604134,3,1.0,14.195318813072861,9,13.11111111111111,30.000000000000004,9,30.0,3,12.389000000000003,-10808.0,1387,0,0.0,13870.0,False,-1.1017389933802668,0,7.508000000000003,14468,1393,0,0.0,13930.0,False,-0.43698119155195964,0,0.2,57426,0,755,0.3,10717.46570387001,False,0.12334244962400037,8,10.486000000000002,28745,1253,0,0.0,3243.848224233498,False,-0.45667595655621207,0,0.35300000000000004,100984,0,349,0.9,10470.000000000002,False,0.2012734387369659,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.19999999999999998,279317,0.0,0.0,13,0,0,5,9,554.9333333333334,6,11,17,141.0,53.0,11,11,17,400,0.9875004775822163,197.93110743630677
139,17,0,0,1,10.0,10,10.0,2.786377854771847,3,7.0,14.281203270181656,10,14.8,30.000000000000004,8,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13900.0,True,-2.5581532462377266,3,7.538000000000001,14371,1400,0,0.0,14000.0,False,-0.43860985604707364,0,0.2,57465,0,756,0.3,10796.589672257332,False,0.12474807815441966,8,10.558000000000003,28641,1253,0,0.0,3491.331452029124,False,-0.4563227402262518,0,0.35300000000000004,101076,0,351,1.0,10530.000000000002,False,0.20265318585872294,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.21666666666666667,290055,0.0,0.125,10,0,0,4,11,29190.572222222225,3,7,15,113.0,30.0,7,10,15,370,0.7386120585724711,198.66971949487925
140,15,0,0,0,9.999999999999998,10,10.0,3.2246427730916283,7,7.0,14.281203270181656,0,,30.000000000000004,6,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,7,7.605000000000001,14198,1410,0,0.0,14099.999999999998,False,-0.4418409162551224,0,0.2,57416,0,763,0.7,10896.558095148604,False,0.12476568763440092,0,10.55,28641,1253,0,0.0,4040.4773946838104,False,-0.45141008932848037,0,0.35300000000000004,101256,0,345,0.0,10350.000000000002,False,0.2036710320960847,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.11666666666666665,290013,0.0,0.125,9,0,0,3,11,20995.162962962964,2,5,17,101.0,27.0,6,9,17,280,0.870307776145637,199.54002727102488
141,17,0,0,0,9.999999999999998,8,10.0,3.2246427730916283,0,,14.306843631924572,11,14.454545454545455,30.000000000000004,8,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.598,14118,1418,0,0.0,14179.999999999998,False,-0.44289166754229276,0,0.2,57476,0,761,0.0,10887.5080038946,False,0.12575824375923317,9,10.64,28524,1253,0,0.0,4040.4773946838104,False,-0.45350344961904593,0,0.35300000000000004,101337,1,347,1.0,10424.306843631926,False,0.20500727671638241,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.16666666666666666,289957,0.0,0.125,11,0,0,5,8,29827.60000000001,3,8,14,99.0,27.0,8,9,14,380,1.1535639585927129,200.6935912296176
142,14,0,0,0,9.999999999999998,12,10.0,3.4028089768928265,3,7.0,14.123968398520992,10,12.9,30.0,12,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.628000000000001,13971,1430,0,0.0,14299.999999999998,False,-0.4451770515918882,0,0.2,57485,0,763,0.3,10776.587888071517,False,0.12492698187607591,9,10.721,28407,1253,0,0.0,4263.719648046712,False,-0.4535996882499266,0,0.35300000000000004,101568,1,345,1.0,10364.12396839852,False,0.20727943254166678,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.21666666666666667,289933,0.0,0.125,13,0,0,4,6,15468.014814814816,1,5,12,75.0,27.0,5,9,12,510,0.8566282708197832,201.55021950043738
143,12,0,0,0,9.999999999999998,12,10.0,3.4028089768928265,0,,14.35000602051999,1,30.0,29.999999999999996,10,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.625000000000002,13851,1442,0,0.0,14419.999999999998,False,-0.4467531785226437,0,0.2,57515,0,762,0.0,10934.704587636232,False,0.12687825041273393,0,10.712000000000002,28407,1253,0,0.0,4263.719648046712,False,-0.4535996882499266,0,0.35300000000000004,101838,0,337,0.2,10109.999999999998,False,0.20889597611454164,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.03333333333333333,290113,0.0,0.125,15,0,0,4,6,25407.881481481483,1,5,13,75.0,21.0,5,7,13,450,0.8897977620363235,202.4400172624737
144,13,0,0,0,9.999999999999998,10,10.0,3.5820315920873957,3,7.0,14.593727519332653,1,30.0,29.999999999999996,11,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.655000000000002,13724,1452,0,0.0,14519.999999999998,False,-0.44877587475044656,0,0.2,57524,0,764,0.3,11149.607824770146,False,0.12896179908008581,0,10.712000000000002,28407,1253,0,0.0,4488.285584885507,False,-0.4515907249388496,0,0.35300000000000004,102138,0,327,0.1,9809.999999999998,False,0.21059238651014453,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.06666666666666667,290295,0.0,0.125,12,0,0,2,7,26513.311111111114,2,4,15,72.0,27.0,4,9,15,460,0.7864748993888497,203.22649216186255
145,15,0,0,0,9.999999999999998,12,10.0,3.761321028197562,3,7.0,14.343883327578746,10,12.9,30.0,12,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.682000000000002,13577,1464,0,0.0,14639.999999999998,False,-0.45106125880004205,0,0.2,57533,0,766,0.3,10987.41462892532,False,0.12767184903584947,9,10.802000000000001,28290,1253,0,0.0,4712.935248331545,False,-0.4516743729014372,0,0.3530000000000001,102369,0,325,1.0,9750.0,False,0.21286557644025242,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.21666666666666667,290271,0.0,0.125,14,0,0,1,7,23200.022222222222,3,4,19,72.0,33.0,4,11,19,510,0.8530459338799119,204.07953809574246
146,19,0,0,0,9.999999999999998,12,10.0,3.761321028197562,0,,14.343883327578746,0,,30.0,13,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.679000000000003,13457,1476,0,0.0,14759.999999999998,False,-0.45263738573079754,0,0.2,57533,0,766,0.0,10987.41462892532,False,0.12767184903584947,0,10.793000000000003,28290,1253,0,0.0,4712.935248331545,False,-0.4516743729014372,0,0.35300000000000004,102759,0,312,0.0,9360.0,False,0.2150709099545362,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.0,290541,0.0,0.125,16,0,0,3,5,23198.022222222226,3,6,16,78.0,39.0,6,13,16,510,1.1267947079613805,205.20633280370384
147,16,0,0,0,9.999999999999998,10,10.0,3.761321028197562,0,,14.596351595981197,1,30.0,30.000000000000004,10,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.679000000000001,13357,1486,0,0.0,14859.999999999998,False,-0.4539508248397604,0,0.2,57563,0,765,0.0,11166.208970925616,False,0.1298080994339483,0,10.793000000000003,28290,1253,0,0.0,4712.935248331545,False,-0.4516743729014372,0,0.35300000000000004,103029,0,303,0.1,9090.000000000002,False,0.21659767931057883,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.016666666666666666,290741,0.0,0.125,14,0,0,3,6,28721.170370370375,3,6,17,78.0,30.0,6,10,17,430,1.1135983243584633,206.3199311280623
148,17,0,0,0,9.999999999999998,7,10.0,3.939686220107378,3,7.0,14.596351595981197,0,,30.0,13,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.709000000000002,13260,1493,0,0.0,14929.999999999998,False,-0.4555794893348744,0,0.2,57542,0,768,0.3,11209.99802571356,False,0.12982410428972072,0,10.793000000000003,28290,1253,0,0.0,4936.426833794545,False,-0.4496750207207373,0,0.35300000000000004,103419,0,290,0.0,8700.0,False,0.21880301282486259,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.049999999999999996,291013,0.0,0.125,12,0,0,3,8,31484.244444444448,2,5,16,60.0,35.0,5,12,16,460,1.105235980823636,207.42516710888594
149,16,0,0,0,9.999999999999998,10,10.0,4.116156426658781,3,7.0,14.096943048423658,9,11.0,30.0,9,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.736000000000001,13133,1503,0,0.0,15029.999999999998,False,-0.4576021855626773,0,0.2,57521,0,771,0.3,10868.74309033464,False,0.12639551171328692,9,10.883000000000001,28173,1253,0,0.0,5157.544002603453,False,-0.4497902703243505,0,0.35300000000000004,103590,0,290,0.9,8700.0,False,0.2207369206758499,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.19999999999999998,290919,0.0,0.125,10,0,0,5,8,26514.31111111111,2,7,13,81.0,27.0,7,9,13,370,0.8158808276057243,208.24104793649167
150,13,0,0,0,9.999999999999998,13,10.0,4.289802086678439,3,7.0,13.92177183589379,10,12.9,29.999999999999996,10,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.763000000000001,12976,1516,0,0.0,15159.999999999998,False,-0.4600189135231691,0,0.2,57530,0,773,0.3,10761.5296291459,False,0.12559740950372952,9,10.964000000000002,28056,1253,0,0.0,5375.122014608085,False,-0.449937181168631,0,0.35300000000000004,103761,0,290,1.0,8699.999999999998,False,0.2226708285268372,0,0.2,88502,0,2,0.0,59.99999999999999,False,0.0012440342901087966,0.21666666666666667,290825,0.0,0.125,12,0,0,2,7,26513.31111111111,1,3,14,54.0,29.0,3,10,14,460,0.6664939075708389,208.9075418440625
151,14,0,0,0,9.999999999999998,9,10.0,4.45975379544791,3,7.0,13.793314645061741,15,13.266666666666667,30.0,11,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.790000000000002,12859,1525,0,0.0,15249.999999999998,False,-0.46191026584007566,0,0.2,57569,0,774,0.3,10676.025535277788,False,0.12553027799894248,13,11.085,27847,1253,0,0.0,5588.071505696232,False,-0.4517715597708376,0,0.35300000000000004,103892,5,289,1.0,8738.966573225309,False,0.22437270460533185,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.21666666666666667,290669,0.0,0.125,12,0,0,3,11,43083.75555555556,2,5,12,60.0,27.0,5,9,12,480,0.7649441212415695,209.67248596530408
152,12,0,0,0,9.999999999999998,13,10.0,4.625218609835175,3,7.0,13.502340408374852,14,12.071428571428571,30.0,13,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,3,7.817000000000002,12702,1538,0,0.0,15379.999999999996,False,-0.4643269938005674,0,0.2,57578,0,776,0.3,10477.816156898885,False,0.12391812775669506,13,11.202000000000002,27638,1253,0,0.0,5795.398918123474,False,-0.45365623339962186,0,0.35300000000000004,104113,9,286,1.0,8701.521063675375,False,0.2266603394159563,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.21666666666666667,290533,0.0,0.125,15,0,0,1,7,18782.303703703707,2,3,13,54.0,25.0,3,9,13,550,0.6019387589767575,210.27442472428083
153,13,0,0,0,9.999999999999998,10,10.0,4.625218609835175,0,,13.489753379216655,6,13.333333333333334,30.000000000000004,10,30.0,0,12.386000000000003,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.814000000000003,12602,1548,0,0.0,15479.999999999996,False,-0.46564043290953033,0,0.2,57608,0,775,0.0,10454.558868892907,False,0.12424682747573772,5,11.239,27568,1253,0,0.0,5795.398918123474,False,-0.4549086711803021,0,0.3530000000000001,104333,5,286,1.0,8647.448766896085,False,0.22884264530827222,0,0.2,88502,0,2,0.0,60.00000000000001,False,0.0012440342901087966,0.16666666666666666,290613,0.0,0.125,13,0,0,1,7,28722.17037037037,2,3,10,54.0,30.0,3,10,10,430,0.5865756692364812,210.86100039351732
154,10,0,0,0,9.999999999999998,11,10.0,4.625218609835175,0,,13.748496911231427,7,16.428571428571427,30.0,12,30.0,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13899.999999999998,True,-2.5581532462377266,0,7.814000000000003,12492,1559,0,0.0,15589.999999999996,False,-0.4670852159293895,0,0.2,57668,0,773,0.0,10627.588112381893,False,0.1268682624428074,5,11.284000000000002,27503,1253,0,0.0,5795.398918123474,False,-0.4560716491195052,0,0.35300000000000004,104578,2,284,1.0,8547.496993822462,False,0.23104825153142008,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.16666666666666666,290743,0.0,0.125,15,0,0,1,7,29826.6,0,1,7,18.0,27.0,1,9,7,530,0.4576461212709546,211.31864651478827
155,7,0,0,0,10.0,8,10.0,4.785493089547141,3,7.0,13.97248373972082,1,30.0,30.0,0,,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13900.0,True,-2.5581532462377266,3,7.844000000000003,12385,1567,0,0.0,15670.0,False,-0.4688452243353998,0,0.2,57677,0,775,0.3,10828.674898283636,False,0.1288282093564585,0,11.279000000000002,27503,1253,0,0.0,5996.222841202568,False,-0.45427508148715745,0,0.35300000000000004,104548,0,287,0.3,8610.0,False,0.2310624052837529,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.09999999999999999,290615,0.0,0.125,6,0,0,1,8,37006.392592592594,0,1,7,3.0,18.0,1,6,7,110,0.2381418226286769,211.55678833741695
156,7,0,0,0,10.000000000000002,9,10.0,4.939972713075911,3,7.0,13.761069706406143,5,11.0,30.0,0,,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13900.000000000002,True,-2.5581532462377266,3,7.871,12268,1576,0,0.0,15760.000000000004,False,-0.4707365766523064,0,0.2,57656,0,778,0.3,10706.11223158398,False,0.12735603434885737,5,11.329000000000002,27438,1253,0,0.0,6189.785809484117,False,-0.45370644818052897,0,0.35300000000000004,104493,0,292,0.5,8760.0,False,0.23128859333649995,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.13333333333333333,290357,0.0,0.125,6,0,0,1,8,25409.881481481483,0,1,4,3.0,18.0,1,6,4,90,0.22538584005087614,211.78217417746782
157,4,0,0,0,10.000000000000002,0,,5.088157545841219,3,7.0,13.761069706406143,0,,30.0,0,,0,12.386000000000001,-66265.77777777778,1390,0,0.0,13900.000000000002,True,-2.5581532462377266,3,7.898000000000002,12241,1576,0,0.0,15760.000000000004,False,-0.47144583377114635,0,0.2,57635,0,781,0.3,10747.395440703198,False,0.12734962194900074,0,11.324000000000002,27438,1253,0,0.0,6375.4614049390475,False,-0.45204539724697135,0,0.35300000000000004,104493,0,292,0.0,8760.0,False,0.23128859333649995,0,0.2,88502,0,2,0.0,60.0,False,0.0012440342901087966,0.049999999999999996,290309,0.0,0.125,0,0,0,0,1,1.0,0,0,3,0.0,12.0,0,4,3,0,0.17237618006765842,211.95455035753548
