index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
167,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,13,41.0,0,0.2,62671,4,785,1.0,28228.071013841196,False,0.6016569430533488,0,2.1530000000000005,27879,1679,0,0.0,16790.0,False,-0.24336163200600738,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,5,4.174,114360,0,0,0.0,0.0,False,0.1393275217932752,8,2.926000000000001,121531,0,0,0.0,0.0,False,0.21076961394769614,0.16666666666666666,402849,0.0,0.125,8,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.8081248980015516,199.20596653979737
168,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,20,41.0,0,0.2,62541,7,795,1.0,28617.154721023886,False,0.6030032198016718,0,2.1530000000000005,27809,1686,0,0.0,16860.0,False,-0.24409169604305292,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,12,4.289000000000001,114158,0,0,0.0,0.0,False,0.13731506849315067,8,2.9980000000000007,121435,0,0,0.0,0.0,False,0.209813200498132,0.16666666666666666,402351,0.0,0.125,7,0,0,3,6,6.0,0,3,7,24.0,12.0,3,4,7,200,0.8428147720405832,200.04878131183796
169,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.00000000000001,20,41.0,0,0.2,62471,4,805,1.0,28946.238428206576,False,0.6049752657246051,0,2.1530000000000005,27679,1699,0,0.0,16990.0,False,-0.24544752925470892,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,6,4.3370000000000015,114094,0,0,0.0,0.0,False,0.1366774595267746,14,3.130000000000001,121170,0,0,0.0,0.0,False,0.20717310087173102,0.16666666666666666,401822,0.0,0.125,8,0,0,4,7,7.0,0,4,7,28.0,9.0,4,3,7,200,0.810752579011023,200.85953389084898
170,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,62371,4,815,1.0,29305.32213538927,False,0.606634427060233,0,2.153000000000001,27579,1709,0,0.0,17090.0,False,-0.24649047787905967,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,8,4.411000000000001,113992,0,0,0.0,0.0,False,0.1356612702366127,12,3.236000000000001,120968,0,0,0.0,0.0,False,0.20516064757160649,0.16666666666666666,401318,0.0,0.125,7,0,0,4,7,7.0,0,4,7,27.0,9.0,4,3,7,200,0.8165530280093662,201.67608691885835
171,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,62271,4,825,1.0,29664.40584257196,False,0.6082935883958611,0,2.1530000000000005,27479,1719,0,0.0,17190.0,False,-0.24753342650341045,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,8,4.483000000000001,113902,0,0,0.0,0.0,False,0.13476463262764632,12,3.3440000000000007,120782,0,0,0.0,0.0,False,0.20330759651307598,0.16666666666666666,400842,0.0,0.125,7,0,0,4,7,7.0,0,4,7,27.0,9.0,4,3,7,200,0.8286122520221397,202.50469917088049
172,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,11,41.0,0,0.2,62131,8,835,1.0,30063.48954975465,False,0.609535570281749,0,2.1530000000000005,27419,1725,0,0.0,17250.0,False,-0.2481591956780209,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,6,4.535000000000001,113838,0,0,0.0,0.0,False,0.13412702366127024,5,3.3820000000000006,120730,0,0,0.0,0.0,False,0.2027895392278954,0.16666666666666666,400526,0.0,0.125,7,0,0,4,4,4.0,0,4,7,27.0,9.0,4,3,7,200,0.7762263290351257,203.2809254999156
173,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,62081,3,845,1.0,30372.57325693734,False,0.6117162059295524,0,2.1530000000000005,27269,1740,0,0.0,17400.0,False,-0.24972361861454706,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,16,4.689000000000001,113497,0,0,0.0,0.0,False,0.13072976338729764,4,3.417000000000001,120692,0,0,0.0,0.0,False,0.2024109589041096,0.16666666666666666,399947,0.0,0.125,6,0,0,1,8,8.0,0,1,7,18.0,18.0,1,6,7,200,0.9595105670159683,204.24043606693158
174,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,61981,3,855,1.0,30731.65696412003,False,0.6133753672651803,0,2.1530000000000005,27169,1750,0,0.0,17500.0,False,-0.2507665672388978,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,4.783000000000001,113325,0,0,0.0,0.0,False,0.1290161892901619,9,3.503000000000001,120568,0,0,0.0,0.0,False,0.2011755915317559,0.16666666666666666,399451,0.0,0.125,8,0,0,3,7,7.0,0,3,7,24.0,12.0,3,4,7,200,0.7590427750255913,204.99947884195717
175,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,61891,2,865,1.0,31080.74067130272,False,0.6151388234632436,0,2.1530000000000005,27059,1761,0,0.0,17610.0,False,-0.25191381072568364,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,4.882000000000001,113155,0,0,0.0,0.0,False,0.12732254047322542,9,3.5840000000000005,120448,0,0,0.0,0.0,False,0.19998007471980075,0.16666666666666666,398961,0.0,0.125,7,0,0,1,7,7.0,0,1,7,18.0,18.0,1,6,7,200,0.7350635810289532,205.73454242298612
176,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,61751,6,875,1.0,31479.82437848541,False,0.6163808053491313,0,2.1530000000000005,26999,1767,0,0.0,17670.0,False,-0.25253957990029413,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,4.981000000000002,112989,0,0,0.0,0.0,False,0.12566874221668742,9,3.665000000000001,120322,0,0,0.0,0.0,False,0.1987247820672478,0.16666666666666666,398469,0.0,0.125,7,0,0,5,7,7.0,0,5,7,30.0,6.0,5,2,7,200,0.806433493969962,206.54097591695609
177,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,20,41.0,0,0.2,61641,7,885,1.0,31848.9080856681,False,0.6179356718223245,0,2.1530000000000005,26909,1776,0,0.0,17760.000000000004,False,-0.2534782336622098,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,10,5.070000000000001,112837,0,0,0.0,0.0,False,0.1241544209215442,10,3.756000000000001,120172,0,0,0.0,0.0,False,0.19723038605230386,0.16666666666666666,397967,0.0,0.125,7,0,0,3,8,8.0,0,3,7,24.0,12.0,3,4,7,200,0.7938248490099795,207.33480076596607
178,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,61521,9,895,1.0,32227.99179285079,False,0.6193862434330821,0,2.153000000000001,26829,1784,0,0.0,17840.000000000004,False,-0.2543125925616904,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,14,5.200000000000001,112584,0,0,0.0,0.0,False,0.12163387297633874,6,3.806000000000001,120114,0,0,0.0,0.0,False,0.19665255292652553,0.16666666666666666,397456,0.0,0.125,7,0,0,5,7,7.0,0,5,7,30.0,6.0,5,2,7,200,0.8036614910233766,208.13846225698944
179,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,41.0,20,41.0,0,0.2,61461,5,905,1.0,32547.075500033483,False,0.6214625842184506,0,2.1530000000000005,26689,1798,0,0.0,17980.000000000004,False,-0.2557727206357815,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,10,5.2860000000000005,112432,0,0,0.0,0.0,False,0.12011955168119552,10,3.900000000000001,119960,0,0,0.0,0.0,False,0.19511830635118307,0.16666666666666666,396950,0.0,0.125,7,0,0,1,8,8.0,0,1,7,18.0,18.0,1,6,7,200,0.7262284749886021,208.86469073197804
180,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,20,41.0,0,0.2,61351,6,915,1.0,32916.15920721617,False,0.6230174506916436,0,2.1530000000000005,26599,1807,0,0.0,18070.000000000004,False,-0.25671137439769715,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,7,5.346000000000001,112346,0,0,0.0,0.0,False,0.11926276463262765,13,4.0200000000000005,119724,0,0,0.0,0.0,False,0.19276712328767123,0.16666666666666666,396428,0.0,0.125,7,0,0,6,8,8.0,0,6,7,33.0,3.0,6,1,7,200,0.7974950560019352,209.66218578797998
181,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.999999999999986,20,41.0,0,0.2,61261,5,925,1.0,33265.24291439886,False,0.6247809068897068,0,2.1530000000000005,26489,1818,0,0.0,18180.000000000004,False,-0.257858617884483,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,9,5.429000000000001,112228,0,0,0.0,0.0,False,0.11808717310087173,11,4.117000000000001,119550,0,0,0.0,0.0,False,0.19103362391033624,0.16666666666666666,395936,0.0,0.125,6,0,0,4,7,7.0,0,4,7,27.0,9.0,4,3,7,200,0.7051568889874034,210.36734267696738
182,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.999999999999986,20,41.0,0,0.2,61131,8,935,1.0,33654.32662158155,False,0.6261271836380298,0,2.1530000000000005,26419,1825,0,0.0,18250.000000000004,False,-0.25858868192152856,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,7,5.490000000000001,112148,0,0,0.0,0.0,False,0.11729016189290162,13,4.236000000000001,119320,0,0,0.0,0.0,False,0.18874221668742217,0.16666666666666666,395426,0.0,0.125,8,0,0,3,7,7.0,0,3,7,24.0,12.0,3,4,7,200,0.7639819280011579,211.13132460496854
183,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.999999999999986,20,41.0,0,0.2,61031,8,945,1.0,34013.41032876424,False,0.6277863449736576,0,2.1530000000000005,26319,1835,0,0.0,18350.000000000004,False,-0.2596316305458793,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,13,5.613,111918,0,0,0.0,0.0,False,0.11499875466998755,7,4.293000000000001,119236,0,0,0.0,0.0,False,0.18790535491905355,0.16666666666666666,394912,0.0,0.125,8,0,0,3,8,8.0,0,3,7,24.0,12.0,3,4,7,200,0.7616060709697194,211.89293067593826
184,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.999999999999986,20,41.0,0,0.2,60931,8,955,1.0,34372.49403594693,False,0.6294455063092858,0,2.1530000000000005,26219,1845,0,0.0,18450.000000000004,False,-0.26067457917023007,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,5,5.650000000000001,111866,0,0,0.0,0.0,False,0.11448069738480697,15,4.436000000000001,118938,0,0,0.0,0.0,False,0.1849364881693649,0.16666666666666666,394362,0.0,0.125,7,0,0,3,7,7.0,0,3,7,24.0,12.0,3,4,7,200,0.7048949510208331,212.5978256269591
185,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,20,41.0,0,0.2,60851,6,965,1.0,34711.57774312962,False,0.631313257369784,0,2.1530000000000005,26099,1857,0,0.0,18570.000000000004,False,-0.261926117519451,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,13,5.775000000000001,111640,0,0,0.0,0.0,False,0.11222914072229141,7,4.491000000000001,118854,0,0,0.0,0.0,False,0.18409962640099625,0.16666666666666666,393852,0.0,0.125,7,0,0,3,8,8.0,0,3,7,24.0,12.0,3,4,7,200,0.7264103320194408,213.32423595897853
186,7,0,0,0,10.000000000000002,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,20,41.0,0,0.2,60751,6,975,1.0,35070.66145031231,False,0.6329724187054119,0,2.153000000000001,25999,1867,0,0.0,18670.000000000004,False,-0.2629690661438018,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,13,5.892000000000002,111404,0,0,0.0,0.0,False,0.10987795765877957,7,4.554000000000001,118770,0,0,0.0,0.0,False,0.18326276463262764,0.16666666666666666,393332,0.0,0.125,7,0,0,4,8,8.0,0,4,7,27.0,9.0,4,3,7,200,0.7649112080107443,214.08914716698928
187,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,20,41.0,0,0.2,60611,10,985,1.0,35469.745157495,False,0.6342144005912996,0,2.1530000000000005,25939,1873,0,0.0,18730.0,False,-0.2635948353184122,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,11,5.989000000000001,111230,0,0,0.0,0.0,False,0.10814445828144459,9,4.637000000000001,118646,0,0,0.0,0.0,False,0.18202739726027398,0.16666666666666666,392834,0.0,0.125,7,0,0,3,7,7.0,0,3,7,24.0,12.0,3,4,7,200,0.7111394260427915,214.80028659303207
188,7,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,12,41.0,0,0.2,60511,10,995,1.0,35828.82886467769,False,0.6358735619269278,0,2.1530000000000005,25839,1883,0,0.0,18830.0,False,-0.264637783942763,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,4,6.018000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,8,4.708000000000001,118540,0,0,0.0,0.0,False,0.18097135740971357,0.16666666666666666,392488,0.0,0.125,7,0,0,1,5,5.0,0,1,6,3.0,18.0,1,6,6,200,0.5034110739943571,215.30369766702643
189,6,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,12,41.0,0,0.2,60471,4,1005,1.0,36127.91257186038,False,0.6381584924371664,0,2.1530000000000005,25679,1899,0,0.0,18990.0,False,-0.2663065017417242,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,12,4.820000000000002,118346,0,0,0.0,0.0,False,0.17903860523038606,0.16666666666666666,392094,0.0,0.125,7,0,0,2,4,4.0,0,2,5,8.0,12.0,2,4,5,200,0.534923072962556,215.83862073998898
190,5,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,5,41.0,0,0.2,60381,3,1015,1.0,36476.99627904307,False,0.6399219486352297,0,2.1530000000000005,25569,1910,0,0.0,19100.0,False,-0.26745374522851006,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,5,4.858000000000001,118294,0,0,0.0,0.0,False,0.17852054794520547,0.16666666666666666,391842,0.0,0.125,6,0,0,2,2,2.0,0,2,4,6.0,9.0,2,3,4,200,0.5195517410174944,216.35817248100648
191,4,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,60281,3,1025,1.0,36836.07998622577,False,0.6415811099708575,0,2.1530000000000005,25469,1920,0,0.0,19200.0,False,-0.2684966938528608,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.16666666666666666,391642,0.0,0.125,8,0,0,2,0,0.0,0,2,2,6.0,6.0,2,2,2,200,2.3749110059579834,218.73308348696446
192,2,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,60211,0,1035,1.0,37165.16369340846,False,0.6435531558937908,0,2.1530000000000005,25339,1933,0,0.0,19330.0,False,-0.2698525270645168,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.16666666666666666,391442,0.0,0.125,8,0,0,2,0,0.0,0,2,2,21.0,0.0,2,0,2,200,0.48648511403007433,219.21956860099453
193,2,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,60101,1,1045,1.0,37534.24740059115,False,0.645108022366984,0,2.1530000000000005,25249,1942,0,0.0,19420.0,False,-0.2707911808264325,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.16666666666666666,391242,0.0,0.125,7,0,0,0,0,0.0,0,0,2,0.0,6.0,0,2,2,200,0.3777106850175187,219.59727928601205
194,2,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,60031,0,1053,0.8,37811.5143663373,False,0.6465396462979214,0,2.153000000000001,25119,1955,0,0.0,19550.0,False,-0.2721470140380885,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.13333333333333333,391042,0.0,0.125,8,0,0,1,0,0.0,0,1,1,3.0,3.0,1,1,1,200,0.21375849499600008,219.81103778100805
195,1,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,59961,0,1060,0.7,38062.87296136518,False,0.647701059232861,0,2.1530000000000005,24989,1968,0,0.0,19680.0,False,-0.2735028472497445,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.11666666666666665,390842,0.0,0.125,8,0,0,1,0,0.0,0,1,1,3.0,0.0,1,0,1,200,0.20090967300347984,220.01194745401153
196,1,0,0,0,10.0,20,10.0,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,59871,0,1069,0.9,38386.048297829606,False,0.6491943044349263,0,2.1530000000000005,24879,1979,0,0.0,19790.0,False,-0.2746500907365303,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.15,390642,0.0,0.125,7,0,0,1,0,0.0,0,1,1,5.0,0.0,1,0,1,200,0.19550226599676535,220.2074497200083
197,1,0,0,0,10.0,0,,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,59871,0,1069,0.0,38386.048297829606,False,0.6491943044349263,0,2.1530000000000005,24879,1979,0,0.0,19790.0,False,-0.2746500907365303,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396000000000003,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.0,390642,0.0,0.125,0,0,0,0,0,0.0,0,0,1,0.0,3.0,0,1,1,0,0.18365347699727863,220.39110319700558
198,1,0,0,0,10.0,0,,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,59871,0,1069,0.0,38386.048297829606,False,0.6491943044349263,0,2.1530000000000005,24879,1979,0,0.0,19790.0,False,-0.2746500907365303,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.0,390642,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,0,0.17760984902270138,220.56871304602828
199,0,0,0,0,10.0,0,,35.90837071826904,0,,4.153789890848608,0,,40.99999999999999,0,,0,0.2,59871,0,1069,0.0,38386.048297829606,False,0.6491943044349263,0,2.1530000000000005,24879,1979,0,0.0,19790.0,False,-0.2746500907365303,0,0.2,76408,0,0,0.0,0.0,False,0.005950813628943072,0,11.396,-48672.5,1098,0,0.0,39427.3910486594,True,-1.3812576290967178,0,6.014000000000001,111190,0,0,0.0,0.0,False,0.10774595267745952,0,4.8530000000000015,118294,0,0,0.0,0.0,False,0.17852054794520547,0.0,390642,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.1763644769671373,220.74507752299542
