index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,72286,31,744,1.0,19643.138270570722,False,0.15851691243894517,0,7.346000000000002,45478,1371,0,0.0,13710.0,False,-0.2615946834478574,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,8,5.851000000000002,161950,0,0,0.0,0.0,False,0.026325128647113994,12,11.984000000000002,131157,1259,0,0.0,5585.373627365212,False,-0.15112115127327302,0.16666666666666666,518298,0.0,0.125,8,0,0,2,7,7.0,0,2,2,21.0,0.0,2,0,2,200,0.665714634989854,252.65818517509615
137,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,72166,33,754,1.0,19922.992279583767,False,0.15879807740312787,0,7.346000000000001,45398,1379,0,0.0,13790.0,False,-0.2621590732719089,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,12,5.963000000000002,161752,0,0,0.0,0.0,False,0.025070343988440772,8,12.052000000000001,131045,1259,0,0.0,5585.373627365212,False,-0.15183092845393667,0.16666666666666666,517788,0.0,0.125,7,0,0,2,6,6.0,0,2,2,21.0,0.0,2,0,2,200,0.7013890289817937,253.35957420407794
138,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,72106,29,764,1.0,20142.846288596815,False,0.15950253473534917,0,7.346000000000002,45258,1393,0,0.0,13930.0,False,-0.26314675546399896,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,10,6.051000000000002,161606,0,0,0.0,0.0,False,0.024145098735075667,10,12.144000000000002,130886,1259,0,0.0,5585.373627365212,False,-0.1528385585586288,0.16666666666666666,517283,0.0,0.125,8,0,0,2,7,7.0,0,2,2,21.0,0.0,2,0,2,200,0.6709119649603963,254.03048616903834
139,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,20,44.0,0,1.3250000000000002,71986,31,774,1.0,20422.700297609863,False,0.15978369969953207,0,7.346000000000001,45178,1401,0,0.0,14010.0,False,-0.26371114528805045,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,10,6.141,161449,0,0,0.0,0.0,False,0.023150143222895384,10,12.234,130721,1259,0,0.0,5585.373627365212,False,-0.15388421244085648,0.16666666666666666,516761,0.0,0.125,6,0,0,2,7,7.0,0,2,2,21.0,0.0,2,0,2,200,0.6476278789923526,254.6781140480307
140,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,8,44.0,0,1.3250000000000002,71886,31,784,1.0,20682.55430662291,False,0.16020596211972765,0,7.346000000000001,45078,1411,0,0.0,14110.0,False,-0.2644166325681148,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,8,12.304,130611,1259,0,0.0,5585.373627365212,False,-0.1545813150290083,0.16666666666666666,516451,0.0,0.125,8,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.6809184239828028,255.3590324720135
141,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,7,44.0,0,1.3250000000000002,71766,33,794,1.0,20962.40831563596,False,0.16048712708391036,0,7.346000000000001,44998,1419,0,0.0,14190.0,False,-0.26498102239216625,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,7,12.366000000000001,130526,1259,0,0.0,5585.373627365212,False,-0.15511998521076195,0.16666666666666666,516166,0.0,0.125,7,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.6524722870090045,256.0115047590225
142,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,11,44.0,0,1.3250000000000002,71626,37,804,1.0,21262.262324649004,False,0.16062719459208016,0,7.346000000000001,44938,1425,0,0.0,14250.0,False,-0.2654043147602049,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,11,12.469000000000001,130353,1259,0,0.0,5585.373627365212,False,-0.15621633746303704,0.16666666666666666,515793,0.0,0.125,8,0,0,2,4,4.0,0,2,2,21.0,0.0,2,0,2,200,0.6587359579862095,256.6702407170087
143,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,11,44.0,0,1.3250000000000002,71566,33,814,1.0,21482.116333662052,False,0.16133165192430168,0,7.346000000000001,44798,1439,0,0.0,14390.0,False,-0.26639199695229493,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,11,12.568000000000001,130160,1259,0,0.0,5585.373627365212,False,-0.15743943564043061,0.16666666666666666,515400,0.0,0.125,9,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.6427062300499529,257.31294694705866
144,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,15,44.0,0,1.3250000000000002,71456,34,824,1.0,21751.9703426751,False,0.16168336561649083,0,7.346000000000002,44708,1448,0,0.0,14480.0,False,-0.26702693550435286,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,15,12.707,129848,1259,0,0.0,5585.373627365212,False,-0.15941667207227933,0.16666666666666666,514888,0.0,0.125,9,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.6606172239989974,257.97356417105766
145,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,8,44.0,0,1.3250000000000002,71356,34,834,1.0,22011.82435168815,False,0.16210562803668638,0,7.346000000000001,44608,1458,0,0.0,14580.0,False,-0.2677324227844172,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,8,12.772000000000002,129736,1259,0,0.0,5585.373627365212,False,-0.16012644925294298,0.16666666666666666,514576,0.0,0.125,8,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.6556272309971973,258.62919140205486
146,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,9,44.0,0,1.3250000000000002,71226,37,844,1.0,22301.678360701193,False,0.16231624427286265,0,7.346000000000002,44538,1465,0,0.0,14650.0,False,-0.2682262638804622,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,12.854000000000003,129612,1259,0,0.0,5585.373627365212,False,-0.16091227398867772,0.16666666666666666,514252,0.0,0.125,8,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.6370924739749171,259.2662838760298
147,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,7,44.0,0,1.3250000000000002,71146,35,854,1.0,22541.53236971424,False,0.1628796041490711,0,7.346000000000001,44418,1477,0,0.0,14770.0,False,-0.26907284861653946,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131,161449,0,0,0.0,0.0,False,0.023150143222895384,7,12.915000000000001,129525,1259,0,0.0,5585.373627365212,False,-0.16146361876294324,0.16666666666666666,513965,0.0,0.125,7,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.627098573022522,259.8933824490523
148,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,9,44.0,0,1.3250000000000002,71046,35,864,1.0,22801.38637872729,False,0.16330186656926687,0,7.346000000000001,44318,1487,0,0.0,14870.0,False,-0.26977833589660377,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,12.998000000000001,129384,1259,0,0.0,5585.373627365212,False,-0.1623571775350287,0.16666666666666666,513624,0.0,0.125,7,0,0,2,4,4.0,0,2,2,21.0,0.0,2,0,2,200,0.6504374999785796,260.5438199490309
149,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,13,44.0,0,1.3250000000000002,70886,41,874,1.0,23121.240387740338,False,0.16330083662142383,0,7.346000000000001,44278,1491,0,0.0,14910.0,False,-0.2700605308086295,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,13,13.119,129132,1259,0,0.0,5585.373627365212,False,-0.16395417619152192,0.16666666666666666,513172,0.0,0.125,8,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.6374092680052854,261.18122921703616
150,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,11,44.0,0,1.3250000000000002,70746,45,884,1.0,23421.094396753382,False,0.16344090412959367,0,7.346000000000001,44218,1497,0,0.0,14970.0,False,-0.27048382317666814,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,11,13.216000000000001,128948,1259,0,0.0,5585.373627365212,False,-0.16512023870261217,0.16666666666666666,512788,0.0,0.125,7,0,0,2,4,4.0,0,2,2,21.0,0.0,2,0,2,200,0.6351797609822825,261.81640897801844
151,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,13,44.0,0,1.3250000000000002,70676,42,894,1.0,23650.94840576643,False,0.16407481273380853,0,7.346000000000001,44088,1510,0,0.0,15100.0,False,-0.27140095664075176,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,13,13.335000000000003,128701,1259,0,0.0,5585.373627365212,False,-0.16668555087782574,0.16666666666666666,512341,0.0,0.125,8,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.6330014079576358,262.4494103859761
152,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,5,44.0,0,1.3250000000000002,70556,44,904,1.0,23930.80241477948,False,0.16435597769799143,0,7.346000000000002,44008,1518,0,0.0,15180.0,False,-0.27196534646480325,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,5,13.372000000000002,128646,1259,0,0.0,5585.373627365212,False,-0.16703410217190165,0.16666666666666666,512086,0.0,0.125,7,0,0,2,2,2.0,0,2,2,21.0,0.0,2,0,2,200,0.6286496029933915,263.07805998896947
153,2,0,0,0,10.0,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,12,44.0,0,1.3250000000000002,70426,47,914,1.0,24220.656423792527,False,0.1645665939341677,0,7.346000000000001,43938,1525,0,0.0,15250.0,False,-0.2724591875608483,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,12,13.487000000000002,128422,1259,0,0.0,5585.373627365212,False,-0.1684536565332289,0.16666666666666666,511662,0.0,0.125,8,0,0,2,5,5.0,0,2,2,21.0,0.0,2,0,2,200,0.6297376009752043,263.7077975899447
154,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,8,44.0,0,1.3250000000000002,70326,47,924,1.0,24480.51043280557,False,0.16498885635436325,0,7.346000000000002,43838,1535,0,0.0,15350.000000000002,False,-0.2731646748409126,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,8,13.555000000000001,128313,1259,0,0.0,5585.373627365212,False,-0.1691444218251248,0.16666666666666666,511353,0.0,0.125,8,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.635278447996825,264.3430760379415
155,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,10,44.0,0,1.3250000000000002,70206,49,934,1.0,24760.36444181862,False,0.16527002131854596,0,7.346000000000001,43758,1543,0,0.0,15430.000000000004,False,-0.2737290646649641,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131,161449,0,0,0.0,0.0,False,0.023150143222895384,10,13.647000000000002,128151,1259,0,0.0,5585.373627365212,False,-0.1701710638185847,0.16666666666666666,510991,0.0,0.125,8,0,0,2,4,4.0,0,2,2,21.0,0.0,2,0,2,200,0.6163673310074955,264.959443368949
156,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,11,44.0,0,1.3250000000000002,70106,49,944,1.0,25020.218450831668,False,0.16569228373874154,0,7.346000000000001,43658,1553,0,0.0,15530.000000000004,False,-0.2744345519450284,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,11,13.747,127972,1259,0,0.0,5585.373627365212,False,-0.17130543984839533,0.16666666666666666,510612,0.0,0.125,7,0,0,2,4,4.0,0,2,2,21.0,0.0,2,0,2,200,0.656787080981303,265.6162304499303
157,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,10,44.0,0,1.3250000000000002,70006,49,954,1.0,25280.072459844716,False,0.1661145461589373,0,7.346000000000001,43558,1563,0,0.0,15630.000000000004,False,-0.2751400392250928,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,10,13.836,127820,1259,0,0.0,5585.373627365212,False,-0.172268708879296,0.16666666666666666,510260,0.0,0.125,8,0,0,2,3,3.0,0,2,2,21.0,0.0,2,0,2,200,0.6206375279580243,266.2368679778883
158,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,4,44.0,0,1.3250000000000002,69866,53,964,1.0,25579.92646885776,False,0.16625461366710714,0,7.346000000000001,43498,1569,0,0.0,15690.000000000004,False,-0.2755633315931314,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,4,13.866000000000001,127778,1259,0,0.0,5585.373627365212,False,-0.17253487532204487,0.16666666666666666,510018,0.0,0.125,8,0,0,2,2,2.0,0,2,2,21.0,0.0,2,0,2,200,0.6112080599996261,266.84807603788795
159,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.000000000000014,10,44.0,0,1.3250000000000002,69796,50,974,1.0,25809.78047787081,False,0.166888522271322,0,7.346000000000001,43368,1582,0,0.0,15820.000000000004,False,-0.276480465057215,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,10,13.962,127614,1259,0,0.0,5585.373627365212,False,-0.17357419190801662,0.16666666666666666,509654,0.0,0.125,8,0,0,1,4,4.0,0,1,1,3.0,3.0,1,1,1,200,0.49049596599070355,267.33857200387865
160,1,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,9,44.0,0,1.3250000000000002,69666,53,984,1.0,26099.634486883857,False,0.16709913850749827,0,7.346000000000002,43298,1589,0,0.0,15890.000000000004,False,-0.2769743061532601,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,14.042000000000002,127478,1259,0,0.0,5585.373627365212,False,-0.1744360641988225,0.16666666666666666,509318,0.0,0.125,8,0,0,1,4,4.0,0,1,2,18.0,0.0,1,0,2,200,0.4893752910429612,267.8279472949216
161,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,9,44.0,0,1.3250000000000002,69566,53,994,1.0,26359.488495896905,False,0.16752140092769405,0,7.346000000000001,43198,1599,0,0.0,15990.000000000004,False,-0.2776797934333244,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,14.123000000000005,127343,1259,0,0.0,5585.373627365212,False,-0.1752915991933724,0.16666666666666666,508983,0.0,0.125,8,0,0,1,4,4.0,0,1,1,3.0,3.0,1,1,1,200,0.45494612102629617,268.2828934159479
162,1,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,11,44.0,0,1.3250000000000002,69496,50,1004,1.0,26589.34250490995,False,0.1681553095319089,0,7.346000000000002,43068,1612,0,0.0,16120.000000000004,False,-0.27859692689740806,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,11,14.224000000000004,127147,1259,0,0.0,5585.373627365212,False,-0.17653370925953377,0.16666666666666666,508587,0.0,0.125,8,0,0,1,5,5.0,0,1,2,18.0,0.0,1,0,2,200,0.449435179005377,268.7323285949533
163,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.00000000000001,14,44.0,0,1.3250000000000002,69416,48,1014,1.0,26829.196513922998,False,0.16871866940811733,0,7.346000000000001,42948,1624,0,0.0,16240.000000000004,False,-0.27944351163348524,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000004,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131,161449,0,0,0.0,0.0,False,0.023150143222895384,14,14.353000000000003,126851,1259,0,0.0,5585.373627365212,False,-0.1784095489512877,0.16666666666666666,508091,0.0,0.125,7,0,0,1,6,6.0,0,1,1,3.0,3.0,1,1,1,200,0.4539930559694767,269.18632165092276
164,1,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,10,44.0,0,1.3250000000000002,69306,49,1024,1.0,27099.050522936046,False,0.16907038310030648,0,7.346000000000001,42858,1633,0,0.0,16330.000000000004,False,-0.28007845018554317,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,10,14.439,126697,1259,0,0.0,5585.373627365212,False,-0.17938549257470018,0.16666666666666666,507737,0.0,0.125,8,0,0,1,4,4.0,0,1,2,18.0,0.0,1,0,2,200,0.4038580429623835,269.59017969388515
165,2,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,9,44.0,0,1.3250000000000002,69186,51,1034,1.0,27378.904531949094,False,0.16935154806448918,0,7.346000000000001,42778,1641,0,0.0,16410.000000000004,False,-0.2806428400095946,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,14.519,126565,1259,0,0.0,5585.373627365212,False,-0.18022201568048235,0.16666666666666666,507405,0.0,0.125,8,0,0,1,3,3.0,0,1,0,3.0,3.0,1,1,0,200,0.25637577701127157,269.8465554708964
166,0,0,0,0,10.000000000000002,20,10.0,25.985400901304732,0,,4.436357130552194,0,,44.0,7,44.0,0,1.3250000000000002,69096,50,1044,1.0,27628.758540962142,False,0.1698443592126914,0,7.346000000000001,42668,1652,0,0.0,16520.000000000004,False,-0.2814188760176654,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,7,14.580000000000002,126472,1259,0,0.0,5585.373627365212,False,-0.1808113842322834,0.16666666666666666,507112,0.0,0.125,9,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.16093012603232637,270.00748559692875
167,0,0,0,0,10.0,17,10.0,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,9,44.0,0,1.3250000000000002,69006,49,1054,1.0,27878.612549975187,False,0.17033717036089338,0,7.346000000000001,42588,1660,0,0.0,16600.0,False,-0.2819832658417169,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,9,14.663000000000002,126339,1259,0,0.0,5585.373627365212,False,-0.18165424463432148,0.16666666666666666,506809,0.0,0.125,6,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,170,0.1593595030135475,270.1668450999423
168,0,0,0,0,10.0,0,,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,12,44.0,0,1.3250000000000002,69006,39,1064,1.0,28038.466558988235,False,0.1714649200611533,0,7.346000000000002,42588,1660,0,0.0,16600.0,False,-0.2819832658417169,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,12,14.774000000000003,126123,1259,0,0.0,5585.373627365212,False,-0.18302310062560134,0.16666666666666666,506593,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.15467949502635747,270.32152459496865
169,0,0,0,0,10.0,0,,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,5,44.0,0,1.3250000000000002,69006,29,1074,1.0,28198.320568001283,False,0.17259266976141321,0,7.346000000000001,42588,1660,0,0.0,16600.0,False,-0.2819832658417169,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,5,14.812000000000001,126071,1259,0,0.0,5585.373627365212,False,-0.18335264003090948,0.16666666666666666,506541,0.0,0.125,0,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,0,0.1527944480185397,270.4743190429872
170,0,0,0,0,10.0,0,,25.985400901304732,0,,4.436357130552194,0,,43.99999999999999,8,44.0,0,1.3250000000000002,69006,19,1084,1.0,28358.17457701433,False,0.17372041946167333,0,7.346000000000002,42588,1660,0,0.0,16600.0,False,-0.2819832658417169,0,0.2,107427,0,15,0.0,66.54535695828291,False,0.0029612077175283948,0,14.582000000000003,-72762.88888888889,1477,0,0.0,38380.43713122709,True,-1.5000109230026726,0,6.131000000000001,161449,0,0,0.0,0.0,False,0.023150143222895384,8,14.887,125967,1259,0,0.0,5585.373627365212,False,-0.1840117188415257,0.16666666666666666,506437,0.0,0.125,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.1550284079858102,270.629347450973
