index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
132,20,0,0,1,10.0,20,10.0,30.884066951704916,18,29.0,36.302807242323375,5,50.0,45.00000000000001,15,45.0,10,3.1710000000000003,83317,10,30,1.0,1026.5220085511473,False,0.5766162194481121,6,3.068,82176,36,10,1.0,668.8406695170492,False,0.5517936532086763,0,0.47900000000000004,106360,275,89,1.0,11724.068256285631,False,0.2589554979093642,0,6.923000000000002,-64567.555555555555,1651,0,0.0,50989.59453726482,True,-1.438335165156925,0,0.2,103598,663,421,1.0,43013.761201660396,False,-0.01602239542534968,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502601,0.0,0.125,17,0,0,5,2,61.31476190476191,3,8,16,92.0,81.0,8,12,16,1125,1.66141985822469,274.79012871254236
133,16,0,0,0,10.0,20,10.0,30.884066951704916,0,,38.11289671757147,20,50.0,45.000000000000014,6,45.0,0,3.161000000000001,83217,10,40,1.0,1335.3626780681966,False,0.5776397159924413,0,3.0620000000000007,82076,36,20,1.0,977.6813390340983,False,0.5528171497530056,0,0.47900000000000004,107360,265,79,1.0,11195.196582889948,False,0.2672073760244671,0,6.923000000000001,-64567.555555555555,1651,0,0.0,50989.59453726482,True,-1.438335165156925,0,0.2,102868,673,425,1.0,44774.97949092561,False,-0.014837821133356341,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,502671,0.0,0.125,17,0,0,3,1,332.11566951566954,2,5,17,72.0,51.0,9,7,17,1470,1.4491850230842829,276.23931373562664
134,17,0,0,0,10.0,20,10.0,30.89270915276145,20,31.0,38.11289671757147,0,,45.000000000000014,0,,0,3.1610000000000005,83777,6,30,1.0,986.7812745828436,False,0.5848938450902075,0,3.0620000000000007,81936,40,30,1.0,1326.7812745828437,False,0.5534669394461533,0,0.47900000000000004,106740,275,89,1.0,11887.54282487326,False,0.2641354672190246,0,6.923000000000001,-64567.555555555555,1651,0,0.0,51003.862811209154,True,-1.4382551313112215,0,0.2,102868,663,435,1.0,44843.85052374989,False,-0.014566978167128524,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,502471,0.0,0.125,12,0,0,3,1,1.0,3,6,19,108.0,93.0,6,11,19,820,3.541259183548391,279.78057291917503
135,19,0,0,0,10.0,20,10.0,30.782009590985258,15,29.0,38.11289671757147,0,,45.000000000000014,0,,0,3.161000000000001,83667,7,40,1.0,1301.2803836394103,False,0.5857824790171279,0,3.0620000000000007,82281,39,25,1.0,1159.5502397746313,False,0.5583828613320666,0,0.47900000000000004,106305,280,99,1.0,12392.139460515447,False,0.2620858404318841,0,6.923000000000001,-64567.555555555555,1651,0,0.0,50821.09783471666,True,-1.4392802997363356,0,0.2,102868,653,445,1.0,44912.72155657418,False,-0.014296135200900707,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,502271,0.0,0.125,11,0,0,5,2,93.97657486546375,2,7,15,126.0,80.0,7,12,15,635,1.3939489694312215,281.17452188860625
136,15,0,0,0,10.0,20,10.0,30.341375025800314,5,10.0,38.60462026323657,5,52.0,45.000000000000014,0,,0,3.1610000000000005,83657,3,45,1.0,1395.3618761610142,False,0.5864791133903915,0,3.0620000000000007,82141,43,35,1.0,1491.948125903011,False,0.558875591261242,0,0.47900000000000004,106515,275,104,1.0,12358.75863947169,False,0.2642544713283282,0,6.923000000000001,-64567.555555555555,1651,0,0.0,50093.61016759632,True,-1.4433609359736748,0,0.2,102608,648,455,1.0,45490.7939305773,False,-0.014067759156780258,0,0.2,127150,0,5,0.0,225.00000000000006,False,0.0009477591983766183,0.6666666666666666,502071,0.0,0.125,11,0,0,3,1,111.3718898385565,2,5,17,90.0,73.0,5,10,17,510,1.03849823679775,282.213020125404
137,17,0,0,0,10.0,20,10.0,29.8962078153026,5,11.0,41.52796723009583,35,52.142857142857146,45.00000000000001,6,45.0,0,3.161000000000001,83592,5,50,1.0,1544.81039076513,False,0.5866619998755443,0,3.0620000000000007,82061,41,45,1.0,1755.329351688617,False,0.5598477492588876,0,0.47900000000000004,108285,270,79,1.0,11352.685521309273,False,0.27846781723661507,0,6.923000000000001,-64567.555555555555,1651,0,0.0,49358.63910306459,True,-1.4474835482114816,0,0.2,101053,673,459,1.0,48603.3219458545,False,-0.014057817456644965,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502141,0.0,0.125,18,0,0,2,1,202.7736111111111,2,4,17,72.0,68.0,4,13,17,2350,1.2433536583557725,283.4563737837598
138,17,0,0,0,10.0,20,10.0,29.957858490888036,25,30.44,42.62114424528573,25,49.0,45.00000000000001,10,45.0,0,3.1610000000000005,84040,6,42,1.0,1318.2300566172976,False,0.5929569695568758,0,3.0620000000000007,82174,40,48,1.0,1837.9772075626256,False,0.562750157111608,0,0.47900000000000004,108749,285,64,1.0,11265.742901601378,False,0.2831854906471991,0,6.923000000000001,-64567.555555555555,1651,0,0.0,49460.424368456144,True,-1.4469126125638327,0,0.2,100278,688,459,1.0,49978.347240756586,False,-0.014745924868428269,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502391,0.0,0.125,17,0,0,4,0,0.0,2,6,14,108.0,78.0,6,11,14,2636,1.312994102947414,284.7693678867072
139,14,0,0,0,10.0,20,10.0,29.491976735669535,5,11.0,42.62114424528573,0,,45.00000000000001,10,45.0,0,3.1610000000000005,83980,2,52,1.0,1553.5827902548158,False,0.5940417030924265,0,3.0620000000000007,82089,44,53,1.0,2003.0747669904854,False,0.5627040564122406,0,0.47900000000000004,108694,280,74,1.0,11411.718160138615,False,0.2833872836813214,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48691.2535905904,True,-1.4512270584173073,0,0.2,100728,678,459,1.0,49552.13579830373,False,-0.012882698878797996,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,502641,0.0,0.125,18,0,0,5,0,0.0,1,6,19,93.0,84.0,6,8,19,705,1.2394615774974227,286.0088294642046
140,19,0,0,0,10.0,20,10.0,29.145781233518697,37,27.43243243243243,42.62114424528573,0,,45.00000000000001,10,45.0,0,3.1610000000000005,84870,0,29,0.9,845.2276557720422,False,0.6041190466210156,0,3.0620000000000007,82014,47,58,1.0,2160.4553115440845,False,0.5627734602654088,0,0.47900000000000004,107679,307,84,1.0,12527.930955294241,False,0.27826165289768917,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48119.68481653937,True,-1.454433111738811,0,0.2,101178,668,459,1.0,49125.92435585087,False,-0.011019472889167721,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.65,502891,0.0,0.125,18,0,0,6,1,180.35432098765432,4,10,14,165.0,87.0,10,9,14,1665,1.7313157068565488,287.74014517106116
141,14,0,0,0,10.0,20,10.0,29.13363866192744,18,29.0,43.93779098961143,40,49.0,45.00000000000001,7,45.0,0,3.161000000000001,84740,3,39,1.0,1166.2119078151702,False,0.6046925194919708,0,3.0620000000000007,82466,44,50,1.0,1896.681933096372,False,0.5687939095850781,0,0.47900000000000004,109117,315,54,1.0,11549.73689194616,False,0.2889068583445303,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48099.6374308422,True,-1.4545455618767817,0,0.2,99533,698,462,1.0,51458.578110748786,False,-0.014784343054424245,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,503006,0.0,0.125,17,0,0,2,0,0.0,2,4,15,72.0,60.0,4,10,15,2997,0.9752655467018485,288.715410717763
142,15,0,0,0,10.0,20,10.0,29.122318355658624,18,29.0,43.93779098961143,0,,45.00000000000001,8,45.0,0,3.1610000000000005,85172,2,31,1.0,922.7918690254173,False,0.6105282190388126,0,3.0620000000000007,82356,45,60,1.0,2197.3391013395176,False,0.569552379129032,0,0.47900000000000004,108595,323,64,1.0,12218.527452212868,False,0.28680222715204834,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48080.94760519239,True,-1.4546503971657676,0,0.2,99893,688,464,1.0,51109.20020085266,False,-0.013326830626965727,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.6666666666666666,503166,0.0,0.125,16,0,0,2,1,155.46783625730993,5,7,8,111.0,69.0,7,8,8,1082,1.1087743053212762,289.8241850230843
143,8,0,0,0,10.0,20,10.0,29.122318355658624,0,,40.817349838712566,37,26.10810810810811,45.0,7,45.0,0,3.161000000000001,85082,1,41,1.0,1204.0150525820036,False,0.6114800836224821,0,3.0620000000000007,82246,46,70,1.0,2498.562284896104,False,0.5703161712671954,0,0.47900000000000004,109561,313,37,1.0,10625.527589353514,False,0.28870375250649827,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48080.94760519239,True,-1.4546503971657676,0,0.2,99242,715,467,1.0,50199.40513467949,False,-0.0220249597509891,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,503281,0.0,0.125,14,0,0,2,0,0.0,1,3,14,54.0,60.0,3,5,14,1481,0.7988910479471087,290.6230760710314
144,14,0,0,0,10.0,20,10.0,29.271355602562558,35,30.085714285714285,40.817349838712566,0,,45.0,13,45.0,0,3.1610000000000005,84992,0,51,1.0,1492.8391357306905,False,0.6125034241948685,0,3.0620000000000007,83189,47,45,1.0,1787.211002115315,False,0.581362124110091,0,0.47900000000000004,108508,338,47,1.0,11812.133636085637,False,0.2835466722539272,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48327.00809983078,True,-1.453270190440101,0,0.2,99827,705,464,1.0,49656.23163629236,False,-0.019559895092525054,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,503666,0.0,0.125,17,0,0,6,0,0.0,0,6,12,93.0,54.0,6,8,12,1838,1.205008003860712,291.8280840748921
145,12,0,0,0,10.0,20,10.0,29.271355602562558,0,,40.817349838712566,0,,45.0,12,45.0,0,3.161000000000001,84902,0,60,0.9,1756.2813361537535,False,0.6132880831294666,0,3.0620000000000007,83079,48,55,1.0,2089.9245581409405,False,0.5821399311480031,0,0.47900000000000004,108508,328,57,1.0,11927.593578447135,False,0.28419431213300084,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48327.00809983078,True,-1.453270190440101,0,0.2,100367,695,462,1.0,49158.05813790523,False,-0.017271797919235065,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.65,504006,0.0,0.125,15,0,0,4,0,0.0,1,5,15,90.0,66.0,5,7,15,740,1.030578755773604,292.8586628306657
146,15,0,0,0,10.0,20,10.0,29.356362569425194,30,29.933333333333334,40.817349838712566,0,,45.0,13,45.0,0,3.1610000000000005,85236,0,56,1.0,1643.956303887811,False,0.6185134406338775,0,3.0620000000000007,83443,48,49,1.0,1918.4617659018345,False,0.5873733968319368,0,0.47900000000000004,107610,348,67,1.0,12950.77661335371,False,0.2798594140239049,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48467.354602121,True,-1.452482956444374,0,0.2,100952,685,459,1.0,48614.8846395181,False,-0.014806733260771017,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504391,0.0,0.125,19,0,0,2,0,0.0,4,6,16,93.0,72.0,6,9,16,1683,0.9628323344513774,293.8214951651171
147,16,0,0,0,10.0,20,10.0,29.356362569425194,0,,42.31257283412087,40,49.425,45.0,8,45.0,0,3.1610000000000005,85146,0,65,0.9,1908.1635670126377,False,0.6193052939291404,0,3.0620000000000007,83333,49,59,1.0,2222.0253915960866,False,0.5881591976039202,0,0.47900000000000004,109587,338,37,1.0,11488.015743328187,False,0.2938333150659543,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48467.354602121,True,-1.452482956444374,0,0.2,99335,715,461,1.0,50998.48957639642,False,-0.018151006054661654,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.65,504551,0.0,0.125,18,0,0,4,0,0.0,3,7,17,111.0,87.0,7,9,17,2537,1.242757854051888,295.064253019169
148,17,0,0,0,10.0,20,10.0,29.4589717041267,14,31.0,42.7584974498284,10,52.0,45.0,0,,0,3.1610000000000005,85490,0,60,0.9,1767.538302247602,False,0.6244525991823326,0,3.0620000000000007,83223,50,69,1.0,2532.669047584742,False,0.5890115763064897,0,0.47900000000000004,109673,342,37,1.0,11657.032728454982,False,0.2957461533585466,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48636.762283513184,True,-1.4515327119868853,0,0.2,98815,715,471,1.0,51767.325676627304,False,-0.019217388130486734,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.65,504351,0.0,0.125,12,0,0,4,0,0.0,0,4,15,57.0,69.0,4,13,15,1154,0.8909458676353097,295.9551988868043
149,15,0,0,0,10.0,20,10.0,29.4589717041267,0,,42.14113782018364,5,18.0,45.0,0,,0,3.161000000000001,85360,3,70,1.0,2092.128019288869,False,0.6250599764842573,0,3.0620000000000007,83153,47,79,1.0,2797.2587646260095,False,0.5901831709449326,0,0.47900000000000004,109763,332,42,1.0,11550.306394217776,False,0.2961571612549937,0,6.923000000000001,-64567.555555555555,1651,0,0.0,48636.762283513184,True,-1.4515327119868853,0,0.2,98725,710,481,1.0,51565.20785233038,False,-0.020720108806175856,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504151,0.0,0.125,12,0,0,2,0,0.0,3,5,16,75.0,60.0,5,10,16,290,0.9185404283925891,296.8737393151969
150,16,0,0,0,10.0,20,10.0,29.012741184254725,5,11.0,40.51128371284211,12,16.0,45.0,0,,0,3.1610000000000005,85270,2,80,1.0,2341.019294740378,False,0.6257078040166667,0,3.0620000000000007,83098,48,84,1.0,2917.070259477397,False,0.5902754345364709,0,0.47900000000000004,109900,327,40,1.0,11107.61771576498,False,0.29521094984106266,0,6.923000000000001,-64567.555555555555,1651,0,0.0,47900.035695204555,True,-1.4556651713386204,0,0.2,98533,712,491,1.0,50939.03400354358,False,-0.02469272937525137,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,503951,0.0,0.125,13,0,0,3,0,0.0,0,3,18,39.0,54.0,3,13,18,447,0.732474172487855,297.6062134876847
151,18,0,0,0,10.0,20,10.0,29.291835347797306,31,30.967741935483872,40.51128371284211,0,,45.0,5,45.0,0,3.1610000000000005,85655,0,75,1.0,2196.887651084798,False,0.6315932336337929,0,3.062000000000001,83473,50,78,1.0,2784.76315712819,False,0.5960839852281148,0,0.47900000000000004,108940,348,50,1.0,12219.122886675568,False,0.2906759268483804,0,6.923000000000002,-64567.555555555555,1651,0,0.0,48360.820159213356,True,-1.4530805312595931,0,0.2,98758,702,496,1.0,50758.92116641516,False,-0.023631368208714854,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,503976,0.0,0.125,15,0,0,3,0,0.0,1,4,18,72.0,57.0,4,14,18,1385,0.7587461909279227,298.36495967861265
152,18,0,0,0,10.0,20,10.0,28.83552991014165,5,11.0,42.156532480687886,32,51.0625,45.0,9,45.0,0,3.1610000000000005,85545,1,85,1.0,2461.02004236204,False,0.6320082379714698,0,3.062000000000001,83438,49,83,1.0,2883.348982541757,False,0.5963527955327318,0,0.47900000000000004,110519,343,28,1.0,11070.969668637845,False,0.30194959371676733,0,6.923000000000002,-64567.555555555555,1651,0,0.0,47607.45988164386,True,-1.4573062925849922,0,0.2,97529,724,497,1.0,52886.32951601803,False,-0.02493145649738858,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504181,0.0,0.125,21,0,0,4,0,0.0,1,5,19,90.0,39.0,5,13,19,2294,0.8190068919211626,299.1839665705338
153,19,0,0,0,10.0,20,10.0,28.83552991014165,0,,42.237287141549416,13,43.38461538461539,45.0,8,45.0,0,3.161000000000001,85475,0,93,0.8,2681.704281643173,False,0.6327669620812396,0,3.062000000000001,83308,52,93,1.0,3201.704281643173,False,0.5969015467232437,0,0.47900000000000004,111083,333,25,1.0,10658.163638615904,False,0.30596127193829803,0,6.923000000000001,-64567.555555555555,1651,0,0.0,47607.45988164386,True,-1.4573062925849922,0,0.2,97325,727,499,1.0,53161.50775190642,False,-0.0254537927989712,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6333333333333333,504341,0.0,0.125,19,0,0,3,0,0.0,0,3,13,54.0,48.0,3,16,13,1124,0.6501383129507303,299.83410488348454
154,13,0,0,0,10.000000000000002,20,10.0,28.83552991014165,0,,42.449465816373234,5,50.0,45.0,11,45.0,0,3.1610000000000005,85335,4,103,1.0,3010.0595807445898,False,0.6332216770489985,0,3.062000000000001,83248,48,103,1.0,3450.0595807445898,False,0.5981085514730266,0,0.47900000000000004,111333,323,30,1.0,10587.36013546695,False,0.30836872825288,0,6.923000000000001,-64567.555555555555,1651,0,0.0,47607.45988164386,True,-1.4573062925849922,0,0.2,97570,722,498,1.0,53058.514319421476,False,-0.02393184659899368,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504636,0.0,0.125,18,0,0,4,0,0.0,0,4,11,72.0,27.0,4,9,11,945,0.4585221065208316,300.2926269900054
155,11,0,0,0,10.000000000000002,20,10.0,28.354504444985167,5,11.0,42.449465816373234,0,,45.0,10,45.0,0,3.1610000000000005,85290,4,108,1.0,3102.286480058398,False,0.6332426179689905,0,3.062000000000001,83148,48,113,1.0,3684.059002283324,False,0.5984282691907555,0,0.47900000000000004,111278,318,40,1.0,10714.711046160213,False,0.3084660532772423,0,6.923000000000002,-64567.555555555555,1651,0,0.0,46813.28683867051,True,-1.461760981570584,0,0.2,98020,712,498,1.0,52634.01966125774,False,-0.022061869164958305,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,504886,0.0,0.125,18,0,0,3,0,0.0,0,3,7,54.0,24.0,3,8,7,705,0.4162004301324487,300.7088274201378
156,7,0,0,0,10.000000000000002,20,10.0,28.354504444985167,0,,42.73096693982327,5,52.0,45.0,11,45.0,0,3.1610000000000005,85190,4,118,1.0,3385.83152450825,False,0.6340282440099702,0,3.062000000000001,83048,48,123,1.0,3967.6040467331754,False,0.5992138952317351,0,0.47900000000000004,111538,308,45,1.0,10656.080881347478,False,0.31105397683027336,0,6.923000000000002,-64567.555555555555,1651,0,0.0,46813.28683867051,True,-1.461760981570584,0,0.2,98255,707,497,1.0,52575.79362645505,False,-0.0204425224298223,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.6666666666666666,505181,0.0,0.125,16,0,0,2,0,0.0,0,2,5,36.0,15.0,2,5,5,955,0.3645022828131914,301.073329702951
157,5,0,0,0,10.000000000000002,0,,28.354504444985167,0,,42.73096693982327,0,,45.00000000000001,12,45.0,0,3.161000000000001,85190,0,122,0.4,3459.2495422881902,False,0.634718639317374,0,3.062000000000001,83048,38,133,1.0,4151.149091183028,False,0.6009398835002449,0,0.47900000000000004,111538,298,55,1.0,10799.84550629586,False,0.31186038381794645,0,6.923000000000002,-64567.555555555555,1651,0,0.0,46813.28683867051,True,-1.461760981570584,0,0.2,98795,697,495,1.0,52058.48395705682,False,-0.018229680368970012,0,0.2,127150,0,5,0.0,225.00000000000003,False,0.0009477591983766183,0.5666666666666667,505721,0.0,0.125,6,0,0,2,0,0.0,0,2,3,36.0,9.0,2,3,3,540,0.34417376946657896,301.4175034724176
158,3,0,0,0,10.000000000000002,0,,28.354504444985167,0,,42.73096693982327,0,,45.0,8,45.0,0,3.1610000000000005,85190,0,122,0.0,3459.2495422881902,False,0.634718639317374,0,3.062000000000001,83048,28,143,1.0,4334.694135632879,False,0.6026658717687545,0,0.47900000000000004,111538,288,65,1.0,10943.61013124424,False,0.3126667908056195,0,6.923000000000001,-64567.555555555555,1651,0,0.0,46813.28683867051,True,-1.461760981570584,0,0.2,99155,687,497,1.0,51721.174287658585,False,-0.016724708248813957,0,0.2,127150,0,5,0.0,225.0,False,0.0009477591983766183,0.5,506081,0.0,0.125,4,0,0,1,0,0.0,0,1,1,18.0,6.0,1,2,1,360,0.30468856170773506,301.7221920341253
159,1,0,0,0,10.000000000000002,0,,28.354504444985167,0,,42.73096693982327,0,,44.99999999999999,9,45.0,0,3.1610000000000005,85190,0,122,0.0,3459.2495422881902,False,0.634718639317374,0,3.062000000000001,83048,18,153,1.0,4518.239180082731,False,0.6043918600372639,0,0.47900000000000004,111538,278,75,1.0,11087.374756192621,False,0.3134731977932926,0,6.923000000000002,-64567.555555555555,1651,0,0.0,46813.28683867051,True,-1.461760981570584,0,0.2,99560,677,498,1.0,51338.86461826035,False,-0.01504276864348384,0,0.2,127150,0,5,0.0,224.99999999999997,False,0.0009477591983766183,0.5,506486,0.0,0.125,5,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,405,0.16144048981368542,301.883632523939
