index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
137,21,0,0,0,10.0,9,10.0,17.435306642887998,3,7.0,20.54255950816657,11,9.0,25.999999999999993,7,26.0,0,4.745000000000001,38626,6,37,1.0,705.106345786856,False,0.4067616996135928,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44203,136,409,1.0,10773.108542272894,False,0.31352619053151926,11,7.069000000000003,5530,1486,0,0.0,25908.865671331565,False,-0.5103850598451571,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48913,343,400,1.0,17446.09791130113,False,0.02511470111786005,0.5,193528,0.0,0.125,7,0,0,4,6,10861.333333333334,3,7,21,126.0,129.0,7,14,21,293,2.0353139570215717,472.4802120384411
138,21,0,0,0,10.0,14,10.0,17.636192222393355,30,19.0,19.838654119270235,11,9.0,25.999999999999996,9,26.0,0,4.745000000000001,39056,10,17,1.0,399.815267780687,False,0.4167716050920437,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43918,141,419,1.0,10799.09917933169,False,0.3063213410766256,11,7.168000000000002,5091,1501,0,0.0,26471.924525812425,False,-0.5145561342699596,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49048,344,401,1.0,17250.49701702896,False,0.02577633232275327,0.5,193369,0.0,0.125,15,0,0,9,5,12217.25,2,11,21,128.0,89.0,11,10,21,944,2.865444880037103,475.3456569184782
139,21,0,0,0,10.0,8,10.0,17.636192222393355,0,,20.08251069056069,5,28.0,25.999999999999996,11,26.0,0,4.745000000000001,38976,8,27,1.0,556.1771900046206,False,0.41670595477848665,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44058,131,424,1.0,10825.325713931263,False,0.3103769993633786,0,7.157000000000002,5091,1501,0,0.0,26471.924525812425,False,-0.5145561342699596,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,49194,339,400,1.0,17207.97112410007,False,0.027994905414947906,0.5,193575,0.0,0.125,11,0,0,6,5,10521.104166666668,5,11,23,168.0,119.0,11,10,23,506,2.394317828002386,477.7399747464806
140,23,0,0,0,10.0,9,10.0,17.913934352508843,28,20.0,20.08251069056069,0,,25.999999999999996,15,26.0,1,4.755000000000001,39430,7,10,1.0,249.13934352508844,False,0.42755051507732594,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,43498,149,434,1.0,11384.985858227155,False,0.302955869178968,0,7.157000000000002,5091,1501,0,0.0,26888.815463115774,False,-0.5090348387794907,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,49584,329,395,1.0,16877.146017194464,False,0.03198941748358765,0.5,193859,0.0,0.125,12,0,0,10,7,15610.613095238097,3,13,20,189.0,105.0,13,10,20,760,2.4574070009985007,480.1973817474791
141,20,0,0,0,10.0,12,10.0,18.0417613858253,14,20.0,21.871858231537278,35,29.571428571428573,26.0,11,26.0,4,4.7940000000000005,39526,9,10,1.0,270.417613858253,False,0.4313991918192987,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44253,153,409,1.0,11705.979508730017,False,0.3272055135847484,0,7.157000000000002,5091,1501,0,0.0,27080.683840123776,False,-0.5064937377145687,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48835,354,394,1.0,17986.637813964197,False,0.028534414253381022,0.5,193961,0.0,0.125,15,0,0,6,5,9502.702380952382,5,11,25,168.0,57.0,11,9,25,1441,2.1773900350090116,482.3747717824881
142,25,0,0,0,10.0,10,10.0,18.002637542730064,17,17.529411764705884,22.2179936366067,10,28.0,26.000000000000004,12,26.0,7,4.860000000000001,39612,9,10,1.0,270.02637542730065,False,0.4344959285301592,0,10.451000000000002,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,44455,149,409,1.0,11769.55239123892,False,0.333398039774838,0,7.157000000000002,4871,1512,0,0.0,27219.987964607855,False,-0.5104761480596528,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48867,354,392,1.0,18057.169747358774,False,0.029730806660489915,0.5,194061,0.0,0.125,13,0,0,10,7,11539.882575757578,2,12,28,186.0,69.0,12,13,28,692,1.9320688199950382,484.30684060248313
143,28,0,0,0,10.0,10,10.0,18.13308517435187,14,20.0,22.249488586846073,36,22.38888888888889,26.000000000000004,7,26.0,4,4.893000000000001,39728,9,10,1.0,271.3308517435187,False,0.43870598476511335,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,45140,139,394,1.0,11286.797342452262,False,0.3451486947057487,11,7.267000000000002,4459,1526,0,0.0,27671.087976060953,False,-0.5154148282777401,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48243,380,395,1.0,18724.80566300151,False,0.02456962918861612,0.5,193826,0.0,0.125,9,0,0,11,7,11540.077380952382,3,14,28,222.0,72.0,14,14,28,967,2.1072504310286604,486.4140910335118
144,28,0,0,0,10.0,11,10.0,18.18384968119441,12,19.0,22.111703835437893,2,10.0,26.0,4,26.0,2,4.909000000000002,39814,10,10,1.0,281.8384968119441,False,0.44199939542391997,0,10.451,-40707.5,819,0,0.0,8190.0,True,-2.3213692796304315,0,0.2,45026,135,404,1.0,11387.948056478153,False,0.3434687052218122,2,7.276000000000002,4319,1532,0,0.0,27857.657711589836,False,-0.5166522168888587,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,48327,372,401,1.0,18651.553826782896,False,0.025412224555197923,0.5,193742,0.0,0.125,10,0,0,8,6,9164.520833333334,5,13,23,204.0,60.0,13,15,23,328,1.9933159470092505,488.40740698052105
145,23,0,0,0,10.000000000000002,8,10.0,18.066731204418492,9,15.666666666666666,22.036487793798543,1,10.0,26.0,0,,0,4.907000000000002,39875,8,11,1.0,278.7340432486034,False,0.44414490477928054,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,44885,134,414,1.0,11544.047928024675,False,0.3418012863616756,1,7.2840000000000025,4306,1532,0,0.0,27678.23220516913,False,-0.5193728683128608,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48317,363,411,1.0,18685.24506914887,False,0.02553398076576607,0.5,193639,0.0,0.125,6,0,0,8,8,19683.291666666668,1,9,20,147.0,42.0,9,14,20,221,1.5053277519764379,489.9127347324975
146,20,0,0,0,10.000000000000002,11,10.0,18.131579563527914,13,19.0,22.235373645499706,5,28.0,26.0,3,26.0,2,4.927000000000001,39980,9,10,1.0,271.31579563527913,False,0.4478005593264631,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45025,124,419,1.0,11564.937423341838,False,0.3457862610036532,0,7.283000000000001,4059,1545,0,0.0,28013.290425650626,False,-0.5214778901590519,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48255,358,418,1.0,18828.263765088894,False,0.025703114017936235,0.5,193575,0.0,0.125,7,0,0,4,5,8824.11217948718,1,5,14,90.0,45.0,5,15,14,328,1.3154078039806336,491.2281425364781
147,14,0,0,0,10.000000000000002,7,10.0,18.076773147839145,16,17.5,22.235373645499706,0,,25.999999999999996,11,26.0,6,4.985000000000001,40094,6,10,1.0,240.76773147839145,False,0.45136364464195167,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45011,116,429,1.0,11635.880979068714,False,0.3463550046230592,0,7.283000000000002,3793,1559,0,0.0,28181.689337481228,False,-0.5262934159208377,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48541,348,417,1.0,18579.910028633894,False,0.02858130005543802,0.5,193695,0.0,0.125,10,0,0,6,8,16290.857142857143,0,6,9,63.0,23.0,6,8,9,503,1.0116127940127626,492.2397553304909
148,9,0,0,0,10.000000000000002,8,10.0,18.280616724643373,22,19.818181818181817,22.461163890984515,12,25.0,25.999999999999996,11,26.0,12,5.099000000000001,40236,4,10,1.0,222.80616724643374,False,0.45616439597312036,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45282,107,428,1.0,11569.404134878212,False,0.35265282407859266,1,7.293000000000002,3363,1580,0,0.0,28883.37442493653,False,-0.5283901355529822,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.371,48527,350,416,1.0,18677.407361844576,False,0.029199339800126137,0.5,193664,0.0,0.125,12,0,0,3,10,14935.972222222223,0,3,8,39.0,17.0,3,6,8,836,0.7835757170105353,493.0233310475014
149,8,0,0,0,10.000000000000002,0,,18.320772358873732,10,19.0,22.367638024092305,1,10.0,25.999999999999996,0,,0,5.0870000000000015,40426,0,4,0.4,73.28308943549493,False,0.4603234280611285,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45292,97,437,1.0,11551.77273533909,False,0.3526841937771713,0,7.292000000000002,3173,1590,0,0.0,29130.028050609235,False,-0.530156172349095,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48517,341,426,1.0,18703.364566215474,False,0.02925231721520591,0.39999999999999997,193664,0.0,0.125,2,0,0,2,0,0.0,0,2,6,36.0,18.0,2,6,6,200,0.6970599699998274,493.72039101750124
150,6,0,0,0,10.000000000000002,0,,18.5060829050099,20,20.0,22.367638024092305,0,,25.999999999999996,0,,16,5.247000000000002,40530,0,0,0.0,0.0,False,0.46275443915114767,0,10.451000000000002,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45292,87,447,1.0,11608.36340950512,False,0.35343367956857896,0,7.292000000000001,2773,1610,0,0.0,29794.79347706594,False,-0.5319472164190139,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48517,331,436,1.0,18739.68818597455,False,0.029575343145049695,0.3333333333333333,193368,0.0,0.125,0,0,0,1,2,1.6,0,1,2,18.0,14.0,1,5,2,0,0.4816174959996715,494.2020085135009
151,2,0,0,0,10.000000000000002,0,,18.616359811954123,13,20.0,22.367638024092305,0,,25.999999999999996,0,,13,5.3610000000000015,40582,0,0,0.0,0.0,False,0.4646311534574852,0,10.451,-40707.5,819,0,0.0,8190.000000000002,True,-2.3213692796304315,0,0.2,45292,77,457,1.0,11655.47028253065,False,0.35405756208156497,0,7.292000000000002,2513,1623,0,0.0,30214.351974801542,False,-0.5332774617275244,0,0.2,56256,0,0,0.0,0.0,False,0.0005691519635742744,0,0.37100000000000005,48517,321,446,1.0,18776.01180573363,False,0.02989836907489361,0.3333333333333333,193160,0.0,0.125,0,0,0,0,1,1.0,0,0,0,0.0,6.0,0,2,0,0,0.27759608201449737,494.4796045955154
