index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,17,0,0,0,10.0,20,10.0,2.5855383752892003,10,5.0,27.141932718366782,0,,34.99999999999999,13,35.0,5,11.797000000000002,6560,1385,0,0.0,13850.0,False,-0.7362656705325537,5,11.266,7532,1395,0,0.0,13950.0,False,-0.716277796248851,0,0.2,96735,9,677,1.0,18398.358295711914,False,0.29488056653044814,0,7.373000000000002,59210,1314,0,0.0,3397.397425130009,False,-0.2554858976584158,0,0.506,116736,0,370,0.0,12949.999999999998,False,0.09532572363274305,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.16666666666666666,398991,0.0,0.0,17,0,0,5,2,2.0,2,7,19,101.0,74.0,7,10,19,655,0.9983988469466567,215.65837773960084
139,19,0,0,0,10.0,20,10.0,2.498745350981006,5,1.0,27.558403584905037,15,30.0,35.0,9,35.0,0,11.792,6470,1394,0,0.0,13940.0,False,-0.7371457628444583,5,11.311,7313,1406,0,0.0,14060.0,False,-0.7194852437855704,0,0.2,97110,4,677,1.0,18667.034208384634,False,0.3011064308054311,5,7.423000000000004,59125,1314,0,0.0,3283.351391189042,False,-0.25722190813354695,0,0.506,116601,5,371,1.0,13122.792017924525,False,0.09489364206815176,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,398837,0.0,0.0,16,0,0,4,3,3.0,2,6,19,89.0,95.0,6,13,19,895,1.1312083462253213,216.78958608582616
140,19,0,0,0,10.0,20,10.0,2.6132657016404353,14,3.2857142857142856,28.09307537735572,5,38.0,34.99999999999999,9,35.0,9,11.882000000000001,6177,1405,0,0.0,14050.0,False,-0.7418004732940877,5,11.356,7128,1415,0,0.0,14150.0,False,-0.7222233087559407,0,0.2,97254,8,682,1.0,19180.383532969725,False,0.30600405532923675,0,7.418000000000004,59125,1314,0,0.0,3433.831131955532,False,-0.25630221774871326,0,0.506,116726,0,372,1.0,13019.999999999998,False,0.09554796956119764,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.3333333333333333,398628,0.0,0.0,16,0,0,8,3,3.0,4,12,15,152.0,67.0,12,7,15,705,1.1767475409433246,217.96633362676948
141,15,0,0,0,10.0,20,10.0,2.688972740700098,5,4.0,27.33440768629557,5,14.0,34.999999999999986,9,35.0,5,11.923000000000002,5987,1415,0,0.0,14150.0,False,-0.7445385382644579,0,11.351,7028,1425,0,0.0,14250.0,False,-0.7232011891025014,0,0.2,97234,3,692,1.0,18923.477037138633,False,0.3041894452825976,5,7.4680000000000035,59040,1314,0,0.0,3533.3101812799287,False,-0.25673322221439965,0,0.506,116971,0,368,0.5,12879.999999999995,False,0.09710369106037978,0,0.2,112218,0,10,0.0,349.9999999999999,False,-0.0008445345281274447,0.25,398478,0.0,0.0,16,0,0,4,2,2.0,6,10,13,125.0,60.0,10,5,13,515,1.0627661077305675,219.02909973450005
142,13,0,0,0,10.0,20,10.0,2.668527120439853,10,2.5,27.93635517385905,5,38.0,34.99999999999999,6,35.0,5,11.968000000000002,5817,1422,0,0.0,14220.0,False,-0.7471788152001722,5,11.401,6803,1438,0,0.0,14380.0,False,-0.7263304062114959,0,0.2,97399,3,697,1.0,19479.645137541076,False,0.30960545860861194,0,7.463000000000004,59040,1314,0,0.0,3506.4446362579665,False,-0.2568974169645645,0,0.506,116991,0,367,0.5,12844.999999999998,False,0.09712591565322523,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.25,398268,0.0,0.0,16,0,0,7,2,2.0,1,8,18,119.0,80.0,8,5,18,600,1.106424467638135,220.13552420213819
143,18,0,0,0,10.0,20,10.0,2.664708294689219,8,2.625,27.93635517385905,0,,34.99999999999999,9,35.0,3,11.993,5667,1431,0,0.0,14310.0,False,-0.7492323639279498,5,11.446,6598,1449,0,0.0,14490.0,False,-0.7292640472511783,0,0.2,97378,1,707,1.0,19753.667816213034,False,0.31102351678409146,0,7.463000000000002,59040,1314,0,0.0,3501.4266992216335,False,-0.2569280852021658,0,0.506,117306,0,358,0.0,12529.999999999998,False,0.09852606500248916,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.16666666666666666,398207,0.0,0.0,17,0,0,8,2,2.0,5,13,17,175.0,46.0,13,5,17,515,1.2423414029181004,221.3778656050563
144,17,0,0,0,10.0,20,10.0,2.6011138312229454,17,2.2941176470588234,26.665560159229738,8,14.0,35.0,16,35.0,12,12.110000000000001,5299,1441,0,0.0,14410.0,False,-0.7554516829320764,5,11.491000000000001,6393,1459,0,0.0,14590.0,False,-0.7322954763255168,0,0.2,97339,8,717,1.0,19140.015544817506,False,0.30679633018468094,8,7.543000000000002,58904,1314,0,0.0,3417.8635742269503,False,-0.25910118827632955,0,0.506,117754,0,350,0.8,12250.0,False,0.10126413484104971,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3,397907,0.0,0.0,16,0,0,6,5,5.0,3,9,17,126.0,79.0,9,8,17,760,1.1634017145261168,222.5412673195824
145,17,0,0,0,10.0,20,10.0,2.608890023228967,12,2.6666666666666665,26.5071611194572,1,14.0,34.99999999999999,10,35.0,0,12.098,5189,1452,0,0.0,14520.0,False,-0.7565273513132933,12,11.606,6031,1468,0,0.0,14680.0,False,-0.7384952377227122,0,0.2,97307,10,727,1.0,19296.795034077677,False,0.30736337265662933,1,7.545000000000003,58887,1314,0,0.0,3428.0814905228626,False,-0.25924653776724815,0,0.506,118090,0,341,0.1,11934.999999999998,False,0.10285097077021549,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.18333333333333335,397722,0.0,0.0,17,0,0,4,4,4.0,4,8,14,114.0,79.0,8,9,14,550,1.1808010106906295,223.72206833027303
146,14,0,0,0,10.0,20,10.0,2.7126649783621306,12,3.5,27.38290896676891,13,32.23076923076923,34.99999999999999,13,35.0,3,12.128000000000004,5036,1461,0,0.0,14610.0,False,-0.7586395728618647,9,11.684000000000003,5746,1479,0,0.0,14790.0,False,-0.7429934873168919,0,0.2,97645,12,727,1.0,19939.926798581342,False,0.31542553965640724,3,7.5740000000000025,58833,1314,0,0.0,3564.44178156784,False,-0.2590732075445065,0,0.506,118126,3,338,1.0,11912.148726900305,False,0.10306943285906191,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.3333333333333333,397604,0.0,0.0,20,0,0,4,4,4.0,3,7,16,93.0,55.0,7,7,16,1035,0.9654437238350511,224.68751205410808
147,16,0,0,0,10.0,20,10.0,2.7126649783621306,0,,27.38290896676891,0,,34.99999999999999,0,,0,12.125000000000002,4946,1470,0,0.0,14700.0,False,-0.7595196651737693,0,11.675,5636,1490,0,0.0,14900.0,False,-0.7440691556981088,0,0.2,97645,2,737,1.0,20186.62923846541,False,0.3169333164556009,0,7.571000000000003,58833,1314,0,0.0,3564.44178156784,False,-0.2590732075445065,0,0.506,118126,0,341,0.3,11934.999999999998,False,0.1031710049071901,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.21666666666666667,397404,0.0,0.0,13,0,0,4,0,0.0,3,7,20,96.0,74.0,7,9,20,200,1.2159739332273602,225.90348598733544
148,20,0,0,0,10.0,20,10.0,2.7062608485615027,15,2.6666666666666665,27.516544216390056,17,28.11764705882353,34.99999999999999,10,35.0,10,12.225000000000001,4631,1479,0,0.0,14790.0,False,-0.7648002190451977,5,11.725000000000001,5441,1501,0,0.0,15010.0,False,-0.746807220668479,0,0.2,97985,7,737,1.0,20298.636913419403,False,0.3217738474111931,7,7.641000000000003,58714,1314,0,0.0,3556.0267550098147,False,-0.26057922775327086,0,0.506,117998,7,341,1.0,12127.61580951473,False,0.10288926734191532,0,0.2,112218,0,10,0.0,349.99999999999994,False,-0.0008445345281274447,0.3333333333333333,396987,0.0,0.0,18,0,0,7,4,4.0,5,12,16,151.0,53.0,12,8,16,930,1.2008797451853752,227.10436573252082
149,16,0,0,0,10.0,20,10.0,2.5324188751841694,11,1.0,28.104704653041946,5,38.0,35.0,11,35.0,6,12.275000000000002,4440,1485,0,0.0,14850.0,False,-0.7679489937611234,5,11.770000000000001,5196,1515,0,0.0,15150.0,False,-0.7502298018814418,0,0.2,98164,8,742,1.0,20873.950203558597,False,0.32747799904387365,0,7.634000000000002,58714,1314,0,0.0,3327.598401991999,False,-0.2619753184085564,0,0.506,118193,2,340,1.0,11956.209409306084,False,0.1038608980927125,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,396925,0.0,0.0,17,0,0,6,3,3.0,4,10,17,145.0,78.0,10,6,17,775,1.0945509243756533,228.19891665689647
150,17,0,0,0,10.0,20,10.0,2.5109357438131044,8,2.25,28.68535556430603,5,38.0,35.00000000000001,10,35.0,3,12.299000000000003,4287,1494,0,0.0,14940.0,False,-0.7700612153096947,5,11.815000000000001,4991,1526,0,0.0,15260.0,False,-0.7531634429211241,0,0.2,98336,6,747,1.0,21443.02622099948,False,0.3330584660860499,0,7.634000000000002,58714,1314,0,0.0,3299.369567370419,False,-0.2621478452061458,0,0.506,118353,0,337,0.7,11795.000000000002,False,0.10456670933788494,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.2833333333333333,396899,0.0,0.0,17,0,0,6,2,2.0,4,10,23,152.0,96.0,10,7,23,740,1.1547715095803142,229.3536881664768
151,23,0,0,0,10.0,20,10.0,2.5109357438131044,0,,27.298108842525878,8,14.0,35.00000000000001,5,35.0,0,12.296000000000003,4167,1506,0,0.0,15060.0,False,-0.7712346717255677,0,11.810000000000002,4911,1534,0,0.0,15340.0,False,-0.7539457471983728,0,0.2,98336,0,753,0.6,20555.475958421986,False,0.3276340053686713,8,7.714000000000002,58578,1314,0,0.0,3299.369567370419,False,-0.2638102336672142,0,0.506,118416,0,340,0.8,11900.000000000002,False,0.10559348552734514,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.2333333333333333,396626,0.0,0.0,14,0,0,7,1,1.0,4,11,17,119.0,77.0,11,12,17,375,1.436389242298901,230.7900774087757
152,17,0,0,0,10.0,20,10.0,2.490600133122191,8,2.25,26.179533034796865,7,14.0,35.00000000000001,6,35.0,5,12.346,3985,1514,0,0.0,15140.0,False,-0.7740118519098003,3,11.840000000000002,4727,1546,0,0.0,15460.0,False,-0.7563708904578436,0,0.2,98318,0,761,0.8,19922.624639480415,False,0.32354617185845497,7,7.776000000000002,58459,1314,0,0.0,3272.6485749225594,False,-0.2654281348556255,0,0.506,118528,0,341,0.7,11935.000000000002,False,0.10674471943673992,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.25,396235,0.0,0.0,14,0,0,5,5,5.0,1,6,13,88.0,89.0,6,11,13,410,0.8824749905616045,231.6725523993373
153,13,0,0,0,10.0,20,10.0,2.490600133122191,0,,25.138510461663135,7,14.0,35.00000000000001,13,35.0,0,12.341000000000001,3885,1524,0,0.0,15240.0,False,-0.7749897322563611,0,11.837,4627,1556,0,0.0,15560.0,False,-0.7573487708044043,0,0.2,98416,0,754,0.0,18954.436888094002,False,0.31882677477138494,0,7.769000000000003,58459,1314,0,0.0,3272.6485749225594,False,-0.2654281348556255,0,0.506,118885,0,335,0.7,11725.000000000002,False,0.10898495839556219,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.11666666666666665,396490,0.0,0.0,19,0,0,3,0,0.0,6,9,11,108.0,27.0,9,4,11,753,1.1007528360933065,232.7733052354306
154,11,0,0,0,10.000000000000002,20,10.0,2.4287294147274685,11,1.9090909090909092,26.08260791543924,5,40.0,35.00000000000001,8,35.0,3,12.371,3690,1537,0,0.0,15370.000000000004,False,-0.7775322211574192,8,11.917000000000002,4387,1563,0,0.0,15630.000000000004,False,-0.7613580802253036,0,0.2,98595,1,759,1.0,19799.12813723311,False,0.3261772896787258,0,7.769000000000003,58459,1314,0,0.0,3191.3504509518934,False,-0.2659250064114907,0,0.506,118965,0,332,0.5,11620.000000000002,False,0.10922942891686224,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.25,396314,0.0,0.0,13,0,0,4,4,4.0,3,7,8,82.0,13.0,7,4,8,680,0.8549795318394899,233.6282847672701
155,8,0,0,0,10.000000000000002,20,10.0,2.4532390020603736,6,2.8333333333333335,25.90049185733924,1,13.0,35.00000000000001,7,35.0,0,12.368000000000004,3600,1546,0,0.0,15460.000000000004,False,-0.7784123134693239,6,11.969000000000003,4157,1574,0,0.0,15740.000000000004,False,-0.7647806614382664,0,0.2,98578,0,766,0.7,19839.776762721856,False,0.32621792423127893,1,7.779000000000003,58441,1314,0,0.0,3223.556048707331,False,-0.2659481967442407,0,0.506,119197,0,326,0.1,11410.000000000002,False,0.11035843823341156,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.13333333333333333,396191,0.0,0.0,15,0,0,2,3,3.0,3,5,8,63.0,35.0,5,3,8,445,0.6561775021255016,234.2844622693956
156,8,0,0,0,10.000000000000002,20,10.0,2.4123024746840227,4,1.5,26.76904815880834,5,38.0,35.0,9,35.0,2,12.388000000000002,3438,1558,0,0.0,15580.000000000004,False,-0.7804071893763079,2,11.983,4037,1582,0,0.0,15820.000000000004,False,-0.7663452699927636,0,0.2,98762,0,765,0.4,20478.321841488378,False,0.332369648218362,0,7.778000000000003,58441,1314,0,0.0,3169.765451734806,False,-0.2662769499343918,0,0.506,119322,0,322,0.5,11270.0,False,0.11084737927601167,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.15,396218,0.0,0.0,17,0,0,2,2,2.0,3,5,10,64.0,26.0,5,3,10,705,0.6850040713325143,234.9694663407281
157,10,0,0,0,10.000000000000002,20,10.0,2.3398020477282158,12,1.8333333333333333,26.97909343118939,8,28.625,35.0,15,35.0,2,12.406,3306,1567,0,0.0,15670.000000000004,False,-0.7821087011793237,10,12.081000000000001,3707,1593,0,0.0,15930.000000000004,False,-0.7717236118988481,0,0.2,98930,2,770,1.0,20778.581546111287,False,0.3362582908330968,3,7.808000000000003,58387,1314,0,0.0,3074.4998907148756,False,-0.2675192525931129,0,0.506,119618,0,315,0.8,11025.0,False,0.11238976601948653,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3,396166,0.0,0.0,19,0,0,2,4,4.0,4,6,13,83.0,42.0,6,4,13,915,0.8202914455905557,235.78975778631866
158,13,0,0,0,10.000000000000002,20,10.0,2.3852319525709755,8,2.875,27.555463583193454,15,30.0,35.0,10,35.0,5,12.454,3066,1582,0,0.0,15820.000000000004,False,-0.7853357063229743,3,12.101,3594,1598,0,0.0,15980.000000000004,False,-0.7734446813087951,0,0.2,99287,0,770,1.0,21217.70695905896,False,0.3433058731148941,5,7.855000000000003,58302,1314,0,0.0,3134.1947856782617,False,-0.2681934067615312,0,0.506,119518,5,315,1.0,11162.777317915967,False,0.11211319126447246,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,395985,0.0,0.0,20,0,0,5,3,3.0,5,10,12,143.0,14.0,10,3,12,930,0.9889075104147196,236.77866529673338
159,12,0,0,0,10.000000000000002,20,10.0,2.4191252102816554,17,2.588235294117647,28.24480797574993,5,38.0,35.0,11,35.0,4,12.489000000000003,2894,1591,0,0.0,15910.000000000004,False,-0.7878195224032387,13,12.228000000000002,3187,1609,0,0.0,16090.000000000004,False,-0.780328958948583,0,0.2,99433,7,775,1.0,21906.660057678168,False,0.34930118602663596,0,7.850000000000001,58302,1314,0,0.0,3178.7305263100952,False,-0.2679212166831066,0,0.506,119713,0,314,1.0,10990.0,False,0.11307872839769575,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,395747,0.0,0.0,18,0,0,4,5,5.0,5,9,14,138.0,35.0,9,3,14,775,0.8841431001201272,237.6628083968535
160,14,0,0,0,10.000000000000002,20,10.0,2.7206505597120234,13,4.846153846153846,28.91131627284814,5,38.0,35.0,10,35.0,8,12.565000000000001,2661,1597,0,0.0,15970.000000000004,False,-0.7917897166102755,5,12.265000000000002,2987,1623,0,0.0,16230.000000000004,False,-0.7828714478496411,0,0.2,99560,10,780,1.0,22578.03319841867,False,0.3549568096713035,0,7.850000000000001,58302,1314,0,0.0,3574.9348354615986,False,-0.2654997259781103,0,0.506,119873,0,309,0.5,10815.0,False,0.11372324159021406,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.25,395601,0.0,0.0,14,0,0,7,3,3.0,2,9,17,122.0,21.0,9,5,17,740,1.0286136725917459,238.69142206944525
161,17,0,0,0,10.000000000000002,20,10.0,2.717417193662318,6,2.6666666666666665,28.52755753736158,10,26.0,35.0,0,,5,12.607,2486,1605,0,0.0,16050.000000000004,False,-0.7944299935459898,1,12.270000000000001,2846,1635,0,0.0,16350.000000000004,False,-0.7844556140110696,0,0.2,99734,6,785,1.0,22410.437169990815,False,0.35605938864436393,5,7.900000000000001,58217,1314,0,0.0,3570.6861924722857,False,-0.2665646852923097,0,0.506,119613,0,319,1.0,11165.0,False,0.11296760543346845,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.3333333333333333,395114,0.0,0.0,10,0,0,7,3,3.0,4,11,14,158.0,57.0,11,6,14,390,0.9455068064853549,239.6369288759306
162,14,0,0,0,10.000000000000002,20,10.0,2.608008236555723,8,1.375,27.536279052258664,5,14.0,35.0,6,35.0,8,12.682000000000002,2211,1615,0,0.0,16150.000000000004,False,-0.7988304551055133,0,12.269000000000002,2746,1645,0,0.0,16450.000000000004,False,-0.7854334943576304,0,0.2,99723,4,795,1.0,21901.773879491862,False,0.35281612198687123,5,7.945000000000002,58132,1314,0,0.0,3426.92282283422,False,-0.2684823198702223,0,0.506,119753,0,318,0.5,11130.0,False,0.11405661048289595,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.25,394783,0.0,0.0,13,0,0,5,3,3.0,4,9,13,117.0,41.0,9,5,13,410,0.8450364749878645,240.48196535091847
163,13,0,0,0,10.000000000000002,20,10.0,2.6647969512100005,9,3.2222222222222223,27.536279052258664,0,,35.0,0,,0,12.674000000000003,2141,1622,0,0.0,16220.000000000004,False,-0.7995149713481059,9,12.359000000000002,2425,1658,0,0.0,16580.000000000004,False,-0.7904402417320217,0,0.2,99694,3,805,1.0,22174.699027921855,False,0.35412968480578083,0,7.940000000000003,58132,1314,0,0.0,3501.5431938899405,False,-0.26802626088565,0,0.506,119753,0,318,0.0,11130.0,False,0.11405661048289595,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.16666666666666666,394363,0.0,0.0,9,0,0,4,3,3.0,2,6,11,98.0,47.0,6,7,11,200,0.7798639945685863,241.26182934548706
164,11,0,0,0,10.000000000000002,20,10.0,2.6322486829546774,14,2.4285714285714284,26.407459128913658,6,14.0,35.0,0,,5,12.724000000000002,1926,1635,0,0.0,16350.000000000004,False,-0.8024486123877882,9,12.440000000000001,2151,1665,0,0.0,16650.000000000004,False,-0.7951145097885822,0,0.2,99660,7,815,1.0,21540.504930845316,False,0.3498380694954487,6,8.000000000000002,58030,1314,0,0.0,3458.774769402446,False,-0.26953444096441487,0,0.506,119669,0,324,0.6,11340.0,False,0.11424329706279782,0,0.2,112218,0,10,0.0,350.0,False,-0.0008445345281274447,0.26666666666666666,393654,0.0,0.0,9,0,0,3,4,4.0,1,4,6,51.0,44.0,4,7,6,200,0.4765665140002966,241.73839585948735
165,6,0,0,0,10.000000000000002,20,10.0,2.587293116556664,7,2.0,24.747693124683916,10,14.0,35.00000000000001,1,35.0,2,12.739,1806,1643,0,0.0,16430.000000000004,False,-0.8040132209422856,5,12.481000000000002,1931,1677,0,0.0,16770.000000000004,False,-0.7982437268975768,0,0.2,99716,4,820,1.0,20303.45753470704,False,0.34296209225465735,5,8.044000000000002,57945,1314,0,0.0,3399.703155155457,False,-0.27093446305368873,0,0.506,119564,0,333,1.0,11655.000000000002,False,0.11471001351255244,0,0.2,112218,0,10,0.0,350.00000000000006,False,-0.0008445345281274447,0.3333333333333333,393180,0.0,0.0,13,0,0,0,3,3.0,1,1,6,9.0,21.0,1,5,6,305,0.3213603049516678,242.05975616443902
166,6,0,0,0,10.000000000000002,20,10.0,2.587293116556664,0,,24.747693124683916,0,,35.000000000000014,5,35.0,0,12.737,1696,1654,0,0.0,16540.000000000004,False,-0.8050888893235024,0,12.476,1841,1686,0,0.0,16860.000000000004,False,-0.7991238192094815,0,0.2,99716,0,824,0.4,20392.099134739547,False,0.3435038450968069,0,8.039000000000001,57945,1314,0,0.0,3399.703155155457,False,-0.27093446305368873,0,0.506,119739,0,328,0.0,11480.000000000005,False,0.11548787426214352,0,0.2,112218,0,10,0.0,350.0000000000001,False,-0.0008445345281274447,0.06666666666666667,393155,0.0,0.0,10,0,0,0,0,0.0,2,2,5,26.0,12.0,2,4,5,375,0.3196377819404006,242.37939394637942
167,5,0,0,0,10.000000000000002,0,,2.5175895601843803,10,1.9,25.705224887551964,15,30.0,35.000000000000014,0,,9,12.827,1499,1654,0,0.0,16540.000000000004,False,-0.808941737888952,1,12.486,1821,1686,0,0.0,16860.000000000004,False,-0.7995149713481059,0,0.2,100147,0,819,1.0,21052.579182905058,False,0.3528088203331198,0,8.039000000000001,57945,1314,0,0.0,3308.1126820822756,False,-0.2714942385889116,0,0.506,119289,5,338,1.0,11958.526124437765,False,0.11361445720626989,0,0.2,112218,0,10,0.0,350.0000000000001,False,-0.0008445345281274447,0.3333333333333333,392919,0.0,0.0,3,0,0,1,3,3.0,0,1,2,15.0,24.0,1,4,2,450,0.28741373401135206,242.66680768039078
168,2,0,0,0,10.000000000000002,0,,2.5175895601843803,0,,25.705224887551964,0,,35.000000000000014,0,,0,12.818000000000003,1499,1654,0,0.0,16540.000000000004,False,-0.808941737888952,0,12.485000000000001,1821,1686,0,0.0,16860.000000000004,False,-0.7995149713481059,0,0.2,100147,0,819,0.0,21052.579182905058,False,0.3528088203331198,0,8.039000000000001,57945,1314,0,0.0,3308.1126820822756,False,-0.2714942385889116,0,0.506,119289,0,343,0.5,12005.000000000005,False,0.11382102979873408,0,0.2,112218,0,10,0.0,350.0000000000001,False,-0.0008445345281274447,0.08333333333333333,392919,0.0,0.0,0,0,0,0,0,0.0,0,0,2,0.0,6.0,0,2,2,0,0.18394140247255564,242.85074908286333
169,2,0,0,0,10.000000000000002,0,,2.5175895601843803,0,,25.705224887551964,0,,35.000000000000014,0,,0,12.818000000000001,1499,1654,0,0.0,16540.000000000004,False,-0.808941737888952,0,12.485000000000001,1821,1686,0,0.0,16860.000000000004,False,-0.7995149713481059,0,0.2,100147,0,819,0.0,21052.579182905058,False,0.3528088203331198,0,8.039000000000001,57945,1314,0,0.0,3308.1126820822756,False,-0.2714942385889116,0,0.506,119289,0,343,0.0,12005.000000000005,False,0.11382102979873408,0,0.2,112218,0,10,0.0,350.0000000000001,False,-0.0008445345281274447,0.0,392919,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,0,0.18217900581657887,243.0329280886799
