index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
139,15,0,0,0,10.0,20,10.0,16.479089766142415,14,13.928571428571429,26.41079148069713,33,24.0,36.00000000000001,0,,0,0.263,50201,7,136,1.0,2311.1562081953684,False,0.3042278005967364,5,4.210000000000001,18337,1400,0,0.0,14000.0,False,-0.35655331792670847,18,2.261000000000001,72048,331,10,1.0,5718.68662740011,False,0.13853059312844912,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,91893,23,237,1.0,9139.448204056036,False,0.036921401105344843,0,2.7110000000000007,92642,5,127,1.0,4704.0539574034865,False,0.021133712201721482,0.6666666666666666,391453,0.0,0.0,12,0,0,4,3,2.5454545454545454,2,6,17,73.0,27.0,6,9,17,389,0.729933055001311,196.97109301690944
140,17,0,0,0,10.0,20,10.0,16.184529486982182,5,8.0,26.7436250079246,6,35.0,36.00000000000001,20,36.0,0,0.263,50181,3,141,1.0,2312.018657664488,False,0.3037308410704789,0,4.205000000000001,18197,1414,0,0.0,14140.0,False,-0.35833100540924906,0,2.2430000000000008,72218,326,14,1.0,5650.567362867136,False,0.1405967759705981,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92115,19,235,1.0,8968.128875150569,False,0.038386984967701,0,2.7110000000000007,92930,0,124,0.5,4464.000000000001,False,0.022939330094165197,0.5833333333333334,391973,0.0,0.0,23,0,0,5,0,0.0,2,7,17,90.0,30.0,7,10,17,1170,0.7886750900070183,197.75976810691645
141,17,0,0,0,10.0,20,10.0,15.482152951410827,29,12.344827586206897,26.7436250079246,0,,36.00000000000001,20,36.0,0,0.263,50394,6,132,1.0,2103.644189586229,False,0.3064941995274681,10,4.305000000000001,17952,1421,0,0.0,14210.0,False,-0.3636640678568708,0,2.2430000000000008,71860,345,24,1.0,5983.189768426926,False,0.13768326241717915,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92439,9,236,1.0,8736.692625071324,False,0.040625900938810515,0,2.7110000000000007,93326,0,113,0.0,4068.000000000001,False,0.025067721546201144,0.5,392303,0.0,0.0,26,0,0,5,2,2.0,4,9,17,129.0,24.0,9,8,17,1263,0.8749882290139794,198.63475633593043
142,17,0,0,0,10.0,20,10.0,15.22883256124158,5,8.0,26.33223469224416,4,12.0,36.00000000000001,20,36.0,0,0.263,50354,4,137,1.0,2126.3500608900963,False,0.30576669198885253,0,4.295000000000001,17832,1433,0,0.0,14330.0,False,-0.3651877999847627,0,2.2430000000000008,71868,340,30,1.0,5967.7701115894615,False,0.1376876727888184,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,92871,0,233,0.9,8388.000000000002,False,0.04339553682762179,0,2.7110000000000007,93566,0,109,0.4,3924.000000000001,False,0.02687362944489831,0.5499999999999999,392823,0.0,0.0,26,0,0,5,0,0.0,2,7,19,105.0,30.0,7,10,19,1008,0.7865728909964673,199.4213292269269
143,19,0,0,0,10.0,20,10.0,14.930499357974034,5,7.0,26.33223469224416,0,,36.000000000000014,20,36.0,0,0.263,50299,3,142,1.0,2150.130908832313,False,0.3046719012219356,0,4.295000000000001,17722,1444,0,0.0,14440.0,False,-0.3665845544353303,0,2.2430000000000008,71833,335,40,1.0,6055.006672611067,False,0.13781866363147335,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.334,93339,0,220,0.0,7920.000000000003,False,0.045910908543664274,0,2.7110000000000007,93818,0,102,0.0,3672.0000000000014,False,0.028228060368921185,0.3333333333333333,393343,0.0,0.0,25,0,0,6,0,0.0,2,8,11,110.0,33.0,8,11,11,955,0.7281792010180652,200.14950842794497
144,11,0,0,0,10.0,20,10.0,14.662129386927697,5,8.0,26.33223469224416,0,,36.000000000000014,0,,0,0.263,50229,4,147,1.0,2195.3330198783715,False,0.3034681796464734,0,4.295000000000001,17632,1453,0,0.0,14530.0,False,-0.3677273535312492,0,2.2430000000000008,71793,330,50,1.0,6155.114432298348,False,0.1379714744144388,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93339,0,220,0.0,7920.000000000003,False,0.045910908543664274,0,2.7110000000000003,93818,0,102,0.0,3672.0000000000014,False,0.028228060368921185,0.3333333333333333,393143,0.0,0.0,10,0,0,4,0,0.0,0,4,8,57.0,21.0,4,7,8,240,0.41278568701818585,200.56229411496315
145,8,0,0,0,10.0,20,10.0,13.896569038853356,10,5.0,25.64611114947362,7,13.0,36.000000000000014,0,,0,0.263,50184,2,152,1.0,2132.27849390571,False,0.3015247288252751,5,4.345000000000001,17442,1465,0,0.0,14650.0,False,-0.3710287731416817,0,2.2430000000000008,71834,330,53,1.0,5945.11167374371,False,0.1369987055898325,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93248,0,227,0.7,8172.000000000004,False,0.04628713935589285,0,2.7110000000000007,93818,0,102,0.0,3672.0000000000014,False,0.028228060368921185,0.45,392858,0.0,0.0,13,0,0,1,1,1.0,0,1,8,18.0,21.0,1,7,8,326,0.3350670480285771,200.89736116299173
146,8,0,0,0,10.0,19,10.0,13.352817975615467,5,1.0,25.812549849162497,2,36.0,36.000000000000014,0,,0,0.263,50084,2,162,1.0,2183.1565120497057,False,0.2996312125358675,5,4.390000000000001,17272,1474,0,0.0,14740.0,False,-0.3742032150747899,0,2.2430000000000008,71901,325,61,1.0,5914.23138287394,False,0.13778237337462898,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93212,0,228,0.1,8208.000000000004,False,0.04609364922388958,0,2.7110000000000007,93782,0,103,0.1,3708.0000000000014,False,0.028034570236917918,0.3666666666666667,392583,0.0,0.0,10,0,0,1,1,1.0,0,1,6,18.0,21.0,1,7,6,262,0.31890862801810727,201.21626979100984
147,6,0,0,0,10.0,0,,12.889521800754789,5,3.0,25.812549849162497,0,,36.000000000000014,6,36.0,0,0.263,50084,0,164,0.2,2113.8815753237855,False,0.29875157547964276,5,4.435000000000001,17202,1474,0,0.0,14740.0,False,-0.3759809025573304,0,2.2430000000000008,71886,320,71,1.0,5957.33801553207,False,0.13788197844399908,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93428,0,222,0.0,7992.000000000003,False,0.04725459001590919,0,2.7110000000000007,93782,0,103,0.0,3708.0000000000014,False,0.028034570236917918,0.19999999999999998,392714,0.0,0.0,4,0,0,0,1,1.0,0,0,6,0.0,18.0,0,6,6,216,0.17932475998532027,201.39559455099516
148,6,0,0,0,10.0,0,,12.889521800754789,0,,25.812549849162497,0,,36.00000000000001,20,36.0,0,0.263,50084,0,164,0.0,2113.8815753237855,False,0.29875157547964276,0,4.430000000000001,17202,1474,0,0.0,14740.0,False,-0.3759809025573304,0,2.2430000000000008,71886,310,81,1.0,6086.568296016147,False,0.1388640759352525,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,93896,0,209,0.0,7524.000000000002,False,0.04976996173195167,0,2.7110000000000007,94034,0,96,0.0,3456.000000000001,False,0.029389001160940793,0.16666666666666666,393434,0.0,0.0,11,0,0,0,0,0.0,0,0,4,0.0,18.0,0,6,4,720,0.17009461397537962,201.56568916497054
149,4,0,0,0,10.0,0,,12.889521800754789,0,,25.812549849162497,0,,36.000000000000014,13,36.0,0,0.263,50084,0,164,0.0,2113.8815753237855,False,0.29875157547964276,0,4.430000000000001,17202,1474,0,0.0,14740.0,False,-0.3759809025573304,0,2.2430000000000008,71886,300,91,1.0,6215.798576500224,False,0.13984617342650615,0,0.2,66332,0,0,0.0,0.0,False,0.008192360889456326,0,1.3340000000000003,94364,0,196,0.0,7056.000000000003,False,0.05228533344799415,0,2.7110000000000007,94034,0,96,0.0,3456.0000000000014,False,0.029389001160940793,0.16666666666666666,393902,0.0,0.0,5,0,0,0,0,0.0,0,0,0,0.0,12.0,0,4,0,468,0.15119616698939353,201.71688533195993
