index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
169,4,0,0,0,10.0,20,10.0,25.873606101323467,2,30.0,6.253892207020176,0,,24.99999999999999,14,25.0,0,7.2650000000000015,89896,21,18,1.0,675.7249098238224,False,0.4179242348111492,0,0.2,46608,1703,0,0.0,17030.0,False,-0.1338037021905151,0,6.869000000000002,35990,1582,0,0.0,40932.04485229372,False,-0.3275362409635412,0,8.822000000000001,36343,861,0,0.0,22277.174853239507,False,-0.4344332917238041,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,120777,101,492,1.0,12931.643112909032,False,0.21464743698707017,0.3333333333333333,434620,0.0,0.0,9,0,0,1,0,0.0,3,4,4,65.0,0.0,4,0,4,610,0.6395816529984586,153.5917546050623
170,4,0,0,0,10.0,20,10.0,26.07975518252931,5,32.0,6.529918012679229,9,11.0,24.99999999999999,10,25.0,0,7.2650000000000015,89996,17,23,1.0,769.8343691981742,False,0.4202350354285033,0,0.2,46468,1717,0,0.0,17170.0,False,-0.13490367390552815,9,6.959000000000002,35873,1582,0,0.0,41258.17269876137,False,-0.326987560457147,0,8.822000000000001,36183,866,0,0.0,22585.067988070383,False,-0.4345053958830408,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,120928,100,492,1.0,12952.991801267917,False,0.21619076434638224,0.3333333333333333,434454,0.0,0.0,11,0,0,1,1,1.0,2,3,6,42.0,13.0,3,1,6,610,0.6896891039796174,154.28144370904192
171,6,0,0,0,10.0,20,10.0,26.51709945238807,30,28.466666666666665,6.385702395280137,8,3.875,24.99999999999999,8,25.0,7,7.335000000000002,90627,16,10,1.0,425.1709945238807,False,0.42744249500710174,0,0.2,46358,1728,0,0.0,17280.0,False,-0.13576793739589554,0,6.950000000000001,35499,1597,0,0.0,42347.80782546375,False,-0.3249529038195693,8,8.902000000000001,35527,881,0,0.0,23361.56461755389,False,-0.4376946624487583,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121097,98,494,1.0,12975.798834737448,False,0.21791287854146954,0.3333333333333333,434114,0.0,0.0,9,0,0,1,3,2.466666666666667,5,6,4,93.0,0.0,6,0,4,774,0.7179164009867236,154.99936011002865
172,4,0,0,0,10.0,20,10.0,26.51709945238807,0,,6.227842617827563,26,5.423076923076923,24.99999999999999,8,25.0,0,7.328000000000001,90517,17,20,1.0,700.3419890477614,False,0.42787597024614044,0,0.2,46268,1737,0,0.0,17370.0,False,-0.13647506206983248,9,7.040000000000002,35382,1597,0,0.0,42347.80782546375,False,-0.3263465241354566,17,9.064000000000002,35089,881,0,0.0,23361.56461755389,False,-0.44291180516977224,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121156,114,496,1.0,13109.974058432337,False,0.2191164984604004,0.3333333333333333,433418,0.0,0.0,7,0,0,1,3,3.0,3,4,2,63.0,0.0,4,0,2,400,0.6237076810211875,155.62306779104983
173,2,0,0,0,10.0,20,10.0,26.508473274950248,32,26.46875,5.892717575112375,11,1.5454545454545454,24.99999999999999,7,25.0,12,7.448000000000001,91046,16,10,1.0,425.08473274950245,False,0.43402593366188047,0,0.2,46158,1748,0,0.0,17480.0,False,-0.13733932556019987,0,7.031000000000003,35037,1612,0,0.0,42731.6589192198,False,-0.32816983753472256,11,9.157000000000002,34310,898,0,0.0,23804.609000905322,False,-0.44955208208718267,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121314,115,499,1.0,13152.662521137918,False,0.2208285008216058,0.3333333333333333,432871,0.0,0.0,9,0,0,0,3,2.8,1,1,6,12.0,13.0,1,1,6,877,0.5436369570088573,156.1667047480587
174,6,0,0,0,10.0,20,10.0,26.84323312219751,13,31.0,6.060937464991443,12,8.0,24.999999999999986,8,25.0,3,7.466000000000002,91312,14,10,1.0,408.4323312219751,False,0.43807498924559196,0,0.2,46038,1760,0,0.0,17600.0,False,-0.1382821584587825,8,7.1110000000000015,34933,1612,0,0.0,43271.29179298239,False,-0.32619475073860454,4,9.186000000000002,33819,911,0,0.0,24454.185374321933,False,-0.4515318783243089,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121418,117,501,1.0,13234.129683403991,False,0.22221011332609752,0.3333333333333333,432526,0.0,0.0,7,0,0,2,3,2.230769230769231,4,6,4,88.0,0.0,6,0,4,400,0.7143891059677117,156.8810938540264
175,4,0,0,0,10.0,20,10.0,26.84323312219751,0,,6.053781964577109,18,6.0,24.999999999999986,10,25.0,0,7.463000000000001,91212,14,20,1.0,676.8646624439502,False,0.43861265802228194,0,0.2,45938,1770,0,0.0,17700.0,False,-0.13906785254093465,8,7.183000000000001,34829,1612,0,0.0,43271.29179298239,False,-0.32743352435272655,10,9.282000000000002,33599,911,0,0.0,24454.185374321933,False,-0.454152360969567,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.659,121560,125,501,1.0,13281.722745572131,False,0.22379279067543043,0.3333333333333333,432144,0.0,0.0,9,0,0,0,2,2.0,4,4,4,60.0,0.0,4,0,4,450,0.6632466950104572,157.54434054903686
176,4,0,0,0,10.0,20,10.0,26.84323312219751,0,,6.053781964577109,0,,24.999999999999986,12,25.0,0,7.463000000000002,91102,15,30,1.0,955.2969936659254,False,0.4390717573907565,0,0.2,45848,1779,0,0.0,17790.0,False,-0.13977497721487162,0,7.175000000000002,34829,1612,0,0.0,43271.29179298239,False,-0.32743352435272655,0,9.272000000000002,33599,911,0,0.0,24454.185374321933,False,-0.454152360969567,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121860,115,499,1.0,13171.18492592636,False,0.2261289695482228,0.3333333333333333,432244,0.0,0.0,8,0,0,0,0,0.0,4,4,4,59.0,0.0,4,0,4,500,0.63433453097241,158.17867508000927
177,4,0,0,0,10.000000000000002,20,10.0,26.70572649776491,15,25.266666666666666,6.002674952276568,19,5.631578947368421,24.999999999999986,9,25.0,0,7.463000000000001,91381,15,25,1.0,817.6431624441227,False,0.44237439236340015,0,0.2,45748,1789,0,0.0,17890.000000000004,False,-0.1405606712970238,8,7.255000000000002,34376,1626,0,0.0,43423.51128536574,False,-0.33192277148577953,11,9.382000000000001,33300,912,0,0.0,24355.6225659616,False,-0.45830083994829546,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,121978,124,500,1.0,13244.331694082288,False,0.22760451184208358,0.3333333333333333,431789,0.0,0.0,11,0,0,1,3,3.0,3,4,2,66.0,0.0,4,0,2,804,0.6641804950195365,158.8428555750288
178,2,0,0,0,10.000000000000002,20,10.0,26.55502859473117,15,25.0,6.002674952276568,0,,24.999999999999986,10,25.0,0,7.463000000000001,91636,17,20,1.0,701.1005718946234,False,0.4454657639452419,0,0.2,45668,1797,0,0.0,17970.000000000004,False,-0.14118922656274552,0,7.247000000000002,34001,1641,0,0.0,43576.80192395385,False,-0.3354765590445134,0,9.371,33300,912,0,0.0,24218.186078394825,False,-0.4591193625176,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,122228,114,500,1.0,13184.30494455952,False,0.22970448249071435,0.3333333333333333,431839,0.0,0.0,9,0,0,0,0,0.0,2,2,4,31.0,0.0,2,0,4,825,0.5280024870298803,159.3708580620587
179,4,0,0,0,10.000000000000002,20,10.0,26.560777414643905,2,27.0,6.098408492874156,15,7.0,24.999999999999986,12,25.0,0,7.463000000000001,91610,15,28,1.0,893.7017676100294,False,0.44657045921941324,0,0.2,45548,1809,0,0.0,18090.000000000004,False,-0.14213205946132815,9,7.337000000000002,33860,1642,0,0.0,43612.79651484529,False,-0.3369416792836238,6,9.431000000000001,33132,913,0,0.0,24249.989779569885,False,-0.46093104688537845,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,122423,119,498,1.0,13175.710610652017,False,0.23152491294449068,0.3333333333333333,431579,0.0,0.0,10,0,0,1,2,2.0,3,4,2,62.0,0.0,4,0,2,554,0.6934815680142492,160.06433963007294
180,2,0,0,0,10.000000000000002,20,10.0,26.560777414643905,0,,6.278835691020604,13,8.23076923076923,24.99999999999999,8,25.0,0,7.463000000000002,91490,17,38,1.0,1179.3095417564684,False,0.446928796801883,0,0.2,45468,1817,0,0.0,18170.000000000004,False,-0.14276061472704987,9,7.418000000000001,33743,1642,0,0.0,43612.79651484529,False,-0.3383352995995111,4,9.465000000000002,33044,913,0,0.0,24249.989779569885,False,-0.46197923994348167,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,122516,122,500,1.0,13266.017954304509,False,0.23284371428307665,0.3333333333333333,431267,0.0,0.0,7,0,0,0,2,2.0,2,2,5,35.0,0.0,2,0,5,400,0.5393991739838384,160.60373880405677
181,5,0,0,0,10.000000000000002,20,10.0,26.429427031277818,17,25.352941176470587,6.232087100919861,2,3.0,24.99999999999999,10,25.0,0,7.463000000000001,91841,15,31,1.0,969.3122379696124,False,0.45079443287005877,0,0.2,45348,1829,0,0.0,18290.000000000004,False,-0.14370344762563247,0,7.4090000000000025,33344,1658,0,0.0,43819.990017858625,False,-0.3418539318087368,2,9.481,32970,914,0,0.0,24156.496306587927,False,-0.4634174887046006,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,122760,114,500,1.0,13210.457929504859,False,0.23490772897994816,0.3333333333333333,431269,0.0,0.0,11,0,0,1,1,1.0,3,4,5,63.0,3.0,4,1,5,881,0.6659025750122964,161.26964137906907
182,5,0,0,0,10.000000000000002,20,10.0,26.429427031277818,0,,6.3511432080340375,17,7.235294117647059,24.999999999999993,11,25.0,0,7.463000000000001,91721,17,41,1.0,1253.6065082823905,False,0.4511424503306389,0,0.2,45268,1837,0,0.0,18370.000000000004,False,-0.14433200289135423,9,7.499000000000002,33227,1658,0,0.0,43819.990017858625,False,-0.34324755212462404,8,9.559000000000001,32802,914,0,0.0,24156.496306587927,False,-0.46541858454279766,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,122912,121,499,1.0,13243.488328172114,False,0.23651635846851346,0.3333333333333333,430936,0.0,0.0,8,0,0,0,2,2.0,3,3,7,41.0,16.0,3,2,7,475,0.6194811940076761,161.88912257307675
183,7,0,0,0,10.000000000000002,20,10.0,26.819382553711556,38,28.263157894736842,6.113178846676725,6,1.0,24.999999999999993,10,25.0,0,7.463000000000001,92715,15,13,1.0,498.6519731982503,False,0.46083041557872856,0,0.2,45148,1849,0,0.0,18490.000000000004,False,-0.14527483578993683,0,7.490000000000002,32928,1671,0,0.0,44815.18824725201,False,-0.34088198151814086,6,9.611,31889,939,0,0.0,25183.400217935152,False,-0.4701777150705437,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,123156,117,499,1.0,13190.241925061173,False,0.23859141596772143,0.3333333333333333,430842,0.0,0.0,11,0,0,0,1,1.0,5,5,7,79.0,14.0,5,2,7,1524,0.658052995975595,162.54717556905234
184,7,0,0,0,10.000000000000002,20,10.0,26.819382553711556,0,,6.16311606958209,18,6.5,24.999999999999993,9,25.0,0,7.463000000000001,92635,13,23,1.0,746.8457987353657,False,0.4615233492467972,0,0.2,45028,1861,0,0.0,18610.000000000004,False,-0.14621766868851943,9,7.580000000000002,32811,1671,0,0.0,44815.18824725201,False,-0.3422756018340281,9,9.695,31691,939,0,0.0,25183.400217935152,False,-0.472536149451276,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,123264,125,500,1.0,13270.389508697757,False,0.2400049137942942,0.3333333333333333,430435,0.0,0.0,7,0,0,2,2,2.0,4,6,4,100.0,3.0,6,1,4,425,0.663319344050251,163.2104949131026
185,4,0,0,0,10.000000000000002,20,10.0,26.802828697891893,22,26.681818181818183,5.684879866637265,19,2.526315789473684,24.999999999999996,13,25.0,0,7.463000000000001,93092,16,11,1.0,454.8311156768109,False,0.4664102510738617,0,0.2,44958,1868,0,0.0,18680.000000000004,False,-0.14676765454602597,0,7.5710000000000015,32512,1684,0,0.0,45135.96352724995,False,-0.3439266531240325,19,9.876000000000003,30905,948,0,0.0,25409.081605601514,False,-0.48055434162993116,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,123541,134,497,1.0,13186.773902129391,False,0.24225003532999886,0.3333333333333333,430014,0.0,0.0,10,0,0,0,2,2.0,4,4,2,60.0,0.0,4,0,2,1112,0.6419100980274379,163.85240501113003
186,2,0,0,0,10.000000000000002,20,10.0,26.86007773150973,3,30.0,5.684879866637265,0,,25.0,11,25.0,0,7.463000000000001,93072,17,18,1.0,653.4813991671751,False,0.4676567569625631,0,0.2,44868,1877,0,0.0,18770.000000000004,False,-0.1474747792199629,0,7.5710000000000015,32512,1684,0,0.0,45232.370899862384,False,-0.343352485290383,0,9.857000000000001,30815,951,0,0.0,25543.933922665754,False,-0.480823225083583,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,123816,124,496,1.0,13104.925103463022,False,0.2444844979498412,0.3333333333333333,430089,0.0,0.0,9,0,0,0,0,0.0,1,1,6,12.0,12.0,1,1,6,565,0.5141292869811878,164.36653429811122
187,6,0,0,0,10.0,20,10.0,26.538199455925728,14,23.071428571428573,5.8967320874332545,15,7.733333333333333,24.999999999999996,14,25.0,0,7.463000000000001,93275,19,14,1.0,561.5347923829602,False,0.4701242558878576,0,0.2,44788,1885,0,0.0,18850.0,False,-0.14810333448568466,8,7.651000000000002,32085,1698,0,0.0,45061.86267616189,False,-0.34945408988159055,7,9.927000000000001,30675,951,0,0.0,25237.827682585368,False,-0.48431386424360146,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124050,129,492,1.0,13060.678439278889,False,0.24650705174489,0.3333333333333333,429879,0.0,0.0,11,0,0,2,2,2.0,3,5,6,77.0,14.0,5,1,6,873,0.6955813129898161,165.06211561110104
188,6,0,0,0,10.0,20,10.0,26.85617010214458,15,30.0,5.857301054201629,27,5.666666666666667,24.999999999999996,8,25.0,1,7.4730000000000025,93576,22,10,1.0,488.5617010214458,False,0.47428078900202275,0,0.2,44718,1892,0,0.0,18920.0,False,-0.14865332034319118,9,7.733000000000001,31968,1698,0,0.0,45601.7768334415,False,-0.3476321745632042,18,10.100000000000001,29766,966,0,0.0,25943.060318671665,False,-0.4909411087102957,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124097,146,494,1.0,13205.165953913436,False,0.24764534090282006,0.3333333333333333,429131,0.0,0.0,7,0,0,3,4,3.0666666666666664,3,6,2,85.0,0.0,6,0,2,400,0.6642779980320483,165.72639360913308
189,2,0,0,0,10.0,20,10.0,26.499066169036823,15,23.0,5.720158458408539,27,5.0,24.999999999999996,11,25.0,5,7.522000000000001,93756,19,10,1.0,454.99066169036826,False,0.4768455220284292,0,0.2,44588,1905,0,0.0,19050.0,False,-0.149674722649989,9,7.814000000000003,31506,1713,0,0.0,45392.90034756008,False,-0.3543791817688253,18,10.262000000000002,29289,966,0,0.0,25598.097919289572,False,-0.49867726422034936,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124237,163,493,1.0,13257.38582872059,False,0.24923100999799813,0.3333333333333333,428382,0.0,0.0,8,0,0,0,4,3.333333333333333,2,2,4,30.0,0.0,2,0,4,475,0.5023819810012355,166.22877559013432
190,4,0,0,0,10.0,20,10.0,26.852190124541533,10,32.0,5.540802186818395,6,1.0,24.999999999999993,10,25.0,0,7.517000000000002,93976,19,10,1.0,458.52190124541534,False,0.4803303207301094,0,0.2,44488,1915,0,0.0,19150.0,False,-0.15046041673214117,0,7.8050000000000015,31506,1713,0,0.0,45997.80168333965,False,-0.3507766057404076,6,10.304,28831,976,0,0.0,26207.737561552534,False,-0.500501836949088,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124481,159,493,1.0,13205.98754770412,False,0.25131488849291284,0.3333333333333333,428288,0.0,0.0,10,0,0,1,1,1.0,3,4,2,69.0,0.0,4,0,2,770,0.6338636769796722,166.862639267114
191,2,0,0,0,10.0,20,10.0,26.777702594770215,16,26.125,5.540802186818395,0,,24.999999999999993,9,25.0,6,7.577000000000002,94200,17,10,1.0,437.77702594770216,False,0.4836872389605872,0,0.2,44368,1927,0,0.0,19270.0,False,-0.15140324963072377,0,7.8050000000000015,31206,1725,0,0.0,46191.53697597862,False,-0.35319617304727224,0,10.298,28713,980,0,0.0,26242.14854287481,False,-0.5017024290511779,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124706,149,494,1.0,13175.579525835938,False,0.2533175803327507,0.3333333333333333,428199,0.0,0.0,9,0,0,0,1,0.5,2,2,2,33.0,0.0,2,0,2,543,0.4929415369988419,167.35558080411283
192,2,0,0,0,10.0,20,10.0,26.777702594770215,0,,5.3276375542115035,7,1.0,24.999999999999996,8,25.0,0,7.5710000000000015,94090,18,20,1.0,715.5540518954043,False,0.4841411896343018,0,0.2,44278,1936,0,0.0,19360.0,False,-0.15211037430466073,0,7.8050000000000015,31206,1725,0,0.0,46191.53697597862,False,-0.35319617304727224,7,10.368,28552,980,0,0.0,26242.14854287481,False,-0.5036201458961168,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,124899,146,496,1.0,13177.835082914879,False,0.2551707049787358,0.3333333333333333,428031,0.0,0.0,7,0,0,1,1,1.0,1,2,4,34.0,0.0,2,0,4,400,0.4919225840130821,167.84750338812592
193,4,0,0,0,10.0,20,10.0,26.758083430356752,1,24.0,5.522884714405938,13,7.538461538461538,24.999999999999996,10,25.0,0,7.571000000000001,94044,15,29,1.0,925.9844194803458,False,0.4850716900238878,0,0.2,44148,1949,0,0.0,19490.0,False,-0.15313177661145858,8,7.885000000000002,31078,1726,0,0.0,46184.452000795754,False,-0.3547630130738515,5,10.411000000000003,28442,980,0,0.0,26222.921761749618,False,-0.5050448950511612,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,125051,149,496,1.0,13222.909822446483,False,0.25683682151286535,0.3333333333333333,427769,0.0,0.0,9,0,0,1,2,2.0,3,4,0,58.0,0.0,4,0,0,474,0.5620057680062018,168.40950915613212
194,0,0,0,0,10.0,20,10.0,26.606532626082007,17,25.470588235294116,5.688789835263135,16,7.0625,24.999999999999996,11,25.0,0,7.5710000000000015,94417,11,22,1.0,695.3437177738042,False,0.48912083753240043,0,0.2,44008,1963,0,0.0,19630.0,False,-0.1542317483264716,9,7.967000000000002,30612,1740,0,0.0,46295.366769382694,False,-0.35965310307202336,7,10.476,28204,983,0,0.0,26154.221571438615,False,-0.5082889345865675,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,125213,155,495,1.0,13256.762424465784,False,0.25854483435219505,0.3333333333333333,427460,0.0,0.0,12,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,908,0.18682314502075315,168.59633230115287
195,0,0,0,0,10.0,20,10.0,26.606532626082007,0,,5.9887875112232525,8,11.0,24.999999999999996,12,25.0,0,7.5710000000000015,94327,10,32,1.0,951.4090440346242,False,0.48971847829940157,0,0.2,43898,1974,0,0.0,19740.0,False,-0.155096011816839,8,8.038,30508,1740,0,0.0,46295.366769382694,False,-0.36089187668614536,0,10.469000000000003,28204,983,0,0.0,26154.221571438615,False,-0.5082889345865675,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,125425,153,493,1.0,13241.284489217156,False,0.26049469004084286,0.3333333333333333,427368,0.0,0.0,8,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,500,0.18466335395351052,168.78099565510638
196,0,0,0,0,10.0,20,10.0,26.23339332461525,15,23.0,5.702952269605304,12,2.6666666666666665,24.999999999999996,14,25.0,0,7.571000000000003,94582,9,27,1.0,798.3016197646117,False,0.49252256214655254,0,0.2,43788,1985,0,0.0,19850.0,False,-0.15596027530720638,0,8.030000000000001,30163,1755,0,0.0,46039.60528469976,False,-0.3665244938615208,12,10.589000000000002,27913,983,0,0.0,25787.42563809679,False,-0.5139396238529624,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,125743,155,489,1.0,13108.957601788821,False,0.26289869699298757,0.3333333333333333,427195,0.0,0.0,10,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,895,0.18113675899803638,168.96213241410442
197,0,0,0,0,10.0,0,,26.980005356031498,21,31.61904761904762,5.702952269605304,0,,24.999999999999996,8,25.0,0,7.571000000000001,95246,0,15,0.9,404.7000803404725,False,0.49986407555501794,0,0.2,43788,1985,0,0.0,19850.0,False,-0.15596027530720638,0,8.030000000000001,30163,1755,0,0.0,47349.90939983528,False,-0.3587207911485142,0,10.577000000000002,27249,1004,0,0.0,27087.925377455624,False,-0.5141034055705765,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,125943,145,491,1.0,13101.928079092768,False,0.26477432572091963,0.31666666666666665,427395,0.0,0.0,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,864,0.1743605099618435,169.13649292406626
198,0,0,0,0,10.0,0,,27.122221124452047,5,31.0,5.702952269605304,0,,25.0,7,25.0,0,7.5710000000000015,95401,0,10,0.0,271.22221124452045,False,0.50125099949122,0,0.2,43788,1985,0,0.0,19850.0,False,-0.15596027530720638,0,8.030000000000001,30163,1755,0,0.0,47599.49807341334,False,-0.3572343302676862,0,10.577,27094,1009,0,0.0,27366.321114572114,False,-0.5142916292578548,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,126118,135,494,1.0,13119.898556396716,False,0.26653063068051164,0.16666666666666666,427570,0.0,0.0,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,330,0.1728452940005809,169.30933821806684
199,0,0,0,0,10.0,0,,26.77404343160787,12,23.083333333333332,5.702952269605304,0,,25.0,8,25.0,2,7.591000000000001,95639,0,0,0.0,0.0,False,0.5028599264590339,0,0.2,43788,1985,0,0.0,19850.0,False,-0.15596027530720638,0,8.030000000000001,29886,1767,0,0.0,47309.734743651105,False,-0.36225948290938426,0,10.577000000000002,27094,1009,0,0.0,27015.00982249234,False,-0.5163839136759872,0,0.2,105006,0,0,0.0,0.0,False,0.002376929465334059,0,0.6590000000000001,126318,125,496,1.0,13112.869033700663,False,0.2684062594084437,0.16666666666666666,427731,0.0,0.0,2,0,0,0,2,1.0909090909090908,0,0,0,0.0,0.0,0,0,0,200,0.17594749899581075,169.48528571706265
