index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.111062525579197,22,17.09090909090909,44.0,20,44.0,0,3.377000000000001,20981,1386,0,0.0,13860.0,False,-0.3611435372748289,0,3.296000000000001,21248,1354,0,0.0,13540.0,False,-0.35869440820343795,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,22,17.916000000000004,-2186,683,0,0.0,2393.376666308402,False,-1.0148344829336602,0,1.0190000000000001,112622,1,168,1.0,7409.111062525579,False,0.1833830674594383,0,0.36200000000000004,114529,4,295,1.0,13048.444250102317,False,0.23146716302188367,0.3333333333333333,334522,0.0,0.0,22,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.684011671692133,133.1156905638054
137,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.111062525579197,0,,43.99999999999999,19,44.0,0,3.3770000000000007,20861,1398,0,0.0,13980.0,False,-0.36251688067934723,0,3.296000000000001,21168,1362,0,0.0,13620.0,False,-0.3596099704731168,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,17.894000000000002,-2360,683,0,0.0,2393.376666308402,False,-1.0174435697532733,0,1.0190000000000001,113062,0,159,0.1,6995.999999999999,False,0.18575788402848423,0,0.3620000000000001,114925,0,290,0.4,12759.999999999998,False,0.23402848423194303,0.08333333333333333,334984,0.0,0.0,18,0,0,1,0,0.0,1,2,2,36.0,0.0,2,0,2,1036,0.6641581486910582,133.77984871249646
138,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.111062525579197,0,,43.99999999999999,20,44.0,0,3.3770000000000007,20771,1407,0,0.0,14070.0,False,-0.36354688823273595,0,3.296000000000001,21058,1373,0,0.0,13730.0,False,-0.36086886859392525,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,17.894000000000002,-2548,683,0,0.0,2393.376666308402,False,-1.0202625830986025,0,1.0190000000000001,113458,0,150,0.0,6599.999999999999,False,0.18777212614445574,0,0.36200000000000004,115409,0,279,0.0,12275.999999999998,False,0.23649033570701933,0.0,335476,0.0,0.0,23,0,0,1,0,0.0,1,2,2,36.0,0.0,2,0,2,1080,0.6703658886253834,134.45021460112184
139,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.172438621912736,30,17.466666666666665,43.99999999999999,18,44.0,0,3.3770000000000007,20641,1420,0,0.0,14200.0,False,-0.3650346769209641,0,3.2960000000000003,20988,1380,0,0.0,13800.0,False,-0.36166998557989427,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,30,18.194000000000003,-3893,683,0,0.0,2393.376666308402,False,-1.0404305243191752,0,1.0190000000000001,113806,0,148,1.0,6511.999999999999,False,0.1908646998982706,0,0.3620000000000001,115329,10,283,1.0,12623.724386219126,False,0.2374451901638817,0.3333333333333333,334199,0.0,0.0,24,0,0,1,3,3.0,1,2,2,36.0,0.0,2,0,2,992,0.6873373603448272,135.13755196146667
140,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.11250773384735,30,16.8,44.0,20,44.0,0,3.377000000000001,20521,1432,0,0.0,14320.0,False,-0.36640802032548236,0,3.2960000000000003,20908,1388,0,0.0,13880.0,False,-0.36258554784957314,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,30,18.464000000000006,-5360,683,0,0.0,2393.376666308402,False,-1.0624278252638446,0,1.0190000000000001,114086,0,148,1.0,6512.0,False,0.19371312309257374,0,0.36200000000000004,115425,20,283,1.0,12794.250154676947,False,0.23928916660568125,0.3333333333333333,332908,0.0,0.0,21,0,0,0,3,3.0,2,2,2,36.0,0.0,2,0,2,1080,0.6703018015250564,135.80785376299173
141,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.04993370532139,10,16.0,44.0,20,44.0,0,3.377000000000001,20401,1444,0,0.0,14440.0,False,-0.3677813637300007,0,3.2960000000000003,20828,1396,0,0.0,13960.0,False,-0.363501110119252,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,18.534000000000002,-6018,683,0,0.0,2393.376666308402,False,-1.0722943719724967,0,1.0190000000000001,114322,0,149,1.0,6556.0,False,0.1963377416073245,0,0.3620000000000001,115909,10,282,1.0,12578.499337053214,False,0.24311545949671015,0.3333333333333333,332770,0.0,0.0,25,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,1080,0.6519606234505773,136.4598143864423
142,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.04993370532139,0,,44.0,20,44.0,0,3.377000000000001,20321,1452,0,0.0,14520.0,False,-0.36869692599967957,0,3.2960000000000003,20708,1408,0,0.0,14080.0,False,-0.3648744535237703,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,18.524000000000004,-6499,683,0,0.0,2393.376666308402,False,-1.0795068476060248,0,1.0190000000000001,114630,0,142,0.0,6248.0,False,0.19790437436419125,0,0.36200000000000004,116481,0,279,1.0,12276.0,False,0.24739572736520854,0.16666666666666666,332969,0.0,0.0,25,0,0,0,0,0.0,2,2,2,36.0,0.0,2,0,2,1080,0.6579154897481203,137.11772987619042
143,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.04993370532139,0,,43.99999999999999,14,44.0,0,3.3770000000000007,20241,1460,0,0.0,14600.0,False,-0.36961248826935844,0,3.296000000000001,20588,1420,0,0.0,14200.0,False,-0.36624779692828857,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,18.524000000000004,-7018,683,0,0.0,2393.376666308402,False,-1.0872891238093536,0,1.0190000000000001,114982,0,134,0.0,5895.999999999999,False,0.19969481180061038,0,0.3620000000000001,116745,0,273,0.0,12011.999999999998,False,0.24873855544252288,0.0,332866,0.0,0.0,20,0,0,1,0,0.0,1,2,2,36.0,0.0,2,0,2,816,0.6461466578766704,137.7638765340671
144,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.16015533547979,21,18.0,43.99999999999999,20,44.0,0,3.377000000000001,20171,1467,0,0.0,14670.0,False,-0.3704136052553274,0,3.296000000000001,20458,1433,0,0.0,14330.0,False,-0.36773558561651676,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,18.734000000000005,-8210,683,0,0.0,2393.376666308402,False,-1.1051628679988874,0,1.0190000000000001,115330,0,132,1.0,5807.999999999999,False,0.20278738555442524,0,0.36200000000000004,116899,1,275,1.0,12117.160155335478,False,0.250840082173629,0.3333333333333333,331976,0.0,0.0,23,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.6420023068785667,138.40587884094566
145,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.256053855887615,21,18.0,43.99999999999999,20,44.0,0,3.3770000000000007,20081,1476,0,0.0,14760.0,False,-0.37144361280871613,0,3.296000000000001,20348,1444,0,0.0,14440.0,False,-0.3689944837373252,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,18.923000000000005,-9487,683,0,0.0,2393.376666308402,False,-1.1243111660945537,0,1.0190000000000001,115682,0,124,0.0,5455.999999999999,False,0.20457782299084434,0,0.3620000000000001,117049,12,273,1.0,12219.07264627065,False,0.2528843979973075,0.16666666666666666,331001,0.0,0.0,22,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.6255036210641265,139.0313824620098
146,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.243309170028603,21,17.142857142857142,43.99999999999999,20,44.0,0,3.3770000000000007,19951,1489,0,0.0,14890.0,False,-0.3729314014969443,0,3.296000000000001,20278,1451,0,0.0,14510.0,False,-0.3697956007232942,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,19.112000000000005,-10884,683,0,0.0,2393.376666308402,False,-1.1452588344106431,0,1.0190000000000001,115818,2,126,1.0,5578.486618340056,False,0.20658436733641936,0,0.36200000000000004,117433,11,271,1.0,12113.676400870312,False,0.25625471211022544,0.3333333333333333,329924,0.0,0.0,22,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.596091884188354,139.62747434619814
147,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.309155808385917,16,18.0,43.999999999999986,17,44.0,0,3.3770000000000007,19851,1499,0,0.0,14990.0,False,-0.3740758543340429,0,3.2960000000000003,20178,1461,0,0.0,14610.0,False,-0.3709400535603928,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,16,19.25100000000001,-12185,683,0,0.0,2393.376666308402,False,-1.1647670065503943,0,1.0190000000000001,116080,0,125,0.7,5499.999999999998,False,0.20885045778229908,0,0.3620000000000001,117631,12,272,1.0,12175.709869700628,False,0.2585844856037672,0.2833333333333333,328883,0.0,0.0,22,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,948,0.5794623345136642,140.2069366807118
148,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.429763659633036,35,18.0,43.999999999999986,20,44.0,0,3.377000000000001,19751,1509,0,0.0,15090.0,False,-0.37522030717114147,0,3.2960000000000003,20078,1471,0,0.0,14710.0,False,-0.37208450639749135,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,35,19.585000000000004,-14630,683,0,0.0,2393.376666308402,False,-1.2014291747915098,0,1.0190000000000001,116320,6,123,1.0,5516.578581957797,False,0.21137628983701826,0,0.36200000000000004,117641,21,274,1.0,12422.02503685229,False,0.25993908970931984,0.3333333333333333,326488,0.0,0.0,21,0,0,0,4,4.0,2,2,2,36.0,0.0,2,0,2,1080,0.5831213658675551,140.79005804657936
149,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.476211041387913,16,18.0,43.999999999999986,20,44.0,0,3.377000000000001,19671,1517,0,0.0,15170.0,False,-0.37613586944082034,0,3.2960000000000003,19958,1483,0,0.0,14830.0,False,-0.37345784980200963,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,16,19.710000000000004,-16231,683,0,0.0,2393.376666308402,False,-1.2254357724823182,0,1.0190000000000001,116518,7,124,1.0,5578.333477289713,False,0.21370464637482048,0,0.3620000000000001,118035,16,273,1.0,12291.619376662204,False,0.26328392358424324,0.3333333333333333,325279,0.0,0.0,25,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.5751772215589881,141.36523526813835
150,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.442991261715317,11,16.90909090909091,43.99999999999999,20,44.0,0,3.377000000000001,19551,1529,0,0.0,15290.0,False,-0.37750921284533867,0,3.2960000000000003,19878,1491,0,0.0,14910.0,False,-0.3743734120716885,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,11,19.804000000000006,-17822,683,0,0.0,2393.376666308402,False,-1.2492924226547577,0,1.0190000000000001,116780,2,126,1.0,5578.885982523429,False,0.21637276695078048,0,0.36200000000000004,118467,12,271,1.0,12133.315895140582,False,0.26687342774740885,0.3333333333333333,324182,0.0,0.0,20,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1080,0.5579106397926807,141.92314590793103
151,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.40152848140823,5,16.0,43.99999999999999,15,44.0,0,3.3770000000000007,19411,1543,0,0.0,15430.0,False,-0.37911144681727665,0,3.296000000000001,19818,1497,0,0.0,14970.0,False,-0.3750600837739477,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,19.843000000000004,-19362,683,0,0.0,2393.376666308402,False,-1.2723843404835178,0,1.0190000000000001,117052,0,125,0.7,5499.999999999999,False,0.21873855544252288,0,0.3620000000000001,118775,2,274,1.0,12090.803056962815,False,0.26979045298556875,0.2833333333333333,323022,0.0,0.0,17,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,860,0.5496434541419148,142.47278936207294
152,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.39556769319688,15,17.333333333333332,43.99999999999999,3,44.0,0,3.377000000000001,19301,1554,0,0.0,15540.0,False,-0.3803703449380851,0,3.296000000000001,19728,1506,0,0.0,15060.0,False,-0.3760900913273364,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,19.988000000000003,-21365,683,0,0.0,2393.376666308402,False,-1.3024188284127425,0,1.0190000000000001,116962,0,130,0.5,5719.999999999999,False,0.21894201424211598,0,0.36200000000000004,118737,2,281,1.0,12398.791135386393,False,0.2709704533844679,0.25,320691,0.0,0.0,14,0,0,0,3,3.0,2,2,2,36.0,0.0,2,0,2,332,0.5431829281151295,143.01597229018807
153,2,0,0,0,10.0,20,10.0,3.504211810114791,0,,17.331043553797027,15,16.666666666666668,43.99999999999999,1,44.0,0,3.3770000000000007,19211,1563,0,0.0,15630.0,False,-0.3814003524914738,0,3.296000000000001,19618,1517,0,0.0,15170.0,False,-0.3773489894481448,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,20.123000000000005,-23539,683,0,0.0,2393.376666308402,False,-1.3350174189060697,0,1.0190000000000001,116792,0,140,1.0,6159.999999999999,False,0.2194506612410987,0,0.3620000000000001,118701,0,287,0.7,12627.999999999998,False,0.2717700915564598,0.2833333333333333,318111,0.0,0.0,14,0,0,0,3,3.0,2,2,2,36.0,0.0,2,0,2,244,0.5458167772740126,143.5617890674621
154,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.352279780321833,5,18.0,43.99999999999999,0,,0,3.3770000000000007,19131,1571,0,0.0,15710.000000000004,False,-0.3823159147611527,0,3.296000000000001,19498,1529,0,0.0,15290.000000000002,False,-0.37872233285266316,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,20.158000000000005,-25527,683,0,0.0,2393.376666308402,False,-1.3648269855577417,0,1.0190000000000001,116702,0,145,0.5,6379.999999999999,False,0.21965412004069176,0,0.36200000000000004,118701,0,287,0.0,12627.999999999998,False,0.2717700915564598,0.08333333333333333,315833,0.0,0.0,11,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.5342354141175747,144.09602448157966
155,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.30620653041877,5,16.0,43.99999999999999,0,,0,3.3770000000000007,19021,1582,0,0.0,15820.000000000004,False,-0.38357481288196116,0,3.2960000000000003,19408,1538,0,0.0,15380.000000000004,False,-0.3797523404060519,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,20.203000000000007,-27684,683,0,0.0,2393.376666308402,False,-1.3971706652698426,0,1.0190000000000001,116702,0,145,0.0,6379.999999999999,False,0.21965412004069176,0,0.3620000000000001,118621,0,292,0.5,12847.999999999998,False,0.27207527975584944,0.08333333333333333,313396,0.0,0.0,10,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.5454399390146136,144.64146442059427
156,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.284654516525457,10,17.0,43.99999999999999,0,,0,3.377000000000001,18911,1593,0,0.0,15930.000000000004,False,-0.3848337110027696,0,3.2960000000000003,19318,1547,0,0.0,15470.000000000004,False,-0.3807823479594406,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,20.29800000000001,-30163,683,0,0.0,2393.376666308402,False,-1.4343426550734113,0,1.0190000000000001,116612,0,150,0.5,6599.999999999999,False,0.21985757884028484,0,0.36200000000000004,118541,0,297,0.5,13067.999999999998,False,0.27238046795523907,0.16666666666666666,310547,0.0,0.0,13,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,200,0.5412423219531775,145.18270674254745
157,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.246153905143977,20,17.0,43.99999999999999,0,,0,3.377000000000001,18801,1604,0,0.0,16040.000000000004,False,-0.386092609123578,0,3.2960000000000003,19228,1556,0,0.0,15560.000000000004,False,-0.3818123555128293,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,20,20.488000000000007,-33271,683,0,0.0,2393.376666308402,False,-1.4809463437823631,0,1.0190000000000001,116442,0,160,1.0,7039.999999999999,False,0.22036622583926754,0,0.3620000000000001,118371,0,307,1.0,13507.999999999998,False,0.27288911495422175,0.3333333333333333,306899,0.0,0.0,11,0,0,0,4,4.0,2,2,2,36.0,0.0,2,0,2,200,0.5417386218905449,145.724445364438
158,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.201030578375285,5,16.0,43.99999999999999,0,,0,3.377000000000001,18721,1612,0,0.0,16120.000000000004,False,-0.3870081713932569,0,3.2960000000000003,19108,1568,0,0.0,15680.000000000004,False,-0.3831856989173476,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,20.518000000000008,-36047,683,0,0.0,2393.376666308402,False,-1.5225717748814787,0,1.0190000000000001,116442,0,160,0.0,7039.999999999999,False,0.22036622583926754,0,0.36200000000000004,118291,0,312,0.5,13727.999999999998,False,0.2731943031536114,0.08333333333333333,303843,0.0,0.0,9,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.5315604610368609,146.25600582547486
159,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.260533135820676,10,18.0,43.99999999999999,0,,0,3.3770000000000007,18621,1622,0,0.0,16220.000000000004,False,-0.38815262423035546,0,3.296000000000001,19008,1578,0,0.0,15780.000000000004,False,-0.3843301517544462,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,20.613000000000007,-39185,683,0,0.0,2393.376666308402,False,-1.5696253061455363,0,1.0190000000000001,116352,0,165,0.5,7259.999999999999,False,0.22056968463886062,0,0.3620000000000001,118201,0,317,0.5,13947.999999999998,False,0.2733977619532045,0.16666666666666666,300325,0.0,0.0,11,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,200,0.5407126722857356,146.7967184977606
160,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.194959543177884,15,16.666666666666668,43.99999999999999,0,,0,3.377000000000001,18511,1633,0,0.0,16330.000000000004,False,-0.3894115223511639,0,3.296000000000001,18918,1587,0,0.0,15870.000000000004,False,-0.3853601593078349,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,15,20.753000000000004,-42784,683,0,0.0,2393.376666308402,False,-1.6235914180063848,0,1.0190000000000001,116182,0,175,1.0,7699.999999999999,False,0.22107833163784335,0,0.36200000000000004,118121,0,322,0.5,14167.999999999998,False,0.2737029501525941,0.25,296276,0.0,0.0,12,0,0,0,3,3.0,2,2,2,36.0,0.0,2,0,2,200,0.5408514803275466,147.33756997808814
161,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.22658865157857,5,18.0,43.99999999999999,0,,0,3.3770000000000007,18451,1639,0,0.0,16390.000000000004,False,-0.39009819405342305,0,3.296000000000001,18778,1601,0,0.0,16010.000000000004,False,-0.38696239327977294,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,20.788000000000004,-46311,683,0,0.0,2393.376666308402,False,-1.6764779077349798,0,1.0190000000000001,116182,0,175,0.0,7699.999999999999,False,0.22107833163784335,0,0.3620000000000001,118031,0,327,0.5,14387.999999999998,False,0.2739064089521872,0.08333333333333333,292459,0.0,0.0,12,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.5370287718251348,147.87459874991328
162,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.20839406946553,10,17.0,43.99999999999999,0,,0,3.3770000000000007,18341,1650,0,0.0,16500.000000000004,False,-0.3913570921742315,0,3.296000000000001,18688,1610,0,0.0,16100.000000000004,False,-0.38799240083316167,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,10,20.883000000000006,-50280,683,0,0.0,2393.376666308402,False,-1.7359920777754658,0,1.0190000000000001,116092,0,180,0.5,7919.999999999999,False,0.22128179043743643,0,0.36200000000000004,117951,0,332,0.5,14607.999999999998,False,0.2742115971515768,0.16666666666666666,288120,0.0,0.0,13,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,200,0.5430239466950297,148.4176226966083
163,2,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.156789772532548,5,16.0,43.99999999999999,0,,0,3.3770000000000007,18211,1663,0,0.0,16630.000000000004,False,-0.39284488086245967,0,3.2960000000000003,18618,1617,0,0.0,16170.000000000004,False,-0.3887935178191307,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,20.923000000000005,-54417,683,0,0.0,2393.376666308402,False,-1.7980253661245436,0,1.0190000000000001,116012,0,185,0.5,8139.999999999999,False,0.22158697863682605,0,0.3620000000000001,117951,0,332,0.0,14607.999999999998,False,0.2742115971515768,0.08333333333333333,283703,0.0,0.0,10,0,0,0,1,1.0,2,2,0,36.0,0.0,2,0,0,200,0.5224071396514773,148.94002983625978
164,0,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.0753446153005,21,16.666666666666668,43.99999999999999,0,,0,3.377000000000001,18101,1674,0,0.0,16740.000000000004,False,-0.3941037789832681,0,3.2960000000000003,18528,1626,0,0.0,16260.000000000004,False,-0.3898235253725194,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,21,21.128000000000004,-59482,683,0,0.0,2393.376666308402,False,-1.8739737841782247,0,1.0190000000000001,115742,6,195,1.0,8682.452067691802,False,0.22159945100555342,0,0.36200000000000004,117871,0,337,0.5,14827.999999999998,False,0.2745167853509664,0.25,278088,0.0,0.0,11,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.1694243373349309,149.1094541735947
165,0,0,0,0,10.000000000000002,20,10.0,3.504211810114791,0,,17.03006198466007,5,16.0,43.99999999999999,0,,0,3.377000000000001,18011,1683,0,0.0,16830.000000000004,False,-0.3951337865366568,0,3.2960000000000003,18418,1637,0,0.0,16370.000000000004,False,-0.39108242349332784,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,5,21.15700000000001,-64355,683,0,0.0,2393.376666308402,False,-1.9470432098792294,0,1.0190000000000001,115742,0,201,0.6,8843.999999999998,False,0.2224211597151577,0,0.3620000000000001,117791,0,342,0.5,15047.999999999998,False,0.27482197355035604,0.18333333333333335,272935,0.0,0.0,13,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.17016714345663786,149.27962131705135
166,0,0,1,1,10.000000000000002,20,10.0,3.504211810114791,0,,17.03006198466007,0,,43.99999999999999,0,,0,3.377000000000001,17891,1695,0,0.0,16950.000000000004,False,-0.39650712994117515,0,3.2960000000000003,18338,1645,0,0.0,16450.000000000004,False,-0.3919979857630067,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,21.152000000000005,-69698,683,0,0.0,2393.376666308402,True,-2.0271601689435568,0,1.0190000000000001,115742,0,201,0.0,8843.999999999998,False,0.2224211597151577,0,0.36200000000000004,117791,0,342,0.0,15047.999999999998,False,0.27482197355035604,0.0,337090,0.0,0.125,11,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.16453171707689762,149.44415303412825
167,0,0,0,0,10.000000000000002,0,,3.504211810114791,0,,17.03006198466007,0,,43.99999999999999,0,,0,3.3770000000000007,17891,1695,0,0.0,16950.000000000004,False,-0.39650712994117515,0,3.296000000000001,18338,1645,0,0.0,16450.000000000004,False,-0.3919979857630067,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,21.152000000000005,-69698,683,0,0.0,2393.376666308402,True,-2.0271601689435568,0,1.0190000000000001,115742,0,201,0.0,8843.999999999998,False,0.2224211597151577,0,0.3620000000000001,117791,0,342,0.0,15047.999999999998,False,0.27482197355035604,0.0,337090,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.16079923044890165,149.60495226457715
168,0,0,0,0,10.000000000000002,0,,3.504211810114791,0,,17.03006198466007,0,,43.99999999999999,3,44.0,0,3.377000000000001,17891,1695,0,0.0,16950.000000000004,False,-0.39650712994117515,0,3.296000000000001,18338,1645,0,0.0,16450.000000000004,False,-0.3919979857630067,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,21.152,-69698,683,0,0.0,2393.376666308402,True,-2.0271601689435568,0,1.0190000000000001,115874,0,198,0.0,8711.999999999998,False,0.22309257375381486,0,0.36200000000000004,117791,0,342,0.0,15047.999999999998,False,0.27482197355035604,0.0,337222,0.0,0.125,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,132,0.15655501000583172,149.76150727458298
169,0,0,0,0,10.000000000000002,0,,3.504211810114791,0,,17.03006198466007,0,,43.99999999999999,7,44.0,0,3.3770000000000007,17891,1695,0,0.0,16950.000000000004,False,-0.39650712994117515,0,3.296000000000001,18338,1645,0,0.0,16450.000000000004,False,-0.3919979857630067,0,0.2,67328,0,0,0.0,0.0,False,0.00956665167191483,0,21.152000000000005,-69698,683,0,0.0,2393.376666308402,True,-2.0271601689435568,0,1.0190000000000001,116182,0,191,0.0,8403.999999999998,False,0.22465920651068158,0,0.3620000000000001,117791,0,342,0.0,15047.999999999998,False,0.27482197355035604,0.0,337530,0.0,0.125,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,308,0.15955650061368942,149.92106377519667
