index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,13,0,0,0,10.0,20,10.0,24.54710376578824,10,26.0,12.8724376266864,0,,33.99999999999999,12,34.0,0,0.41600000000000004,54060,21,90,1.0,2419.2393389209415,False,0.32186022360710975,0,4.691000000000002,19579,1026,0,0.0,10260.0,False,-0.40904525016741605,0,0.2,56892,0,30,0.0,386.173128800592,False,0.0014049042084080135,0,8.930000000000001,11900.0,1357,0,0.0,33310.419810174644,False,-0.4990753459330353,0,1.2620000000000002,89991,0,125,0.0,4249.999999999999,False,0.13365166879984247,0,3.836000000000001,79097,0,85,0.0,2889.9999999999995,False,-0.008787043418332184,0.16666666666666666,311519,0.0,0.0,16,0,0,4,0,0.0,4,8,11,114.0,45.0,8,5,11,868,1.0662776610115543,329.88644386228407
101,11,0,0,0,10.0,20,10.0,24.54710376578824,0,,12.885320668240256,7,13.0,33.99999999999999,10,34.0,0,0.41600000000000004,53940,23,100,1.0,2684.710376578824,False,0.32216481364893834,0,4.691000000000002,19499,1034,0,0.0,10340.0,False,-0.4100019133263178,0,0.2,56892,0,30,0.0,386.55962004720766,False,0.0014082941851346934,7,9.000000000000002,11788.0,1357,0,0.0,33310.419810174644,False,-0.5010400858681288,0,1.2620000000000002,90331,0,115,0.0,3909.999999999999,False,0.13574382199468346,0,3.836000000000001,79006,0,92,0.7,3127.9999999999995,False,-0.008442453480358374,0.2833333333333333,311456,0.0,0.0,13,0,0,2,1,1.0,3,5,14,75.0,47.0,5,6,14,540,1.1874311399878934,331.07387500227196
102,14,0,0,0,10.0,20,10.0,24.71419276209281,23,25.47826086956522,12.898356130705382,8,13.0,33.99999999999999,8,34.0,0,0.41600000000000004,54386,27,87,1.0,2420.1347703020747,False,0.32966773617982964,0,4.691000000000001,19439,1040,0,0.0,10400.0,False,-0.4107194106954941,0,0.2,56892,0,30,0.0,386.95068392116144,False,0.0014117242691094475,8,9.073000000000002,11074.0,1380,0,0.0,34105.58601168808,False,-0.5065907726367154,0,1.2620000000000002,90329,0,120,0.8,4079.999999999999,False,0.13676528502510585,0,3.836000000000001,79176,0,87,0.0,2957.9999999999995,False,-0.007396376882937875,0.3,311296,0.0,0.0,17,0,0,8,1,1.0,2,10,13,105.0,28.0,10,4,13,1058,1.3995282690157183,332.4734032712877
103,13,0,0,0,10.0,20,10.0,24.879341995735864,17,26.0,12.898356130705382,0,,33.99999999999999,14,34.0,0,0.41600000000000004,54718,28,80,1.0,2270.347359658869,False,0.3358168391808437,0,4.691000000000002,19349,1049,0,0.0,10490.0,False,-0.4117956567492586,0,0.2,56892,0,30,0.0,386.95068392116144,False,0.0014117242691094475,0,9.065000000000001,10632.0,1397,0,0.0,34756.440768043,False,-0.5086357269709412,0,1.2620000000000002,90635,0,111,0.0,3773.999999999999,False,0.13864822290046275,0,3.836000000000001,79346,0,82,0.0,2787.9999999999995,False,-0.006350300285517377,0.16666666666666666,311572,0.0,0.0,19,0,0,5,0,0.0,2,7,12,96.0,48.0,7,6,12,1118,1.0175040399772115,333.4909073112649
104,12,0,0,0,10.0,20,10.0,24.879341995735864,0,,12.90975407152757,8,13.0,33.99999999999999,20,34.0,0,0.41600000000000004,54628,27,90,1.0,2509.1407796162275,False,0.33651990791658165,0,4.691000000000002,19239,1060,0,0.0,10600.0,False,-0.4131110685927485,0,0.2,56892,0,30,0.0,387.29262214582707,False,0.001414723464133259,8,9.145000000000001,10504.0,1397,0,0.0,34756.440768043,False,-0.5108811440396194,0,1.2620000000000002,90871,0,109,0.8,3705.999999999999,False,0.1411341931672738,0,3.836000000000001,79686,0,72,0.0,2447.9999999999995,False,-0.004258147090676381,0.3,311820,0.0,0.0,18,0,0,2,1,1.0,2,4,15,72.0,50.0,4,8,15,880,1.3312505700159818,334.8221578812809
105,15,0,0,0,10.0,20,10.0,24.879341995735864,0,,12.926844436306075,15,13.0,33.999999999999986,15,34.0,0,0.41600000000000004,54518,28,100,1.0,2767.9341995735863,False,0.3369838108625943,0,4.691000000000002,19149,1069,0,0.0,10690.0,False,-0.414187314646513,0,0.2,56892,0,30,0.0,387.8053330891822,False,0.0014192205340688123,15,9.287,10201.0,1397,0,0.0,34756.440768043,False,-0.516196467256881,0,1.2620000000000002,90882,0,113,0.7,3841.999999999998,False,0.1421064290636999,0,3.8360000000000007,79990,0,68,0.8,2311.999999999999,False,-0.0013537461848971153,0.4166666666666667,311632,0.0,0.0,15,0,0,5,2,2.0,2,7,16,100.0,54.0,7,8,16,710,1.1176742920069955,335.93983217328787
106,16,0,0,0,10.0,20,10.0,24.98190244322609,12,26.0,12.940254103799353,16,13.0,33.99999999999999,20,34.0,0,0.41600000000000004,54690,32,98,1.0,2768.226439436157,False,0.34110095713474786,0,4.691000000000001,19089,1075,0,0.0,10750.0,False,-0.4149048120156893,0,0.2,56892,0,30,0.0,388.20762311398056,False,0.001422749084413472,16,9.432000000000002,9561.0,1409,0,0.0,35199.500542505564,False,-0.5235374042408073,0,1.2620000000000002,91118,0,111,0.8,3773.999999999999,False,0.144592399330511,0,3.836000000000001,80226,0,66,0.8,2243.9999999999995,False,0.001132224081913951,0.43333333333333335,311576,0.0,0.0,21,0,0,5,2,2.0,3,8,10,114.0,54.0,8,8,10,1192,1.1401470780256204,337.0799792513135
107,10,0,0,0,10.0,20,10.0,24.982204045312205,2,25.0,12.940254103799353,0,,33.99999999999999,20,34.0,0,0.41600000000000004,54650,31,106,1.0,2958.113628803094,False,0.3424150199560305,0,4.691000000000001,18979,1086,0,0.0,10860.0,False,-0.4162202238591792,0,0.2,56892,0,30,0.0,388.20762311398056,False,0.001422749084413472,0,9.416000000000002,9511.0,1411,0,0.0,35249.88990793552,False,-0.5239725470753835,0,1.2620000000000002,91390,0,103,0.0,3501.999999999999,False,0.14626612188638377,0,3.836000000000001,80634,0,54,0.0,1835.9999999999995,False,0.0036428079157231467,0.16666666666666666,312056,0.0,0.0,19,0,0,1,0,0.0,2,3,9,54.0,34.0,3,7,9,930,0.8622435340075754,337.94222278532106
108,9,0,0,0,10.0,20,10.0,25.141224048628526,20,26.0,12.94514225000178,7,13.0,33.99999999999999,20,34.0,0,0.41600000000000004,55100,28,96,1.0,2693.5575086683384,False,0.35001384182373885,0,4.691000000000002,18849,1099,0,0.0,10990.0,False,-0.41777480149239454,0,0.2,56892,0,30,0.0,388.3542675000534,False,0.0014240353258490475,7,9.486000000000002,8879.0,1431,0,0.0,35977.09161358742,False,-0.5286808910307217,0,1.2620000000000002,91764,0,92,0.0,3127.9999999999995,False,0.14856749040070888,0,3.836000000000001,80849,0,52,0.7,1767.9999999999995,False,0.005870335729053855,0.2833333333333333,312333,0.0,0.0,23,0,0,5,1,1.0,0,5,11,90.0,27.0,5,4,11,1400,0.9655608959728852,338.90778368129395
109,11,0,0,0,10.0,20,10.0,25.222235750419358,12,26.0,12.94514225000178,0,,33.99999999999999,20,34.0,0,0.41600000000000004,55332,26,94,1.0,2630.89016053942,False,0.35481309385510645,0,4.691000000000002,18729,1111,0,0.0,11110.0,False,-0.41920979623074717,0,0.2,56892,0,30,0.0,388.3542675000534,False,0.0014240353258490475,0,9.479000000000003,8567.0,1443,0,0.0,36395.686187855135,False,-0.5304825349718872,0,1.2620000000000002,92138,0,81,0.0,2753.9999999999995,False,0.15086885891503396,0,3.836000000000001,81155,0,43,0.0,1461.9999999999998,False,0.007753273604410751,0.16666666666666666,312813,0.0,0.0,19,0,0,6,0,0.0,1,7,13,81.0,42.0,7,4,13,1192,1.123032682982739,340.0308163642767
110,13,0,0,0,10.0,20,10.0,25.290413427430906,11,26.0,12.950305184627599,8,13.0,33.99999999999999,19,34.0,0,0.41600000000000004,55548,23,93,1.0,2582.0084487510744,False,0.35939453325302634,0,4.691000000000001,18599,1124,0,0.0,11240.0,False,-0.4207643738639625,0,0.2,56892,0,30,0.0,388.50915553882794,False,0.0014253938736849467,8,9.559000000000003,8153.0,1454,0,0.0,36772.26112348454,False,-0.5344420566311329,0,1.2620000000000002,92408,0,78,0.8,2651.9999999999995,False,0.15356404450132913,0,3.836000000000001,81427,0,35,0.0,1189.9999999999998,False,0.009426996160283549,0.3,313027,0.0,0.0,17,0,0,5,1,1.0,3,8,12,114.0,31.0,8,5,12,1132,1.2000481149880216,341.2308644792647
111,12,0,0,0,10.0,20,10.0,25.3027606957209,2,26.0,12.955536083907976,9,13.0,34.0,20,34.0,0,0.41600000000000004,55490,24,101,1.0,2795.5788302678106,False,0.3605613081204895,0,4.691000000000002,18509,1133,0,0.0,11330.0,False,-0.421840619917727,0,0.2,56892,0,30,0.0,388.66608251723926,False,0.001426770305387632,9,9.641000000000002,7957.0,1456,0,0.0,36840.81957296963,False,-0.537279014358656,0,1.2620000000000002,92597,0,78,0.9,2652.0,False,0.15589002658265236,0,3.836000000000001,81801,0,24,0.0,816.0,False,0.011728364674608645,0.31666666666666665,313246,0.0,0.0,21,0,0,3,1,1.0,1,4,14,72.0,53.0,4,8,14,932,1.009521930012852,342.24038640927756
112,14,0,0,0,10.0,20,10.0,24.9527651891291,38,24.0,12.955536083907976,0,,34.00000000000001,20,34.0,0,0.41600000000000004,56342,20,73,1.0,2021.5518588064242,False,0.3716821948101793,0,4.691000000000002,18369,1147,0,0.0,11470.0,False,-0.42351478044580504,0,0.2,56892,0,30,0.0,388.66608251723926,False,0.001426770305387632,0,9.632000000000001,7045.0,1494,0,0.0,37279.43119255888,False,-0.5494304780935104,0,1.2620000000000002,92801,0,72,0.0,2448.0000000000005,False,0.15714531849955696,0,3.836000000000001,82277,0,10,0.0,340.00000000000006,False,0.014657379147386039,0.16666666666666666,313726,0.0,0.0,21,0,0,6,0,0.0,1,7,14,111.0,36.0,7,7,14,1792,1.181103146984242,343.4214895562618
113,14,0,0,0,10.0,20,10.0,24.9527651891291,0,,12.959723289086623,8,13.0,34.00000000000001,20,34.0,0,0.41600000000000004,56262,18,83,1.0,2251.0795106977152,False,0.372513626598796,0,4.691000000000002,18249,1159,0,0.0,11590.0,False,-0.42494977518415766,0,0.2,56892,0,30,0.0,388.7916986725987,False,0.0014278721048382158,8,9.712000000000002,6917.0,1494,0,0.0,37279.43119255888,False,-0.5516758951621886,0,1.2620000000000002,93173,0,66,0.8,2244.0000000000005,False,0.16046815004430443,0,3.8360000000000007,82481,0,4,0.0,136.00000000000003,False,0.01591267106429064,0.3,313974,0.0,0.0,19,0,0,9,1,1.0,1,10,17,120.0,28.0,10,4,17,880,1.2298956089653075,344.6513851652271
114,17,0,0,0,10.0,20,10.0,24.954204178417942,4,25.0,12.963538420494663,8,13.0,34.0,20,34.0,0,0.41600000000000004,56242,20,89,1.0,2420.924171879197,False,0.37406634664545113,0,4.691000000000001,18169,1167,0,0.0,11670.0,False,-0.4259064383430594,0,0.2,56892,0,30,0.0,388.90615261483987,False,0.0014288759987268085,8,9.784000000000002,6689.0,1498,0,0.0,37381.39785927008,False,-0.5547811783240937,0,1.2620000000000002,93377,0,60,0.0,2040.0,False,0.16172344196120902,10,3.9360000000000013,82384,0,8,0.8,272.0,False,0.015555774342817762,0.3,313753,0.0,0.0,15,0,0,6,6,5.333333333333333,4,10,13,105.0,66.0,10,7,13,572,1.104332496994175,345.7557176622213
115,13,0,0,0,10.0,20,10.0,24.954204178417942,0,,12.96701049324412,8,13.0,34.0,20,34.0,0,0.41600000000000004,56142,20,99,1.0,2670.4662136633765,False,0.37465878472284714,0,4.691000000000001,18069,1177,0,0.0,11770.0,False,-0.4271022672916866,0,0.2,56892,0,30,0.0,389.0103147973236,False,0.0014297896219395468,8,9.856000000000002,6561.0,1498,0,0.0,37381.39785927008,False,-0.5570265953927719,0,1.2620000000000002,93649,0,52,0.0,1768.0,False,0.1633971645170818,4,3.966000000000001,82521,0,8,0.8,272.0,False,0.017241803682189624,0.3,313834,0.0,0.0,17,0,0,3,3,2.5,4,7,14,96.0,61.0,7,6,14,710,0.932960745994933,346.6886784082162
116,14,0,0,0,10.0,20,10.0,25.035798629339688,10,26.0,12.96701049324412,0,,34.0,20,34.0,0,0.41600000000000004,56282,22,99,1.0,2698.544064304629,False,0.3783428688451238,0,4.691000000000002,17989,1185,0,0.0,11850.0,False,-0.42805893045058835,0,0.2,56892,0,30,0.0,389.0103147973236,False,0.0014297896219395468,0,9.848000000000003,6301.0,1508,0,0.0,37753.984333044245,False,-0.5583195830800435,0,1.2620000000000002,93989,0,42,0.0,1428.0,False,0.16548931771192282,2,3.9820000000000015,82779,0,0,0.0,0.0,False,0.018743231269075514,0.16666666666666666,314232,0.0,0.0,16,0,0,5,1,0.5,3,8,13,129.0,63.0,8,6,13,1004,1.0291176459868439,347.71779605420306
117,13,0,0,0,10.0,20,10.0,25.035798629339688,0,,12.96701049324412,0,,34.0,18,34.0,0,0.41600000000000004,56162,24,109,1.0,2968.902050598026,False,0.3787058984334405,0,4.691000000000002,17909,1193,0,0.0,11930.0,False,-0.4290155936094901,0,0.2,56892,0,30,0.0,389.0103147973236,False,0.0014297896219395468,0,9.848000000000003,6301.0,1508,0,0.0,37753.984333044245,False,-0.5583195830800435,0,1.2620000000000002,94329,0,32,0.0,1088.0,False,0.1675814709067638,8,4.0600000000000005,82689,0,0,0.0,0.0,False,0.017635620754159694,0.16666666666666666,314282,0.0,0.0,13,0,0,3,4,4.0,3,6,14,93.0,65.0,6,7,14,540,1.0103127910406329,348.7281088452437
118,14,0,0,0,10.0,20,10.0,25.0329428032007,10,25.0,12.972772224365103,16,13.0,34.0,20,34.0,0,0.41600000000000004,56302,25,109,1.0,2978.5907655488763,False,0.3821700799477288,0,4.691000000000001,17819,1202,0,0.0,12020.0,False,-0.4300918396632546,0,0.2,56892,0,30,0.0,389.1831667309531,False,0.0014313057339791228,16,10.008000000000003,5723.0,1518,0,0.0,38000.00717525867,False,-0.5663011387136333,0,1.2620000000000002,94565,0,30,0.8,1020.0,False,0.17006744117357486,10,4.152000000000001,82457,0,8,0.8,272.0,False,0.016454169538249484,0.43333333333333335,313758,0.0,0.0,17,0,0,6,6,6.0,2,8,12,99.0,63.0,8,6,12,790,0.951437050011009,349.6795458952547
119,12,0,0,0,10.0,20,10.0,25.104389863735218,9,26.0,12.975451860163826,9,13.0,34.0,20,34.0,0,0.41600000000000004,56446,24,110,1.0,3001.482885010874,False,0.38588781791125604,0,4.691000000000002,17709,1213,0,0.0,12130.0,False,-0.43140725150674447,0,0.2,56892,0,30,0.0,389.2635558049148,False,0.0014320108394430997,9,10.082000000000003,5345.0,1527,0,0.0,38334.40332192368,False,-0.569999093746832,0,1.2620000000000002,94788,0,29,0.9,986.0,False,0.1726026385743822,2,4.162000000000001,82715,0,0,0.0,0.0,False,0.017955597125135375,0.31666666666666665,313895,0.0,0.0,20,0,0,4,2,2.0,3,7,12,96.0,60.0,7,5,12,1046,0.9802998109953478,350.65984570625005
120,12,0,0,0,10.0,20,10.0,25.188565636992585,20,25.65,12.975451860163826,0,,34.0,20,34.0,0,0.41600000000000004,56849,25,100,1.0,2768.8565636992585,False,0.39274438634482034,0,4.691000000000002,17619,1222,0,0.0,12220.0,False,-0.43248349756050897,0,0.2,56892,0,30,0.0,389.2635558049148,False,0.0014320108394430997,0,10.073,4832.0,1547,0,0.0,38966.71104042753,False,-0.5734522319057317,0,1.2620000000000002,95162,0,18,0.0,612.0,False,0.1749040070887073,9,4.250000000000001,82603,0,0,0.0,0.0,False,0.01657723737324013,0.16666666666666666,313957,0.0,0.0,14,0,0,5,5,5.0,2,7,13,96.0,60.0,7,5,13,1087,0.9822247789707035,351.64207048522076
121,13,0,0,0,10.0,20,10.0,25.19546134864051,1,26.0,12.979654289111055,17,13.0,34.0,20,34.0,0,0.41600000000000004,56735,29,109,1.0,3036.3052870018155,False,0.3932161255979362,0,4.691000000000002,17559,1228,0,0.0,12280.0,False,-0.4332009949296853,0,0.2,56892,0,30,0.0,389.38962867333163,False,0.0014331166447972645,17,10.243,4453.0,1548,0,0.0,39002.57416769551,False,-0.5797862102649285,0,1.2620000000000002,95432,0,15,0.8,510.0,False,0.17759919267500246,9,4.331000000000001,82375,0,9,0.9,306.0,False,0.01565422861081028,0.45,313446,0.0,0.0,14,0,0,6,6,6.0,2,8,11,99.0,60.0,8,5,11,600,1.0142551140161231,352.6563255992369
122,11,0,0,0,10.0,20,10.0,25.283422283926324,13,26.0,12.981325846428126,8,13.0,34.0,20,34.0,0,0.41600000000000004,56983,28,106,1.0,2960.0427620961905,False,0.3982354678333515,0,4.691000000000001,17449,1239,0,0.0,12390.0,False,-0.43451640677317516,0,0.2,56892,0,30,0.0,389.4397753928438,False,0.0014335564897188817,8,10.306000000000001,3987.0,1561,0,0.0,39467.42218520899,False,-0.5838836752459521,0,1.2620000000000002,95772,0,5,0.0,170.0,False,0.17969134586984345,1,4.332000000000002,82570,0,8,0.8,272.0,False,0.017844836073643792,0.3,313653,0.0,0.0,18,0,0,5,2,1.25,2,7,11,126.0,57.0,7,4,11,1082,0.9678421919816174,353.6241677912185
123,11,0,0,0,10.000000000000002,20,10.0,25.456196212587425,34,26.0,12.982707124632828,7,13.0,34.0,20,34.0,0,0.41600000000000004,57767,28,82,1.0,2367.4080894321687,False,0.4098991687725075,0,4.691000000000001,17349,1249,0,0.0,12490.000000000002,False,-0.43571223572180234,0,0.2,56892,0,30,0.0,389.4812137389848,False,0.0014339199521005328,7,10.368000000000002,2991.0,1595,0,0.0,40602.632959076946,False,-0.5913987109983603,3,1.2920000000000003,95828,0,7,0.7,238.0,False,0.1807989563847593,4,4.371000000000001,82807,0,0,0.0,0.0,False,0.019087821207049327,0.2833333333333333,313634,0.0,0.0,16,0,0,6,6,6.0,2,8,11,114.0,39.0,8,3,11,1526,1.1138723409967497,354.73804013221525
124,11,0,0,0,10.000000000000002,20,10.0,25.407976969343572,15,25.0,12.985441914340177,16,13.0,34.0,20,34.0,0,0.41600000000000004,58082,24,77,1.0,2196.414226639455,False,0.4153880970372076,0,4.691000000000002,17209,1263,0,0.0,12630.000000000002,False,-0.4373863962498804,0,0.2,56892,0,30,0.0,389.5632574302053,False,0.0014346395704780272,16,10.521,2288.0,1610,0,0.0,40906.842920643154,False,-0.6010626881796056,3,1.3190000000000004,95941,0,8,0.8,272.0,False,0.18239883823963768,10,4.467000000000001,82571,0,8,0.8,272.0,False,0.017857142857142856,0.43333333333333335,312983,0.0,0.0,14,0,0,6,8,7.75,3,9,12,117.0,36.0,9,2,12,779,1.0809297179803252,355.8189698501956
125,12,0,0,0,10.000000000000002,20,10.0,25.434540611196603,6,26.0,12.987617697561335,16,13.0,34.0,20,34.0,0,0.41600000000000004,58108,27,81,1.0,2330.197789506925,False,0.41760975066376793,0,4.691000000000002,17139,1270,0,0.0,12700.000000000002,False,-0.43822347651391946,0,0.2,56892,0,30,0.0,389.62853092684,False,0.001435212094788548,16,10.665000000000001,1804.0,1616,0,0.0,41102.21762769371,False,-0.6078395085721102,0,1.3160000000000003,96122,0,7,0.7,238.0,False,0.1844171507334843,4,4.497000000000002,82691,0,9,0.9,306.0,False,0.01954317219651472,0.43333333333333335,312756,0.0,0.0,18,0,0,8,5,4.166666666666666,1,9,10,117.0,39.0,9,3,10,730,1.0973180379951373,356.9162878881907
126,10,0,0,0,10.0,20,10.0,25.485810213267143,12,26.0,12.9885669888082,8,13.0,34.0,17,34.0,0,0.41600000000000004,58320,27,79,1.0,2283.3790068481044,False,0.4221201928495181,0,4.691000000000001,17039,1280,0,0.0,12800.0,False,-0.43941930546254665,0,0.2,56892,0,30,0.0,389.657009664246,False,0.0014354618863629419,8,10.729000000000003,1364.0,1628,0,0.0,41490.89902719891,False,-0.6121489428366029,0,1.3160000000000003,96360,0,0,0.0,0.0,False,0.185881657969873,1,4.503000000000001,82886,0,8,0.8,272.0,False,0.021733779659348234,0.3,312861,0.0,0.0,14,0,0,5,2,2.0,3,8,10,99.0,21.0,8,2,10,1056,1.0160351630183868,357.9323230512091
127,10,0,0,0,10.0,20,10.0,25.466239189202916,5,25.0,12.9885669888082,0,,34.0,20,34.0,0,0.41600000000000004,58345,27,84,1.0,2409.1640918930448,False,0.4242222817838545,0,4.691000000000002,16939,1290,0,0.0,12900.0,False,-0.44061513441117384,0,0.2,56892,0,30,0.0,389.657009664246,False,0.0014354618863629419,0,10.721,1239.0,1633,0,0.0,41586.368595968364,False,-0.6135043540393968,7,1.3860000000000003,96286,0,0,0.0,0.0,False,0.1849709559909422,5,4.552000000000001,83119,0,0,0.0,0.0,False,0.022927537658757508,0.16666666666666666,312820,0.0,0.0,13,0,0,1,6,5.333333333333334,3,4,11,72.0,17.0,4,6,11,529,0.903991111961659,358.83631416317075
128,11,0,0,0,10.0,20,10.0,25.421011010798427,12,25.0,12.990231260033484,16,13.0,34.0,20,34.0,0,0.41600000000000004,58535,28,82,1.0,2364.522902885471,False,0.4282325995274738,0,4.691000000000002,16849,1299,0,0.0,12990.0,False,-0.4416913804649383,0,0.2,56892,0,30,0.0,389.7069378010045,False,0.0014358998140602188,16,10.881000000000002,611.0,1645,0,0.0,41817.56311276341,False,-0.6224930873365195,11,1.4890000000000005,96026,0,8,0.8,272.0,False,0.1834449148370582,9,4.637000000000001,82902,0,8,0.8,272.0,False,0.021930688195333267,0.43333333333333335,311815,0.0,0.0,10,0,0,5,13,13.0,2,7,14,81.0,12.0,7,4,14,500,0.957505252037663,359.7938194152084
129,14,0,0,0,10.0,20,10.0,25.450618517328916,6,26.0,12.990231260033484,0,,34.0,20,34.0,0,0.41600000000000004,58641,23,86,1.0,2418.753192490287,False,0.43141625840058223,0,4.691000000000002,16699,1314,0,0.0,13140.0,False,-0.4434851238878791,0,0.2,56892,0,30,0.0,389.7069378010045,False,0.0014358998140602188,0,10.865000000000002,455.0,1651,0,0.0,42018.97117211004,False,-0.6234631069896498,1,1.4880000000000002,96291,0,0,0.0,0.0,False,0.18503248990843754,3,4.658,83151,0,0,0.0,0.0,False,0.023321354730727578,0.16666666666666666,312129,0.0,0.0,17,0,0,8,3,2.5,1,9,15,72.0,30.0,9,5,15,866,1.0442053419537842,360.8380247571622
130,15,0,0,0,10.0,20,10.0,25.450618517328916,0,,12.991663831761247,17,13.0,34.0,20,34.0,0,0.41600000000000004,58531,24,96,1.0,2683.259377663576,False,0.43194847624681404,0,4.691000000000001,16609,1323,0,0.0,13230.0,False,-0.4445613699416435,0,0.2,56892,0,30,0.0,389.7499149528374,False,0.0014362767735534628,17,11.035000000000002,102.0,1651,0,0.0,42018.97117211004,False,-0.6296555462493638,11,1.5970000000000002,96042,0,8,0.8,272.0,False,0.18364182337304322,9,4.745000000000001,82925,0,9,0.9,306.0,False,0.022422959535295856,0.45,311101,0.0,0.0,10,0,0,6,10,10.0,1,7,17,81.0,54.0,7,8,17,200,0.9288616779958829,361.7668864351581
131,17,0,0,0,10.0,20,10.0,25.450618517328916,0,,12.99277226291772,16,13.0,34.00000000000001,20,34.0,0,0.41600000000000004,58461,21,106,1.0,2907.7655628368652,False,0.4329590256724967,0,4.691000000000001,16479,1336,0,0.0,13360.0,False,-0.4461159475748589,0,0.2,56892,0,30,0.0,389.7831678875316,False,0.001436568440378364,16,11.178000000000003,-226.0,1651,0,0.0,42018.97117211004,False,-0.6354094274878517,0,1.5860000000000005,96176,0,9,0.8,306.00000000000006,False,0.185500147681402,4,4.776000000000002,83092,0,8,0.8,272.00000000000006,False,0.024268977060155558,0.43333333333333335,310874,0.0,0.0,16,0,0,6,5,4.25,2,8,16,99.0,72.0,8,9,16,642,0.8907027809764259,362.6575892161345
132,16,0,0,0,10.0,20,10.0,25.411637538374354,10,25.0,12.993211075223648,7,13.0,34.00000000000001,20,34.0,0,0.41600000000000004,58651,17,106,1.0,2863.6335790676817,False,0.4369754326397647,0,4.691000000000002,16339,1350,0,0.0,13500.0,False,-0.44779010810293696,0,0.2,56892,0,30,0.0,389.79633225670943,False,0.0014366839071722516,7,11.232000000000001,-1199.0,1661,0,0.0,42208.7299512398,False,-0.6508137009802666,0,1.5860000000000005,96482,0,0,0.0,0.0,False,0.1873830855567589,3,4.802000000000001,83252,0,7,0.7,238.00000000000006,False,0.026028847100521807,0.2833333333333333,310417,0.0,0.0,19,0,0,9,3,3.976,1,10,15,135.0,48.0,10,6,15,778,1.046823954966385,363.7044131711009
133,15,0,0,0,10.0,20,10.0,25.37554153072016,10,25.0,12.99364010171776,7,13.0,34.00000000000001,20,34.0,0,0.41600000000000004,58801,17,106,1.0,2859.807402256337,False,0.4405171649557105,0,4.691000000000002,16239,1360,0,0.0,13600.0,False,-0.44898593705156414,0,0.2,56892,0,30,0.0,389.8092030515328,False,0.0014367967989785103,7,11.295000000000002,-3509.0,1671,0,0.0,42402.52989783339,False,-0.6896366117197317,9,1.6760000000000004,96277,0,7,0.7,238.00000000000006,False,0.18632470217583932,4,4.839000000000001,83456,0,0,0.0,0.0,False,0.027074923697942305,0.2833333333333333,308156,0.0,0.0,11,0,0,6,9,14.176,3,9,18,132.0,63.0,9,6,18,438,1.0804898210335523,364.78490299213445
134,18,0,0,0,10.0,20,10.0,25.425884994788888,9,26.0,12.99394384691209,5,13.0,34.00000000000001,20,34.0,0,0.41600000000000004,58945,16,107,1.0,2880.5696944424108,False,0.4442094338281165,0,4.691000000000001,16129,1371,0,0.0,13710.0,False,-0.4503013488950541,0,0.2,56892,0,30,0.0,389.8183154073627,False,0.0014368767249132806,5,11.338000000000003,-8931.0,1680,0,0.0,42715.486791245334,False,-0.7820060802451949,5,1.7170000000000005,96411,0,5,0.5,170.00000000000003,False,0.1875553805257458,8,4.915000000000001,83367,0,0,0.0,0.0,False,0.02597961996652555,0.25,302813,0.0,0.0,13,0,0,10,8,23.442307692307693,2,12,15,141.0,63.0,12,6,15,336,2.3474806099548005,367.13238360208925
