index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
90,6,0,0,0,10.0,14,10.0,24.29230031018286,0,,4.270718345665479,54,2.759259259259259,47.00000000000001,17,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,65156,902,0,0.0,9020.0,False,-0.08276279755635138,21,10.913,53750,105,0,0.0,2550.6915325692003,False,-0.5154001323996495,33,11.285000000000002,49868,79,0,0.0,1919.091724504446,False,-0.5523695189501161,0,0.41600000000000004,167627,377,399,1.0,20363.06081631589,False,0.1808635590779209,0,0.2,167887,265,399,1.0,19884.740361601354,False,0.1810019603573015,0.3333333333333333,581107,0.0,0.0,13,0,0,12,8,8.0,10,22,4,91.0,0.0,6,0,4,939,0.7071070020319894,69.54736216599122
91,4,0,0,0,10.0,11,10.0,24.29230031018286,0,,4.28678095631324,30,4.4,47.00000000000001,16,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,65046,913,0,0.0,9130.0,False,-0.08348693911944385,20,11.092000000000002,52781,105,0,0.0,2550.6915325692003,False,-0.5239339683104538,10,11.352000000000002,49538,79,0,0.0,1919.091724504446,False,-0.5552757788578203,0,0.41600000000000004,167772,377,404,1.0,20604.116420530096,False,0.18262698462736202,0,0.2,168362,275,398,1.0,19884.864762986144,False,0.1841569475775731,0.3333333333333333,580318,0.0,0.0,11,0,0,10,3,3.0,13,23,4,50.0,0.0,4,0,4,862,0.6620552400127053,70.20941740600392
92,4,0,0,0,10.0,8,10.0,24.29230031018286,0,,4.425349908256964,35,5.285714285714286,47.00000000000001,13,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64966,921,0,0.0,9210.0,False,-0.08401358752896566,10,11.171999999999999,52411,105,0,0.0,2550.6915325692003,False,-0.5271925021463646,25,11.592000000000002,48303,79,0,0.0,1919.091724504446,False,-0.5661522363911983,0,0.41600000000000004,168271,392,402,1.0,20628.737164036735,False,0.18602270351664194,0,0.2,168289,275,407,1.0,20345.97122477067,False,0.18520329146528525,0.3333333333333333,579059,0.0,0.0,10,0,0,3,4,4.0,18,21,6,32.0,14.0,3,1,6,691,0.6772665780154057,70.88668398401933
93,6,0,0,0,10.0,9,10.0,24.29230031018286,0,,4.1434568980686866,21,1.0952380952380953,47.000000000000014,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64876,930,0,0.0,9300.0,False,-0.0846060669896777,4,11.202000000000002,52243,105,0,0.0,2550.6915325692003,False,-0.5286720526448322,17,11.737,47496,79,0,0.0,1919.091724504446,False,-0.5732593628927659,0,0.41600000000000004,168785,383,401,1.0,20433.943991960314,False,0.1887894537338878,0,0.2,168692,285,408,1.0,20356.885215949584,False,0.187915939617963,0.3333333333333333,578911,0.0,0.0,12,0,0,13,4,4.0,11,24,4,83.0,0.0,6,0,4,1030,1.3474549719830975,72.23413895600243
94,4,0,0,0,10.0,8,10.0,24.29230031018286,0,,4.446277477945108,30,6.7,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64796,938,0,0.0,9380.0,False,-0.08513271539919949,21,11.408000000000001,51244,105,0,0.0,2550.6915325692003,False,-0.5374700940017914,9,11.810000000000002,47199,79,0,0.0,1919.091724504446,False,-0.5758749968096997,0,0.41600000000000004,169276,394,398,1.0,20457.833326310374,False,0.1921296142331409,0,0.2,168940,284,411,1.0,20579.74280373641,False,0.19030298125099257,0.3333333333333333,578274,0.0,0.0,13,0,0,5,4,4.0,17,22,6,47.0,0.0,4,0,6,1020,0.6688357809907757,72.9029747369932
95,6,0,0,0,10.0,10,10.0,24.29230031018286,0,,4.289094418169589,34,3.235294117647059,47.0,11,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,64696,948,0,0.0,9480.0,False,-0.08579102591110174,25,11.637000000000002,49906,105,0,0.0,2550.6915325692003,False,-0.5492536569003013,9,11.891000000000004,46884,79,0,0.0,1919.091724504446,False,-0.5786491539943265,0,0.41600000000000004,169186,408,408,1.0,20925.95052261319,False,0.1930863374484914,0,0.2,169437,284,410,1.0,20488.102814760165,False,0.19329936182885663,0.3333333333333333,576928,0.0,0.0,9,0,0,6,4,4.0,17,23,4,68.0,0.0,6,0,4,617,0.6918755199876614,73.59485025698086
96,4,0,0,0,10.0,10,10.0,24.29230031018286,0,,4.415068861112232,20,5.9,47.0,14,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64596,958,0,0.0,9580.0,False,-0.08644933642300401,2,11.632000000000001,49842,105,0,0.0,2550.6915325692003,False,-0.5498172951854318,18,12.062000000000001,46093,79,0,0.0,1919.091724504446,False,-0.5856153709246115,0,0.41600000000000004,169370,416,412,1.0,21200.66864622269,False,0.1952205500455676,0,0.2,169793,276,412,1.0,20582.559005666975,False,0.19597728376445953,0.3333333333333333,576513,0.0,0.0,13,0,0,5,3,3.0,16,21,4,49.0,0.0,4,0,4,758,0.6705907309660688,74.26544098794693
97,4,0,0,0,9.999999999999998,8,10.0,24.29230031018286,0,,4.240371517793164,30,2.9,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64516,966,0,0.0,9659.999999999998,False,-0.0869759848325258,14,11.770000000000001,49212,105,0,0.0,2550.6915325692003,False,-0.5553656095546853,16,12.204000000000002,45346,79,0,0.0,1919.091724504446,False,-0.5921940865338693,0,0.41600000000000004,169867,411,411,1.0,21059.79269381299,False,0.19805343746907847,0,0.2,170149,291,413,1.0,20644.94811167781,False,0.19854872359846532,0.3333333333333333,575909,0.0,0.0,11,0,0,8,5,5.0,12,20,4,57.0,0.0,4,0,4,1020,0.6584427129710093,74.92388370091794
98,4,0,0,0,9.999999999999996,11,10.0,24.29230031018286,0,,4.052487887695275,38,2.8947368421052633,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64406,977,0,0.0,9769.999999999996,False,-0.08770012639561829,24,11.996,47961,105,0,0.0,2550.6915325692003,False,-0.5663829766593459,14,12.328000000000003,44700,79,0,0.0,1919.091724504446,False,-0.5978833104744055,0,0.41600000000000004,170157,424,413,1.0,21129.254864382798,False,0.20021004437782763,0,0.2,170689,296,411,1.0,20516.5364147578,False,0.2017085718570738,0.3333333333333333,574732,0.0,0.0,14,0,0,6,5,5.0,15,21,6,39.0,14.0,3,1,6,1050,0.6582366340444423,75.58212033496238
99,6,0,0,0,9.999999999999995,6,10.0,24.29230031018286,0,,4.121616412498204,17,5.117647058823529,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,64346,983,0,0.0,9829.999999999995,False,-0.08809511270275963,17,12.142000000000001,47206,105,0,0.0,2550.6915325692003,False,-0.5730321470542449,0,12.314,44700,79,0,0.0,1919.091724504446,False,-0.5978833104744055,0,0.41600000000000004,170768,414,410,1.0,20976.349194774255,False,0.2037600836618769,0,0.2,170931,303,414,1.0,20706.849772986956,False,0.20394769972766713,0.3333333333333333,574770,0.0,0.0,12,0,0,7,2,2.0,14,21,6,54.0,12.0,5,1,6,1000,0.6878426389885135,76.2699629739509
100,6,0,0,0,9.999999999999995,10,10.0,24.29230031018286,0,,4.116667593311981,10,4.0,47.0,19,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64246,993,0,0.0,9929.999999999995,False,-0.0887534232146619,10,12.225,46826,105,0,0.0,2550.6915325692003,False,-0.5763787493722073,0,12.314000000000002,44700,79,0,0.0,1919.091724504446,False,-0.5978833104744055,0,0.41600000000000004,171292,414,408,1.0,20880.300383631162,False,0.20692113692057493,0,0.2,171260,293,417,1.0,20805.18360484041,False,0.20645918513976563,0.3333333333333333,575143,0.0,0.0,13,0,0,7,1,1.0,17,24,6,62.0,14.0,5,1,6,993,0.7131045259884559,76.98306749993935
101,6,0,0,0,9.999999999999995,10,10.0,24.29230031018286,0,,4.061933470860878,34,3.7058823529411766,47.0,14,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64146,1003,0,0.0,10029.999999999995,False,-0.08941173372656415,0,12.215,46826,105,0,0.0,2550.6915325692003,False,-0.5763787493722073,34,12.654,42652,79,0,0.0,1919.091724504446,False,-0.6159197355985819,0,0.41600000000000004,171394,430,414,1.0,21204.63139247018,False,0.20867551516676125,0,0.2,171690,291,417,1.0,20781.022640020514,False,0.20923467587587757,0.3333333333333333,573527,0.0,0.0,11,0,0,6,4,4.0,16,22,6,62.0,10.0,5,1,6,758,0.6780652460292913,77.66113274596864
102,6,0,0,0,9.999999999999995,12,10.0,24.29230031018286,0,,3.997355420913519,64,3.765624999999999,47.0,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,64026,1015,0,0.0,10149.999999999995,False,-0.09020170634084686,33,12.545000000000002,44828,105,0,0.0,2550.6915325692003,False,-0.5939748320861258,31,12.930000000000001,40887,79,0,0.0,1919.091724504446,False,-0.631463822680697,0,0.41600000000000004,171607,465,417,1.0,21457.770270724788,False,0.21093066668014207,0,0.2,172176,300,414,1.0,20657.206626274055,False,0.21205115931022428,0.3333333333333333,570343,0.0,0.0,15,0,0,5,8,8.0,16,21,4,74.0,0.0,6,0,4,1060,0.6620974919642322,78.32323023793288
103,4,0,0,0,9.999999999999995,10,10.0,24.29230031018286,0,,3.877587741262721,11,1.0,46.99999999999999,20,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,63926,1025,0,0.0,10249.999999999995,False,-0.09086001685274911,2,12.532000000000002,44746,105,0,0.0,2550.6915325692003,False,-0.5946969936389492,9,12.989000000000003,40483,79,0,0.0,1919.091724504446,False,-0.6350217893555834,0,0.41600000000000004,172218,455,414,1.0,21222.302422274533,False,0.21420654963398486,0,0.2,172494,301,417,1.0,20766.153910120076,False,0.2145248345014779,0.3333333333333333,570686,0.0,0.0,14,0,0,6,3,3.0,16,22,6,38.0,11.0,3,1,6,1040,0.632728413969744,78.95595865190262
104,6,0,0,0,9.999999999999995,11,10.0,24.29230031018286,0,,3.846518439044483,15,3.3333333333333335,46.999999999999986,16,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63816,1036,0,0.0,10359.999999999995,False,-0.09158415841584158,0,12.530000000000001,44746,105,0,0.0,2550.6915325692003,False,-0.5946969936389492,15,13.130000000000003,39773,79,0,0.0,1919.091724504446,False,-0.6412746515812501,0,0.41600000000000004,172685,460,413,1.0,21180.398481960456,False,0.2171688476903884,0,0.2,172729,291,422,1.0,20953.336865761936,False,0.21670707908272274,0.3333333333333333,570568,0.0,0.0,12,0,0,6,3,3.0,16,22,7,56.0,14.0,5,1,7,862,0.6499433470307849,79.6059019989334
105,7,0,0,0,9.999999999999995,8,10.0,24.29230031018286,0,,4.057004343014299,39,5.333333333333333,46.999999999999986,11,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63736,1044,0,0.0,10439.999999999995,False,-0.09211080682536339,22,12.750000000000002,43697,105,0,0.0,2550.6915325692003,False,-0.6039353774061667,17,13.285000000000002,38955,79,0,0.0,1919.091724504446,False,-0.6484786534130745,0,0.41600000000000004,173013,463,413,1.0,21289.393010815613,False,0.21970909185062462,0,0.2,172710,307,431,1.0,21502.500333305383,False,0.2184044507166043,0.3333333333333333,568930,0.0,0.0,8,0,0,3,7,7.0,21,24,7,64.0,14.0,5,2,7,597,0.6689027539687231,80.27480475290213
106,7,0,0,0,9.999999999999995,11,10.0,24.29230031018286,0,,4.037679761615813,21,3.8095238095238093,46.999999999999986,4,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63626,1055,0,0.0,10549.999999999995,False,-0.09283494838845587,16,12.888000000000002,42905,105,0,0.0,2550.6915325692003,False,-0.6109104011846568,5,13.318000000000003,38780,79,0,0.0,1919.091724504446,False,-0.6500198518489783,0,0.41600000000000004,173162,462,419,1.0,21558.4080498665,False,0.22159192445580772,0,0.2,172669,309,441,1.0,21974.64304633928,False,0.2196999603066222,0.3333333333333333,567961,0.0,0.0,7,0,0,7,5,5.0,17,24,7,69.0,15.0,5,2,7,298,0.6679697679937817,80.94277452089591
107,7,0,0,0,9.999999999999995,7,10.0,24.29230031018286,0,,4.280107461557018,19,7.368421052631579,46.99999999999998,13,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,63556,1062,0,0.0,10619.999999999995,False,-0.09329576574678744,10,12.972000000000003,42465,105,0,0.0,2550.6915325692003,False,-0.6147854143949291,9,13.403000000000002,38482,79,0,0.0,1919.091724504446,False,-0.6526442926141173,0,0.41600000000000004,173513,462,421,1.0,21764.409647239336,False,0.22460703850984332,0,0.2,172789,308,446,1.0,22280.273098159552,False,0.2215117818301829,0.3333333333333333,567624,0.0,0.0,9,0,0,7,4,4.0,15,22,8,49.0,28.0,4,3,8,681,0.6497171620139852,81.5924916829099
108,8,0,0,0,9.999999999999996,16,10.0,24.29230031018286,0,,4.218052564517432,21,3.5238095238095237,46.99999999999998,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63396,1078,0,0.0,10779.999999999996,False,-0.09434906256583105,11,13.072,41988,105,0,0.0,2550.6915325692003,False,-0.6189862809887925,10,13.494,38057,79,0,0.0,1919.091724504446,False,-0.6563872031013122,0,0.41600000000000004,173439,473,431,1.0,22252.138863016735,False,0.22573514482157309,0,0.2,172789,298,456,1.0,22688.979664226183,False,0.2228689346313338,0.3333333333333333,566488,0.0,0.0,8,0,0,11,4,4.0,15,26,8,69.0,19.0,6,2,8,160,0.6711732170078903,82.26366489991779
109,8,0,0,0,9.999999999999996,9,10.0,24.29230031018286,0,,4.097555053453822,18,2.5555555555555554,46.999999999999986,8,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63306,1087,0,0.0,10869.999999999996,False,-0.09494154202654308,1,13.071000000000002,41948,105,0,0.0,2550.6915325692003,False,-0.6193385549169991,17,13.654,37198,79,0,0.0,1919.091724504446,False,-0.6639522857095482,0,0.41600000000000004,173411,476,441,1.0,22677.436205444013,False,0.22696143518327758,0,0.2,173147,293,458,1.0,22726.583630661964,False,0.22537135524045143,0.3333333333333333,565829,0.0,0.0,8,0,0,6,5,5.0,16,22,8,74.0,27.0,6,2,8,466,0.6821126569993794,82.94577755691716
110,8,0,0,0,9.999999999999996,11,10.0,24.29230031018286,0,,3.9821858120490883,12,1.8333333333333333,46.999999999999986,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,63196,1098,0,0.0,10979.999999999996,False,-0.09566568358963556,7,13.139999999999999,41653,105,0,0.0,2550.6915325692003,False,-0.6219365751375225,5,13.687000000000003,36993,79,0,0.0,1919.091724504446,False,-0.665757689591607,0,0.41600000000000004,173391,476,451,1.0,23092.52044653536,False,0.2282069415458588,0,0.2,173145,285,468,1.0,23130.922956433984,False,0.22670072374708272,0.3333333333333333,565197,0.0,0.0,4,0,0,9,3,3.0,12,21,10,59.0,34.0,5,3,10,110,0.6868655380094424,83.6326430949266
111,10,0,0,0,9.999999999999996,13,10.0,24.29230031018286,0,,4.042255501243946,30,4.466666666666667,46.999999999999986,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,63066,1111,0,0.0,11109.999999999996,False,-0.09652148725510849,20,13.333000000000002,40643,105,0,0.0,2550.6915325692003,False,-0.6308314918247385,10,13.782000000000002,36564,79,0,0.0,1919.091724504446,False,-0.6695358274716224,0,0.41600000000000004,173323,485,461,1.0,23627.493918103308,False,0.22953177459107849,0,0.2,173079,286,478,1.0,23622.08507335576,False,0.22789335903488547,0.3333333333333333,563494,0.0,0.0,6,0,0,11,7,7.0,12,23,11,82.0,38.0,7,3,11,130,0.721008510037791,84.3536516049644
112,11,0,0,0,9.999999999999996,10,10.0,24.29230031018286,0,,4.018861729135116,5,3.0,46.99999999999999,5,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62966,1121,0,0.0,11209.999999999996,False,-0.09717979776701074,0,13.313,40643,105,0,0.0,2550.6915325692003,False,-0.6308314918247385,5,13.822000000000005,36369,79,0,0.0,1919.091724504446,False,-0.6712531628716295,0,0.41600000000000004,173543,480,466,1.0,23831.053629984854,False,0.2316687817698318,0,0.2,173079,276,488,1.0,24045.205837241287,False,0.22929837568401545,0.3333333333333333,563419,0.0,0.0,6,0,0,17,1,1.0,9,26,9,115.0,15.0,9,2,9,335,0.7113646770012565,85.06501628196565
113,9,0,0,0,9.999999999999998,10,10.0,24.29230031018286,0,,3.958566289737632,22,3.409090909090909,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62866,1131,0,0.0,11309.999999999998,False,-0.097838108278913,11,13.423000000000004,40150,105,0,0.0,2550.6915325692003,False,-0.6351732679898845,11,13.927000000000005,35877,79,0,0.0,1919.091724504446,False,-0.6755861321885703,0,0.41600000000000004,173503,482,476,1.0,24280.028951653534,False,0.23289400282800435,0,0.2,173044,276,498,1.0,24498.564295967582,False,0.2305713574496682,0.3333333333333333,562259,0.0,0.0,5,0,0,15,7,7.0,8,23,4,106.0,3.0,8,1,4,100,0.6663110489607789,85.73132733092643
114,4,0,0,0,9.999999999999998,7,10.0,24.29230031018286,0,,3.894945401357477,12,2.8333333333333335,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62796,1138,0,0.0,11379.999999999998,False,-0.09829892563724457,2,13.432000000000002,40070,105,0,0.0,2550.6915325692003,False,-0.6358778158462977,10,14.016000000000005,35442,79,0,0.0,1919.091724504446,False,-0.6794171111578169,0,0.41600000000000004,173469,484,486,1.0,24727.153574257016,False,0.23415292569901058,0,0.2,173044,266,508,1.0,24912.055476761085,False,0.23194439806329428,0.3333333333333333,561640,0.0,0.0,3,0,0,11,3,3.0,11,22,4,51.0,0.0,4,0,4,70,0.5987348939524963,86.33006222487893
115,4,0,0,0,10.0,10,10.0,24.29230031018286,0,,4.148706140328928,17,7.0,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,62696,1148,0,0.0,11480.0,False,-0.09895723614914682,10,13.53,39680,105,0,0.0,2550.6915325692003,False,-0.6393124866463118,7,14.076000000000004,35167,79,0,0.0,1919.091724504446,False,-0.681838994414237,0,0.41600000000000004,173390,483,496,1.0,25315.825065778867,False,0.23558301532717535,0,0.2,173004,264,518,1.0,25441.258421046834,False,0.23343602331411867,0.3333333333333333,560756,0.0,0.0,5,0,0,13,6,6.0,9,22,6,43.0,0.0,4,0,6,100,0.637777662021108,86.96783988690004
116,6,0,0,0,10.0,11,10.0,24.29230031018286,0,,4.1835928911317515,8,5.0,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62586,1159,0,0.0,11590.0,False,-0.09968137771223931,4,13.56,39532,105,0,0.0,2550.6915325692003,False,-0.640615900180676,4,14.109,35019,79,0,0.0,1919.091724504446,False,-0.6831424079486014,0,0.41600000000000004,173350,481,506,1.0,25794.30818063437,False,0.2369062200917629,0,0.2,173004,254,528,1.0,25878.632594347462,False,0.23488836989655476,0.3333333333333333,560310,0.0,0.0,4,0,0,11,2,2.0,10,21,6,64.0,12.0,5,1,6,110,0.6627887270296924,87.63062861392973
117,6,0,0,0,10.0,11,10.0,24.29230031018286,0,,4.361004992942139,30,5.4,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62476,1170,0,0.0,11700.0,False,-0.10040551927533178,13,13.686000000000002,38942,105,0,0.0,2550.6915325692003,False,-0.6458119406217231,17,14.275000000000002,34251,79,0,0.0,1919.091724504446,False,-0.6899060673701676,0,0.41600000000000004,173228,491,516,1.0,26393.253451534587,False,0.23808485290232312,0,0.2,172964,254,538,1.0,26393.6952682073,False,0.2363330409038927,0.3333333333333333,558680,0.0,0.0,5,0,0,13,6,6.0,6,19,7,59.0,16.0,5,1,7,110,0.6622491729795001,88.29287778690923
118,7,0,0,0,10.0,10,10.0,24.29230031018286,0,,4.313359616787653,9,3.3333333333333335,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62376,1180,0,0.0,11800.0,False,-0.10106382978723404,9,13.763000000000002,38559,105,0,0.0,2550.6915325692003,False,-0.649184963484301,0,14.258000000000001,34251,79,0,0.0,1919.091724504446,False,-0.6899060673701676,0,0.41600000000000004,173208,485,526,1.0,26813.979414142006,False,0.2393490931899121,0,0.2,172954,249,548,1.0,26830.026544580123,False,0.23771551235125393,0.3333333333333333,558167,0.0,0.0,5,0,0,14,2,2.0,8,22,6,77.0,3.0,6,1,6,100,0.6879879629705101,88.98086574987974
119,6,0,0,0,10.0,14,10.0,24.29230031018286,0,,4.176067782983007,34,3.4705882352941178,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,62236,1194,0,0.0,11940.0,False,-0.1019854645038972,21,13.964000000000002,37444,105,0,0.0,2550.6915325692003,False,-0.6590045992330592,13,14.388000000000003,33673,79,0,0.0,1919.091724504446,False,-0.6949964256327525,0,0.41600000000000004,173148,493,536,1.0,27250.801417010618,False,0.24040113371081057,0,0.2,172896,255,558,1.0,27290.897284660663,False,0.23886069163095022,0.3333333333333333,556216,0.0,0.0,7,0,0,16,9,9.0,5,21,7,38.0,16.0,3,3,7,140,0.6714961329707876,89.65236188285053
120,7,0,0,0,9.999999999999998,7,10.0,24.29230031018286,0,,4.005135297770682,21,2.4761904761904763,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62166,1201,0,0.0,12009.999999999998,False,-0.10244628186222877,0,13.943000000000001,37444,105,0,0.0,2550.6915325692003,False,-0.6590045992330592,21,14.585000000000003,32633,79,0,0.0,1919.091724504446,False,-0.7041555477661234,0,0.41600000000000004,173136,494,546,1.0,27640.536837098713,False,0.2416155963377012,0,0.2,172856,255,568,1.0,27717.309500931522,False,0.24001098954318953,0.3333333333333333,555054,0.0,0.0,2,0,0,13,3,3.0,9,22,7,73.0,3.0,6,1,7,70,0.6842273849761114,90.33658926782664
121,7,0,0,0,9.999999999999996,4,10.0,24.29230031018286,0,,3.898791371040725,10,1.9,46.99999999999999,0,,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62126,1205,0,0.0,12049.999999999996,False,-0.10270960606698967,10,14.043000000000001,37025,105,0,0.0,2550.6915325692003,False,-0.6626946686310231,0,14.564000000000004,32633,79,0,0.0,1919.091724504446,False,-0.7041555477661234,0,0.41600000000000004,173118,493,556,1.0,28054.104145923073,False,0.24286934798579793,0,0.2,172855,246,578,1.0,28125.102677276016,False,0.24135846812975598,0.3333333333333333,554576,0.0,0.0,2,0,0,16,2,2.0,5,21,7,66.0,14.0,5,2,7,40,0.7132738849613816,91.04986315278802
122,7,0,0,0,9.999999999999996,7,10.0,24.29230031018286,0,,4.029524588002704,24,5.0,46.999999999999986,12,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,62056,1212,0,0.0,12119.999999999996,False,-0.10317042342532126,13,14.163000000000002,36507,105,0,0.0,2550.6915325692003,False,-0.6672566160012983,11,14.674000000000003,32195,79,0,0.0,1919.091724504446,False,-0.7080129472799854,0,0.41600000000000004,173303,497,561,1.0,28369.673720237337,False,0.24514585329648791,0,0.2,173114,246,581,1.0,28298.26304864866,False,0.24365353826547786,0.3333333333333333,553994,0.0,0.0,7,0,0,15,4,4.0,9,24,4,86.0,3.0,6,1,4,634,0.7228731680079363,91.77273632079596
123,4,0,0,0,9.999999999999996,8,10.0,24.29230031018286,0,,4.318301313600058,36,5.777777777777778,46.99999999999998,4,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000004,61976,1220,0,0.0,12199.999999999996,False,-0.10369707183484306,17,14.320000000000002,35727,105,0,0.0,2550.6915325692003,False,-0.6741259576013264,19,14.853000000000002,31392,79,0,0.0,1919.091724504446,False,-0.7150848463887323,0,0.41600000000000004,173171,504,571,1.0,29013.42386205442,False,0.2464068532693157,0,0.2,173226,255,587,1.0,28690.166834968004,False,0.24569871105750632,0.3333333333333333,552311,0.0,0.0,6,0,0,12,4,4.0,7,19,5,55.0,0.0,4,0,5,268,0.6728420569561422,92.4455783777521
124,5,0,0,0,9.999999999999995,10,10.0,24.29230031018286,0,,4.4107874228662896,24,5.166666666666667,46.99999999999998,9,47.0,0,0.2,76819,0,0,0.0,0.0,False,0.011415104276385086,0,1.6310000000000002,61876,1230,0,0.0,12299.999999999993,False,-0.10435538234674531,19,14.493000000000002,34833,105,0,0.0,2550.6915325692003,False,-0.6819992798967434,5,14.884000000000004,31207,79,0,0.0,1919.091724504446,False,-0.7167141133066877,0,0.41600000000000004,173167,498,581,1.0,29503.5721365874,False,0.2480078769270709,0,0.2,173529,265,588,1.0,28804.858667059554,False,0.24809184349015298,0.3333333333333333,551431,0.0,0.0,9,0,0,4,4,4.0,8,12,6,50.0,3.0,4,1,6,523,0.6711307910154574,93.11670916876756
