index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
128,21,0,0,0,10.0,9,10.0,7.097027342349111,4,7.0,23.16847153550793,16,22.125,26.000000000000004,10,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,4,4.902000000000002,11116,1300,0,0.0,13000.0,False,-0.3882058762242134,4,4.065,41639,0,4,0.4,92.67388614203172,False,0.09825421390744588,5,3.886000000000001,42051,0,0,0.0,0.0,False,0.10788808093582042,0,3.3320000000000007,54469,0,120,0.5,3120.0000000000005,False,-0.04869517972052906,0,2.1980000000000004,59189,1,25,1.0,673.168471535508,False,0.010672601928243439,0.31666666666666665,237418,0.0,0.0,12,0,0,7,3,2.8,2,9,26,132.0,81.0,9,12,26,489,0.9984555330011062,156.13138977618655
129,26,0,0,0,10.0,11,10.0,7.097027342349111,0,,23.308766774216274,6,25.833333333333332,26.000000000000004,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.898000000000001,11006,1311,0,0.0,13110.0,False,-0.39011599638813643,1,4.071000000000001,41748,0,0,0.0,0.0,False,0.09990515333544103,1,3.891000000000001,42055,0,0,0.0,0.0,False,0.10799346611866371,0,3.332000000000001,54339,0,125,0.5,3250.0000000000005,False,-0.04979880129717982,0,2.1980000000000004,59164,0,27,0.2,702.0000000000001,False,0.010492894374925718,0.11666666666666665,237266,0.0,0.0,6,0,0,6,2,1.2,6,12,23,191.0,103.0,12,14,23,110,1.1113137189531699,157.24270349513972
130,23,0,0,0,10.0,13,10.0,7.090563199984358,3,7.0,23.042240508542612,8,19.625,26.000000000000004,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,4.928000000000001,10849,1324,0,0.0,13240.0,False,-0.39331110648051676,8,4.15,41704,0,3,0.3,69.12672152562783,False,0.09965653284758172,0,3.890000000000001,42055,0,0,0.0,0.0,False,0.10799346611866371,0,3.332000000000001,54182,0,133,0.8,3458.0000000000005,False,-0.05069867735198737,0,2.1980000000000004,59164,0,27,0.0,702.0000000000001,False,0.010492894374925718,0.18333333333333335,236908,0.0,0.0,7,0,0,6,3,3.0,4,10,12,150.0,96.0,10,13,12,130,1.0120778529671952,158.25478134810692
131,12,0,0,0,9.999999999999998,10,10.0,7.078884466311924,6,7.0,23.26232398125545,8,26.0,26.000000000000004,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,4.985000000000001,10689,1334,0,0.0,13339.999999999998,False,-0.3971313468083629,0,4.142,41683,0,6,0.3,139.5739438875327,False,0.10003127231383091,8,3.970000000000001,42062,0,3,0.3,69.78697194376635,False,0.10909720428843625,0,3.3320000000000007,54078,0,137,0.4,3562.0000000000005,False,-0.05158157461330798,0,2.1980000000000004,59060,0,31,0.4,806.0000000000001,False,0.009609997113605107,0.2333333333333333,236526,0.0,0.0,6,0,0,4,4,4.0,1,5,13,90.0,50.0,5,7,13,100,0.872426176967565,159.12720752507448
132,13,0,0,0,9.999999999999998,17,10.0,7.078884466311924,0,,23.383243902584255,6,25.333333333333332,26.000000000000004,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,4.979000000000002,10519,1351,0,0.0,13509.999999999998,False,-0.4000833506980621,0,4.142,41683,0,6,0.0,140.29946341550553,False,0.10004082968984487,3,3.9920000000000013,42150,0,0,0.0,0.0,False,0.11049636421119191,0,3.3320000000000007,53952,0,142,0.5,3692.0000000000005,False,-0.052617281016011,0,2.1980000000000004,59034,0,32,0.1,832.0000000000001,False,0.009389272798274955,0.09999999999999999,236292,0.0,0.0,9,0,0,3,3,2.25,3,6,16,93.0,36.0,6,7,16,170,0.8765254829777405,160.00373300805222
133,16,0,0,0,10.0,11,10.0,7.073610795682291,3,7.0,23.613074225413754,11,25.545454545454547,26.000000000000004,12,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.009000000000001,10382,1362,0,0.0,13620.0,False,-0.4029311662151837,0,4.142,41787,0,4,0.3,94.45229690165502,False,0.10217689294053185,6,4.049,42176,0,0,0.0,0.0,False,0.11118136789967331,0,3.3320000000000007,54264,0,130,0.0,3380.0000000000005,False,-0.04996858923204917,0,2.1980000000000004,58753,1,42,1.0,1115.613074225414,False,0.007025935737180308,0.21666666666666667,236316,0.0,0.0,13,0,0,4,3,3.0,3,7,23,117.0,76.0,7,9,23,547,0.966347374022007,160.97008038207423
134,23,0,0,0,10.0,6,10.0,7.064089503286721,6,7.0,23.683736401409448,5,25.0,26.0,4,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.066000000000001,10262,1368,0,0.0,13680.0,False,-0.4060568173925123,1,4.152000000000001,41870,0,3,0.3,71.05120920422834,False,0.1040553694963146,0,4.043000000000001,42155,0,3,0.3,71.05120920422834,False,0.11156406377389917,0,3.3320000000000007,54368,0,126,0.0,3276.0,False,-0.04908569197072856,0,2.1980000000000004,58628,0,48,0.6,1248.0,False,0.006027471687861861,0.19999999999999998,236237,0.0,0.0,6,0,0,7,3,2.2,4,11,16,183.0,126.0,11,12,16,164,1.0569731540163048,162.02705353609053
135,16,0,0,0,9.999999999999998,12,10.0,7.064089503286721,0,,23.94085497078592,12,25.833333333333332,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.060000000000001,10142,1380,0,0.0,13799.999999999998,False,-0.40814058484406474,7,4.221000000000001,41978,0,0,0.0,0.0,False,0.10596480134893034,0,4.043000000000001,42205,0,1,0.0,23.94085497078592,False,0.11226078689760233,0,3.332000000000001,54213,0,132,0.6,3432.0,False,-0.05039305906922254,0,2.1980000000000004,58473,0,54,0.6,1404.0,False,0.004720104589367879,0.19999999999999998,235965,0.0,0.0,9,0,0,6,2,1.4,2,8,15,144.0,98.0,8,8,15,170,0.9864198400173336,163.01347337610787
136,15,0,0,0,9.999999999999996,11,10.0,7.056036094571669,6,7.0,24.046461525625674,10,25.0,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.120000000000001,9972,1391,0,0.0,13909.999999999995,False,-0.4121344724595403,5,4.264000000000001,41977,0,3,0.3,72.13938457687702,False,0.1068887578324491,4,4.083000000000001,42225,0,3,0.3,72.13938457687702,False,0.11342263916873321,0,3.3320000000000007,54088,0,137,0.5,3562.0,False,-0.05141178667843863,0,2.1980000000000004,58348,0,59,0.5,1534.0,False,0.0037013769801517906,0.26666666666666666,235564,0.0,0.0,7,0,0,5,4,3.8,3,8,16,129.0,96.0,8,7,16,110,0.9565769560285844,163.97005033213645
137,16,0,0,0,9.999999999999995,12,10.0,7.052379461689146,3,7.0,23.176453289082996,20,19.25,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.144000000000001,9825,1403,0,0.0,14029.999999999993,False,-0.4151559352642913,2,4.279000000000001,42065,0,0,0.0,0.0,False,0.10825692907577195,12,4.199000000000001,42207,0,3,0.3,69.52935986724898,False,0.11291402360453213,0,3.332000000000001,53703,10,147,1.0,4053.76453289083,False,-0.05377383794683239,0,2.1980000000000004,58348,0,59,0.0,1534.0,False,0.0037013769801517906,0.21666666666666667,235102,0.0,0.0,5,0,0,7,3,2.2,2,9,25,162.0,126.0,9,7,25,120,1.0485555539489724,165.01860588608542
138,25,0,0,0,9.999999999999998,10,10.0,7.04883840816352,3,7.0,23.176453289082996,0,,26.0,4,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.171000000000001,9698,1413,0,0.0,14129.999999999998,False,-0.4178301034937834,0,4.277000000000001,42044,0,3,0.3,69.52935986724898,False,0.10861957740366797,0,4.187,42207,0,3,0.0,69.52935986724898,False,0.11291402360453213,0,3.332000000000001,53807,0,153,1.0,3978.0,False,-0.05265123860298487,0,2.1980000000000004,58348,0,59,0.0,1534.0,False,0.0037013769801517906,0.21666666666666667,235058,0.0,0.0,7,0,0,12,1,1.0,4,16,18,277.0,162.0,16,9,18,204,1.1737633369630203,166.19236922304844
139,18,0,0,0,9.999999999999998,6,10.0,6.761625209170819,19,6.157894736842105,23.176453289082996,0,,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,19,5.3580000000000005,9419,1419,0,0.0,14189.999999999998,False,-0.4264777384177259,0,4.277000000000001,41948,6,13,1.0,341.86364401310385,False,0.1096778328065801,0,4.187000000000001,42186,0,6,0.3,139.05871973449797,False,0.11327667193242835,0,3.3320000000000007,53807,0,153,0.0,3978.0,False,-0.05265123860298487,0,2.1980000000000004,58348,0,59,0.0,1534.0,False,0.0037013769801517906,0.21666666666666667,234662,0.0,0.0,3,0,0,8,2,2.0,2,10,14,165.0,129.0,10,8,14,60,1.0209236689843237,167.21329289203277
140,14,0,0,0,9.999999999999998,10,10.0,6.785848362915853,6,7.0,23.41589754351065,15,25.0,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.399000000000001,9259,1429,0,0.0,14289.999999999998,False,-0.430297978745572,2,4.2970000000000015,42260,0,9,0.9,210.74307789159585,False,0.11617060646395302,0,4.187,42165,0,9,0.3,210.74307789159585,False,0.11366770837142484,0,3.3320000000000007,53682,0,158,0.5,4108.0,False,-0.05366996621220096,0,2.1980000000000004,58098,0,69,1.0,1794.0,False,0.0016639217617196121,0.45,234418,0.0,0.0,8,0,0,5,3,2.4,3,8,18,144.0,93.0,8,6,18,350,0.9803041410050355,168.1935970330378
141,18,0,0,0,9.999999999999996,11,10.0,6.785848362915853,0,,22.59623227743719,34,20.11764705882353,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.393000000000001,9149,1440,0,0.0,14399.999999999995,False,-0.4322080989094952,7,4.365000000000001,42385,0,0,0.0,0.0,False,0.11668774370323533,9,4.277000000000001,42373,0,0,0.0,0.0,False,0.11637158815470545,0,3.3320000000000007,53253,14,168,1.0,4684.347251884121,False,-0.0560610281348446,0,2.1980000000000004,57843,0,79,1.0,2054.0,False,-0.0004584274241472401,0.3333333333333333,233957,0.0,0.0,6,0,0,5,4,2.6375,5,10,21,180.0,98.0,10,8,21,240,1.0206191019969992,169.2142161350348
142,21,0,0,0,9.999999999999998,9,10.0,6.785848362915853,0,,22.378920856845596,2,9.0,25.999999999999996,12,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.393000000000001,9059,1449,0,0.0,14489.999999999998,False,-0.43377092449815935,0,4.358000000000001,42385,0,0,0.0,0.0,False,0.11668774370323533,2,4.288000000000001,42349,0,0,0.0,0.0,False,0.1157392770576457,0,3.3320000000000007,53547,6,166,1.0,4450.273525141072,False,-0.05305640758322939,0,2.1980000000000004,57843,0,79,0.0,2053.9999999999995,False,-0.0004584274241472401,0.16666666666666666,234137,0.0,0.0,13,0,0,7,1,1.0,6,13,24,204.0,114.0,13,8,24,402,1.1134070940315723,170.32762322906638
143,24,0,0,0,9.999999999999998,6,10.0,6.79729211642696,3,7.0,22.378920856845596,0,,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.423000000000001,8972,1455,0,0.0,14549.999999999998,False,-0.43575050357713413,0,4.3580000000000005,42364,0,3,0.3,67.13676257053679,False,0.11701887399318331,0,4.286000000000001,42349,0,0,0.0,0.0,False,0.1157392770576457,0,3.332000000000001,53547,0,172,0.6,4471.999999999999,False,-0.05287196291831502,0,2.1980000000000004,57843,0,79,0.0,2053.9999999999995,False,-0.0004584274241472401,0.15,234029,0.0,0.0,3,0,0,8,1,1.0,2,10,12,155.0,82.0,10,14,12,60,0.9779839930124581,171.30560722207883
144,12,0,0,0,9.999999999999998,11,10.0,6.818808638384185,6,7.0,22.67405351147926,13,25.23076923076923,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.480000000000001,8802,1466,0,0.0,14659.999999999998,False,-0.43974439119260955,2,4.378000000000001,42426,0,3,0.3,68.02216053443779,False,0.1186640078055438,8,4.366000000000001,42351,0,3,0.3,68.02216053443779,False,0.11668803562723208,0,3.3320000000000007,53422,0,177,0.5,4601.999999999999,False,-0.053890690527531114,0,2.1980000000000004,57640,0,87,0.8,2261.9999999999995,False,-0.002139327979353787,0.3166666666666667,233595,0.0,0.0,6,0,0,4,5,4.4,1,5,11,90.0,63.0,5,7,11,110,0.8592372729908675,172.1648444950697
145,11,0,0,0,9.999999999999998,8,10.0,6.837923807630533,6,7.0,22.657977261054253,21,22.571428571428573,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.534000000000001,8662,1474,0,0.0,14739.999999999998,False,-0.44321733694519694,8,4.456000000000001,42446,0,3,0.3,67.97393178316275,False,0.11919029839528889,7,4.428000000000002,42433,0,3,0.3,67.97393178316275,False,0.11884779655104818,0,3.332000000000001,53212,0,187,1.0,4861.999999999999,False,-0.0552489940064859,0,2.1980000000000004,57376,1,97,1.0,2544.657977261054,False,-0.0042221337482294796,0.43333333333333335,233083,0.0,0.0,4,0,0,6,6,5.0,2,8,20,118.0,39.0,8,3,20,89,0.9321822600322776,173.09702675510198
146,20,0,0,0,9.999999999999998,11,10.0,6.837923807630533,0,,22.790965852125808,5,26.0,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.5280000000000005,8552,1485,0,0.0,14849.999999999998,False,-0.44512745710911994,0,4.448,42446,0,3,0.0,68.37289755637742,False,0.11919555403040852,2,4.441000000000002,42521,0,0,0.0,0.0,False,0.12027083991990727,0,3.332000000000001,53212,0,187,0.0,4861.999999999999,False,-0.0552489940064859,0,2.1980000000000004,57246,0,103,0.6,2677.9999999999995,False,-0.005297383567923663,0.09999999999999999,232931,0.0,0.0,5,0,0,4,1,0.4,6,10,16,170.0,90.0,10,10,16,110,1.0028095129528083,174.0998362680548
147,16,0,0,0,9.999999999999998,6,10.0,6.837923807630533,0,,22.97043713936711,10,25.0,25.999999999999996,5,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.5280000000000005,8492,1491,0,0.0,14909.999999999998,False,-0.4461693408348962,7,4.518000000000002,42544,0,0,0.0,0.0,False,0.1208768047212562,0,4.439000000000001,42521,0,0,0.0,0.0,False,0.12027083991990727,0,3.3320000000000007,52962,0,197,1.0,5121.999999999999,False,-0.05728644922491808,0,2.1980000000000004,57376,0,98,0.0,2547.9999999999995,False,-0.0041937619912729,0.16666666666666666,232849,0.0,0.0,8,0,0,7,2,1.4,1,8,13,135.0,84.0,8,8,13,190,0.9498088129912503,175.04964508104604
148,13,0,0,0,9.999999999999998,9,10.0,6.846897095171535,3,7.0,23.17987775554021,10,25.5,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.558000000000001,8375,1500,0,0.0,14999.999999999998,False,-0.44866986177675905,10,4.6110000000000015,42569,0,0,0.0,0.0,False,0.12153546211402677,0,4.439000000000001,42500,0,3,0.3,69.53963326662063,False,0.12063362358081237,0,3.3320000000000007,52707,0,207,1.0,5381.999999999999,False,-0.05940879841078493,0,2.1980000000000004,57376,0,98,0.0,2547.9999999999995,False,-0.0041937619912729,0.21666666666666667,232481,0.0,0.0,5,0,0,5,3,3.0,2,7,20,126.0,63.0,7,6,20,90,0.919043336994946,175.96868841804098
149,20,0,0,0,9.999999999999998,8,10.0,6.85576960795595,3,7.0,23.37533978630376,10,25.5,25.999999999999996,1,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.585000000000001,8268,1508,0,0.0,15079.999999999998,False,-0.45099673543099256,5,4.651000000000001,42594,0,0,0.0,0.0,False,0.12219411950679734,2,4.459000000000001,42562,0,3,0.3,70.12601935891128,False,0.1222748184655774,0,3.3320000000000007,52582,0,212,0.5,5511.999999999999,False,-0.06042752602000102,0,2.1980000000000004,57272,0,102,0.5,2651.9999999999995,False,-0.005076659252593511,0.21666666666666667,232232,0.0,0.0,5,0,0,6,3,2.4,4,10,26,154.0,90.0,10,10,26,106,1.0237893070443533,176.99247772508534
150,26,0,0,0,9.999999999999998,7,10.0,6.85576960795595,0,,23.557199780565906,10,25.5,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.582000000000002,8198,1515,0,0.0,15149.999999999998,False,-0.45221226644439816,0,4.646000000000002,42594,0,0,0.0,0.0,False,0.12219411950679734,7,4.527000000000002,42665,0,0,0.0,0.0,False,0.12406470650226578,0,3.3320000000000007,52327,0,222,1.0,5771.999999999999,False,-0.06254987520586787,0,2.1980000000000004,57272,0,102,0.0,2651.9999999999995,False,-0.005076659252593511,0.16666666666666666,232010,0.0,0.0,3,0,0,6,2,1.4,5,11,28,183.0,106.0,11,15,28,70,1.2523945620050654,178.2448722870904
151,28,0,0,0,9.999999999999998,10,10.0,6.669079766142751,13,6.0,23.285474623827476,2,9.0,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,13,5.7120000000000015,7968,1525,0,0.0,15249.999999999998,False,-0.45846356879905537,2,4.666000000000001,42570,0,0,0.0,0.0,False,0.12156180840973758,0,4.520000000000001,42587,3,10,1.0,252.861985536703,False,0.12534068375930946,0,3.332000000000001,52309,0,224,0.2,5823.999999999999,False,-0.06241404485797239,0,2.1980000000000004,57272,0,102,0.0,2651.9999999999995,False,-0.005076659252593511,0.19999999999999998,231660,0.0,0.0,5,0,0,7,2,2.0,5,12,27,201.0,107.0,12,16,27,100,1.1022293969872408,179.34710168407764
152,27,0,0,0,9.999999999999998,10,10.0,6.68660987181167,3,7.0,23.070738657108866,10,21.0,26.0,9,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.729000000000002,7841,1535,0,0.0,15349.999999999998,False,-0.4611377370285476,10,4.764000000000001,42550,0,0,0.0,0.0,False,0.12103488249552113,0,4.520000000000001,42566,0,16,0.6,369.13181851374185,False,0.12631905125031268,0,3.3320000000000007,52224,0,229,0.5,5954.0,False,-0.0627536207277111,0,2.1980000000000004,57381,0,98,0.5,2548.0,False,-0.004108868023838226,0.26666666666666666,231516,0.0,0.0,9,0,0,7,3,3.0,3,10,24,180.0,122.0,10,17,24,334,1.0599809790146537,180.4070826630923
153,24,0,0,0,10.0,9,10.0,6.704030570050973,3,7.0,22.037479897630057,26,18.23076923076923,26.0,11,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.756000000000001,7724,1544,0,0.0,15440.0,False,-0.46363825797041053,8,4.834000000000002,42503,0,3,0.3,66.11243969289018,False,0.12066751554026892,2,4.540000000000001,42846,0,0,0.0,0.0,False,0.12883338602592476,0,3.332000000000001,51875,11,239,1.0,6456.4122788739305,False,-0.06441404249050094,0,2.1980000000000004,57542,0,92,0.5,2392.0,False,-0.002699628164422636,0.3,231444,0.0,0.0,14,0,0,8,4,3.6666666666666665,2,10,27,165.0,101.0,10,14,27,671,1.0376989030046389,181.44478156609694
154,27,0,0,0,10.000000000000002,11,10.0,6.736571535422045,6,7.0,21.690152754140332,3,9.0,26.0,12,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.813000000000002,7554,1555,0,0.0,15550.000000000004,False,-0.4676321455858859,0,4.8260000000000005,42509,0,3,0.3,65.070458262421,False,0.12081186713908758,0,4.538000000000001,42825,0,3,0.3,65.070458262421,False,0.12913729658370768,0,3.332000000000001,51848,4,249,1.0,6560.760611016562,False,-0.06398661552357025,0,2.1980000000000004,57854,0,80,0.0,2080.0,False,-5.093638046080446e-05,0.26666666666666666,231544,0.0,0.0,13,0,0,10,2,2.0,4,14,23,226.0,114.0,14,13,23,449,1.1154822660028003,182.56026383209974
155,23,0,0,0,10.000000000000002,5,10.0,6.751735925596891,3,7.0,21.773556653607276,2,26.0,25.999999999999996,12,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.8370000000000015,7477,1560,0,0.0,15600.000000000004,False,-0.4694380773772313,0,4.826000000000001,42561,0,1,0.0,21.773556653607276,False,0.12161151802947642,0,4.538000000000001,42804,0,6,0.3,130.64133992164366,False,0.12944779929288702,0,3.3320000000000007,51848,0,253,0.4,6577.999999999999,False,-0.06384026351087492,0,2.1980000000000004,58114,0,70,0.2,1819.9999999999998,False,0.0021563067728407217,0.15,231758,0.0,0.0,10,0,0,6,1,1.0,2,8,12,144.0,116.0,8,15,12,414,0.9652181320125237,183.52548196411226
156,12,0,0,0,10.000000000000002,8,10.0,6.779892773636398,6,7.0,21.93814770301896,5,25.0,25.999999999999996,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,6,5.894000000000002,7337,1568,0,0.0,15680.000000000004,False,-0.47291102312981864,0,4.826000000000001,42540,0,4,0.3,87.75259081207584,False,0.12192739739187577,0,4.538000000000002,42908,0,4,0.3,87.75259081207584,False,0.13162283421345866,0,3.3320000000000007,51723,0,258,0.5,6707.999999999999,False,-0.06485899112009101,0,2.1980000000000004,58114,0,70,0.0,1819.9999999999998,False,0.0021563067728407217,0.18333333333333335,231576,0.0,0.0,4,0,0,6,2,2.0,0,6,14,93.0,48.0,6,6,14,205,0.8913509479607455,184.416832912073
157,14,0,0,0,10.000000000000002,4,10.0,6.792939312292957,3,7.0,21.235837331823543,21,18.285714285714285,25.999999999999996,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.918000000000001,7270,1572,0,0.0,15720.000000000004,False,-0.4745433076335347,4,4.866000000000001,42598,0,3,0.3,63.707511995470625,False,0.12313873316465734,9,4.628000000000001,42940,0,0,0.0,0.0,False,0.1313099378227421,0,3.3320000000000007,51729,8,256,1.0,6825.886698654587,False,-0.06375633140351299,0,2.1980000000000004,58244,0,65,0.3,1689.9999999999998,False,0.0032599283494914853,0.26666666666666666,231735,0.0,0.0,14,0,0,5,4,2.8923076923076922,2,7,23,111.0,65.0,7,7,23,560,1.4877797539811581,185.90461266605416
158,23,0,0,0,10.0,9,10.0,6.805733602059385,3,7.0,21.91452850270754,20,25.25,26.0,10,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.945000000000001,7153,1581,0,0.0,15810.0,False,-0.4770438285753977,12,4.982000000000001,42662,0,3,0.3,65.74358550812262,False,0.12485171758757677,5,4.669000000000002,42965,0,0,0.0,0.0,False,0.13196859521551269,0,3.3320000000000007,51599,3,266,1.0,6981.743585508123,False,-0.06464044360911313,0,2.1980000000000004,58129,5,65,1.0,1799.5726425135376,False,0.0022375727330215143,0.3833333333333333,231462,0.0,0.0,11,0,0,6,6,6.0,4,10,22,165.0,84.0,10,13,22,425,1.0280006329994649,186.93261329905363
159,22,0,0,0,10.0,11,10.0,6.81821421570333,3,7.0,22.05293742539545,5,25.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.972000000000002,7016,1592,0,0.0,15920.0,False,-0.4798916440925193,0,4.9700000000000015,42641,0,6,0.3,132.3176245523727,False,0.12517543503731135,5,4.714,42985,0,0,0.0,0.0,False,0.13249552112972915,0,3.332000000000001,51734,0,264,0.8,6864.0,False,-0.0633478784997538,0,2.1980000000000004,58389,0,60,0.5,1560.0,False,0.00461823182844627,0.26666666666666666,231719,0.0,0.0,16,0,0,4,2,2.0,5,9,21,162.0,84.0,9,13,21,630,0.9961389770032838,187.9287522760569
160,21,0,0,0,10.0,11,10.0,6.81821421570333,0,,21.744750967264345,16,19.8125,26.0,0,,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,0,5.969000000000002,6906,1603,0,0.0,16030.0,False,-0.48180176425644233,0,4.9700000000000015,42771,0,1,0.0,21.744750967264345,False,0.1271438606671839,11,4.819000000000001,42941,0,0,0.0,0.0,False,0.13133628411845294,0,3.3320000000000007,51547,1,274,1.0,7145.744750967265,False,-0.0641310699104601,0,2.1980000000000004,58259,0,65,0.5,1690.0,False,0.0035146102517955072,0.25,231378,0.0,0.0,6,0,0,9,1,1.0,2,11,20,153.0,74.0,11,10,20,240,0.9783110640128143,188.90706334006973
161,20,0,0,0,10.0,11,10.0,6.830326075818073,3,7.0,21.893142649602726,5,25.0,26.0,4,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,5.999000000000002,6769,1614,0,0.0,16140.0,False,-0.48464957977356393,4,5.010000000000001,42791,0,3,0.3,65.67942794880818,False,0.128249544577258,0,4.808000000000001,42941,0,0,0.0,0.0,False,0.13133628411845294,0,3.332000000000001,51422,0,280,0.6,7280.0,False,-0.06511367302239503,0,2.1980000000000004,58363,0,61,0.0,1586.0,False,0.004397507513116118,0.15,231240,0.0,0.0,8,0,0,7,2,1.8,2,9,20,147.0,48.0,9,11,20,214,0.9393356229993515,189.84639896306908
162,20,0,0,0,10.0,9,10.0,6.842021259965163,3,7.0,22.091128530774863,5,26.0,26.0,20,26.0,0,0.2,28954,0,0,0.0,0.0,False,0.0055567132041397516,3,6.0260000000000025,6652,1623,0,0.0,16230.0,False,-0.4871501007154268,2,5.026000000000001,42858,0,3,0.3,66.27338559232459,False,0.13002257068174108,0,4.808000000000001,42941,0,0,0.0,0.0,False,0.13133628411845294,0,3.332000000000001,51708,0,269,0.0,6994.0,False,-0.06268570555376335,0,2.1980000000000004,58467,0,57,0.5,1482.0,False,0.005280404774436728,0.13333333333333333,231580,0.0,0.0,14,0,0,7,2,1.4,2,9,21,162.0,48.0,9,11,21,610,0.8821470119873993,190.72854597505648
