index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,4,0,0,0,10.0,20,10.0,2.6842717203992033,7,2.0,39.885768674730365,10,47.0,40.0,20,40.0,7,4.221000000000001,8116,1445,0,0.0,14450.0,False,-0.5090408679233206,0,4.133000000000001,9382,1335,0,0.0,13350.0,False,-0.4861266681601434,0,0.6680000000000001,72239,0,181,0.7,7219.324130126196,False,0.3300715825248675,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,11,6.754000000000001,70628,0,5,0.5,200.0,False,-0.12339497298101235,9,12.701,46578,516,0,0.0,20581.05663616087,False,-0.29516969513062774,0.19999999999999998,264581,0.0,0.0,13,0,0,2,12,12.0,2,4,7,48.0,0.0,4,0,7,670,2.1418369459570386,454.37634043209255
139,7,0,0,0,10.0,20,10.0,2.6277768832945596,6,2.0,39.885768674730365,0,,40.0,20,40.0,0,4.214,8016,1455,0,0.0,14550.0,False,-0.5106410215380677,6,4.1930000000000005,9168,1345,0,0.0,13450.0,False,-0.4913751720165136,0,0.6680000000000001,72227,0,187,0.6,7458.6387421745785,False,0.33195944606122274,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,10,6.843000000000001,70674,0,0,0.0,0.0,False,-0.12406425065688365,5,12.742000000000003,46530,516,0,0.0,20581.05663616087,False,-0.2957646086202911,0.09999999999999999,264253,0.0,0.0,12,0,0,2,8,7.5,4,6,4,94.0,3.0,6,1,4,360,2.108589967014268,456.4849303991068
140,4,0,0,0,10.0,20,10.0,2.6277768832945596,0,,37.94956742675529,5,16.0,40.0,20,40.0,0,4.214,7906,1466,0,0.0,14660.0,False,-0.5124011905142893,0,4.187000000000001,9078,1354,0,0.0,13540.0,False,-0.4928153102697859,0,0.6680000000000001,72307,0,182,0.0,6906.8212716694625,False,0.32852401774339307,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,9,6.923000000000001,70460,0,5,0.5,200.0,False,-0.12547717019483418,11,12.847000000000005,46344,516,0,0.0,19581.97679220573,False,-0.3042612116887751,0.08333333333333333,263733,0.0,0.0,11,0,0,2,11,11.0,2,4,3,49.0,0.0,4,0,3,280,1.7703249839833006,458.2552553830901
141,3,0,0,0,10.0,20,10.0,2.632480951293087,9,2.6666666666666665,38.69736604054237,5,47.0,40.0,17,40.0,5,4.264000000000001,7736,1474,0,0.0,14740.0,False,-0.5165615899126316,4,4.227000000000001,8883,1366,0,0.0,13660.0,False,-0.49713572502960285,0,0.6680000000000001,72518,0,186,0.9,7197.710083540881,False,0.33477457724144144,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,1,6.924000000000001,70417,0,5,0.5,200.0,False,-0.12601011352932429,11,12.946000000000003,46162,516,0,0.0,19967.84087691986,False,-0.30412571961652957,0.2333333333333333,263354,0.0,0.0,15,0,0,1,10,9.5,2,3,6,40.0,0.0,3,0,6,595,0.7904839160037227,459.04573929909384
142,6,0,0,0,10.0,20,10.0,2.553060722562764,6,1.6666666666666667,38.69736604054237,0,,40.00000000000001,14,40.0,6,4.319000000000001,7514,1484,0,0.0,14840.0,False,-0.5220661183473614,0,4.223000000000002,8783,1376,0,0.0,13760.0,False,-0.4987358786443499,0,0.6680000000000001,72508,0,192,0.6,7429.8942797841355,False,0.3366349935098389,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,70457,0,4,0.0,160.00000000000003,False,-0.1257622329086312,13,13.065000000000005,45926,516,0,0.0,19967.84087691986,False,-0.30705071094070785,0.09999999999999999,262826,0.0,0.0,12,0,0,4,8,8.0,1,5,5,72.0,3.0,5,1,5,240,1.7217430219752714,460.7674823210691
143,5,0,0,0,10.0,20,10.0,2.553060722562764,0,,37.342833436208814,11,30.636363636363637,40.00000000000001,11,40.0,0,4.3130000000000015,7424,1493,0,0.0,14930.0,False,-0.5235062566006337,0,4.223000000000001,8673,1387,0,0.0,13870.0,False,-0.5004960476205715,0,0.6680000000000001,72845,0,181,0.0,6759.052851953796,False,0.3366626876508418,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,70355,0,10,0.6,400.00000000000006,False,-0.12553914035000743,11,13.162000000000003,45505,521,0,0.0,19455.61622026479,False,-0.31544286215194595,0.09999999999999999,262440,0.0,0.0,14,0,0,4,6,6.0,1,5,6,61.0,0.0,5,0,6,537,1.7678044769563712,462.5352867980255
144,6,0,0,0,10.0,20,10.0,2.4509464409736683,6,1.3333333333333333,37.342833436208814,0,,40.00000000000001,12,40.0,0,4.313000000000001,7324,1503,0,0.0,15030.0,False,-0.5251064102153806,6,4.283000000000001,8455,1397,0,0.0,13970.0,False,-0.5058725637661216,0,0.6680000000000001,72837,0,187,0.6,6983.109852571049,False,0.3384869169551699,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,70355,0,10,0.0,400.00000000000006,False,-0.12553914035000743,12,13.271,45291,521,0,0.0,19455.61622026479,False,-0.31809518479336185,0.09999999999999999,261900,0.0,0.0,9,0,0,2,8,8.0,3,5,1,79.0,3.0,5,1,1,200,1.5963875039597042,464.1316743019852
145,1,0,0,0,10.0,20,10.0,2.585194735469531,4,4.75,38.254743501286626,5,49.0,40.00000000000001,13,40.0,3,4.343000000000001,7189,1512,0,0.0,15120.0,False,-0.5279866867219253,1,4.287000000000001,8325,1408,0,0.0,14080.0,False,-0.5082727941882421,0,0.6680000000000001,73063,0,186,0.4,7115.3822912393125,False,0.34360977704239565,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,70150,0,14,0.5,560.0000000000001,False,-0.12708839422933915,12,13.379000000000003,45081,521,0,0.0,19930.72136417033,False,-0.31775369736149467,0.15,261446,0.0,0.0,13,0,0,0,8,8.0,1,1,0,18.0,0.0,1,0,0,485,0.6979602529900149,464.8296345549752
146,0,0,0,0,10.0,20,10.0,2.383263048825205,9,1.0,38.95408890843881,5,47.0,40.00000000000001,12,40.0,0,4.340000000000001,7119,1519,0,0.0,15190.0,False,-0.5291067942522483,9,4.376000000000001,7999,1421,0,0.0,14210.0,False,-0.5166255960572215,0,0.6680000000000001,73289,0,190,0.9,7401.276892603374,False,0.35007958556275537,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,69915,0,19,0.5,760.0000000000001,False,-0.12876158841901741,12,13.487000000000002,44869,521,0,0.0,20295.08032129662,False,-0.31812329382965265,0.2333333333333333,260829,0.0,0.0,11,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,435,0.4898683280334808,465.3195028830087
147,0,0,0,0,10.0,20,10.0,2.383263048825205,0,,38.95408890843881,0,,40.0,7,40.0,0,4.340000000000001,7039,1527,0,0.0,15270.0,False,-0.5303869171440458,0,4.367000000000002,7879,1433,0,0.0,14330.0,False,-0.5185457803949179,0,0.6680000000000001,73289,0,190,0.0,7401.276892603374,False,0.35007958556275537,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,69915,0,19,0.0,760.0,False,-0.12876158841901741,7,13.545000000000002,44781,521,0,0.0,20295.08032129662,False,-0.31921396856070217,0.0,260541,0.0,0.0,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.32901946001220495,465.6485223430209
148,0,0,0,0,10.0,0,,2.383263048825205,0,,39.61066077549805,5,47.0,40.0,15,40.0,0,4.340000000000001,7039,1527,0,0.0,15270.0,False,-0.5303869171440458,0,4.367000000000002,7879,1433,0,0.0,14330.0,False,-0.5185457803949179,0,0.6680000000000001,73524,0,185,0.0,7327.9722434671385,False,0.35355778279615563,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,69915,0,19,0.0,760.0,False,-0.12876158841901741,15,13.688000000000004,44242,526,0,0.0,20835.207567911973,False,-0.3225471743597741,0.0,260237,0.0,0.0,1,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,235,0.16466271900571883,465.8131850620266
149,0,0,0,0,10.0,0,,2.383263048825205,0,,39.61066077549805,0,,40.0,9,40.0,0,4.340000000000001,7039,1527,0,0.0,15270.0,False,-0.5303869171440458,0,4.367000000000002,7879,1433,0,0.0,14330.0,False,-0.5185457803949179,0,0.6680000000000001,73524,0,185,0.0,7327.9722434671385,False,0.35355778279615563,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,69915,0,19,0.0,760.0,False,-0.12876158841901741,9,13.763000000000003,44112,526,0,0.0,20835.207567911973,False,-0.32415839839427907,0.0,260107,0.0,0.0,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.2526318390155211,466.0658169010421
150,0,0,0,0,10.0,0,,2.383263048825205,0,,39.9042770736249,2,48.0,40.0,10,40.0,0,4.340000000000001,7039,1527,0,0.0,15270.0,False,-0.5303869171440458,0,4.367000000000002,7879,1433,0,0.0,14330.0,False,-0.5185457803949179,0,0.6680000000000001,73620,0,183,0.0,7302.4827044733565,False,0.35501773493207806,0,0.2,57638,0,0,0.0,0.0,False,0.010731946831269948,0,6.923000000000001,69915,0,19,0.0,760.0,False,-0.12876158841901741,10,13.854000000000003,43858,528,0,0.0,21069.458294873944,False,-0.3258548268871527,0.0,259949,0.0,0.0,2,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,96,0.44011818501167,466.5059350860538
