index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,4,0,0,0,10.0,20,10.0,35.55878594807154,12,35.0,3.8787868768619895,13,1.0,37.0,10,37.0,0,4.916000000000001,96288,21,17,1.0,814.4993611172162,False,0.5594498867941589,0,0.2,48596,1341,0,0.0,13410.0,False,-0.10813469664226043,13,7.854000000000003,37497,904,0,0.0,32145.14249705667,False,-0.46526146948433966,0,7.355000000000001,38378,941,0,0.0,33460.81757713532,False,-0.4499005900581194,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,145313,301,417,1.0,16596.51484993546,False,0.29960961627919036,0.3333333333333333,484700,0.0,0.0,10,0,0,0,2,2.0,4,4,4,63.0,0.0,4,0,4,990,0.632058220973704,109.9957021085429
135,4,0,0,0,10.0,20,10.0,35.55878594807154,0,,3.39480241793542,43,1.7209302325581395,37.0,10,37.0,0,4.916000000000001,96158,24,27,1.0,1200.0872205979315,False,0.5604625941086179,0,0.2,48526,1348,0,0.0,13480.0,False,-0.10869915814598587,10,7.941000000000002,37147,904,0,0.0,32145.14249705667,False,-0.46875521567865186,33,7.685000000000001,36664,941,0,0.0,33460.81757713532,False,-0.46700996427826535,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,145609,334,417,1.0,16562.86400759043,False,0.3019715393136536,0.3333333333333333,482732,0.0,0.0,9,0,0,1,5,5.0,3,4,4,45.0,0.0,4,0,4,570,0.6197397219948471,110.61544183053775
136,4,0,0,0,10.0,20,10.0,35.40762342372637,32,34.84375,3.39480241793542,0,,37.0,11,37.0,5,4.966000000000001,97058,24,10,1.0,594.0762342372636,False,0.570090606023911,0,0.2,48426,1358,0,0.0,13580.0,False,-0.10950553172273651,0,7.931000000000001,36591,921,0,0.0,32610.421173251987,False,-0.4719830444841135,0,7.652000000000002,36105,956,0,0.0,33849.68799308241,False,-0.47064909814890143,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,146016,324,416,1.0,16491.915983411076,False,0.3051147903662121,0.3333333333333333,482824,0.0,0.0,12,0,0,0,1,0.45454545454545453,3,3,6,27.0,9.0,3,1,6,1315,0.6201400020509027,111.23558183258865
137,6,0,0,0,10.0,20,10.0,35.57878960932186,15,37.13333333333333,3.2393124629022503,16,1.5625,37.0,11,37.0,5,5.011000000000001,97410,23,10,1.0,585.7878960932186,False,0.5757006410354902,0,0.2,48316,1369,0,0.0,13690.0,False,-0.11039254265716221,9,8.021,35804,934,0,0.0,33230.589495106615,False,-0.4767436813348775,7,7.722000000000002,35784,958,0,0.0,34084.48044573034,False,-0.472681497890125,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,146398,330,415,1.0,16423.973112757743,False,0.3080592442882186,0.3333333333333333,482340,0.0,0.0,12,0,0,1,3,2.3846153846153846,5,6,2,76.0,0.0,6,0,2,683,0.6757905519916676,111.91137238458032
138,2,0,0,0,10.0,20,10.0,35.4707332520689,10,34.0,3.2496594758574453,17,3.3529411764705883,37.0,11,37.0,0,5.006000000000001,97650,23,10,1.0,584.707332520689,False,0.5795625208247644,0,0.2,48216,1379,0,0.0,13790.0,False,-0.11119891623391284,6,8.072000000000001,35272,944,0,0.0,33484.372189953036,False,-0.4807875293726578,11,7.825000000000002,35421,958,0,0.0,33980.962455482004,False,-0.47682167692090155,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,146748,337,414,1.0,16413.13524336396,False,0.3109745310553646,0.3333333333333333,481935,0.0,0.0,11,0,0,0,2,2.0,1,1,6,11.0,11.0,1,1,6,947,0.46863960998598486,112.3800119945663
139,6,0,0,0,10.0,20,10.0,35.428382721843455,13,35.0,3.17209453849189,6,1.0,37.0,10,37.0,3,5.036000000000001,97936,23,10,1.0,584.2838272184346,False,0.5841715626489246,0,0.2,48116,1389,0,0.0,13890.0,False,-0.11200528981066349,0,8.066,35272,944,0,0.0,33444.39328942022,False,-0.4809870667034996,6,7.874000000000001,34756,971,0,0.0,34400.95962290999,False,-0.48136356111106127,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,147112,333,414,1.0,16374.3074813178,False,0.3138898605785114,0.3333333333333333,481820,0.0,0.0,9,0,0,1,2,1.2307692307692308,5,6,3,83.0,0.0,6,0,3,570,0.5962912859977223,112.97630328056403
140,3,0,0,0,10.0,20,10.0,35.428382721843455,0,,3.428435299371837,37,4.513513513513513,37.0,11,37.0,0,5.033000000000002,97846,22,20,1.0,928.5676544368691,False,0.5854963040224886,0,0.2,48006,1400,0,0.0,14000.0,False,-0.11289230074508919,18,8.246,34644,944,0,0.0,33444.39328942022,False,-0.487255845589294,19,8.058000000000002,33971,971,0,0.0,34400.95962290999,False,-0.4891995347183043,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,147352,360,413,1.0,16515.23670777386,False,0.3165165091954765,0.3333333333333333,480447,0.0,0.0,10,0,0,0,4,4.0,1,1,7,8.0,11.0,1,2,7,607,0.4512325450195931,113.42753582558362
141,7,0,0,0,10.0,20,10.0,35.428382721843455,0,,3.37394249284826,4,1.0,37.0,5,37.0,0,5.033000000000002,97766,20,30,1.0,1262.8514816553036,False,0.5869016827537278,0,0.2,47886,1412,0,0.0,14120.0,False,-0.11385994903718995,4,8.268,34504,944,0,0.0,33444.39328942022,False,-0.4886533440670189,0,8.039000000000001,33971,971,0,0.0,34400.95962290999,False,-0.4891995347183043,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,147533,354,418,1.0,16660.375642468283,False,0.3186618032558431,0.3333333333333333,480288,0.0,0.0,9,0,0,1,1,1.0,4,5,8,64.0,14.0,5,2,8,385,0.5941528630210087,114.02168868860463
142,8,0,0,0,10.0,20,10.0,35.428382721843455,0,,3.359236928514752,1,1.0,37.0,14,37.0,0,5.033000000000002,97696,17,40,1.0,1587.1353088737383,False,0.5883876988426423,0,0.2,47756,1425,0,0.0,14250.0,False,-0.11490823468696577,0,8.264000000000001,34504,944,0,0.0,33444.39328942022,False,-0.4886533440670189,1,8.049000000000003,33936,971,0,0.0,34400.95962290999,False,-0.48954890933773554,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148050,345,414,1.0,16476.93674033759,False,0.3222598383235655,0.3333333333333333,480570,0.0,0.0,10,0,0,0,1,1.0,6,6,6,76.0,6.0,6,2,6,718,0.6051055219722912,114.62679421057692
143,6,0,0,0,10.0,20,10.0,35.55147114205876,29,36.10344827586207,3.823618971184499,14,8.642857142857142,37.0,11,37.0,0,5.033000000000002,98633,18,21,1.0,926.580893983234,False,0.5981726034092122,0,0.2,47666,1434,0,0.0,14340.0,False,-0.11563397090604136,5,8.314,34169,949,0,0.0,33738.346113813765,False,-0.49053022033652877,9,8.138000000000002,32814,995,0,0.0,35373.71378634847,False,-0.49589378119990984,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148336,349,413,1.0,16615.44302094339,False,0.32526541490102784,0.3333333333333333,480246,0.0,0.0,14,0,0,2,3,3.0,2,4,6,52.0,6.0,4,2,6,1654,0.5707221769844182,115.19751638756134
144,6,0,0,0,10.0,20,10.0,35.72330672674907,13,37.61538461538461,3.7284576419693374,5,1.0,37.00000000000001,4,37.0,0,5.033000000000002,99042,16,18,1.0,803.0195210814833,False,0.6037723730048824,0,0.2,47546,1446,0,0.0,14460.0,False,-0.11660161919814212,5,8.359,33690,957,0,0.0,34187.20453749886,False,-0.4930713795431235,0,8.129000000000001,32629,1000,0,0.0,35723.30672674907,False,-0.4959956341810705,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148479,344,419,1.0,16785.589428837455,False,0.3271950008834222,0.3333333333333333,480014,0.0,0.0,10,0,0,1,1,1.0,3,4,5,56.0,6.0,4,2,5,837,0.593663911044132,115.79118029860547
145,5,0,0,0,10.0,20,10.0,35.4606563754961,15,33.0,3.7579392140160235,8,4.25,37.00000000000001,7,37.0,0,5.033000000000001,99397,20,13,1.0,660.9885328814494,False,0.6083523250401691,0,0.2,47486,1452,0,0.0,14520.0,False,-0.11708544334419249,6,8.414000000000001,33006,972,0,0.0,34467.75799698221,False,-0.4984988969894778,2,8.149000000000003,32559,1000,0,0.0,35460.6563754961,False,-0.4980052886558256,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148704,342,422,1.0,16899.215211193485,False,0.32957924504303576,0.3333333333333333,479780,0.0,0.0,10,0,0,2,3,3.0,2,4,3,53.0,3.0,4,1,3,954,0.5613231129827909,116.35250341158826
146,3,0,0,0,10.0,20,10.0,35.673895002142345,21,37.095238095238095,3.7635093247755207,3,4.0,37.00000000000001,0,,8,5.113000000000001,99857,22,10,1.0,576.7389500214234,False,0.615091595571569,0,0.2,47406,1460,0,0.0,14600.0,False,-0.11773054220559301,0,8.408000000000001,32417,988,0,0.0,35245.80826211664,False,-0.5004950725096246,3,8.177000000000001,32273,1005,0,0.0,35852.264477153054,False,-0.49890563652485526,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148692,335,432,1.0,17244.775623799804,False,0.33093950669131383,0.3333333333333333,479273,0.0,0.0,9,0,0,0,3,3.0,2,2,7,23.0,3.0,2,1,7,687,0.4528049450018443,116.8053083565901
147,7,0,0,0,10.0,20,10.0,35.746604147368934,10,36.8,3.8743484470504197,8,5.5,37.00000000000001,0,,0,5.105000000000001,100115,23,10,1.0,587.4660414736893,False,0.6193389836586274,0,0.2,47316,1469,0,0.0,14690.0,False,-0.11845627842466858,4,8.448,32301,988,0,0.0,35317.644897600505,False,-0.5012944584314053,4,8.214,31777,1015,0,0.0,36282.80320957947,False,-0.5017079267631965,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148648,333,442,1.0,17644.158032867792,False,0.3322567134505989,0.3333333333333333,478785,0.0,0.0,9,0,0,0,2,2.0,4,4,9,51.0,27.0,4,3,9,568,0.623116442002356,117.42842479859246
148,9,0,0,0,10.0,20,10.0,35.85435567027316,7,38.0,3.9902849444138058,8,5.625,37.00000000000001,0,,0,5.105000000000001,100261,25,13,1.0,716.106623713551,False,0.6227309181668995,0,0.2,47236,1477,0,0.0,14770.0,False,-0.1191013772860691,1,8.454,32000,995,0,0.0,35675.08389192179,False,-0.5025150785497869,7,8.280000000000001,31554,1015,0,0.0,36392.171005327255,False,-0.5033880803096096,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148603,331,452,1.0,18044.784316600973,False,0.333570721656039,0.3333333333333333,478282,0.0,0.0,8,0,0,1,3,3.0,6,7,8,96.0,13.0,7,2,8,466,0.6498054710100405,118.0782302696025
149,8,0,0,0,10.0,20,10.0,35.869242531496326,15,36.0,3.787155206351384,9,1.3333333333333333,37.00000000000001,0,,2,5.125000000000002,100635,27,10,1.0,628.6924253149632,False,0.6280577075227799,0,0.2,47156,1485,0,0.0,14850.0,False,-0.1197464761474696,4,8.493,31319,1010,0,0.0,36227.93495681129,False,-0.5065535942821785,5,8.323000000000002,31379,1015,0,0.0,36407.28116946877,False,-0.5050595375803872,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,148591,330,462,1.0,18343.76121809596,False,0.3347339262005108,0.3333333333333333,477708,0.0,0.0,7,0,0,0,4,3.1333333333333333,5,5,6,58.0,14.0,5,3,6,200,0.6488871490000747,118.72711741860257
150,6,0,0,0,10.0,20,10.0,35.869242531496326,0,,3.6703627934739593,11,2.5454545454545454,37.00000000000001,0,,0,5.123000000000002,100555,25,20,1.0,967.3848506299265,False,0.6294986360241744,0,0.2,47036,1497,0,0.0,14970.0,False,-0.12071412443957036,4,8.529000000000002,31191,1010,0,0.0,36227.93495681129,False,-0.5078313071760984,7,8.388000000000002,31124,1015,0,0.0,36407.28116946877,False,-0.5076049812362433,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148563,331,472,1.0,18678.890084639883,False,0.3359146943460968,0.3333333333333333,477097,0.0,0.0,7,0,0,0,3,3.0,4,4,6,48.0,6.0,4,2,6,200,0.5116231269785203,119.2387405455811
151,6,0,0,0,10.0,20,10.0,35.998189277530365,17,37.0,3.8726566361588315,18,5.055555555555555,37.00000000000001,0,,0,5.123000000000002,101094,24,13,1.0,707.9764606078948,False,0.6360995424685345,0,0.2,46926,1508,0,0.0,15080.0,False,-0.12160113537399607,9,8.615,30856,1010,0,0.0,36358.17117030567,False,-0.510525303854572,9,8.471000000000002,30217,1032,0,0.0,37150.13133441134,False,-0.5129511607502005,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148472,339,482,1.0,19146.83059965785,False,0.33712427705907816,0.3333333333333333,476193,0.0,0.0,8,0,0,0,4,4.0,3,3,6,40.0,19.0,3,3,6,829,0.5706554059870541,119.80939595156815
152,6,0,0,0,10.0,20,10.0,35.998349226125804,13,36.0,3.878148966584997,5,4.0,37.00000000000001,0,,0,5.123000000000002,101442,26,10,1.0,619.9834922612581,False,0.6410023505165731,0,0.2,46846,1516,0,0.0,15160.0,False,-0.12224623423539657,0,8.606000000000002,30388,1023,0,0.0,36826.3112583267,False,-0.5128604235502117,5,8.512000000000002,30057,1032,0,0.0,37150.296401361826,False,-0.5145474780075574,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148452,334,492,1.0,19499.30175483939,False,0.33844608942130733,0.3333333333333333,475813,0.0,0.0,7,0,0,0,1,1.0,3,3,6,43.0,20.0,3,3,6,668,0.47988618101226166,120.28928213258041
153,6,0,0,0,10.0,20,10.0,35.998349226125804,0,,4.214289482300471,9,8.11111111111111,37.00000000000001,0,,0,5.123000000000002,101342,26,20,1.0,979.9669845225161,False,0.6422924151253309,0,0.2,46746,1526,0,0.0,15260.0,False,-0.1230526078121472,2,8.626,30318,1023,0,0.0,36826.3112583267,False,-0.5135591727890741,7,8.577000000000002,29861,1032,0,0.0,37150.296401361826,False,-0.5165039758763722,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148379,333,502,1.0,19977.35839760606,False,0.33985075211765875,0.3333333333333333,475274,0.0,0.0,6,0,0,2,3,3.0,2,4,1,53.0,6.0,4,2,1,200,0.43537239800207317,120.72465453058248
154,1,0,0,0,10.000000000000002,20,10.0,35.998349226125804,0,,4.043373778320721,10,2.3,37.00000000000001,0,,0,5.123000000000002,101232,27,30,1.0,1349.950476783774,False,0.6435018423764133,0,0.2,46656,1535,0,0.0,15350.000000000002,False,-0.12377834403122279,2,8.644000000000002,30248,1023,0,0.0,36826.3112583267,False,-0.5142579220279365,8,8.65,29571,1032,0,0.0,37150.296401361826,False,-0.5193987941516595,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148356,333,512,1.0,20290.443468180805,False,0.3409805727177314,0.3333333333333333,474691,0.0,0.0,7,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,200,0.16112976300064474,120.88578429358313
155,0,0,0,0,10.000000000000002,20,10.0,35.657289477733414,17,33.0,3.881763696357806,6,1.1666666666666667,37.00000000000001,0,,0,5.123000000000002,101653,31,23,1.0,1130.1176579878686,False,0.6485188341288575,0,0.2,46596,1541,0,0.0,15410.000000000004,False,-0.12426216817727316,6,8.702000000000002,29473,1040,0,0.0,37083.58105684275,False,-0.5207100237732322,0,8.642000000000001,29571,1032,0,0.0,36798.322741020886,False,-0.5211555179178227,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148349,329,522,1.0,20591.100256101723,False,0.34219318540119836,0.3333333333333333,474270,0.0,0.0,7,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,761,0.15662215201882645,121.04240644560196
156,0,0,0,0,10.000000000000002,17,10.0,35.796335599915906,28,36.464285714285715,3.881763696357806,0,,37.00000000000001,0,,5,5.173000000000002,102459,31,10,1.0,667.9633559991591,False,0.6577908860110243,0,0.2,46526,1548,0,0.0,15480.000000000004,False,-0.12482662968099861,0,8.696000000000002,28933,1055,0,0.0,37765.13405791128,False,-0.5226986990391634,0,8.642000000000001,29090,1045,0,0.0,37407.170701912124,False,-0.5229181230501796,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148349,319,532,1.0,20922.282619138143,False,0.3435941497281601,0.3333333333333333,473985,0.0,0.0,6,0,0,0,1,0.38461538461538464,0,0,0,0.0,0.0,0,0,0,710,0.1533886649995111,121.19579511060147
157,0,0,0,0,10.000000000000002,0,,36.01299747235669,24,37.333333333333336,3.881763696357806,0,,37.00000000000001,0,,14,5.308000000000002,103033,21,10,1.0,570.1299747235669,False,0.6662591521362736,0,0.2,46526,1548,0,0.0,15480.000000000004,False,-0.12482662968099861,0,8.696000000000002,28933,1055,0,0.0,37993.712333336305,False,-0.5215578497822083,0,8.642000000000001,28194,1069,0,0.0,38497.8942979493,False,-0.5264182398609025,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.3530000000000001,148349,309,542,1.0,21253.464982174566,False,0.3449951140551218,0.3333333333333333,473663,0.0,0.0,1,0,0,0,1,0.875,0,0,0,0.0,0.0,0,0,0,304,0.15012860600836575,121.34592371660983
158,0,0,0,0,10.000000000000002,0,,36.061589046128844,9,36.888888888888886,3.881763696357806,0,,37.00000000000001,0,,0,5.294000000000002,103365,11,11,1.0,506.6774795074173,False,0.671101808530686,0,0.2,46526,1548,0,0.0,15480.000000000004,False,-0.12482662968099861,0,8.696000000000002,28601,1064,0,0.0,38369.53074508109,False,-0.5229961831068334,0,8.642000000000001,28194,1069,0,0.0,38549.838690311735,False,-0.5261589819707138,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148349,299,552,1.0,21584.647345210986,False,0.34639607838208347,0.3333333333333333,473663,0.0,0.0,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,332,0.1502560839871876,121.49617980059702
159,0,0,0,0,10.000000000000002,0,,35.77636061697393,15,33.0,3.881763696357806,0,,37.00000000000001,0,,4,5.334000000000002,103768,1,10,1.0,367.7636061697393,False,0.67648101479026,0,0.2,46526,1548,0,0.0,15480.000000000004,False,-0.12482662968099861,0,8.696000000000002,28601,1064,0,0.0,38066.047696460264,False,-0.5245108870299151,0,8.642000000000001,27699,1084,0,0.0,38781.57490879974,False,-0.5299435265434884,0,0.2,118628,0,0,0.0,0.0,False,0.003637963417316706,0,0.35300000000000004,148349,289,562,1.0,21915.82970824741,False,0.34779704270904493,0.3333333333333333,473571,0.0,0.0,0,0,0,0,1,0.26666666666666666,0,0,0,0.0,0.0,0,0,0,0,0.1514729029731825,121.6476527035702
