index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,19,0,0,0,10.0,20,10.0,19.550021499577856,70,8.414285714285715,29.451611755263777,0,,37.0,20,37.0,0,2.3150000000000004,67571,7,11,1.0,285.05023649535644,False,0.4581490399726017,51,5.219000000000001,20959,1381,0,0.0,13810.0,False,-0.39997415909384554,0,3.9530000000000016,61204,745,47,1.0,15948.9917696829,False,0.006554764940656698,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91478,11,281,1.0,10720.967729307902,False,-0.013251776921978445,12,12.299000000000003,53460,865,0,0.0,25475.644168303166,False,-0.3254687526452115,0.5,364201,0.0,0.0,14,0,0,10,6,6.0,2,12,13,159.0,17.0,12,7,13,932,1.9378037573769689,260.3738371860236
135,13,0,0,0,10.0,20,10.0,19.567095571322465,20,19.75,29.48194853866072,16,29.75,37.0,20,37.0,4,2.3550000000000004,67753,9,10,1.0,285.67095571322466,False,0.462074927383966,5,5.218000000000001,20774,1389,0,0.0,13890.0,False,-0.4030966019208407,0,3.9530000000000016,61285,755,41,1.0,15981.917046433551,False,0.007972857106518069,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91658,6,281,1.0,10573.891691231964,False,-0.012166968833837952,10,12.387000000000004,53054,876,0,0.0,25826.186919866792,False,-0.32781979172466197,0.5,364053,0.0,0.0,14,0,0,8,5,4.266666666666667,0,8,12,61.0,15.0,8,5,12,1046,1.6043485449627042,261.9781857309863
136,12,0,0,0,10.0,20,10.0,19.889581364995816,18,23.666666666666668,28.421819399104198,62,26.0,37.0,20,37.0,5,2.4010000000000007,67933,12,10,1.0,318.8958136499582,False,0.4663087968221064,3,5.243000000000001,20644,1396,0,0.0,13960.0,False,-0.40514234032473406,21,4.163000000000001,61820,763,10,1.0,15459.96877548285,False,0.011959963737362125,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90416,58,281,1.0,12045.465525148044,False,-0.017325092342758593,10,12.477000000000002,52931,876,0,0.0,24897.51379361528,False,-0.33380453339846916,0.5,363273,0.0,0.0,11,0,0,5,6,4.672043010752688,1,6,9,59.0,18.0,6,6,9,570,1.2724659061059356,263.25065163709223
137,9,0,0,0,10.0,20,10.0,20.172548388590243,10,26.0,28.421819399104198,0,,37.0,20,37.0,0,2.3960000000000004,68053,16,10,1.0,361.72548388590246,False,0.46935403639138107,0,5.240000000000001,20584,1402,0,0.0,14020.0,False,-0.4057883629785951,0,4.142,61560,763,20,1.0,15960.090808476441,False,0.011815350428329341,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90712,48,283,1.0,11835.247331157001,False,-0.015379984862506208,12,12.587,52756,876,0,0.0,24897.51379361528,False,-0.3355877184727006,0.5,363194,0.0,0.0,12,0,0,1,5,5.0,3,4,10,57.0,30.0,4,5,10,756,1.0595880877226591,264.3102397248149
138,10,0,0,0,10.0,20,10.0,20.172548388590243,0,,28.421819399104198,0,,37.0,20,37.0,0,2.3960000000000004,67973,14,20,1.0,543.4509677718049,False,0.4695879556373209,0,5.240000000000001,20464,1414,0,0.0,14140.0,False,-0.40708040828631725,0,4.142000000000001,61560,753,30,1.0,16042.58351858158,False,0.012415489455400865,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91008,38,285,1.0,11625.029137165959,False,-0.013434877382253971,12,12.695000000000002,52569,876,0,0.0,24897.51379361528,False,-0.3374931790948793,0.5,363103,0.0,0.0,10,0,0,4,5,5.0,1,5,11,80.0,30.0,5,5,11,496,1.306449388153851,265.61668911296874
139,11,0,0,0,10.0,20,10.0,21.41144846741846,37,27.91891891891892,28.408676815231523,1,26.0,36.99999999999999,20,37.0,17,2.5660000000000007,68562,11,10,1.0,324.1144846741846,False,0.47990992812647165,0,5.240000000000001,20334,1427,0,0.0,14270.0,False,-0.40848012403634953,0,4.142000000000001,60553,780,39,1.0,17808.868200380428,False,0.010613346819203333,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91415,28,284,1.0,11303.44295082648,False,-0.010926120345497267,9,12.773000000000003,52440,877,0,0.0,24914.409566958046,False,-0.33872156040433443,0.5,362833,0.0,0.0,16,0,0,5,4,4.0,1,6,15,58.0,45.0,6,5,15,1190,1.20566741283983,266.8223565258086
140,15,0,0,0,10.0,20,10.0,21.93570806030856,18,28.0,28.205798806040253,8,24.0,36.99999999999999,20,37.0,8,2.6290000000000004,68760,14,10,1.0,359.3570806030856,False,0.48455313623113694,0,5.240000000000001,20264,1434,0,0.0,14340.0,False,-0.40923381713252077,0,4.142,60241,788,41,1.0,18441.775702570798,False,0.01067814939013792,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91896,18,281,1.0,10904.704378508723,False,-0.008056407857687922,7,12.834000000000003,52169,885,0,0.0,24962.131943345623,False,-0.3412398132070552,0.5,362859,0.0,0.0,13,0,0,5,4,3.4444444444444446,2,7,19,103.0,69.0,7,8,19,873,1.5557519234716892,268.37810844928026
141,19,0,0,0,10.0,20,10.0,22.30372751886241,20,26.05,29.967935223162385,22,42.5,36.99999999999999,20,37.0,10,2.7210000000000005,68971,13,10,1.0,353.0372751886241,False,0.4890287832721977,0,5.240000000000002,20154,1445,0,0.0,14450.0,False,-0.4104181919979327,0,4.142000000000001,60655,798,29,1.0,18667.44468152391,False,0.018343649469822493,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,92229,8,282,1.0,10673.743481785297,False,-0.005839964327202784,11,12.937000000000003,51079,907,0,0.0,27180.917247408284,False,-0.34104220927761497,0.5,362617,0.0,0.0,14,0,0,8,5,4.526315789473684,5,13,20,155.0,78.0,13,6,20,1495,1.684758361428976,270.06286681070924
142,20,0,0,0,10.0,20,10.0,22.30372751886241,0,,30.928131691562392,17,40.0,36.999999999999986,20,37.0,0,2.7110000000000007,68861,14,20,1.0,586.0745503772482,False,0.4891691561908053,0,5.240000000000002,20064,1454,0,0.0,14540.0,False,-0.41138722597872435,0,4.142000000000001,61335,788,22,1.0,18255.75618207795,False,0.025242668068894424,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91771,15,286,1.0,11045.921975373432,False,-0.008610634022287593,14,13.066,50836,907,0,0.0,28051.815444247088,False,-0.33908122436418203,0.5,362396,0.0,0.0,11,0,0,13,6,6.0,1,14,17,175.0,48.0,14,6,17,1102,1.8103573061525822,271.8732241168618
143,17,0,0,0,10.0,20,10.0,21.531887303818767,10,6.0,29.606437217561986,12,12.0,36.99999999999999,20,37.0,0,2.7110000000000007,68791,16,25,1.0,698.2971825954692,False,0.48887007604327787,5,5.290000000000002,19884,1462,0,0.0,14620.0,False,-0.4144019983634093,0,4.142000000000001,61419,788,20,1.0,17559.25593976043,False,0.021397799585033902,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91923,17,288,1.0,11159.309432698552,False,-0.0064841223535059495,12,13.172000000000002,50650,907,0,0.0,26853.03855632872,False,-0.3470840412255642,0.5,362196,0.0,0.0,12,0,0,11,6,6.0,3,14,13,161.0,24.0,14,3,13,690,1.7948798155412078,273.668103932403
144,13,0,0,0,10.0,20,10.0,21.903469531361885,17,26.058823529411764,28.673147863623306,54,26.0,36.99999999999999,20,37.0,0,2.7110000000000007,69134,16,18,1.0,554.2624515645139,False,0.4947054400659429,0,5.285000000000001,19784,1472,0,0.0,14720.0,False,-0.41547870278651106,34,4.482000000000001,61326,795,10,1.0,17699.98975606893,False,0.021068485595892084,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,90852,61,289,1.0,12442.06201968102,False,-0.010861828530548333,11,13.270000000000001,50498,907,0,0.0,26006.54511230634,False,-0.352945591903798,0.5,361123,0.0,0.0,11,0,0,6,4,3.6296296296296298,3,9,16,122.0,42.0,9,4,16,976,1.68301634863019,275.3511202810332
145,16,0,0,0,10.0,20,10.0,21.800383752816785,39,21.307692307692307,28.673147863623306,0,,36.99999999999999,20,37.0,11,2.821000000000001,69554,20,10,1.0,418.0038375281679,False,0.5022826546958113,10,5.385000000000002,19504,1478,0,0.0,14780.0,False,-0.4208622249020199,0,4.448000000000001,60495,824,20,1.0,18536.9791695935,False,0.01506648796410112,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91296,51,287,1.0,12081.330541044787,False,-0.008175493223668501,8,13.339000000000002,50412,907,0,0.0,26006.54511230634,False,-0.3538218999974203,0.5,360790,0.0,0.0,13,0,0,6,6,5.714285714285714,5,11,16,161.0,60.0,11,5,16,1036,1.6188499480485916,276.9699702290818
146,16,0,0,0,10.0,20,10.0,21.800383752816785,0,,29.626231037708003,8,52.0,37.0,20,37.0,0,2.8100000000000005,69474,18,20,1.0,616.0076750563358,False,0.5026918436954255,0,5.375000000000001,19384,1490,0,0.0,14900.0,False,-0.422154270209742,0,4.448000000000001,60911,814,22,1.0,18397.28945762244,False,0.020103083587638588,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91814,41,283,1.0,11685.675472546029,False,-0.0049130545830606605,6,13.391000000000002,49936,915,0,0.0,27108.001399502824,False,-0.3530604479386236,0.5,361048,0.0,0.0,12,0,0,9,2,2.0,3,12,18,132.0,57.0,12,4,18,1134,1.7427074275910854,278.7126776566729
147,18,0,0,0,10.0,20,10.0,21.492472093038394,5,9.0,29.626231037708003,0,,37.0,20,37.0,0,2.8100000000000005,69399,20,25,1.0,737.3118023259599,False,0.50238287396449,0,5.375000000000001,19304,1498,0,0.0,14980.0,False,-0.42301563374822343,0,4.448000000000001,60866,809,32,1.0,18335.449316474715,False,0.018998438165483685,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,92221,31,282,1.0,11352.413162168948,False,-0.002463785232328843,9,13.475000000000001,49819,915,0,0.0,27108.001399502824,False,-0.35425263453110983,0.5,361138,0.0,0.0,13,0,0,6,4,4.0,6,12,14,145.0,63.0,12,6,14,652,1.628962996415794,280.3416406530887
148,14,0,0,0,10.0,20,10.0,21.492472093038394,0,,28.947644982020098,8,14.0,37.0,20,37.0,0,2.8100000000000005,69299,20,35,1.0,952.2365232563438,False,0.502543569094883,0,5.375000000000001,19204,1508,0,0.0,15080.0,False,-0.4240923381713252,0,4.448000000000001,60978,799,34,1.0,18156.70513172636,False,0.01932767672365243,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,92479,29,282,1.0,11273.481704478583,False,-0.00023700208643562368,10,13.566000000000003,49690,915,0,0.0,26487.09515854839,False,-0.35873049878973506,0.5,361179,0.0,0.0,11,0,0,4,4,4.0,4,8,16,118.0,77.0,8,6,16,682,1.3948466507717967,281.7364873038605
149,16,0,0,0,10.0,20,10.0,21.720959672798568,17,24.235294117647058,28.947644982020098,0,,37.0,20,37.0,0,2.8100000000000005,69590,20,31,1.0,873.3497498567556,False,0.5079606114588995,3,5.405000000000001,19059,1518,0,0.0,15180.0,False,-0.42613807657521857,0,4.448000000000001,60566,806,44,1.0,18780.78987548453,False,0.017873282181094585,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,92923,19,280,1.0,10910.005254658381,False,0.0024353481014600495,8,13.636000000000003,49599,915,0,0.0,26487.09515854839,False,-0.3596577550283354,0.5,361266,0.0,0.0,15,0,0,6,4,4.0,3,9,18,114.0,81.0,9,7,18,1035,1.3678800472989678,283.10436735115945
150,18,0,0,0,10.0,20,10.0,21.404012890085912,3,2.0,29.608507386817415,27,33.666666666666664,37.0,20,37.0,0,2.8100000000000005,69500,19,41,1.0,1067.5645284935224,False,0.5081136626092159,3,5.432000000000001,18889,1529,0,0.0,15290.0,False,-0.42861449674835267,0,4.448000000000001,61469,799,27,1.0,17901.235998622713,False,0.02461322895052034,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,92473,35,279,1.0,11359.297758538609,False,0.00013907701595999603,9,13.718000000000004,49432,916,0,0.0,27121.392766324752,False,-0.3581277944225805,0.5,361292,0.0,0.0,16,0,0,11,5,5.0,0,11,16,127.0,36.0,11,7,16,1516,1.5393656361848116,284.64373298734426
151,16,0,0,0,10.0,20,10.0,22.010135466233653,17,28.0,29.608507386817415,0,,37.0,20,37.0,0,2.8100000000000005,69866,20,34,1.0,948.3446058519442,False,0.5147114928060204,0,5.429000000000002,18799,1538,0,0.0,15380.0,False,-0.42958353072914424,0,4.448000000000001,60993,806,37,1.0,18835.68395909657,False,0.024485536892507813,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,92880,25,278,1.0,11026.212684670436,False,0.002589249353826889,9,13.799000000000003,49320,916,0,0.0,27121.392766324752,False,-0.3592690328700886,0.5,361387,0.0,0.0,13,0,0,2,3,3.0,4,6,19,87.0,73.0,6,10,19,1083,1.2147488193586469,285.8584818067029
152,19,0,0,0,10.0,20,10.0,22.49439682954418,23,26.0,28.8583932061743,13,18.846153846153847,37.0,20,37.0,0,2.8100000000000005,70354,21,21,1.0,682.3823334204278,False,0.5223565004244414,0,5.429000000000001,18709,1547,0,0.0,15470.0,False,-0.4305525647099358,0,4.448000000000001,60640,819,34,1.0,19404.09637240661,False,0.023484579592062984,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93166,21,278,1.0,10892.02625732966,False,0.004819828291146484,10,13.890000000000002,49020,923,0,0.0,26636.29692929888,False,-0.36479739487207496,0.5,361418,0.0,0.0,16,0,0,6,4,4.0,4,10,21,148.0,87.0,10,9,21,1413,1.434503267519176,287.2929850742221
153,21,0,0,0,10.0,20,10.0,23.31797738773094,30,28.0,30.197876272758773,26,38.84615384615385,36.99999999999999,20,37.0,9,2.900000000000001,70916,19,10,1.0,423.1797738773094,False,0.5316678127167117,0,5.429000000000001,18589,1559,0,0.0,15590.0,False,-0.43184461001765795,0,4.448000000000001,60810,839,18,1.0,20107.34480121592,False,0.03107426959329473,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93410,20,278,1.0,10889.957525455173,False,0.007295557960928683,10,13.980000000000002,48006,940,0,0.0,28386.003696393247,False,-0.3662152472697233,0.5,361260,0.0,0.0,15,0,0,11,4,3.6,1,12,18,127.0,87.0,12,9,18,2000,1.3965049348771572,288.68949000909925
154,18,0,0,0,10.000000000000002,20,10.0,23.029073653527067,5,12.6,31.916369390904357,34,40.73529411764706,36.99999999999999,20,37.0,0,2.891000000000001,70880,18,18,1.0,594.5233257634873,False,0.5327374491339366,3,5.459000000000001,18422,1570,0,0.0,15700.000000000004,False,-0.4342564279254059,16,4.608000000000001,61552,834,10,1.0,19525.411120950615,False,0.037636851944990564,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93673,15,279,1.0,10801.745540863563,False,0.009526006688796362,11,14.080000000000002,46538,969,0,0.0,30926.96193978632,False,-0.36822791173852226,0.5,360594,0.0,0.0,14,0,0,8,7,6.529411764705882,3,11,17,147.0,51.0,11,7,17,906,1.5360256899148226,290.22551569901407
155,17,0,0,0,10.000000000000002,20,10.0,22.490320322085957,6,7.5,31.85849826451672,1,21.0,36.99999999999999,20,37.0,0,2.891000000000001,70807,18,25,1.0,742.258008052149,False,0.5327561265348654,3,5.4860000000000015,18274,1580,0,0.0,15800.000000000004,False,-0.4363667685946854,0,4.592000000000001,61528,830,19,1.0,19272.27733435716,False,0.035446086997709424,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93969,5,281,1.0,10556.292491322582,False,0.011291599116164761,12,14.189000000000004,46333,970,0,0.0,30902.743316581218,False,-0.37044017507524424,0.5,360440,0.0,0.0,13,0,0,7,5,5.0,3,10,16,168.0,48.0,10,7,16,544,1.3496645353734493,291.5751802343875
156,16,0,0,0,10.000000000000002,20,10.0,22.490320322085957,0,,30.764076878174667,39,26.0,36.99999999999999,16,37.0,0,2.8910000000000005,70707,18,35,1.0,967.1612112730085,False,0.5330242604254385,0,5.4830000000000005,18174,1590,0,0.0,15900.000000000004,False,-0.43744347301778713,20,4.792000000000002,61922,820,10,1.0,18749.70343289223,False,0.03737707654007258,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93029,34,289,1.0,11738.978613857937,False,0.0077389142637378444,14,14.317,46090,970,0,0.0,29841.154571829426,False,-0.3783248526486442,0.5,359451,0.0,0.0,8,0,0,5,6,5.512820512820513,4,9,17,140.0,49.0,9,7,17,274,1.285643806681037,292.86082404106855
157,17,0,0,0,10.000000000000002,20,10.0,22.54753158075174,2,27.0,30.764076878174667,0,,36.99999999999999,13,37.0,0,2.891000000000001,70661,18,43,1.0,1149.543857972325,False,0.5339974143801661,0,5.4830000000000005,18074,1600,0,0.0,16000.000000000004,False,-0.43852017744088895,0,4.772000000000001,61868,812,20,1.0,18923.877181133907,False,0.037858494217305146,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,93214,24,294,1.0,11616.33784507619,False,0.008999163661114315,8,14.383000000000001,46000,970,0,0.0,29841.154571829426,False,-0.3792419192582489,0.5,359346,0.0,0.0,11,0,0,5,3,3.0,4,9,14,129.0,37.0,9,8,14,439,1.2042276486754417,294.065051689744
158,14,0,0,0,10.000000000000002,20,10.0,23.42374406636425,37,26.783783783783782,30.764076878174667,0,,36.99999999999999,8,37.0,0,2.891000000000001,71572,16,16,1.0,534.779905061828,False,0.5469957782964578,0,5.4830000000000005,17954,1612,0,0.0,16120.000000000004,False,-0.43981222274861104,0,4.772000000000001,60877,839,30,1.0,20575.443578024846,False,0.035454571484874145,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93214,14,304,1.0,11678.697076294444,False,0.009316872376397022,8,14.455000000000002,45906,970,0,0.0,29841.154571829426,False,-0.3801997443838361,0.5,359052,0.0,0.0,12,0,0,6,3,3.0,3,9,14,123.0,45.0,9,5,14,1191,1.3195347050204873,295.3845863947645
159,14,0,0,0,10.000000000000002,20,10.0,23.931314727781718,25,27.2,29.556452564426646,16,15.375,36.99999999999999,12,37.0,9,2.9810000000000008,71944,17,10,1.0,409.31314727781717,False,0.5536555530737521,0,5.483000000000002,17864,1621,0,0.0,16210.000000000004,False,-0.44078125672940266,0,4.772000000000001,60443,854,24,1.0,21146.697639071826,False,0.03329572837178311,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93144,9,314,1.0,11884.008073079838,False,0.009649619789685223,12,14.567000000000002,45543,981,0,0.0,28994.87996570254,False,-0.3882101918416606,0.5,358467,0.0,0.0,11,0,0,4,6,5.9,3,7,20,94.0,51.0,7,7,20,866,1.2497648084536195,296.6343512032181
160,20,0,0,0,10.000000000000002,20,10.0,23.802069878526858,17,22.529411764705884,29.556452564426646,0,,36.99999999999999,5,37.0,4,3.0120000000000005,72129,16,10,1.0,398.02069878526856,False,0.5575177731468329,3,5.513000000000001,17706,1632,0,0.0,16320.000000000004,False,-0.4429992678409923,0,4.772000000000001,60060,861,34,1.0,21498.50155260213,False,0.030282428941640457,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93144,0,323,0.9,11950.999999999998,False,0.009990931230193909,5,14.605000000000002,45500,981,0,0.0,28994.87996570254,False,-0.38864834588847175,0.48333333333333334,358068,0.0,0.0,7,0,0,10,5,4.230769230769231,4,14,12,174.0,63.0,14,6,12,200,1.420602710917592,298.0549539141357
161,12,0,0,0,10.000000000000002,20,10.0,23.135175832092145,5,1.0,29.31192498011208,6,21.833333333333332,36.99999999999999,9,37.0,0,3.0080000000000005,72019,17,20,1.0,632.703516641843,False,0.5576758636961308,5,5.560000000000001,17511,1641,0,0.0,16410.000000000004,False,-0.4462293811102976,0,4.772000000000001,60186,856,38,1.0,20917.563661515134,False,0.027889387596868313,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93144,0,323,0.0,11950.999999999998,False,0.009990931230193909,9,14.690000000000001,45252,987,0,0.0,28930.869955370625,False,-0.3915014930080262,0.3333333333333333,357641,0.0,0.0,9,0,0,4,5,5.0,1,5,15,66.0,51.0,5,7,15,331,1.1994214169681072,299.2543753311038
162,15,0,0,0,10.000000000000002,20,10.0,19.880244715786706,35,5.571428571428571,29.31192498011208,0,,36.99999999999999,12,37.0,0,3.0080000000000005,71974,16,25,1.0,657.0061178946677,False,0.5569684968979571,30,5.855000000000001,16891,1652,0,0.0,16520.000000000004,False,-0.45839614109134763,0,4.772000000000001,59991,881,48,1.0,18921.467993653467,False,0.010530409684942576,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93144,0,323,0.0,11950.999999999998,False,0.009990931230193909,12,14.801000000000002,45063,987,0,0.0,28930.869955370625,False,-0.3934273328881962,0.3333333333333333,356592,0.0,0.0,8,0,0,7,6,6.0,2,9,14,135.0,61.0,9,6,14,245,1.5715191755443811,300.8258945066482
163,14,0,0,0,10.000000000000002,20,10.0,19.880244715786706,0,,29.31192498011208,0,,36.99999999999999,12,37.0,0,3.0080000000000005,71864,17,35,1.0,865.8085650525347,False,0.5568479323512269,0,5.825000000000001,16801,1661,0,0.0,16610.000000000004,False,-0.4593651750721392,0,4.772000000000001,59991,871,58,1.0,19015.78479629672,False,0.011216569638988006,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,93144,0,323,0.0,11950.999999999998,False,0.009990931230193909,12,14.909000000000002,44876,987,0,0.0,28930.869955370625,False,-0.395332793510375,0.3333333333333333,356205,0.0,0.0,8,0,0,8,5,5.0,3,11,14,128.0,9.0,11,3,14,200,1.40273545589298,302.22862996254116
164,14,0,0,0,10.000000000000002,20,10.0,20.993378339524224,31,27.096774193548388,28.844875720260017,28,26.0,36.99999999999999,11,37.0,0,3.0080000000000005,72642,13,15,1.0,444.90067509286337,False,0.5690695193063101,1,5.835000000000001,16641,1675,0,0.0,16750.000000000004,False,-0.4613032430337224,0,4.772000000000001,59879,892,40,1.0,19879.888507666008,False,0.01587335953080264,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,92416,18,333,1.0,12840.20776296468,False,0.007103229923703528,11,15.007,44720,987,0,0.0,28469.89233589664,False,-0.3992709710925491,0.5,355827,0.0,0.0,13,0,0,6,5,5.0,3,9,14,123.0,28.0,9,5,14,1766,1.1168297734111547,303.3454597359523
165,14,0,0,0,10.000000000000002,20,10.0,21.353053477190514,14,26.0,30.431509265913174,15,49.333333333333336,37.0,6,37.0,0,3.008000000000001,72916,12,11,1.0,354.8835882490957,False,0.5740006415893136,0,5.834000000000001,16531,1686,0,0.0,16860.000000000004,False,-0.46248761789913434,0,4.772000000000001,60255,896,35,1.0,20197.43873986966,False,0.023654396605965956,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.314000000000001,92416,8,343,1.0,12934.452074127305,False,0.0075833872065504074,6,15.056000000000001,43920,1002,0,0.0,30492.372284445002,False,-0.39711851412565335,0.5,355567,0.0,0.0,11,0,0,5,2,2.0,2,7,21,82.0,51.0,7,7,21,1304,1.0579605726525187,304.40342030860484
166,21,0,0,0,10.000000000000002,20,10.0,21.403556561986896,40,21.625,31.28169636340587,17,40.0,37.0,7,37.0,19,3.198000000000001,73192,11,10,1.0,324.035565619869,False,0.5796119079807472,10,5.934000000000001,16206,1697,0,0.0,16970.000000000004,False,-0.4683018217838839,0,4.772000000000001,60070,926,28,1.0,20695.58087457523,False,0.024586637720981578,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91736,15,353,1.0,13530.225445451088,False,0.003689794299162914,7,15.120000000000003,43841,1002,0,0.0,31344.259756132684,False,-0.39358328617505434,0.5,354574,0.0,0.0,9,0,0,6,7,6.3125,5,11,22,139.0,75.0,11,10,22,880,1.2821317426860332,305.68555205129087
167,22,0,0,0,10.0,20,10.0,21.403556561986896,0,,30.714235499890197,8,18.5,37.00000000000001,17,37.0,0,3.1790000000000007,73072,13,20,1.0,558.071131239738,False,0.5795476886519632,0,5.924000000000002,16126,1705,0,0.0,17050.0,False,-0.4691631853223653,0,4.772000000000001,60218,916,30,1.0,20527.084875776705,False,0.025514236379471936,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91666,10,363,1.0,13738.142354998903,False,0.004035818354573168,17,15.283000000000005,43413,1005,0,0.0,30867.80667738965,False,-0.40037188743827806,0.5,354024,0.0,0.0,10,0,0,5,7,7.0,7,12,17,163.0,90.0,12,10,17,348,1.365232016891241,307.0507840681821
168,17,0,0,0,10.0,20,10.0,21.403556561986896,0,,30.714239490239517,14,30.714285714285715,37.00000000000001,9,37.0,0,3.1790000000000007,72982,12,30,1.0,762.1066968596069,False,0.57980648065011,0,5.924000000000002,16016,1716,0,0.0,17160.0,False,-0.47034756018777724,0,4.772000000000001,60648,906,26,1.0,20190.192471906354,False,0.029319873064154116,0,0.2,69529,0,0,0.0,0.0,False,0.011654638575253172,0,3.3140000000000005,91666,0,373,1.0,13801.000000000002,False,0.004356066395622535,9,15.356000000000002,42870,1019,0,0.0,31297.810040554068,False,-0.40371406861413883,0.5,353711,0.0,0.0,10,0,0,5,4,4.0,4,9,12,125.0,67.0,9,8,12,630,1.2887125024572015,308.3394965706393
