index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
169,5,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.289035760969253,15,1.6666666666666667,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49840,1690,0,0.0,16900.0,False,-0.23831800125444283,0,9.137000000000002,89402,253,0,0.0,1766.3528081975562,False,-0.21204059657274088,15,18.962000000000003,26136,169,0,0.0,1179.8957493493558,False,-0.7667506141971646,0,0.3350000000000001,181619,33,634,1.0,25600.538180111984,False,0.2443151766448804,0,0.38000000000000006,183252,0,487,0.0,19480.0,False,0.23518042061876784,0.16666666666666666,607343,0.0,0.0,3,0,0,1,4,4.0,3,4,7,61.0,3.0,4,1,7,100,0.653310435009189,167.64760368288262
170,7,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.252022762576324,1,2.0,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,49740,1700,0,0.0,17000.0,False,-0.2389713568889818,0,9.137000000000002,89402,253,0,0.0,1766.3528081975562,False,-0.21204059657274088,1,18.957000000000004,26102,169,0,0.0,1179.8957493493558,False,-0.7670473475124613,0,0.3350000000000001,181617,24,644,1.0,25934.04854630183,False,0.24536963681086826,0,0.38000000000000006,183252,0,487,0.0,19480.0,False,0.23518042061876784,0.16666666666666666,607207,0.0,0.0,3,0,0,3,1,1.0,2,5,7,75.0,20.0,5,2,7,100,0.6866260420065373,168.33422972488916
171,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,6.6017614485401985,16,1.375,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,49650,1709,0,0.0,17090.0,False,-0.2395593769600669,0,9.136999999999999,89402,253,0,0.0,1766.3528081975562,False,-0.21204059657274088,16,19.116000000000003,25410,169,0,0.0,1179.8957493493558,False,-0.7730867432237921,0,0.3350000000000001,181610,20,654,1.0,26292.035228970803,False,0.24647042237551942,0,0.38000000000000006,183237,0,497,1.0,19880.0,False,0.23636445092994382,0.3333333333333333,606403,0.0,0.0,3,0,0,0,5,5.0,5,5,6,76.0,19.0,5,2,6,90,0.6875133499852382,169.0217430748744
172,6,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.139932182607877,14,12.142857142857142,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49560,1718,0,0.0,17180.0,False,-0.240147397031152,8,9.217000000000002,89218,253,0,0.0,1766.3528081975562,False,-0.2136464474555225,6,19.160000000000004,25231,169,0,0.0,1179.8957493493558,False,-0.7746489568543242,0,0.3350000000000001,181506,19,664,1.0,26695.65871146955,False,0.24709643354540134,0,0.3800000000000001,183171,0,502,0.5,20080.0,False,0.23658205650064643,0.25,605780,0.0,0.0,2,0,0,3,4,4.0,3,6,4,97.0,0.0,6,0,4,90,0.6712934679817408,169.69303654285613
173,4,0,0,0,10.0,13,10.0,6.981631652954768,0,,7.657448495840996,15,12.133333333333333,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,49430,1731,0,0.0,17310.0,False,-0.2409967593560527,8,9.289000000000001,89034,253,0,0.0,1766.3528081975562,False,-0.21525229833830412,7,19.224,25019,169,0,0.0,1179.8957493493558,False,-0.776499176349703,0,0.3350000000000001,181392,18,674,1.0,27097.83407292514,False,0.24765380897087014,0,0.3800000000000001,183103,0,508,0.6,20320.0,False,0.2369148650205445,0.26666666666666666,605072,0.0,0.0,4,0,0,2,4,4.0,2,4,4,59.0,0.0,4,0,4,130,0.6295301500358619,170.322566692892
174,4,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.657448495840996,0,,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,49340,1740,0,0.0,17400.0,False,-0.24158477942713777,0,9.281,89034,253,0,0.0,1766.3528081975562,False,-0.21525229833830412,0,19.217000000000002,25019,169,0,0.0,1179.8957493493558,False,-0.776499176349703,0,0.3350000000000001,181392,8,684,1.0,27421.259587966728,False,0.24868879711469966,0,0.3800000000000001,183103,0,508,0.0,20320.0,False,0.2369148650205445,0.16666666666666666,604982,0.0,0.0,3,0,0,0,0,0.0,3,3,6,49.0,15.0,3,1,6,90,0.6456401409814134,170.9682068338734
175,6,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.988529852131344,11,11.909090909090908,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49250,1749,0,0.0,17490.0,False,-0.24217279949822287,8,9.361,88850,253,0,0.0,1766.3528081975562,False,-0.21685814922108573,3,19.247,24914,169,0,0.0,1179.8957493493558,False,-0.7774155586469426,0,0.3350000000000001,181325,5,694,1.0,27799.942649260658,False,0.2494718029557897,0,0.38000000000000006,183039,0,512,0.4,20480.0,False,0.23701726764205164,0.2333333333333333,604472,0.0,0.0,3,0,0,2,3,3.0,4,6,4,95.0,0.0,6,0,4,90,0.6962212609942071,171.66442809486762
176,4,0,0,0,9.999999999999998,8,10.0,6.981631652954768,0,,8.308516564595372,14,11.214285714285714,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49170,1757,0,0.0,17569.999999999996,False,-0.24269548400585406,9,9.443000000000001,88642,253,0,0.0,1766.3528081975562,False,-0.21867345891466494,5,19.294000000000004,24741,169,0,0.0,1179.8957493493558,False,-0.7789254075747752,0,0.3350000000000001,181233,4,704,1.0,28193.23406625838,False,0.2501415526357742,0,0.38000000000000006,182974,0,517,0.5,20680.0,False,0.23724127337659845,0.25,603854,0.0,0.0,3,0,0,2,4,4.0,2,4,4,59.0,0.0,4,0,4,80,0.6700138290179893,172.3344419238856
177,4,0,0,0,9.999999999999998,10,10.0,6.981631652954768,0,,8.308440037065118,13,8.307692307692308,40.0,1,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,49070,1767,0,0.0,17669.999999999996,False,-0.24334883964039306,4,9.474,88562,253,0,0.0,1766.3528081975562,False,-0.21937165495065694,9,19.379000000000005,24422,169,0,0.0,1179.8957493493558,False,-0.7817094642682934,0,0.3350000000000001,181243,1,713,1.0,28528.308440037064,False,0.2512778197203035,0,0.38000000000000006,182896,0,523,0.6,20920.0,False,0.23751008025805462,0.26666666666666666,603287,0.0,0.0,4,0,0,2,4,4.0,2,4,5,64.0,0.0,4,0,5,140,0.6770945450407453,173.01153646892635
178,5,0,0,0,9.999999999999998,11,10.0,6.981631652954768,0,,8.293115532300462,10,8.1,40.0,3,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48960,1778,0,0.0,17779.999999999996,False,-0.24406753083838595,4,9.510000000000002,88482,253,0,0.0,1766.3528081975562,False,-0.22006985098664894,6,19.430000000000003,24216,169,0,0.0,1179.8957493493558,False,-0.7835073190609728,0,0.3350000000000001,181348,0,716,0.6,28640.0,False,0.25230725906583207,0,0.38000000000000006,182830,0,528,0.5,21120.0,False,0.23772768582875722,0.18333333333333335,602930,0.0,0.0,4,0,0,1,3,3.0,2,3,7,41.0,14.0,3,2,7,230,0.6963049189653248,173.70784138789168
179,7,0,0,0,9.999999999999998,11,10.0,6.981631652954768,0,,8.195624992850862,15,7.4,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48850,1789,0,0.0,17889.999999999996,False,-0.24478622203637884,6,9.566,88362,253,0,0.0,1766.3528081975562,False,-0.22111714504063695,9,19.514000000000003,23880,169,0,0.0,1179.8957493493558,False,-0.7864397424121392,0,0.3350000000000001,181237,5,726,1.0,29080.978124964255,False,0.25300800700486503,0,0.38000000000000006,182830,0,528,0.0,21120.0,False,0.23772768582875722,0.16666666666666666,602253,0.0,0.0,3,0,0,2,3,3.0,4,6,6,98.0,3.0,6,1,6,110,0.7318272319971584,174.43966861988883
180,6,0,0,0,9.999999999999998,14,10.0,6.981631652954768,0,,7.195483810794617,24,2.0416666666666665,40.0,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,48710,1803,0,0.0,18029.999999999996,False,-0.24570091992473342,0,9.56,88362,253,0,0.0,1766.3528081975562,False,-0.22111714504063695,24,19.745000000000005,22795,169,0,0.0,1179.8957493493558,False,-0.7959090261502808,0,0.3350000000000001,181197,10,736,1.0,29511.954838107948,False,0.2541311612396731,0,0.3800000000000001,182821,0,537,0.9,21480.0,False,0.23882211384611446,0.31666666666666665,600979,0.0,0.0,4,0,0,1,3,3.0,3,4,6,67.0,6.0,4,2,6,140,0.6926366640254855,175.13230528391432
181,6,0,0,0,10.0,3,10.0,6.981631652954768,0,,7.513897557803296,13,10.76923076923077,40.0,9,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48680,1806,0,0.0,18060.0,False,-0.24589692661509513,5,9.610000000000003,88262,253,0,0.0,1766.3528081975562,False,-0.22198989008562697,8,19.801000000000002,22560,169,0,0.0,1179.8957493493558,False,-0.7979599770060073,0,0.3350000000000001,181553,1,737,1.0,29487.513897557805,False,0.2563314065561928,0,0.3800000000000001,182685,2,547,1.0,21895.027795115606,False,0.2392798145076213,0.3333333333333333,600834,0.0,0.0,3,0,0,1,3,3.0,2,3,7,50.0,22.0,3,3,7,390,0.6822525929892436,175.81455787690356
182,7,0,0,0,10.0,12,10.0,6.981631652954768,0,,7.615781919137015,14,8.571428571428571,40.0,13,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48560,1818,0,0.0,18180.0,False,-0.24668095337654192,6,9.665000000000001,88142,253,0,0.0,1766.3528081975562,False,-0.22303718413961499,8,19.873,22296,169,0,0.0,1179.8957493493558,False,-0.8002640239247809,0,0.3350000000000001,181457,0,744,0.7,29760.0,False,0.2565889686775982,0,0.3800000000000001,183181,0,544,1.0,21760.0,False,0.24202219576821166,0.2833333333333333,600730,0.0,0.0,8,0,0,1,2,2.0,4,5,7,79.0,21.0,5,2,7,640,0.7525935869780369,176.5671514638816
183,7,0,0,0,10.0,13,10.0,6.981631652954768,0,,7.387363100002953,10,4.4,40.0,18,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,48430,1831,0,0.0,18310.0,False,-0.2475303157014426,0,9.659000000000002,88142,253,0,0.0,1766.3528081975562,False,-0.22303718413961499,10,19.965000000000003,21944,169,0,0.0,1179.8957493493558,False,-0.8033360864831458,0,0.3350000000000001,181941,0,737,0.6,29480.0,False,0.258790625040001,0,0.38000000000000006,183373,0,543,0.4,21720.0,False,0.2431230239494131,0.16666666666666666,600924,0.0,0.0,10,0,0,2,2,2.0,4,6,5,98.0,3.0,6,1,5,850,0.7319682859815657,177.29911974986317
184,5,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.894583742375307,31,9.96774193548387,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,48320,1842,0,0.0,18420.0,False,-0.2482490068994355,6,9.719000000000001,88022,253,0,0.0,1766.3528081975562,False,-0.224084478193603,25,20.205000000000002,20969,169,0,0.0,1179.8957493493558,False,-0.8118453506717983,0,0.3350000000000001,181933,14,740,1.0,29710.524172393256,False,0.25947711996592954,0,0.38000000000000006,183872,0,537,0.7,21480.0,False,0.2455486860463628,0.2833333333333333,600210,0.0,0.0,9,0,0,1,4,4.0,3,4,5,63.0,3.0,4,1,5,910,0.6771111889975145,177.97623093886068
185,5,0,0,0,10.0,10,10.0,6.981631652954768,0,,8.037284620732402,20,9.05,39.99999999999999,9,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,48220,1852,0,0.0,18520.0,False,-0.2489023625339745,7,9.783000000000001,87882,253,0,0.0,1766.3528081975562,False,-0.225306321256589,13,20.310000000000002,20489,169,0,0.0,1179.8957493493558,False,-0.8160345268877504,0,0.3350000000000001,182009,17,745,1.0,29936.633838552447,False,0.26068710187317584,0,0.38000000000000006,183975,0,540,0.7,21599.999999999996,False,0.24659191275296646,0.2833333333333333,599669,0.0,0.0,6,0,0,1,4,4.0,2,3,7,35.0,11.0,3,2,7,460,0.6799127979902551,178.65614373685094
186,7,0,0,0,10.000000000000002,9,10.0,6.981631652954768,0,,6.977732853822794,26,1.0384615384615385,39.99999999999999,18,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48130,1861,0,0.0,18610.000000000004,False,-0.2494903826050596,0,9.776,87882,253,0,0.0,1766.3528081975562,False,-0.225306321256589,26,20.557000000000002,19237,169,0,0.0,1179.8957493493558,False,-0.8269612948510252,0,0.3350000000000001,182432,23,744,1.0,29920.48785563792,False,0.2633427027112307,0,0.38000000000000006,184245,0,543,1.0,21719.999999999996,False,0.24870396682155063,0.3333333333333333,599020,0.0,0.0,8,0,0,1,4,4.0,4,5,7,73.0,18.0,5,2,7,810,0.747311974002514,179.40345571085345
187,7,0,0,0,10.000000000000002,13,10.0,6.981631652954768,0,,7.154329263818392,24,8.291666666666666,39.99999999999999,11,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,48000,1874,0,0.0,18740.000000000004,False,-0.25033974492996025,5,9.826,87782,253,0,0.0,1766.3528081975562,False,-0.226179066301579,19,20.721000000000004,18537,169,0,0.0,1179.8957493493558,False,-0.8330705101659553,0,0.3350000000000001,182783,27,743,1.0,29913.16689012309,False,0.26556573253114674,0,0.38000000000000006,184135,0,553,1.0,22119.999999999996,False,0.24927998156752812,0.3333333333333333,598331,0.0,0.0,7,0,0,2,3,3.0,4,6,7,91.0,3.0,6,1,7,570,0.7570995459682308,180.16055525682168
188,7,0,0,0,10.000000000000002,11,10.0,6.981631652954768,0,,7.4726888920375805,6,16.0,39.99999999999999,11,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47890,1885,0,0.0,18850.000000000004,False,-0.25105843612795314,6,9.881,87662,253,0,0.0,1766.3528081975562,False,-0.227226360355567,0,20.702,18537,169,0,0.0,1179.8957493493558,False,-0.8330705101659553,0,0.3350000000000001,182767,23,751,1.0,30211.87184451686,False,0.26641921023423587,0,0.3800000000000001,184495,0,544,0.0,21759.999999999996,False,0.2504320110594831,0.16666666666666666,598445,0.0,0.0,7,0,0,1,1,1.0,4,5,7,70.0,14.0,5,2,7,550,0.7229358229669742,180.88349107978866
189,7,0,0,0,10.000000000000002,12,10.0,6.981631652954768,0,,7.493225407400523,12,7.75,40.0,15,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47770,1897,0,0.0,18970.000000000004,False,-0.25184246288939993,5,9.925,87562,253,0,0.0,1766.3528081975562,False,-0.22809910540055703,7,20.772000000000002,18292,169,0,0.0,1179.8957493493558,False,-0.8352087355261808,0,0.3350000000000001,182834,25,757,1.0,30467.33063518501,False,0.2676655102696549,0,0.3800000000000001,184935,0,533,0.0,21320.0,False,0.2518400471052059,0.16666666666666666,598487,0.0,0.0,8,0,0,1,3,3.0,4,5,6,78.0,19.0,5,2,6,720,0.7049863659776747,181.58847744576633
190,6,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.032611511231961,36,5.166666666666667,40.0,14,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47670,1907,0,0.0,19070.0,False,-0.25249581852393893,6,9.98,87442,253,0,0.0,1766.3528081975562,False,-0.229146399454545,30,21.065000000000005,16811,169,0,0.0,1179.8957493493558,False,-0.8481340896424828,0,0.3350000000000001,183104,45,758,1.0,30636.46751800544,False,0.269934806388661,0,0.3800000000000001,185039,0,534,0.6,21360.0,False,0.252633667421886,0.26666666666666666,597160,0.0,0.0,8,0,0,3,6,6.0,2,5,4,68.0,12.0,5,1,4,660,0.6977297730045393,182.28620721877087
191,4,0,0,0,10.0,11,10.0,6.981631652954768,0,,6.910245892032456,22,6.0,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47560,1918,0,0.0,19180.0,False,-0.2532145097219318,6,10.034000000000002,87322,253,0,0.0,1766.3528081975562,False,-0.23019369350853303,16,21.195000000000004,16166,169,0,0.0,1179.8957493493558,False,-0.8537632951826684,0,0.3350000000000001,183495,44,758,1.0,30624.050819249427,False,0.2723975359985197,0,0.38000000000000006,185316,3,534,1.0,21380.7307376761,False,0.25447285286559684,0.3333333333333333,596953,0.0,0.0,8,0,0,2,4,4.0,2,4,4,59.0,0.0,4,0,4,910,0.6727604189654812,182.95896763773635
192,4,0,0,0,10.0,6,10.0,6.981631652954768,0,,7.325570960604059,8,16.0,40.0,15,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47500,1924,0,0.0,19240.0,False,-0.25360652310265525,8,10.108000000000002,87162,253,0,0.0,1766.3528081975562,False,-0.23159008558051705,0,21.179000000000006,16166,169,0,0.0,1179.8957493493558,False,-0.8537632951826684,0,0.3350000000000001,183687,42,760,1.0,30707.67398034537,False,0.2738939684226968,0,0.38000000000000006,185596,0,530,0.3,21200.0,False,0.25568654557556675,0.21666666666666667,597205,0.0,0.0,6,0,0,1,1,1.0,3,4,6,62.0,0.0,4,0,6,660,0.6934242650168017,183.65239190275315
193,6,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.027536470244666,35,5.685714285714286,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47390,1935,0,0.0,19350.0,False,-0.25432521430064814,7,10.170000000000002,87022,253,0,0.0,1766.3528081975562,False,-0.23281192864350306,28,21.459000000000003,14893,169,0,0.0,1179.8957493493558,False,-0.8648733396053911,0,0.3350000000000001,184159,36,758,1.0,30572.991312928807,False,0.2764838501879369,0,0.38000000000000006,185725,21,532,1.0,21427.578265875138,False,0.257240435805957,0.3333333333333333,596283,0.0,0.0,9,0,0,2,4,4.0,3,5,2,79.0,16.0,5,1,2,910,0.6941459139925428,184.3465378167457
194,2,0,0,0,10.0,12,10.0,6.981631652954768,0,,6.886567354966651,5,2.0,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47270,1947,0,0.0,19470.0,False,-0.2551092410620949,0,10.163,87022,253,0,0.0,1766.3528081975562,False,-0.23281192864350306,5,21.48100000000001,14723,169,0,0.0,1179.8957493493558,False,-0.8663570061818742,0,0.3350000000000001,184589,31,757,1.0,30493.483588003965,False,0.27898148940774153,0,0.38000000000000006,186085,11,533,1.0,21395.752240904632,False,0.25944264890270663,0.3333333333333333,596783,0.0,0.0,10,0,0,1,1,1.0,1,2,0,27.0,0.0,2,0,0,920,0.29873363400110975,184.6452714507468
195,0,0,0,0,9.999999999999998,13,10.0,6.981631652954768,0,,6.492679243753634,39,4.871794871794871,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47140,1960,0,0.0,19599.999999999996,False,-0.2559586033869956,0,10.163,87022,253,0,0.0,1766.3528081975562,False,-0.23281192864350306,39,21.866000000000007,12671,169,0,0.0,1179.8957493493558,False,-0.8842657345050691,0,0.3350000000000001,184845,39,758,1.0,30573.21449050639,False,0.2808750767715858,0,0.38000000000000006,186439,22,532,1.0,21422.83894336258,False,0.2617949865704165,0.3333333333333333,595211,0.0,0.0,10,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,930,0.1866353049990721,184.83190675574588
196,0,0,0,0,9.999999999999998,12,10.0,6.981631652954768,0,,6.806226501788043,17,10.117647058823529,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47020,1972,0,0.0,19719.999999999996,False,-0.2567426301484424,7,10.233,86882,253,0,0.0,1766.3528081975562,False,-0.23403377170648906,10,21.927000000000003,12371,169,0,0.0,1179.8957493493558,False,-0.8868839696400391,0,0.3350000000000001,184953,46,761,1.0,30753.08641908225,False,0.28214189937368717,0,0.3800000000000001,186959,12,529,1.0,21241.674718021455,False,0.26454333140695274,0.3333333333333333,595279,0.0,0.0,10,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,920,0.17759031598689035,185.00949707173277
197,0,0,0,0,9.999999999999998,0,,6.981631652954768,0,,6.469119256121788,12,1.5,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47020,1972,0,0.0,19719.999999999996,False,-0.2567426301484424,0,10.226,86882,253,0,0.0,1766.3528081975562,False,-0.23403377170648906,12,22.037000000000003,11903,169,0,0.0,1179.8957493493558,False,-0.8909684164505923,0,0.3350000000000001,185347,42,761,1.0,30711.703008757115,False,0.2845311336250435,0,0.3800000000000001,187347,8,529,1.0,21211.752954048974,False,0.26693084288253455,0.3333333333333333,595593,0.0,0.0,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,800,0.17607576498994604,185.1855728367227
198,0,0,0,0,9.999999999999998,0,,6.981631652954768,0,,6.469119256121788,0,,39.99999999999999,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,47020,1972,0,0.0,19719.999999999996,False,-0.2567426301484424,0,10.226,86882,253,0,0.0,1766.3528081975562,False,-0.23403377170648906,0,22.025000000000002,11903,169,0,0.0,1179.8957493493558,False,-0.8909684164505923,0,0.3350000000000001,185667,32,763,1.0,30727.011816195893,False,0.28662817549311953,0,0.3800000000000001,187827,0,525,0.8,20999.999999999996,False,0.269325294727545,0.3,596393,0.0,0.0,7,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,800,0.1718796460190788,185.3574524827418
199,0,0,0,0,9.999999999999998,0,,6.981631652954768,0,,6.469119256121788,0,,39.99999999999999,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,47020,1972,0,0.0,19719.999999999996,False,-0.2567426301484424,0,10.226,86882,253,0,0.0,1766.3528081975562,False,-0.23403377170648906,0,22.025000000000002,11903,169,0,0.0,1179.8957493493558,False,-0.8909684164505923,0,0.3350000000000001,186067,22,763,1.0,30662.320623634674,False,0.28898122391496317,0,0.38000000000000006,188227,0,515,0.0,20599.999999999996,False,0.2706053274963839,0.16666666666666666,597193,0.0,0.0,6,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,800,0.17114720802055672,185.52859969076235
