index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
122,8,0,0,0,9.999999999999998,10,10.0,35.99376623743227,12,33.166666666666664,14.082720810707185,18,8.333333333333334,38.00000000000001,20,38.0,0,3.251000000000001,107648,15,18,1.0,797.8877922737809,False,0.4394168084960218,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,10,14.718000000000002,16420.0,899,0,0.0,32358.395847451608,False,-0.6885555891916022,8,16.939000000000004,37011,682,0,0.0,24547.748573928806,False,-0.5291448989026148,0,0.29900000000000004,158329,26,298,1.0,11690.150741078389,False,0.1716927665489497,10,10.938000000000002,74838,2445,0,0.0,34432.25238217907,False,-0.3430195751329993,0.3333333333333333,470107,0.0,0.0,7,0,0,4,4,4.0,13,17,6,114.0,0.0,8,0,6,878,0.8828862500376999,149.35624747688416
123,6,0,0,0,9.999999999999998,8,10.0,36.147631658756175,4,41.25,14.440334667194916,15,18.933333333333334,38.00000000000001,20,38.0,0,3.251000000000001,107733,13,24,1.0,997.5431598101482,False,0.4418791092802723,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,14.818,16053.0,903,0,0.0,32641.311387856826,False,-0.6907103620493888,4,16.971000000000004,36955,682,0,0.0,24652.684791271713,False,-0.529178641690288,0,0.29900000000000004,158773,19,296,1.0,11522.366358676705,False,0.17426281735505575,8,11.008000000000001,74478,2457,0,0.0,35479.90227729791,False,-0.3418503740541907,0.3333333333333333,469853,0.0,0.0,8,0,0,3,5,5.0,11,14,8,78.0,16.0,5,1,8,701,0.8286554250516929,150.18490290193586
124,8,0,0,0,9.999999999999998,9,10.0,35.76053483689294,10,31.0,15.294744507288899,29,20.689655172413794,38.00000000000001,20,38.0,0,3.251000000000001,107953,12,24,1.0,978.2528360854305,False,0.4446814864586109,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,14.847000000000003,15945.0,903,0,0.0,32291.762957714323,False,-0.6934119146768717,25,17.217000000000002,36062,692,0,0.0,24746.290107129913,False,-0.5372629949693329,0,0.29900000000000004,159086,16,295,1.0,11454.715912116624,False,0.17625525779211884,9,11.09,73880,2479,0,0.0,37915.67163356918,False,-0.3374263235953911,0.3333333333333333,468787,0.0,0.0,6,0,0,2,7,7.0,10,12,8,105.0,15.0,7,1,8,818,0.9404179719858803,151.12532087392174
125,8,0,0,0,9.999999999999998,13,10.0,35.948645541345684,10,38.2,15.291686159376955,26,15.26923076923077,38.00000000000001,20,38.0,0,3.251000000000001,108205,15,24,1.0,1012.7674929922964,False,0.44826857102029166,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,18,15.023000000000001,15136.0,911,0,0.0,32749.21608816592,False,-0.6989556988651778,8,17.272000000000002,35849,694,0,0.0,24948.360005693903,False,-0.5383326804669206,0,0.29900000000000004,159350,20,294,1.0,11477.833723187541,False,0.17822189214437778,9,11.171000000000001,73534,2491,0,0.0,38091.590223007996,False,-0.3392679324314394,0.3333333333333333,467935,0.0,0.0,9,0,0,1,7,7.0,10,11,8,87.0,29.0,6,2,8,930,0.9925710899988189,152.11789196392056
126,8,0,0,0,9.999999999999998,9,10.0,35.9776105009367,17,36.1764705882353,15.378358725488336,24,16.083333333333332,38.00000000000001,20,38.0,0,3.251000000000001,108730,14,17,1.0,751.6193785159239,False,0.45352316972753504,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,17,15.175,14313.0,919,0,0.0,33063.42405036082,False,-0.7053174993533986,7,17.334000000000003,35507,703,0,0.0,25292.260182158498,False,-0.5399572938915339,0,0.29900000000000004,159741,19,293,1.0,11426.18881578428,False,0.18082812512323376,9,11.252000000000002,73076,2506,0,0.0,38538.16696607377,False,-0.34094304414855525,0.3333333333333333,467228,0.0,0.0,7,0,0,3,6,6.0,8,11,8,89.0,12.0,7,1,8,1123,0.9577594290021807,153.07565139292274
127,8,0,0,0,9.999999999999998,12,10.0,35.595724276321455,10,31.0,15.111386471234706,15,11.6,38.00000000000001,20,38.0,0,3.251000000000001,108920,16,17,1.0,765.1273126974647,False,0.4561443541604883,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,7,15.228000000000002,14103.0,919,0,0.0,32712.470609939417,False,-0.7090002454837566,8,17.407000000000007,35055,713,0,0.0,25379.751409017197,False,-0.5438576520286555,0,0.29900000000000004,160117,22,290,1.0,11352.450502367165,False,0.1832484655765081,7,11.313000000000002,72971,2508,0,0.0,37899.35726985664,False,-0.34397197602768886,0.3333333333333333,467027,0.0,0.0,7,0,0,1,4,4.0,7,8,6,118.0,0.0,8,0,6,924,0.9093419749988243,153.98499336792156
128,6,0,0,0,9.999999999999998,10,10.0,35.482837607502475,15,34.6,15.312261580273846,18,17.444444444444443,38.0,20,38.0,0,3.251000000000001,109339,16,12,1.0,585.7940512900296,False,0.46053178031313713,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,15.301000000000002,13655.0,925,0,0.0,32821.62478693979,False,-0.7127589074961556,10,17.499000000000002,34686,722,0,0.0,25618.608752616787,False,-0.5462419927553153,0,0.29900000000000004,160535,12,289,1.0,11165.747138963286,False,0.18556544580230563,9,11.396,72558,2526,0,0.0,38678.772751771736,False,-0.34413821038213877,0.3333333333333333,466634,0.0,0.0,7,0,0,0,4,4.0,6,6,6,95.0,0.0,6,0,6,1037,0.8421574980020523,154.8271508659236
129,6,0,0,0,9.999999999999998,13,10.0,35.61113626628388,11,37.0,14.429863325241788,21,6.523809523809524,38.0,16,38.0,0,3.251000000000001,109616,19,11,1.0,581.7224989291226,False,0.46419489294945,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,21,15.503000000000004,12472.0,936,0,0.0,33332.02354524171,False,-0.7216228776583691,0,17.489,34686,722,0,0.0,25711.240384256962,False,-0.5457995032804838,0,0.29900000000000004,160777,10,292,1.0,11240.298633252418,False,0.18755860685445894,9,11.477000000000002,72346,2539,0,0.0,36637.4229827889,False,-0.35293567881560084,0.3333333333333333,465758,0.0,0.0,6,0,0,1,5,5.0,5,6,6,95.0,0.0,6,0,6,803,0.8488588419859298,155.67600970790954
130,6,0,0,0,9.999999999999998,12,10.0,35.380152661325205,8,32.0,13.935309364482999,14,7.285714285714286,38.0,20,38.0,0,3.251000000000001,109752,21,13,1.0,669.9419845972276,False,0.4665943406511678,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,15.622,12032.0,936,0,0.0,33115.82289100039,False,-0.7268592881934806,0,17.489,34430,730,0,0.0,25827.511442767398,False,-0.547689849897453,0,0.29900000000000004,161209,8,290,1.0,11131.482474915863,False,0.1902534398927891,8,11.548000000000002,72182,2545,0,0.0,35465.362332609235,False,-0.3582885647972436,0.3333333333333333,465466,0.0,0.0,7,0,0,1,4,4.0,4,5,8,64.0,10.0,5,1,8,832,0.797611718007829,156.47362142591737
131,8,0,0,0,9.999999999999998,10,10.0,36.37426887276158,35,39.57142857142857,14.021556142244403,14,15.142857142857142,38.0,20,38.0,22,3.471000000000001,110321,21,10,1.0,573.7426887276158,False,0.47353384949127814,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,6,15.668000000000005,10579.0,967,0,0.0,35173.91799996045,False,-0.7309096215763657,8,17.569000000000003,34234,734,0,0.0,26698.713352607003,False,-0.545400763570583,0,0.29900000000000004,161501,4,292,1.0,11152.086224568977,False,0.19241093594841793,12,11.660000000000002,71816,2553,0,0.0,35797.03283114996,False,-0.3597171191534576,0.3333333333333333,464312,0.0,0.0,5,0,0,1,8,7.7272727272727275,6,7,6,92.0,11.0,7,1,6,804,0.8312053640256636,157.30482678994304
132,6,0,0,0,10.0,10,10.0,36.44299341390606,11,37.27272727272727,13.899708239429287,15,12.466666666666667,38.0,20,38.0,1,3.4590000000000005,110606,21,10,1.0,574.4299341390606,False,0.4773352379610399,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,10,15.762000000000002,9911.0,978,0,0.0,35641.247558800125,False,-0.7350591493403134,5,17.611,34139,734,0,0.0,26749.157165807046,False,-0.546067405652917,0,0.29900000000000004,161816,3,291,1.0,11099.699124718289,False,0.19447211660511685,9,11.738000000000003,71641,2559,0,0.0,35569.35338469955,False,-0.3617785372770629,0.3333333333333333,463974,0.0,0.0,6,0,0,1,6,5.1,5,6,6,89.0,0.0,6,0,6,558,1.9545705510536209,159.25939734099666
133,6,0,0,0,10.0,6,10.0,36.74480565442833,12,40.0,15.98707160014943,46,23.804347826086957,38.0,20,38.0,2,3.478,110975,17,10,1.0,537.4480565442833,False,0.4820047697037442,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,15.752000000000004,9431.0,990,0,0.0,36377.35759788405,False,-0.7361286430917635,46,18.066000000000003,32535,734,0,0.0,26970.687350350396,False,-0.5603333905745125,0,0.29900000000000004,162030,0,292,0.9,11096.0,False,0.195986211523227,12,11.849000000000002,70458,2599,0,0.0,41550.39908878837,False,-0.34887844055757555,0.31666666666666665,461290,0.0,0.0,4,0,0,0,10,9.09090909090909,5,5,8,73.0,15.0,5,1,8,364,0.887353241967503,160.14675058296416
134,8,0,0,0,10.0,10,10.0,36.966622892576886,7,41.0,15.300342691685112,13,4.923076923076923,38.0,15,38.0,0,3.476000000000001,111162,17,13,1.0,650.5660976034995,False,0.4852494977392557,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,13,15.882000000000003,8706.0,997,0,0.0,36855.723023899154,False,-0.7407700173691893,0,18.020000000000003,32535,734,0,0.0,27133.501203151434,False,-0.5595556495918094,0,0.29900000000000004,162132,0,293,0.4,11134.0,False,0.19684977554472333,12,11.956999999999999,70242,2608,0,0.0,39903.29373991477,False,-0.35629761649223585,0.2333333333333333,460638,0.0,0.0,4,0,0,1,6,6.0,6,7,10,107.0,16.0,7,1,10,501,1.0144679039949551,161.16121848695911
135,10,0,0,0,10.0,7,10.0,36.52866080564573,15,32.99999999999999,15.063871969289993,9,10.11111111111111,38.0,18,38.0,2,3.496000000000001,111536,14,10,1.0,505.2866080564573,False,0.48926426207356793,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,15.909000000000002,8507.0,999,0,0.0,36492.132144840085,False,-0.7444080397395645,5,18.07,32024,747,0,0.0,27286.909621817358,False,-0.5637048006524379,0,0.29900000000000004,162231,0,297,0.9,11286.0,False,0.19809873177416015,13,12.075000000000001,70075,2608,0,0.0,39286.5780959083,False,-0.3596901942808214,0.31666666666666665,460234,0.0,0.0,5,0,0,2,7,7.0,7,9,6,137.0,14.0,9,1,6,676,1.035262884979602,162.19648137193872
136,6,0,0,0,10.0,10,10.0,36.5155051461164,7,36.285714285714285,15.321998109469746,19,17.736842105263158,37.99999999999999,14,38.0,0,3.4940000000000007,111690,14,13,1.0,614.7015668995132,False,0.49204469290395747,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,15.985000000000003,8143.0,1002,0,0.0,36588.536156408634,False,-0.7474250931183966,11,18.175000000000004,31784,751,0,0.0,27423.14436473342,False,-0.5653469233850187,0,0.29900000000000004,162262,0,298,0.3,11323.999999999998,False,0.19845557641114212,12,12.182000000000004,69612,2624,0,0.0,40204.92303924861,False,-0.3597175109399694,0.21666666666666667,459352,0.0,0.0,5,0,0,0,8,8.0,6,6,6,94.0,0.0,6,0,6,430,0.7805398410419002,162.97702121298062
137,6,0,0,0,10.0,10,10.0,36.2413477471056,12,33.583333333333336,15.236264448508443,5,12.2,37.99999999999999,12,38.0,0,3.4940000000000007,111993,14,11,1.0,538.6548252181616,False,0.49557474937864304,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,1,15.987,7990.0,1005,0,0.0,36422.55448584113,False,-0.7496796892843236,4,18.204,31425,760,0,0.0,27543.424287800255,False,-0.5682021558607434,0,0.29900000000000004,162277,0,301,0.5,11437.999999999998,False,0.19896943268839612,10,12.270000000000001,69492,2624,0,0.0,39979.95791288615,False,-0.36137671405723015,0.25,459038,0.0,0.0,6,0,0,1,4,4.0,5,6,4,93.0,0.0,6,0,4,579,0.7862510900013149,163.76327230298193
138,4,0,0,0,10.0,11,10.0,35.78560828645013,11,31.0,15.579236736527841,29,17.517241379310345,38.0,11,38.0,0,3.4940000000000007,112224,15,10,1.0,507.8560828645013,False,0.4984470117292442,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,16.126,7567.0,1005,0,0.0,35964.53632788238,False,-0.755908817495379,15,18.35,30886,771,0,0.0,27590.70398885305,False,-0.5731257751007774,0,0.29900000000000004,162272,0,302,0.1,11476.0,False,0.19906934918675107,11,12.370000000000001,68832,2652,0,0.0,41316.135825271835,False,-0.36131898404450624,0.18333333333333335,457642,0.0,0.0,4,0,0,1,8,8.0,3,4,6,62.0,0.0,4,0,6,451,0.6532012569950894,164.41647355997702
139,6,0,0,0,10.0,12,10.0,35.93523592957399,16,37.0,15.83648854937271,4,27.0,38.00000000000001,12,38.0,6,3.5540000000000007,112546,17,10,1.0,529.3523592957399,False,0.5028799299208381,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,16.112000000000002,6975.0,1021,0,0.0,36689.87588409505,False,-0.7580997798621631,4,18.375000000000004,30858,771,0,0.0,27706.066901701546,False,-0.5728422060470353,0,0.29900000000000004,162272,0,302,0.0,11476.000000000002,False,0.19906934918675107,12,12.479000000000001,68552,2656,0,0.0,42061.71358713392,False,-0.3606567597538703,0.16666666666666666,457064,0.0,0.0,3,0,0,0,5,4.375,5,5,6,58.0,11.0,5,1,6,120,0.7540484009659849,165.170521960943
140,6,0,0,0,10.0,7,10.0,35.93523592957399,0,,14.808952752271853,25,8.24,38.00000000000001,10,38.0,0,3.548000000000001,112476,14,20,1.0,858.7047185914798,False,0.5041412194995635,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,21,16.322,6169.0,1021,0,0.0,36689.87588409505,False,-0.765800098001858,4,18.411,30782,771,0,0.0,27706.066901701546,False,-0.5735682906358899,0,0.29900000000000004,162197,2,312,1.0,11885.617905504545,False,0.1999957817591889,10,12.567000000000002,68303,2669,0,0.0,39525.09489581358,False,-0.37148563380669875,0.3333333333333333,455788,0.0,0.0,2,0,0,0,10,10.0,5,5,8,62.0,12.0,5,1,8,70,0.787405447976198,165.9579274089192
141,8,0,0,0,10.0,12,10.0,35.91669468796792,10,35.7,14.92585077496208,6,18.166666666666668,38.00000000000001,12,38.0,0,3.5480000000000005,112713,16,20,1.0,878.3338937593584,False,0.5074293186640512,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,16.351000000000003,5910.0,1025,0,0.0,36814.61205516712,False,-0.7676786690909272,1,18.417000000000005,30583,777,0,0.0,27907.271772551074,False,-0.5745083558361386,0,0.29900000000000004,162193,0,316,0.4,12008.000000000002,False,0.20040394812906356,12,12.677000000000001,68023,2673,0,0.0,39896.79912147364,False,-0.37215755717909454,0.2333333333333333,455283,0.0,0.0,6,0,0,1,6,6.0,6,7,8,87.0,7.0,7,1,8,477,0.8269549750257283,166.78488238394493
142,8,0,0,0,10.0,12,10.0,36.368411343014444,12,40.666666666666664,14.575749633797965,4,1.0,38.00000000000001,7,38.0,0,3.548000000000001,113081,18,18,1.0,834.63140417426,False,0.5120407617879266,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,16.386000000000003,5290.0,1037,0,0.0,37714.04256270598,False,-0.7693055260640197,0,18.416,30583,777,0,0.0,28258.255613522222,False,-0.5728317508501771,0,0.29900000000000004,162189,0,320,0.4,12160.000000000002,False,0.20091780440631757,7,12.735000000000001,67950,2673,0,0.0,38960.97877114196,False,-0.3760179750810324,0.2333333333333333,454954,0.0,0.0,5,0,0,2,3,3.0,4,6,10,85.0,25.0,6,2,10,608,0.8841104540042579,167.6689928379492
143,10,0,0,0,10.0,11,10.0,36.1994684875488,26,35.46153846153846,14.730476027789337,8,17.5,38.00000000000001,9,38.0,8,3.628000000000001,113693,19,10,1.0,551.994684875488,False,0.5183112497826857,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,16.382,4720.0,1052,0,0.0,38081.84084890134,False,-0.7729942350369188,8,18.496000000000002,30079,788,0,0.0,28525.181168188454,False,-0.5763717688366956,0,0.29900000000000004,162129,0,324,0.4,12312.000000000002,False,0.2010319946901518,9,12.818000000000001,67767,2677,0,0.0,39433.484326392056,False,-0.3756379157190346,0.2333333333333333,454249,0.0,0.0,4,0,0,2,5,4.7272727272727275,5,7,12,106.0,44.0,7,3,12,680,0.9901744450326078,168.6591672829818
144,12,0,0,0,10.0,12,10.0,36.60490324061587,15,40.0,15.854349290067528,27,21.51851851851852,38.000000000000014,11,38.0,5,3.670000000000001,114042,21,10,1.0,576.0490324061586,False,0.523120905322237,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,16.432000000000002,4126.0,1064,0,0.0,38947.61704801529,False,-0.774533456984192,22,18.708,29490,791,0,0.0,28954.478463327152,False,-0.5799482260448111,0,0.29900000000000004,162054,0,329,0.5,12502.000000000005,False,0.20117473254494458,11,12.919000000000002,67114,2699,0,0.0,42790.88873389226,False,-0.36831758910805873,0.25,452687,0.0,0.0,3,0,0,2,10,9.166666666666668,7,9,10,126.0,40.0,9,3,10,120,1.0200320949661545,169.67919937794795
145,10,0,0,0,10.0,12,10.0,35.822705411642666,17,30.0,15.879707258842627,6,16.5,38.00000000000001,9,38.0,7,3.7350000000000008,114257,23,10,1.0,588.2270541164266,False,0.5260662846816436,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,3,16.457000000000004,4049.0,1064,0,0.0,38115.3585579878,False,-0.7792446878410076,3,18.716,28950,808,0,0.0,28944.745972607274,False,-0.585153738988797,0,0.29900000000000004,162052,0,331,0.2,12578.000000000002,False,0.20143166068357157,9,12.998000000000001,66938,2703,0,0.0,42922.84872065162,False,-0.3691027900945224,0.19999999999999998,452107,0.0,0.0,3,0,0,4,6,5.411764705882353,5,9,8,129.0,9.0,9,1,8,120,0.938294722000137,170.6174940999481
146,8,0,0,0,9.999999999999998,11,10.0,35.4250418014171,15,32.0,15.46994611421267,22,12.909090909090908,38.00000000000001,13,38.0,5,3.778000000000001,114502,24,10,1.0,594.2504180141709,False,0.5293703317081264,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,16.564,3659.0,1065,0,0.0,37727.66951850921,False,-0.7848225892629801,11,18.823,28351,822,0,0.0,29119.384360764856,False,-0.5900422067202719,0,0.29900000000000004,162025,0,335,0.5,12730.000000000002,False,0.2017813684278139,12,13.109000000000004,66547,2720,0,0.0,42078.253430658464,False,-0.37490720815226397,0.25,450945,0.0,0.0,6,0,0,0,8,7.555555555555555,6,6,8,88.0,27.0,6,2,8,349,0.8770887240534648,171.49458282400155
147,8,0,0,0,10.0,13,10.0,35.279323248985065,14,33.92857142857143,15.13282754238171,18,12.444444444444445,38.00000000000001,7,38.0,4,3.8130000000000006,114747,27,10,1.0,622.7932324898507,False,0.5328243824020479,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,12,16.673,3139.0,1069,0,0.0,37713.596553165036,False,-0.7898577612081426,6,18.872000000000003,27969,832,0,0.0,29352.396943155574,False,-0.5925786658044943,0,0.29900000000000004,162020,0,336,0.1,12768.000000000002,False,0.20188128492616886,7,13.167,66255,2737,0,0.0,41418.54898349874,False,-0.37934530077185946,0.18333333333333335,449991,0.0,0.0,5,0,0,2,8,7.4,4,6,10,89.0,31.0,6,2,10,295,0.8216896959929727,172.31627251999453
148,10,0,0,0,10.0,11,10.0,35.19416560542157,31,34.83870967741935,15.129270973075077,4,15.0,38.000000000000014,11,38.0,21,4.019,115072,28,10,1.0,631.9416560542156,False,0.5372150170926702,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,16.661,2653.0,1082,0,0.0,38080.087185066135,False,-0.7927502021330353,4,18.906000000000002,27299,850,0,0.0,29915.040764608333,False,-0.5962919969972182,0,0.29900000000000004,161960,0,340,0.4,12920.000000000005,False,0.20199547521000308,11,13.270000000000001,66102,2737,0,0.0,41408.81465330649,False,-0.38047198179626135,0.2333333333333333,448947,0.0,0.0,4,0,0,3,6,5.5,5,8,10,117.0,30.0,8,2,10,152,0.860671698988881,173.1769442189834
149,10,0,0,0,10.000000000000002,7,10.0,35.67604980677103,11,42.0,15.080680746807385,19,14.736842105263158,38.000000000000014,8,38.0,1,4.008,115439,25,10,1.0,606.7604980677104,False,0.541936509985397,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,12,16.781000000000002,1837.0,1093,0,0.0,38993.92243880074,False,-0.7961807834127851,7,18.972000000000005,27243,850,0,0.0,30324.64233575538,False,-0.5948703922970289,0,0.29900000000000004,161954,0,342,0.2,12996.000000000005,False,0.20222385577767152,8,13.339000000000002,65748,2754,0,0.0,41532.19477670754,False,-0.38255816647263524,0.19999999999999998,448082,0.0,0.0,4,0,0,2,7,6.5,7,9,8,142.0,17.0,9,1,8,448,0.8620689670206048,174.039013186004
150,8,0,0,0,10.0,9,10.0,35.91005911569315,8,40.0,14.831020794954235,9,11.0,38.000000000000014,9,38.0,0,4.0070000000000014,115669,24,12,1.0,670.9207093883178,False,0.545427978560598,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,16.809000000000005,1393.0,1101,0,0.0,39536.97508637816,False,-0.7978285528638392,5,19.015000000000004,27155,850,0,0.0,30523.55024833918,False,-0.5947609641240689,0,0.29900000000000004,161882,0,350,0.8,13300.000000000005,False,0.20279480719684265,9,13.421000000000001,65622,2755,0,0.0,40859.46229009892,False,-0.38585802475752795,0.3,447582,0.0,0.0,3,0,0,3,5,5.0,5,8,5,122.0,0.0,8,0,5,410,0.8001065730350092,174.83911975903902
151,5,0,0,0,10.000000000000002,14,10.0,35.91005911569315,0,,14.099877970718929,8,2.0,38.000000000000014,5,38.0,0,4.007,115529,28,22,1.0,1070.0213005452495,False,0.5462213160981126,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,8,16.885,1137.0,1101,0,0.0,39536.97508637816,False,-0.8002743114789285,0,19.010000000000005,27155,850,0,0.0,30523.55024833918,False,-0.5947609641240689,0,0.29900000000000004,161882,0,350,0.0,13300.000000000005,False,0.20279480719684265,5,13.462,65571,2763,0,0.0,38957.9628330964,False,-0.39300740512180393,0.16666666666666666,447135,0.0,0.0,3,0,0,1,2,2.0,3,4,7,51.0,3.0,4,1,7,140,0.5914300090516917,175.4305497680907
152,7,0,0,0,10.000000000000002,14,10.0,36.23045613065472,32,37.5625,13.537476040739076,15,8.8,38.000000000000014,9,38.0,10,4.107,116341,32,10,1.0,682.3045613065473,False,0.5544562871275232,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,16.987000000000005,-497.0,1133,0,0.0,41049.1067960318,False,-0.8086618700689215,4,19.050000000000004,27099,850,0,0.0,30795.887711056515,False,-0.5939950525405484,0,0.29900000000000004,161870,0,353,0.3,13414.000000000005,False,0.20311596737012638,9,13.547000000000002,65352,2775,0,0.0,37566.496013050935,False,-0.3995357593545004,0.21666666666666667,446026,0.0,0.0,4,0,0,2,6,5.83976833976834,3,5,9,68.0,12.0,5,2,9,824,0.7882938270340674,176.21884359512478
153,9,0,0,0,10.0,9,10.0,36.520921172964414,17,39.05882352941177,13.655121981167136,26,14.23076923076923,38.000000000000014,9,38.0,7,4.167000000000001,116730,31,10,1.0,675.2092117296442,False,0.5595913380209266,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,17.086000000000002,-4837.0,1145,0,0.0,41816.454743044254,False,-0.8464595984415729,15,19.196,26664,855,0,0.0,31225.387602884573,False,-0.5960992653032617,0,0.29900000000000004,161756,4,363,1.0,13848.620487924674,False,0.2038532815001915,9,13.628000000000002,64993,2787,0,0.0,38056.82496151281,False,-0.4003481912918746,0.3333333333333333,441167,0.0,0.0,2,0,0,0,10,20.918367346938773,6,6,9,88.0,29.0,6,3,9,90,0.8963737569865771,177.11521735211136
154,9,0,0,0,10.0,12,10.0,36.806311313564784,13,40.07692307692308,14.378006591044947,22,18.90909090909091,38.00000000000001,9,38.0,3,4.19,117054,33,10,1.0,698.0631131356479,False,0.5640599437348336,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,10,17.175000000000004,-59875.0,1158,0,0.0,42621.70850110802,False,-1.3684319988291505,12,19.301000000000005,26500,855,0,0.0,31469.39617309789,False,-0.5965004816372352,0,0.29900000000000004,161750,0,368,0.5,13984.000000000002,False,0.20429355467216684,9,13.709000000000003,64480,2808,0,0.0,40373.44250765421,False,-0.39574269179452104,0.25,385770,0.0,0.0,3,0,0,3,9,749.9788153310104,4,7,11,109.0,20.0,7,2,11,120,0.9099281000089832,178.02514545212034
155,11,0,0,1,9.999999999999998,5,10.0,36.806311313564784,0,,15.009876409438576,7,28.0,38.000000000000014,13,38.0,0,4.187,117004,28,20,1.0,1016.1262262712955,False,0.5655124776938791,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,42621.70850110802,True,-1.5755332971830402,7,19.359000000000005,26458,855,0,0.0,31469.39617309789,False,-0.5969017389100234,0,0.29900000000000004,161864,0,365,0.0,13870.000000000005,False,0.20470035755832625,10,13.800000000000002,64164,2815,0,0.0,42252.80209256959,False,-0.3912915560118701,0.16666666666666666,445351,0.0,0.125,2,0,0,3,6,390.9107142857143,6,9,6,148.0,21.0,9,2,6,164,0.8784843200119212,178.90362977213226
