index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,11,0,0,0,10.0,20,10.0,13.0024310445735,44,15.772727272727273,27.415343298413404,0,,25.00000000000001,5,25.0,0,3.080000000000001,55140,4,42,1.0,586.102103872087,False,0.2092724924069818,21,8.402000000000001,17416,1382,0,0.0,13820.0,False,-0.46932809773123907,0,0.704,62070,1173,165,1.0,19775.383259522925,False,0.14005024921197545,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,5,11.842000000000002,48440,583,0,0.0,15983.145142975014,False,-0.2855496851152418,0,2.783000000000001,75070,31,30,1.0,1599.8756422508159,False,-0.039450816332952575,0.5,321511,0.0,0.0,8,0,0,3,3,3.0,3,6,15,60.0,33.0,6,5,15,655,1.01416736561805,204.4173752022907
136,15,0,0,0,10.0,20,10.0,13.362127934561947,22,16.818181818181817,27.415343298413404,0,,25.00000000000001,12,25.0,0,3.080000000000001,55407,4,33,1.0,480.95022184054426,False,0.21395015512478774,3,8.411000000000001,17262,1392,0,0.0,13920.0,False,-0.47159685863874345,0,0.704,61700,1185,175,1.0,20631.80667967825,False,0.14097251718747636,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,11.957000000000003,48323,583,0,0.0,15983.145142975014,False,-0.2870309602779289,0,2.783000000000001,75070,21,40,1.0,1575.722209266682,False,-0.03960371325762364,0.5,321137,0.0,0.0,8,0,0,5,4,4.0,5,10,15,128.0,52.0,10,5,15,567,1.0850448375567794,205.5024200398475
137,15,0,0,0,10.0,20,10.0,13.322505098141741,1,5.0,27.22012004593887,28,26.285714285714285,25.000000000000007,8,25.0,0,3.080000000000001,55327,2,43,1.0,592.8677192200948,False,0.21342569501767125,1,8.418000000000001,17128,1404,0,0.0,14040.0,False,-0.4732111692844677,0,0.7040000000000002,62431,1176,157,1.0,19940.82484262709,False,0.14708026904074195,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,12.025000000000002,47823,597,0,0.0,16250.411667425506,False,-0.29166933591126587,0,2.783000000000001,74776,25,50,1.0,1930.5030011484723,False,-0.0410800458236367,0.5,320860,0.0,0.0,9,0,0,6,3,3.0,5,11,17,110.0,47.0,11,4,17,936,1.1342594055458903,206.63667944539338
138,17,0,0,0,10.0,20,10.0,13.159520401367653,6,8.0,27.61473454389443,4,42.0,25.000000000000007,9,25.0,0,3.080000000000001,55292,0,48,1.0,631.6569792656474,False,0.2130852637354456,1,8.427000000000001,16992,1416,0,0.0,14160.0,False,-0.474869109947644,0,0.704,62551,1172,163,1.0,19924.159641057682,False,0.1488494537299795,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,12.107,47589,601,0,0.0,16596.455460880552,False,-0.2924413474484051,0,2.783000000000001,74776,15,60,1.0,1914.2210181584169,False,-0.04118311461424542,0.5,320575,0.0,0.0,7,0,0,7,3,3.0,4,11,15,127.0,26.0,11,6,15,413,1.1210208479315042,207.7577002933249
139,15,0,0,0,10.0,20,10.0,12.598268022668767,15,6.0,27.771536758963855,5,32.0,25.000000000000007,8,25.0,0,3.080000000000001,55312,0,44,0.6,554.3237929974258,False,0.21267805184334018,5,8.476,16767,1430,0,0.0,14300.0,False,-0.4782504363001745,0,0.704,62621,1177,168,1.0,19493.779638187065,False,0.14654915902109586,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,12.178,47531,601,0,0.0,16690.693592137275,False,-0.29257910520764896,0,2.783000000000001,74616,10,70,1.0,2027.715367589639,False,-0.0424903440635705,0.43333333333333335,320222,0.0,0.0,9,0,0,2,3,3.0,3,5,17,77.0,38.0,5,10,17,440,0.9170367177575827,208.67473701108247
140,17,0,0,0,10.0,20,10.0,13.682424235070519,40,18.35,29.970077240482837,23,42.0,25.000000000000004,13,25.0,0,3.080000000000001,55862,2,26,1.0,375.7430301118335,False,0.22272843619231925,12,8.591000000000001,16479,1438,0,0.0,14380.0,False,-0.4836605584642234,0,0.704,62853,1207,155,1.0,21160.04802400496,False,0.16342444329672173,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,12.300000000000002,46437,624,0,0.0,18701.328198061292,False,-0.29370186996390946,0,2.783000000000001,74616,0,80,1.0,2000.0000000000002,False,-0.042665788873977664,0.5,319622,0.0,0.0,8,0,0,6,6,6.0,3,9,12,104.0,32.0,9,8,12,1836,1.1447166157886386,209.8194536268711
141,12,0,0,0,10.0,20,10.0,13.682424235070519,0,,29.970077240482837,0,,25.000000000000004,5,25.0,0,3.080000000000001,55742,4,36,1.0,532.5672724625387,False,0.2218211962528636,0,8.579000000000002,16399,1446,0,0.0,14460.0,False,-0.48453315881326353,0,0.7040000000000002,62853,1197,165,1.0,21322.92455405908,False,0.16471469750355744,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,5,12.337,46412,624,0,0.0,18701.328198061292,False,-0.2940183817508084,0,2.783000000000001,74616,0,80,0.0,2000.0000000000002,False,-0.042665788873977664,0.3333333333333333,319397,0.0,0.0,5,0,0,2,1,1.0,4,6,14,58.0,38.0,6,6,14,200,0.838263988494873,210.65771761536598
142,14,0,0,0,10.0,20,10.0,14.452352983125186,22,21.136363636363637,30.051801087896383,1,41.0,25.000000000000007,6,25.0,0,3.080000000000001,56127,2,24,1.0,366.85647159500445,False,0.22841248332891584,0,8.579000000000002,16279,1458,0,0.0,14580.0,False,-0.48584205933682373,0,0.704,62429,1209,174,1.0,22701.90814589232,False,0.1689209745705846,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,6,12.392,46331,625,0,0.0,18782.375679935238,False,-0.29453083027412935,0,2.783000000000001,74616,0,80,0.0,2000.0000000000005,False,-0.042665788873977664,0.3333333333333333,319157,0.0,0.0,8,0,0,6,2,2.0,3,9,15,107.0,26.0,9,5,15,706,1.0038815774023533,211.66159919276834
143,15,0,0,0,10.0,20,10.0,14.14567360056107,26,11.884615384615385,30.149361933987066,1,42.0,25.000000000000007,8,25.0,0,3.080000000000001,56305,3,16,1.0,256.3307776089771,False,0.2310899953927681,8,8.659,16042,1467,0,0.0,14670.0,False,-0.4900305410122164,0,0.704,62162,1225,183,1.0,22845.783394606944,False,0.16583053482847174,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,12.466000000000003,46229,626,0,0.0,18873.500570675904,False,-0.295245356324691,0,2.783000000000001,74616,0,80,0.0,2000.0000000000005,False,-0.042665788873977664,0.3333333333333333,318729,0.0,0.0,7,0,0,6,5,5.0,4,10,12,110.0,15.0,10,5,12,530,0.9503268338739872,212.61192602664232
144,12,0,0,0,10.0,20,10.0,14.14567360056107,0,,29.62539896469272,6,20.0,25.000000000000007,15,25.0,0,3.080000000000001,56185,5,26,1.0,417.7875136145878,False,0.2302332843980649,0,8.651000000000002,15962,1475,0,0.0,14750.0,False,-0.49090314136125657,0,0.704,62282,1215,187,1.0,22726.943031079238,False,0.16679032154915596,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,15,12.608,45943,632,0,0.0,18723.2521456858,False,-0.29981735911626234,0,2.783000000000001,74616,0,80,0.0,2000.0000000000005,False,-0.042665788873977664,0.3333333333333333,318363,0.0,0.0,6,0,0,5,4,4.0,3,8,18,73.0,31.0,8,4,18,320,0.9528241902589798,213.5647502169013
145,18,0,0,0,10.0,20,10.0,14.017621707771873,5,9.0,29.6869959206937,11,30.272727272727273,25.000000000000007,8,25.0,0,3.080000000000001,56140,4,31,1.0,474.5462729409281,False,0.2298707054203854,0,8.651000000000002,15852,1486,0,0.0,14860.0,False,-0.49210296684118676,0,0.7040000000000002,62570,1210,186,1.0,22483.103507652995,False,0.16942158740496369,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,12.673000000000002,45846,633,0,0.0,18791.868417799113,False,-0.3006110676714917,0,2.783000000000001,74322,0,90,1.0,2250.0000000000005,False,-0.04480540855341453,0.5,318105,0.0,0.0,10,0,0,10,2,2.0,3,13,14,159.0,37.0,13,5,14,578,1.2167441342025995,214.7814943511039
146,14,0,0,0,10.0,20,10.0,14.54282533366013,24,18.499999999999996,29.362171535577236,16,27.25,25.00000000000001,10,25.0,0,3.080000000000001,56500,2,20,1.0,310.8565066732026,False,0.2359386617220026,3,8.681000000000001,15677,1498,0,0.0,14980.0,False,-0.49461169284467715,0,0.704,62562,1224,180,1.0,23085.609084803902,False,0.17406769134639805,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,12.765000000000002,45555,638,0,0.0,18733.065439698275,False,-0.3046675015844689,0,2.783000000000001,74091,1,100,1.0,2529.362171535578,False,-0.045961549062266835,0.5,317760,0.0,0.0,9,0,0,4,5,5.0,4,8,16,95.0,46.0,8,6,16,1076,0.9720336450263858,215.7535279961303
147,16,0,0,0,10.0,20,10.0,13.877773643781847,36,10.472222222222221,30.95245765649031,17,41.05882352941177,25.00000000000001,9,25.0,0,3.080000000000001,56380,4,30,1.0,456.3332093134554,False,0.23490764844364587,36,9.038,15165,1506,0,0.0,15060.0,False,-0.5049083769633508,0,0.704,62883,1250,173,1.0,22701.992229300133,False,0.17611451748550447,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,12.845000000000002,44788,655,0,0.0,20273.859765001154,False,-0.30462449190362123,0,2.783000000000001,74091,0,101,0.1,2525.000000000001,False,-0.04598916263641658,0.35000000000000003,316682,0.0,0.0,7,0,0,7,4,4.0,2,9,16,107.0,44.0,9,7,16,898,0.9942796127870679,216.74780760891736
148,16,0,0,0,10.0,20,10.0,13.733222857321051,5,8.0,28.802935290495004,31,21.0,25.00000000000001,11,25.0,0,3.080000000000001,56330,3,35,1.0,510.6628000062368,False,0.2344094982548673,0,9.002,15055,1517,0,0.0,15170.0,False,-0.506108202443281,0,0.704,63494,1245,152,1.0,21475.90862151995,False,0.1760821684901292,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,12.946000000000002,44682,655,0,0.0,18865.922615274227,False,-0.3148790759421022,0,2.783000000000001,73440,21,111,1.0,3379.8616411003964,False,-0.04881965385574403,0.5,316376,0.0,0.0,7,0,0,7,3,3.0,2,9,16,103.0,42.0,9,7,16,891,1.3018884882330894,218.04969609715044
149,16,0,0,0,10.0,20,10.0,14.326065605092523,20,19.75,28.802935290495004,0,,25.00000000000001,11,25.0,0,3.080000000000001,56664,0,25,0.9,358.1516401273131,False,0.24003219502756665,1,9.012000000000002,14897,1531,0,0.0,15310.0,False,-0.5080279232111693,0,0.7040000000000002,63099,1255,162,1.0,22645.287851451307,False,0.1790874857524899,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,13.045000000000002,44609,655,0,0.0,18865.922615274227,False,-0.3158032903598471,0,2.783000000000001,73440,11,121,1.0,3341.8322881954464,False,-0.04906038862459526,0.48333333333333334,316084,0.0,0.0,9,0,0,6,3,3.0,4,10,15,113.0,28.0,10,6,15,594,1.0629732692614198,219.11266936641186
150,15,0,0,0,10.0,20,10.0,14.110761528245801,3,1.0,28.802935290495004,0,,25.000000000000007,20,25.0,0,3.080000000000001,56584,0,33,0.8,465.65513043211143,False,0.23945958911902399,3,9.041000000000002,14723,1543,0,0.0,15430.0,False,-0.5105148342059337,0,0.704,63096,1248,172,1.0,22564.3352572159,False,0.17839867594993417,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,13.144000000000002,44512,655,0,0.0,18865.922615274227,False,-0.317031356093015,0,2.783000000000001,73665,1,122,1.0,3078.802935290496,False,-0.04787682035240106,0.4666666666666666,315955,0.0,0.0,7,0,0,4,4,4.0,3,7,17,59.0,24.0,7,8,17,425,0.9981073699891567,220.11077673640102
151,17,0,0,0,10.0,20,10.0,14.135608174151784,21,14.333333333333334,28.190631244457002,11,21.0,25.000000000000004,20,25.0,0,3.080000000000001,56740,0,27,1.0,381.66142070209816,False,0.2419465687249357,5,9.088000000000001,14573,1553,0,0.0,15530.0,False,-0.5126963350785341,0,0.704,63026,1259,171,1.0,22617.328634059246,False,0.17770943814806578,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,13.223,44222,666,0,0.0,18774.96040880836,False,-0.32127870503121847,0,2.783000000000001,73940,0,112,0.1,2800.0000000000005,False,-0.04616007900134201,0.35000000000000003,315876,0.0,0.0,11,0,0,5,3,3.0,3,8,11,86.0,27.0,8,9,11,962,1.0703312437981367,221.18110798019916
152,11,0,0,0,10.0,20,10.0,13.62610094019314,10,5.0,26.731786952458357,11,10.0,25.000000000000004,16,25.0,0,3.080000000000001,56655,3,32,1.0,466.0352300861805,False,0.24101260067720534,5,9.133000000000001,14413,1560,0,0.0,15600.0,False,-0.5154232111692845,0,0.704,63086,1259,170,1.0,21699.664865621085,False,0.1713906085872578,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,13.304000000000002,44152,666,0,0.0,17803.370110337266,False,-0.3283153336645907,0,2.783000000000001,74005,1,115,1.0,2901.7317869524586,False,-0.044693162161949775,0.5,315686,0.0,0.0,9,0,0,2,3,3.0,0,2,15,18.0,27.0,2,9,15,530,0.7088337745517492,221.8899417547509
153,15,0,0,0,10.0,20,10.0,13.336807368298972,5,4.0,26.731786952458357,0,,25.000000000000007,20,25.0,0,3.080000000000001,56575,1,42,1.0,570.1459094685569,False,0.24040298766872334,5,9.178000000000003,14218,1572,0,0.0,15720.0,False,-0.518368237347295,0,0.7040000000000002,63066,1254,180,1.0,21536.078091289415,False,0.1697778612383901,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,13.385000000000002,44082,666,0,0.0,17803.370110337266,False,-0.3292015666679078,0,2.783000000000001,74280,0,105,0.1,2625.000000000001,False,-0.042963309953662675,0.35000000000000003,315596,0.0,0.0,8,0,0,2,3,3.0,3,5,17,51.0,37.0,5,10,17,475,0.7882188782095909,222.6781606329605
154,17,0,0,0,10.000000000000002,20,10.0,13.319725210571447,8,13.0,26.846441587803465,1,41.0,25.000000000000007,12,25.0,0,3.080000000000001,56525,4,47,1.0,666.027084896858,False,0.24035806157173717,3,9.203000000000001,14115,1579,0,0.0,15790.000000000004,False,-0.5198516579406631,0,0.704,63003,1252,189,1.0,21750.273423730305,False,0.1704765156035545,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,13.476000000000003,43951,667,0,0.0,17906.57653906491,False,-0.3302067674077374,0,2.783000000000001,74330,0,103,0.0,2575.000000000001,False,-0.04264679816676373,0.3333333333333333,315299,0.0,0.0,8,0,0,3,4,4.0,3,6,11,67.0,33.0,6,11,11,371,0.727318748831749,223.40547938179225
155,11,0,0,0,10.000000000000002,20,10.0,13.627456843987172,26,15.307692307692308,26.846441587803465,0,,25.000000000000007,17,25.0,0,3.080000000000001,56805,5,37,1.0,554.2159032275254,False,0.24524668306312744,6,9.260000000000002,13914,1588,0,0.0,15880.000000000004,False,-0.5232547993019198,0,0.704,62605,1268,199,1.0,22622.057154148624,False,0.17107684934684728,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,13.586,43841,667,0,0.0,17906.57653906491,False,-0.3315994192700928,0,2.783000000000001,74455,0,98,0.0,2450.000000000001,False,-0.04185551869951637,0.3333333333333333,314995,0.0,0.0,8,0,0,0,5,5.0,3,3,5,46.0,24.0,3,8,5,715,0.44574514869600534,223.85122453048825
156,5,0,0,0,10.000000000000002,20,10.0,13.627456843987172,0,,28.180957245994886,14,38.857142857142854,25.000000000000007,14,25.0,0,3.080000000000001,56695,6,47,1.0,700.4904716673971,False,0.2444425225967211,0,9.254000000000001,13824,1597,0,0.0,15970.000000000004,False,-0.5242364746945899,0,0.704,63149,1258,195,1.0,22638.627372704865,False,0.1798268906865304,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,13.684000000000003,43198,681,0,0.0,19191.231884522516,False,-0.3316079312503323,0,2.783000000000001,74530,0,95,0.0,2375.0000000000005,False,-0.04138075101916795,0.3333333333333333,314771,0.0,0.0,9,0,0,0,3,3.0,0,0,5,0.0,15.0,0,5,5,819,0.22811213321983814,224.0793366637081
157,5,0,0,0,10.000000000000002,16,10.0,12.819639160804458,16,5.1875,29.52309958066194,13,41.23076923076923,25.000000000000007,10,25.0,0,3.080000000000001,56675,2,52,1.0,686.6212363618318,False,0.24385494367759408,11,9.364000000000003,13530,1607,0,0.0,16070.000000000004,False,-0.5295593368237347,0,0.7040000000000002,63602,1264,192,1.0,21872.459018743928,False,0.18093459091498398,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,13.773000000000003,42570,694,0,0.0,20489.031108979387,False,-0.33134333230585555,0,2.783000000000001,74530,0,95,0.0,2375.0000000000005,False,-0.04138075101916795,0.3333333333333333,314282,0.0,0.0,9,0,0,0,6,6.0,0,0,1,0.0,15.0,0,5,1,736,0.21755763050168753,224.29689429420978
158,1,0,0,0,10.000000000000002,0,,12.74159547863294,1,1.0,29.989797727113103,9,35.888888888888886,25.000000000000007,20,25.0,0,3.080000000000001,56675,0,54,0.2,688.0461558461787,False,0.24387048599308664,1,9.363000000000001,13512,1607,0,0.0,16070.000000000004,False,-0.5299520069808028,0,0.704,63924,1255,193,1.0,21778.733287017167,False,0.18529368236491295,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,13.893000000000004,42268,698,0,0.0,20932.878813524945,False,-0.33235713409006057,0,2.783000000000001,74550,0,93,0.5,2325.0000000000005,False,-0.041444053376547746,0.2833333333333333,314304,0.0,0.0,4,0,0,0,4,4.0,0,0,1,0.0,3.0,0,1,1,498,0.20013724640011787,224.4970315406099
159,1,0,0,0,10.000000000000002,0,,12.74159547863294,0,,29.989797727113103,0,,25.000000000000004,20,25.0,0,3.080000000000001,56675,0,54,0.0,688.0461558461787,False,0.24387048599308664,0,9.362000000000002,13512,1607,0,0.0,16070.000000000004,False,-0.5299520069808028,0,0.704,63924,1245,203,1.0,21951.215309501968,False,0.18666002811798516,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,13,14.010000000000002,42145,698,0,0.0,20932.878813524945,False,-0.3339143720816034,0,2.783000000000001,74725,0,86,0.0,2150.0000000000005,False,-0.04033626212240144,0.16666666666666666,314356,0.0,0.0,2,0,0,0,3,3.0,0,0,1,0.0,3.0,0,1,1,175,0.19532930199056864,224.69236084260046
160,1,0,0,0,10.000000000000002,0,,12.74159547863294,0,,30.043708399431758,1,36.0,25.000000000000004,20,25.0,0,3.080000000000001,56675,0,54,0.0,688.0461558461787,False,0.24387048599308664,0,9.362000000000002,13512,1607,0,0.0,16070.000000000004,False,-0.5299520069808028,0,0.704,63960,1235,212,1.0,22105.136596791213,False,0.1884497021197694,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,14.107000000000003,42011,699,0,0.0,21000.5521712028,False,-0.3351824869521004,0,2.783000000000001,74950,0,77,0.0,1925.0000000000002,False,-0.03891195908135619,0.16666666666666666,314483,0.0,0.0,3,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,261,0.19543162919580936,224.88779247179627
