index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,16,0,0,0,10.0,20,10.0,18.918782408601153,0,,30.29862570529609,0,,29.0,20,29.0,0,0.35300000000000004,54404,15,76,1.0,1587.8274630536876,False,0.3173412026330361,0,4.214000000000001,23210,997,0,0.0,9970.0,False,-0.3271043650509534,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,68298,399,20,1.0,8154.566695137782,False,0.06765527368111193,10,8.913000000000002,48172,723,0,0.0,21905.906384929072,False,-0.24885402420864997,0,3.9170000000000007,69390,7,220,1.0,6592.090379937073,False,-0.0765687346439782,0.5,331477,0.0,0.0,12,0,0,5,4,4.0,5,10,17,139.0,78.0,10,6,17,490,1.4978711092844605,181.23933231364936
101,17,0,0,0,10.0,20,10.0,19.517468617760045,12,26.0,30.29862570529609,0,,29.000000000000004,20,29.0,0,0.35300000000000004,54606,16,74,1.0,1604.2926777142434,False,0.32235856754867714,0,4.214000000000001,23120,1006,0,0.0,10060.0,False,-0.3281783250996396,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,67986,401,30,1.0,8735.463686880661,False,0.06733735330865373,9,8.993000000000002,48083,723,0,0.0,21905.906384929072,False,-0.24998471418362234,0,3.917000000000001,69709,0,216,0.7,6264.000000000001,False,-0.07460012958469377,0.45,331507,0.0,0.0,15,0,0,8,4,4.0,2,10,17,143.0,67.0,10,7,17,831,1.3022986482828856,182.54163096193224
102,17,0,0,0,10.0,20,10.0,20.031430051819264,11,26.0,30.664527020795077,3,47.0,28.999999999999996,20,29.0,0,0.35300000000000004,54802,15,73,1.0,1612.2943937828063,False,0.32713174379827226,0,4.214000000000002,23010,1017,0,0.0,10170.0,False,-0.32949094293692277,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,67841,402,37,1.0,9187.222380600762,False,0.06853045760079625,11,9.094000000000001,47811,726,0,0.0,22262.446617097226,False,-0.2511754944094544,0,3.9170000000000007,69970,0,207,0.0,6002.999999999999,False,-0.072942207767459,0.3333333333333333,331437,0.0,0.0,14,0,0,5,5,5.0,2,7,16,106.0,45.0,7,10,16,888,1.347196034155786,183.88882699608803
103,16,0,0,0,10.0,20,10.0,20.62862790644371,15,25.6,30.819859793880333,23,31.652173913043477,28.999999999999996,7,29.0,0,0.35300000000000004,55076,16,68,1.0,1562.7466976381725,False,0.3330797200262305,0,4.214000000000001,22920,1026,0,0.0,10260.0,False,-0.3305649029856089,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,68185,407,24,1.0,9135.528192975718,False,0.07322373978798723,7,9.153000000000002,47583,733,0,0.0,22590.957228914285,False,-0.2519853313371725,0,3.917000000000001,69410,6,217,1.0,6477.919158763281,False,-0.07703988439798203,0.5,331177,0.0,0.0,13,0,0,6,3,3.0,2,8,13,100.0,21.0,8,8,13,1312,1.348827508278191,185.23765450436622
104,13,0,0,0,10.0,20,10.0,21.602085373307826,29,25.82758620689655,30.20680087679944,13,24.0,29.0,20,29.0,0,0.35300000000000004,55745,14,49,1.0,1198.5021832920834,False,0.34469943656824525,0,4.214000000000001,22800,1038,0,0.0,10380.0,False,-0.3319968497171905,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,67748,426,21,1.0,9836.831187441921,False,0.07194995638998891,13,9.276,47413,733,0,0.0,22141.58504269399,False,-0.2569995741320113,0,3.9170000000000007,69301,9,220,1.0,6651.861207891195,False,-0.0773197489112904,0.5,331010,0.0,0.0,16,0,0,6,6,6.0,3,9,16,80.0,12.0,9,4,16,1464,1.300567777827382,186.5382222821936
105,16,0,0,0,10.0,20,10.0,21.628531737849013,18,21.833333333333332,29.131380938836372,15,19.8,29.000000000000004,9,29.0,0,0.35300000000000004,56025,15,44,1.0,1101.6553964653567,False,0.35022619265012,3,4.2440000000000015,22650,1047,0,0.0,10470.0,False,-0.3345027564974583,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.279000000000001,67652,434,16,1.0,9852.884869247853,False,0.07065220662089608,9,9.353,47023,748,0,0.0,21790.272942249605,False,-0.26418588452828884,0,3.917000000000001,69301,0,229,0.9,6641.000000000001,False,-0.0773887413769009,0.48333333333333334,330654,0.0,0.0,13,0,0,8,5,5.0,3,11,18,133.0,15.0,11,5,18,887,1.460801063105464,187.99902334529907
106,18,0,0,0,10.0,20,10.0,21.628531737849013,0,,31.542149588856596,37,40.054054054054056,29.0,20,29.0,0,0.35300000000000004,55935,14,54,1.0,1307.9407138438467,False,0.35053985243602587,0,4.241000000000001,22540,1058,0,0.0,10580.0,False,-0.3358153743347414,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,21,2.4890000000000008,68405,424,10,1.0,9485.918952736547,False,0.07905352603472937,7,9.414000000000001,46031,770,0,0.0,24287.455183419577,False,-0.26092605298095883,0,3.9170000000000007,69124,5,226,1.0,6711.710747944283,False,-0.07918824877755722,0.5,330038,0.0,0.0,16,0,0,9,5,4.928571428571429,3,12,17,127.0,18.0,12,6,17,1131,1.4522317321971059,189.45125507749617
107,17,0,0,0,10.0,20,10.0,17.868569576226434,41,4.878048780487805,31.571501666706663,1,36.0,28.999999999999996,20,29.0,0,0.35300000000000004,55845,13,64,1.0,1273.5884528784918,False,0.3479820106068888,41,4.651000000000002,21489,1069,0,0.0,10690.0,False,-0.3595856900789957,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.468000000000001,68241,455,19,1.0,8730.057688850455,False,0.07105915184506663,12,9.527000000000001,45889,770,0,0.0,24310.05628336413,False,-0.26258650868748407,0,3.917000000000001,69320,0,224,0.6,6495.999999999999,False,-0.07806842580005845,0.43333333333333335,328787,0.0,0.0,13,0,0,9,7,7.0,3,12,17,115.0,30.0,12,5,17,468,1.3788100546225905,190.83006513211876
108,17,0,0,0,10.0,20,10.0,18.31583914697079,11,25.0,31.571501666706663,0,,28.999999999999996,20,29.0,0,0.35300000000000004,56050,10,63,1.0,1253.8978662591599,False,0.35263952968018847,0,4.610000000000001,21359,1082,0,0.0,10820.0,False,-0.3611369657048758,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.468000000000001,67966,456,29,1.0,9267.596199353173,False,0.0709672380426999,12,9.635000000000002,45736,770,0,0.0,24310.05628336413,False,-0.26453027909389726,0,3.9170000000000007,69552,0,216,0.0,6263.999999999999,False,-0.07659471751807198,0.3333333333333333,328666,0.0,0.0,13,0,0,8,6,6.0,3,11,15,154.0,33.0,11,6,15,707,1.3024869253858924,192.13255205750465
109,15,0,0,0,10.0,20,10.0,16.14522043566676,25,2.44,28.946492706769412,41,20.195121951219512,28.999999999999996,10,29.0,0,0.35300000000000004,55998,7,71,1.0,1216.31065093234,False,0.35094998509501374,23,4.840000000000002,20749,1095,0,0.0,10950.0,False,-0.3741438151834085,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,12,2.588000000000001,68385,471,10,1.0,7893.8637522667395,False,0.06701576769289075,10,9.723000000000003,45625,770,0,0.0,22288.79938421245,False,-0.27877987508916924,0,3.917000000000001,68724,31,226,1.0,7451.341273909851,False,-0.07957172719938357,0.5,327484,0.0,0.0,10,0,0,5,8,8.0,3,8,18,71.0,51.0,8,7,18,914,1.0855874055996537,193.2181394631043
110,18,0,0,0,10.0,20,10.0,16.14522043566676,0,,28.946492706769412,0,,28.999999999999993,20,29.0,0,0.35300000000000004,55918,5,81,1.0,1357.7628552890076,False,0.3507286563004345,0,4.817000000000002,20629,1107,0,0.0,11070.0,False,-0.3755757619149901,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68385,461,20,1.0,8021.876474977766,False,0.06795996750931392,10,9.813000000000002,45512,770,0,0.0,22288.79938421245,False,-0.2802154702259319,0,3.9170000000000007,69014,21,226,1.0,7161.876346842156,False,-0.07772619296150475,0.5,327461,0.0,0.0,13,0,0,5,5,5.0,5,10,19,126.0,69.0,10,8,19,490,1.1668758410960436,194.38501530420035
111,19,0,0,0,10.0,20,10.0,16.14522043566676,0,,28.946492706769412,0,,28.999999999999993,20,29.0,0,0.35300000000000004,55838,3,91,1.0,1499.2150596456752,False,0.3505073275058552,0,4.817000000000002,20509,1119,0,0.0,11190.0,False,-0.3770077086465717,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68385,451,30,1.0,8149.889197688792,False,0.06890416732573709,8,9.883000000000001,45435,770,0,0.0,22288.79938421245,False,-0.2811937076200091,0,3.917000000000001,69362,11,224,1.0,6814.411419774462,False,-0.07551223165312931,0.5,327532,0.0,0.0,14,0,0,6,4,4.0,3,9,22,137.0,76.0,9,10,22,548,1.2732769064605236,195.65829221066087
112,22,0,0,0,10.0,20,10.0,16.762672651754755,11,26.0,28.946492706769412,0,,28.999999999999993,7,29.0,0,0.35300000000000004,56024,3,90,1.0,1538.640538657928,False,0.35541682225553006,0,4.817000000000002,20409,1129,0,0.0,11290.0,False,-0.37820099758955633,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68099,452,40,1.0,8734.587746863926,False,0.06899782963949846,7,9.945000000000002,45372,770,0,0.0,22288.79938421245,False,-0.2819940836697087,0,3.9170000000000007,69362,1,234,1.0,6814.9464927067675,False,-0.07550883276773357,0.5,327269,0.0,0.0,9,0,0,9,3,3.0,3,12,18,159.0,75.0,12,10,18,486,1.4132875306531787,197.07157974131405
113,18,0,0,0,10.0,20,10.0,16.785727311994087,3,18.0,28.946492706769412,0,,28.999999999999996,20,29.0,0,0.35300000000000004,55976,3,98,1.0,1675.0012765754204,False,0.3558984424784065,1,4.827000000000001,20290,1139,0,0.0,11390.0,False,-0.37984773633087515,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.5760000000000005,68045,445,50,1.0,8916.97328917584,False,0.06954648460056817,14,10.078000000000001,45185,770,0,0.0,22288.79938421245,False,-0.2843698030553248,0,3.917000000000001,69536,0,229,0.1,6640.999999999999,False,-0.0744032116677042,0.35000000000000003,327035,0.0,0.0,14,0,0,8,6,6.0,2,10,18,127.0,69.0,10,8,18,426,1.2259335229173303,198.29751326423138
114,18,0,0,0,10.0,20,10.0,17.380553048748286,10,26.0,28.49660411463807,16,24.0,28.999999999999993,20,29.0,0,0.35300000000000004,56136,3,98,1.0,1733.294198777332,False,0.3604125700911355,0,4.826000000000001,20190,1149,0,0.0,11490.0,False,-0.3810410252738598,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68169,445,44,1.0,8988.196687737063,False,0.07190102146171999,8,10.144,45105,770,0,0.0,21942.385168271314,False,-0.2875866428145839,0,3.9170000000000007,69500,6,227,1.0,6753.979624687827,False,-0.0741429012698802,0.5,327103,0.0,0.0,17,0,0,8,4,4.0,2,10,17,125.0,55.0,10,8,17,1192,1.1252445382997394,199.42275780253112
115,17,0,0,0,10.0,20,10.0,17.73344328090868,12,21.833333333333332,26.911010457351896,22,15.5,28.999999999999996,12,29.0,0,0.35300000000000004,56226,10,98,1.0,1837.8774415290507,False,0.3638084704604789,2,4.846000000000002,20120,1152,0,0.0,11520.0,False,-0.38235364311114295,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68248,447,32,1.0,8788.001481201441,False,0.07158979687856025,8,10.216000000000001,44907,775,0,0.0,20856.03310444772,False,-0.29700282606146555,0,3.917000000000001,69395,13,233,1.0,7106.8431359455735,False,-0.07323540497792241,0.5,326899,0.0,0.0,15,0,0,5,4,4.0,3,8,17,104.0,56.0,8,9,17,917,1.0941058807075024,200.51686368323863
116,17,0,0,0,10.0,20,10.0,18.551764226162273,19,24.42105263157895,26.966670644760736,1,36.0,28.999999999999996,20,29.0,0,0.35300000000000004,56587,10,90,1.0,1769.6587803546047,False,0.3716099708879812,1,4.854000000000001,20002,1162,0,0.0,11620.0,False,-0.38397651607360206,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,67820,456,41,1.0,9565.237983565186,False,0.07100885087230373,8,10.288000000000002,44831,775,0,0.0,20899.169749689572,False,-0.2976943468697065,0,3.9170000000000007,69707,4,231,1.0,6806.866682579042,False,-0.0711771455631278,0.5,326950,0.0,0.0,18,0,0,9,4,4.0,2,11,15,144.0,31.0,11,6,15,1045,1.6266160560771823,202.1434797393158
117,15,0,0,0,10.0,20,10.0,18.10685132324981,11,12.454545454545455,27.17303356499576,27,28.296296296296298,28.999999999999993,20,29.0,0,0.35300000000000004,56592,12,95,1.0,1840.150875708732,False,0.37257047416181865,6,4.913000000000002,19808,1170,0,0.0,11700.0,False,-0.3876518460179948,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.5760000000000005,68447,457,24,1.0,8926.983860285061,False,0.07555048651171319,6,10.340000000000002,44633,778,0,0.0,21140.6201135667,False,-0.2986760756573457,0,3.917000000000001,69493,18,227,1.0,7072.114604169922,False,-0.07221097782977456,0.5,326976,0.0,0.0,18,0,0,7,4,4.0,2,9,20,78.0,30.0,9,6,20,1495,1.6588840521872044,203.802363791503
118,20,0,0,0,10.0,20,10.0,18.98574888475717,17,26.0,27.17303356499576,0,,28.999999999999996,20,29.0,0,0.35300000000000004,56934,12,88,1.0,1790.745901858631,False,0.38014302644159614,0,4.907000000000002,19708,1180,0,0.0,11800.0,False,-0.38884513496097944,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.576000000000001,68005,464,34,1.0,9733.270623737182,False,0.07497728705053319,10,10.434000000000003,44536,778,0,0.0,21140.6201135667,False,-0.2999084006862482,0,3.9170000000000007,69783,8,227,1.0,6800.384268519965,False,-0.07025279008219758,0.5,326969,0.0,0.0,15,0,0,9,3,3.0,4,13,14,151.0,36.0,13,7,14,932,1.6739567276090384,205.47632051911205
119,14,0,0,0,10.0,20,10.0,18.505264772025726,4,2.0,25.883047279689308,43,21.186046511627907,28.999999999999996,20,29.0,0,0.35300000000000004,56864,9,98,1.0,1903.515947658521,False,0.37981809440894637,4,4.947000000000002,19502,1193,0,0.0,11930.0,False,-0.39221020978019616,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,9,2.666000000000001,68647,458,10,1.0,8734.241738384675,False,0.07707918495909866,8,10.504000000000001,44460,778,0,0.0,20137.01078359828,False,-0.3072490517220899,0,3.917000000000001,69220,41,225,1.0,7586.204938467261,False,-0.07241367411693575,0.5,326696,0.0,0.0,14,0,0,9,5,4.818181818181818,1,10,16,105.0,27.0,10,4,16,1316,1.4543224312365055,206.93064295034856
120,16,0,0,0,10.0,20,10.0,18.593894003170817,13,19.46153846153846,26.673205573594483,12,38.5,29.0,20,29.0,0,0.35300000000000004,56994,11,98,1.0,1932.20161231074,False,0.3832629485252231,3,4.973000000000002,19362,1201,0,0.0,12010.0,False,-0.39459678766616546,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,2,2.677000000000001,68798,461,10,1.0,8838.517191197692,False,0.08007580279394662,5,10.546000000000001,44169,784,0,0.0,20911.793169698074,False,-0.30602446120908827,0,3.9170000000000007,69445,37,220,1.0,7366.908606222996,False,-0.07094820038479663,0.5,326771,0.0,0.0,18,0,0,4,4,3.333333333333333,4,8,15,91.0,54.0,8,8,15,1137,1.2595037324354053,208.19014668278396
121,15,0,0,0,10.0,20,10.0,19.192000894380893,13,25.0,26.673205573594483,0,,29.0,20,29.0,0,0.35300000000000004,57189,14,95,1.0,1963.240084966185,False,0.38828715406513187,0,4.9700000000000015,19292,1208,0,0.0,12080.0,False,-0.3954320899262547,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.6750000000000007,68473,464,20,1.0,9438.552526464624,False,0.07970727202396131,5,10.591000000000001,44130,784,0,0.0,20911.793169698074,False,-0.3065199320969975,0,3.917000000000001,69880,27,215,1.0,6955.176550487051,False,-0.06803719493293957,0.5,326967,0.0,0.0,16,0,0,5,2,2.0,2,7,14,101.0,54.0,7,8,14,960,1.3532081507146358,209.5433548334986
122,14,0,0,0,10.0,20,10.0,19.28348470987521,16,20.0,26.490913170456917,7,22.0,29.0,20,29.0,0,0.35300000000000004,57401,14,93,1.0,1933.3640780183946,False,0.3929901920958735,4,5.010000000000002,19116,1218,0,0.0,12180.0,False,-0.39843917806257606,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.675000000000001,68307,470,23,1.0,9672.528816561859,False,0.07898426600600285,17,10.756,43698,791,0,0.0,20954.31231783142,False,-0.3117381352646233,0,3.9170000000000007,69967,17,222,1.0,6888.345523897768,False,-0.06735643715842515,0.5,326492,0.0,0.0,12,0,0,6,9,9.0,3,9,18,121.0,45.0,9,5,18,753,1.2969339471310377,210.84028878062963
123,18,0,0,0,10.000000000000002,20,10.0,19.776347904473564,12,25.0,26.464159877963038,5,25.6,29.0,20,29.0,0,0.35300000000000004,57601,14,91,1.0,1939.6476593070943,False,0.3978383291485537,0,5.006000000000002,19016,1228,0,0.0,12280.000000000002,False,-0.3996324670055607,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.6750000000000007,68135,472,28,1.0,10075.432687494487,False,0.07941873082280677,9,10.829,43516,795,0,0.0,21039.007102980617,False,-0.31351233530051825,0,3.917000000000001,70250,8,221,1.0,6620.713279023705,False,-0.06546114822822337,0.5,326521,0.0,0.0,17,0,0,7,3,3.0,4,11,16,127.0,34.0,11,7,16,947,1.5567184435203671,212.39700722415
124,16,0,0,0,10.000000000000002,20,10.0,20.57887367649735,25,24.6,25.990797764351765,7,15.857142857142858,28.999999999999996,20,29.0,0,0.35300000000000004,58083,17,77,1.0,1754.5732730902957,False,0.40713316237190394,1,5.016000000000001,18928,1235,0,0.0,12350.000000000002,False,-0.40089735328512444,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.6750000000000007,67631,487,31,1.0,10827.626211149114,False,0.07753194626819339,10,10.92,43355,797,0,0.0,20714.665818188358,False,-0.3176180185090877,0,3.9170000000000007,70475,3,221,1.0,6486.972393293055,False,-0.06345220996980772,0.5,326475,0.0,0.0,19,0,0,8,6,6.0,2,10,13,127.0,33.0,10,6,13,1213,1.32010702136904,213.71711424551904
125,13,0,0,0,10.000000000000002,20,10.0,20.023430532418185,5,5.0,27.97655650347227,14,48.0,28.999999999999996,20,29.0,0,0.35300000000000004,57983,17,87,1.0,1912.0384563203822,False,0.40662559910646984,5,5.065000000000001,18748,1245,0,0.0,12450.000000000002,False,-0.40399990453688456,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,2.6750000000000007,68278,482,27,1.0,10406.660542219317,False,0.08397129727698686,10,11.01,42569,811,0,0.0,22688.98732431601,False,-0.315062395510805,0,3.917000000000001,70765,0,214,0.3,6205.999999999999,False,-0.06155272953641711,0.3833333333333333,326346,0.0,0.0,15,0,0,8,5,5.0,0,8,14,91.0,15.0,8,5,14,1162,1.2908066846430302,215.00792093016207
126,14,0,0,0,10.0,20,10.0,19.432416435030426,6,7.0,29.817606447340616,28,39.0,28.999999999999996,20,29.0,0,0.35300000000000004,57881,19,95,1.0,2036.0795613278904,False,0.40567145845359165,4,5.100000000000001,18608,1253,0,0.0,12530.0,False,-0.40638648242285386,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,1,2.685000000000001,69299,478,10,1.0,9586.871120417949,False,0.09298611220417735,11,11.110000000000001,41772,827,0,0.0,24659.16053195069,False,-0.3126728714954919,0,3.9170000000000007,70606,2,215,1.0,6294.63521289468,False,-0.06300969844311184,0.5,326169,0.0,0.0,15,0,0,5,7,6.083333333333333,2,7,12,104.0,36.0,7,7,12,1151,1.2538819508627057,216.26180288102478
127,12,0,0,0,10.0,20,10.0,19.432416435030426,0,,28.284319705869475,54,24.0,29.0,20,29.0,0,0.35300000000000004,57761,21,105,1.0,2250.403725678195,False,0.4053650715457649,0,5.096000000000002,18528,1261,0,0.0,12610.0,False,-0.4073411135772416,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,44,3.1240000000000006,69319,468,10,1.0,9377.214088652934,False,0.09173475112962962,10,11.199,41660,827,0,0.0,23391.132396754056,False,-0.322150518994613,0,3.917000000000001,69600,46,215,1.0,7536.078706469996,False,-0.06790442044852821,0.5,324871,0.0,0.0,14,0,0,5,6,5.814814814814815,1,6,17,83.0,33.0,6,6,17,490,1.2100632134824991,217.47186609450728
128,17,0,0,0,10.0,20,10.0,19.432416435030426,0,,28.284319705869475,0,,29.0,20,29.0,0,0.35300000000000004,57681,19,115,1.0,2424.727890028499,False,0.40553600021513214,0,5.096000000000001,18408,1273,0,0.0,12730.0,False,-0.40877306030882316,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,69319,458,20,1.0,9465.733121361323,False,0.09238765228400862,11,11.299000000000003,41534,827,0,0.0,23391.132396754056,False,-0.3237512710940121,0,3.9170000000000007,69861,36,216,1.0,7282.235509411301,False,-0.0662010372529867,0.5,324806,0.0,0.0,12,0,0,6,4,4.0,4,10,12,104.0,51.0,10,7,12,461,1.2524605710059404,218.72432666551322
129,12,0,0,0,10.0,20,10.0,19.432416435030426,0,,28.284319705869475,0,,28.999999999999996,10,29.0,0,0.35300000000000004,57561,21,125,1.0,2639.0520543788034,False,0.40522961330730534,0,5.096000000000001,18328,1281,0,0.0,12810.0,False,-0.4097276914632109,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,69319,448,30,1.0,9554.252154069714,False,0.09304055343838764,10,11.388000000000003,41425,827,0,0.0,23391.132396754056,False,-0.3251360487038097,0,3.917000000000001,69861,26,226,1.0,7289.392312352606,False,-0.06615557587468014,0.5,324497,0.0,0.0,8,0,0,2,5,5.0,5,7,15,77.0,45.0,7,5,15,200,0.9797513820230961,219.7040780475363
130,15,0,0,0,10.0,20,10.0,20.032567683826144,18,24.0,28.284319705869475,0,,29.0,20,29.0,0,0.35300000000000004,57903,20,117,1.0,2543.8104190076588,False,0.4122552017733187,0,5.096000000000001,18218,1292,0,0.0,12920.0,False,-0.411040309300494,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68887,456,40,1.0,10266.223652059502,False,0.09191921736608819,11,11.488000000000003,41298,827,0,0.0,23391.132396754056,False,-0.32674950518495005,0,3.9170000000000007,70122,16,227,1.0,7035.549115293911,False,-0.06445219267913864,0.5,324431,0.0,0.0,14,0,0,1,4,4.0,7,8,13,131.0,51.0,8,7,13,893,0.8714448818936944,220.57552292943
131,13,0,0,0,10.0,20,10.0,20.561854711826165,12,26.0,28.284319705869475,0,,28.999999999999996,20,29.0,0,0.35300000000000004,58115,20,115,1.0,2564.6132918600088,False,0.4175629852731439,0,5.096000000000002,18118,1302,0,0.0,13020.0,False,-0.41223359824347866,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68575,458,50,1.0,10831.545443309857,False,0.0914864169947178,9,11.567,41204,827,0,0.0,23391.132396754056,False,-0.32794371706862874,0,3.917000000000001,70441,6,226,1.0,6723.705918235216,False,-0.0623803824131007,0.5,324456,0.0,0.0,14,0,0,7,4,4.0,1,8,13,94.0,45.0,8,5,13,831,0.9289951724931598,221.50451810192317
132,13,0,0,0,10.0,20,10.0,21.228081285738046,17,26.0,27.32029171778587,18,17.444444444444443,29.0,20,29.0,0,0.35300000000000004,58447,21,108,1.0,2502.632778859709,False,0.42474681724612434,0,5.096000000000001,18028,1311,0,0.0,13110.0,False,-0.41330755829216487,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68447,465,42,1.0,11018.510050015198,False,0.09097722381223505,8,11.638000000000003,40921,837,0,0.0,22867.084167786776,False,-0.3348679114772225,0,3.9170000000000007,70685,4,224,1.0,6605.281166871144,False,-0.06003276989270428,0.5,324531,0.0,0.0,18,0,0,4,3,3.0,2,6,12,75.0,33.0,6,7,12,1304,0.8859683237969875,222.39048642572016
133,12,0,0,0,10.0,20,10.0,21.677975390301093,13,26.0,26.416762846210396,23,19.26086956521739,28.999999999999996,8,29.0,0,0.35300000000000004,58725,17,105,1.0,2446.187415981615,False,0.4307079474950672,0,5.096000000000002,17888,1325,0,0.0,13250.0,False,-0.4149781628123434,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68552,468,29,1.0,10911.378605201013,False,0.09173596457538115,8,11.71,40525,852,0,0.0,22507.081944971258,False,-0.3421856494799381,0,3.917000000000001,70558,2,234,1.0,6838.83352569242,False,-0.06016265721232558,0.5,324251,0.0,0.0,15,0,0,8,4,4.0,1,9,12,113.0,24.0,9,3,12,981,0.9117678152397275,223.30225424095988
134,12,0,0,0,10.0,20,10.0,21.64545051656474,14,21.357142857142858,26.416762846210396,0,,28.999999999999996,20,29.0,0,0.35300000000000004,58920,17,103,1.0,2399.481403206168,False,0.4348044366865489,2,5.116000000000001,17750,1335,0,0.0,13350.0,False,-0.4170783513519964,0,0.2,68003,0,0,0.0,0.0,False,0.0031568543569015623,0,3.080000000000001,68253,472,39,1.0,11246.906394820762,False,0.08980001471345482,8,11.782000000000004,40443,852,0,0.0,22507.081944971258,False,-0.3432274087827217,0,3.9170000000000007,70906,0,224,0.2,6495.999999999999,False,-0.05791927635841602,0.3666666666666667,324275,0.0,0.0,16,0,0,3,5,5.0,2,5,13,62.0,18.0,5,7,13,843,2.6006781850010157,225.9029324259609
