index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,0,0,0,0,10.000000000000002,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49448,26,720,1.0,16768.74380591648,False,0.07100951707393316,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,124155,0,265,0.0,8480.0,False,0.21712958574272442,10,12.270000000000001,66236,2676,0,0.0,21640.071676082556,False,-0.2695417969661458,0.16666666666666666,294105,0.0,0.25,8,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,410,0.4442202909849584,222.25548197177704
136,0,0,0,0,10.000000000000002,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49358,25,730,1.0,16988.031914331987,False,0.07137330932934534,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,124571,0,252,0.0,8064.0,False,0.2191013366195848,7,12.330000000000002,66165,2676,0,0.0,21640.071676082556,False,-0.2702148465443049,0.16666666666666666,294360,0.0,0.25,11,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,506,0.4377017649821937,222.69318373675924
137,0,0,0,0,10.000000000000002,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49258,25,740,1.0,17217.320022747495,False,0.0716445055626829,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,124827,0,244,0.0,7808.0,False,0.22031472177457578,12,12.443000000000003,65997,2676,0,0.0,21640.071676082556,False,-0.27180741456023055,0.16666666666666666,294348,0.0,0.25,9,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,356,0.4407898759818636,223.1339736127411
138,0,0,0,0,10.000000000000002,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49158,25,750,1.0,17446.608131163,False,0.07191570179602019,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,125051,0,237,0.0,7584.0,False,0.22137643378519292,13,12.561,65805,2676,0,0.0,21640.071676082556,False,-0.27362749229271704,0.16666666666666666,294280,0.0,0.25,7,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,324,0.43545383802847937,223.56942745076958
139,0,0,0,0,10.000000000000002,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49038,27,760,1.0,17695.89623957851,False,0.07200170598520783,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,125371,0,227,0.0,7264.0,False,0.22289316522893166,10,12.648000000000001,65680,2676,0,0.0,21640.071676082556,False,-0.27481243873313793,0.16666666666666666,294355,0.0,0.25,11,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,440,0.4422946280101314,224.0117220787797
140,0,0,0,0,10.000000000000002,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48928,28,770,1.0,17935.184347994014,False,0.07218030619647037,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,125563,0,221,0.0,7072.0,False,0.2238032040951749,14,12.778,65467,2676,0,0.0,21640.071676082556,False,-0.2768315874676151,0.16666666666666666,294224,0.0,0.25,9,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,302,0.43551155796740204,224.44723363674711
141,0,0,0,0,10.000000000000002,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48808,30,780,1.0,18184.47245640952,False,0.07226631038565802,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,125979,0,208,0.0,6656.0,False,0.22577495497203526,7,12.834000000000003,65400,2676,0,0.0,21640.071676082556,False,-0.2774667187596807,0.16666666666666666,294453,0.0,0.25,11,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,536,0.4412341309944168,224.88846776774153
142,0,0,0,0,10.000000000000002,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48708,30,790,1.0,18413.76056482503,False,0.07253750661899544,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,126299,0,198,0.0,6336.0,False,0.22729168641577402,10,12.927,65280,2676,0,0.0,21640.071676082556,False,-0.2786042673424848,0.16666666666666666,294553,0.0,0.25,9,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,420,0.43466500198701397,225.32313276972855
143,0,0,0,0,10.000000000000002,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48608,30,800,1.0,18643.048673240533,False,0.07280870285233274,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,126747,0,184,0.0,5888.0,False,0.22941511043700824,6,12.977,65229,2676,0,0.0,21640.071676082556,False,-0.2790877254901765,0.16666666666666666,294850,0.0,0.25,11,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,548,0.44198903697542846,225.76512180670397
144,0,0,0,0,10.0,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48488,32,810,1.0,18892.336781656042,False,0.07289470704152051,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127035,0,175,0.0,5600.0,False,0.2307801687363731,11,13.081000000000001,65089,2676,0,0.0,21640.071676082556,False,-0.2804148655034479,0.16666666666666666,294878,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,408,0.4208883859682828,226.18601019267226
145,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,14,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48358,35,820,1.0,19151.624890071547,False,0.07288811520863313,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,7,13.140000000000002,65021,2676,0,0.0,21640.071676082556,False,-0.2810594763670369,0.16666666666666666,294904,0.0,0.25,11,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,354,0.45054741197964177,226.6365576046519
146,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48258,35,830,1.0,19380.912998487056,False,0.07315931144197056,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,13,13.263000000000002,64838,2676,0,0.0,21640.071676082556,False,-0.28279423795581304,0.16666666666666666,294621,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,100,0.5316693519707769,227.16822695662268
147,0,0,0,0,10.000000000000002,6,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48198,31,840,1.0,19570.20110690256,False,0.07380089176360755,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,10,13.350000000000001,64717,2676,0,0.0,21640.071676082556,False,-0.2839412661101405,0.16666666666666666,294440,0.0,0.25,3,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,60,0.45842366700526327,227.62665062362794
148,0,0,0,0,10.000000000000002,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,7,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,48098,31,850,1.0,19799.489215318066,False,0.07407208799694498,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,7,13.410000000000002,64648,2676,0,0.0,21640.071676082556,False,-0.2845953565452528,0.16666666666666666,294271,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,100,0.45450271700974554,228.08115334063768
149,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,9,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47988,32,860,1.0,20038.777323733575,False,0.07425068820820752,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,9,13.493000000000004,64546,2676,0,0.0,21640.071676082556,False,-0.2855622728406363,0.16666666666666666,294059,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,110,0.45488227502210066,228.53603561565978
150,0,0,0,0,10.000000000000002,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47858,35,870,1.0,20298.06543214908,False,0.07424409637532013,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,13.594000000000003,64399,2676,0,0.0,21640.071676082556,False,-0.2869557698545712,0.16666666666666666,293782,0.0,0.25,6,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,130,0.4685934270382859,229.00462904269807
151,0,0,0,0,10.000000000000004,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,4,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47758,35,880,1.0,20527.35354056459,False,0.07451529260865769,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,4,13.623000000000001,64369,2676,0,0.0,21640.071676082556,False,-0.2872401570002723,0.16666666666666666,293652,0.0,0.25,4,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,100,0.4559485359932296,229.4605775786913
152,0,0,0,0,10.000000000000004,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47638,37,890,1.0,20776.641648980094,False,0.0746012967978452,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,13.729000000000003,64224,2676,0,0.0,21640.071676082556,False,-0.2886146948711605,0.16666666666666666,293387,0.0,0.25,6,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,120,0.45916492299875244,229.91974250169005
153,0,0,0,0,10.000000000000004,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,12,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47538,37,900,1.0,21005.9297573956,False,0.07487249303118262,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,12,13.838000000000001,64058,2676,0,0.0,21640.071676082556,False,-0.2901883037440394,0.16666666666666666,293121,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,100,0.454148766992148,230.3738912686822
154,0,0,0,0,10.000000000000004,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,7,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47438,37,910,1.0,21235.217865811108,False,0.07514368926452006,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,7,13.896,63993,2676,0,0.0,21640.071676082556,False,-0.2908044758930583,0.16666666666666666,292956,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,100,0.4482837379910052,230.8221750066732
155,0,0,0,0,10.000000000000002,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47348,36,920,1.0,21454.505974226613,False,0.07550748151993238,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,13.999000000000002,63852,2676,0,0.0,21640.071676082556,False,-0.29214109547785305,0.16666666666666666,292725,0.0,0.25,4,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,90,0.45181926200166345,231.27399426867487
156,0,0,0,0,10.000000000000002,6,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47288,32,930,1.0,21643.79408264212,False,0.07614906184156937,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,10,14.088000000000001,63738,2676,0,0.0,21640.071676082556,False,-0.29322176663151694,0.16666666666666666,292551,0.0,0.25,2,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,60,0.4426450379542075,231.71663930662908
157,0,0,0,0,10.0,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,12,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47168,34,940,1.0,21893.082191057627,False,0.07623506603075687,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,12,14.198000000000004,63578,2676,0,0.0,21640.071676082556,False,-0.29473849807525565,0.16666666666666666,292271,0.0,0.25,4,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,120,0.4402677329489961,232.15690703957807
158,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,47058,35,950,1.0,22132.370299473136,False,0.07641366624201955,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,10,14.286000000000001,63458,2676,0,0.0,21640.071676082556,False,-0.2958760466580597,0.16666666666666666,292041,0.0,0.25,6,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,110,0.4896029059891589,232.64650994556723
159,0,0,0,0,10.0,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46978,33,960,1.0,22341.65840788864,False,0.07687005451950663,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,13,14.406,63273,2676,0,0.0,21640.071676082556,False,-0.29762976738988267,0.16666666666666666,291776,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,80,0.43891024898039177,233.08542019454762
160,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,9,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46878,33,970,1.0,22570.946516304146,False,0.07714125075284405,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,9,14.483000000000002,63170,2676,0,0.0,21640.071676082556,False,-0.29860616325678946,0.16666666666666666,291573,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.44009998202091083,233.52552017656853
161,0,0,0,0,9.999999999999998,4,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46838,27,980,1.0,22740.234624719655,False,0.07796802311863082,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,14.584000000000003,63023,2676,0,0.0,21640.071676082556,False,-0.29999966027072444,0.16666666666666666,291386,0.0,0.25,2,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,40,0.43544013798236847,233.9609603145509
162,0,0,0,0,9.999999999999998,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,14,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46718,29,990,1.0,22989.52273313516,False,0.07805402730781846,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,14,14.713000000000001,62825,2676,0,0.0,21640.071676082556,False,-0.3018766154323511,0.16666666666666666,291068,0.0,0.25,5,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,120,0.4391713579534553,234.40013167250436
163,0,0,0,0,9.999999999999998,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46598,31,1000,1.0,23238.81084155067,False,0.07814003149700612,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,13,14.829000000000002,62634,2676,0,0.0,21640.071676082556,False,-0.30368721359331424,0.16666666666666666,290757,0.0,0.25,6,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,120,0.4378093890263699,234.83794106153073
164,0,0,0,0,9.999999999999998,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46528,28,1010,1.0,23438.098949966174,False,0.07868901579656808,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,14.926000000000002,62499,2676,0,0.0,21640.071676082556,False,-0.3049669557489688,0.16666666666666666,290552,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.42595713504124433,235.26389819657197
165,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46398,31,1020,1.0,23697.387058381682,False,0.07868242396368097,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,13,15.045000000000002,62314,2676,0,0.0,21640.071676082556,False,-0.3067206764807917,0.16666666666666666,290237,0.0,0.25,6,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,130,0.4251004360266961,235.68899863259867
166,0,0,0,0,10.0,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46278,33,1030,1.0,23946.675166797188,False,0.07876842815286847,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,11,15.142000000000001,62170,2676,0,0.0,21640.071676082556,False,-0.3080857347801566,0.16666666666666666,289973,0.0,0.25,5,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,120,0.42790174297988415,236.11690037557855
167,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,9,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46188,32,1040,1.0,24165.963275212693,False,0.0791322204082808,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,9,15.221000000000004,62072,2676,0,0.0,21640.071676082556,False,-0.3090147327894466,0.16666666666666666,289785,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,90,0.4194189879926853,236.53631936357124
168,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,46088,32,1050,1.0,24395.2513836282,False,0.07940341664161822,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,10,15.312000000000001,61951,2676,0,0.0,21640.071676082556,False,-0.310161760943774,0.16666666666666666,289564,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,100,0.42175502999452874,236.95807439356577
169,0,0,0,0,10.0,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,12,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,45988,32,1060,1.0,24624.539492043707,False,0.07967461287495564,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,127259,0,168,0.0,5376.0,False,0.23184188074699025,12,15.422,61788,2676,0,0.0,21640.071676082556,False,-0.31170693110208286,0.16666666666666666,289301,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,100,0.4209280229988508,237.37900241656462
