index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
121,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,76582,22,79,1.0,2900.297758745603,False,0.47414041786701944,0,3.1340000000000003,79610,19,60,1.0,2225.6691838574197,False,0.524971371744601,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,10.976,26623,2490,0,0.0,60383.87988168919,False,-0.43757050851990664,0.3333333333333333,284072,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.4584008739911951,187.20191894320305
122,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,76452,25,89,1.0,3269.575956055173,False,0.4751726296525406,0,3.1340000000000012,79540,16,70,1.0,2534.94738116699,False,0.526570327022018,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,11.054000000000002,26493,2490,0,0.0,60383.87988168919,False,-0.43885742062380995,0.3333333333333333,283742,0.0,0.25,9,0,0,0,6,197.44973958333335,0,0,0,0.0,0.0,0,0,0,200,0.4561041970155202,187.65802314021857
123,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,76402,20,99,1.0,3558.8541533647426,False,0.4769604994272561,0,3.1340000000000003,79390,21,80,1.0,2924.22557847656,False,0.5274136243102406,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,11.145000000000001,26351,2490,0,0.0,60383.87988168919,False,-0.4402631246142274,0.3333333333333333,283400,0.0,0.25,7,0,0,0,6,796.5021505376345,0,0,0,0.0,0.0,0,0,0,200,0.45814711396815255,188.11617025418673
124,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,5,40.0,0,4.934000000000001,76302,20,109,1.0,3898.132350674313,False,0.4782760829587251,0,3.1340000000000012,79290,21,90,1.0,3263.5037757861296,False,0.5287292078417098,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,5,11.185000000000002,26299,2490,0,0.0,60383.87988168919,False,-0.4407778894557887,0.3333333333333333,283148,0.0,0.25,7,0,0,0,4,370.32374413780667,0,0,0,0.0,0.0,0,0,0,200,0.4484004499972798,188.564570704184
125,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,76222,18,119,1.0,4217.410547983883,False,0.4797805809874928,0,3.1340000000000003,79170,23,100,1.0,3622.7819730957,False,0.5298558768758803,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,11.270000000000001,26175,2490,0,0.0,60383.87988168919,False,-0.442005405616435,0.3333333333333333,282824,0.0,0.25,7,0,0,0,4,178.0452178030303,0,0,0,0.0,0.0,0,0,0,200,0.44704531697789207,189.0116160211619
126,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,7,40.0,0,4.934000000000001,76142,16,129,1.0,4536.6887452934525,False,0.48128507901626033,0,3.1340000000000012,79050,25,110,1.0,3982.0601704052697,False,0.530982545910051,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,11.331000000000001,26091,2490,0,0.0,60383.87988168919,False,-0.442836948822034,0.3333333333333333,282540,0.0,0.25,7,0,0,0,6,1012.842227720756,0,0,0,0.0,0.0,0,0,0,200,0.44895689201075584,189.46057291317265
127,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,8,40.0,0,4.934000000000001,76042,16,139,1.0,4875.966942603022,False,0.48260066254772954,0,3.1340000000000003,78950,25,120,1.0,4321.3383677148395,False,0.53229812944152,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,11.404000000000002,25997,2490,0,0.0,60383.87988168919,False,-0.44376748526639487,0.3333333333333333,282246,0.0,0.25,7,0,0,0,3,177.0452178030303,0,0,0,0.0,0.0,0,0,0,200,0.43551482900511473,189.89608774217777
128,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,11,40.0,0,4.934000000000001,75932,17,149,1.0,5225.245139912593,False,0.4838217888305492,0,3.1340000000000003,78860,24,130,1.0,4650.616565024409,False,0.5337081702216385,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,11.506,25821,2490,0,0.0,60383.87988168919,False,-0.4455097662686024,0.3333333333333333,281870,0.0,0.25,7,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.44205844501266256,190.33814618719043
129,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,9,40.0,0,4.934000000000001,75802,20,159,1.0,5594.523337222163,False,0.48485400061607065,0,3.1340000000000003,78790,21,140,1.0,4959.89476233398,False,0.5353071254990552,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,11.585,25689,2490,0,0.0,60383.87988168919,False,-0.44681647702025806,0.3333333333333333,281538,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.43618594901636243,190.7743321362068
130,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,10,40.0,0,4.934000000000001,75682,22,169,1.0,5953.801534531733,False,0.4859806696502411,0,3.1340000000000003,78710,19,150,1.0,5279.17295964355,False,0.536811623527823,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,11.676,25535,2490,0,0.0,60383.87988168919,False,-0.44834097289718966,0.3333333333333333,281184,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.4407184539595619,191.21505059016636
131,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,9,40.0,0,4.934000000000001,75592,21,179,1.0,6283.079731841302,False,0.4873907104303596,0,3.1340000000000003,78600,20,160,1.0,5628.45115695312,False,0.5380327498106426,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,11.756,25403,2490,0,0.0,60383.87988168919,False,-0.44964768364884533,0.3333333333333333,280852,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.4348153420141898,191.64986593218055
132,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,7,40.0,0,4.934000000000001,75472,23,189,1.0,6642.357929150872,False,0.48851737946453005,0,3.1340000000000003,78520,18,170,1.0,5947.729354262689,False,0.5395372478394104,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,11.817,25317,2490,0,0.0,60383.87988168919,False,-0.4504990255021968,0.3333333333333333,280566,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4449219219968654,192.0947878541774
133,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,13,40.0,0,4.934000000000001,75412,19,199,1.0,6941.636126460443,False,0.4902107919905963,0,3.1340000000000003,78380,22,180,1.0,6327.007551572259,False,0.5404750023762823,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,11.940000000000001,25083,2490,0,0.0,60383.87988168919,False,-0.45281546728922273,0.3333333333333333,280132,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.44091486604884267,192.53570272022625
134,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,6,40.0,0,4.934000000000001,75292,21,209,1.0,7300.914323770013,False,0.4913374610247667,0,3.1340000000000003,78300,20,190,1.0,6646.28574888183,False,0.54197950040505,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,6,11.987,25013,2490,0,0.0,60383.87988168919,False,-0.45350841996055524,0.3333333333333333,279862,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4320401119766757,192.96774283220293
135,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,10,40.0,0,4.934000000000001,75202,20,219,1.0,7630.192521079583,False,0.49274750180488525,0,3.1340000000000003,78190,21,200,1.0,6995.5639461914,False,0.5432006266878697,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,12.081000000000001,24867,2490,0,0.0,60383.87988168919,False,-0.4549537212464774,0.3333333333333333,279516,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.42895420599961653,193.39669703820255
136,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,9,40.0,0,4.934000000000001,75072,23,229,1.0,7999.470718389152,False,0.4937797135904064,0,3.1340000000000003,78120,18,210,1.0,7304.8421435009695,False,0.5447995819652868,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,12.161000000000001,24739,2490,0,0.0,60383.87988168919,False,-0.45622083470262836,0.3333333333333333,279188,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.42194603296229616,193.81864307116484
137,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,11,40.0,0,4.934000000000001,74992,21,239,1.0,8318.748915698721,False,0.49528421161917413,0,3.1340000000000003,78000,20,220,1.0,7664.120340810539,False,0.5459262509994572,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,12.262000000000002,24573,2490,0,0.0,60383.87988168919,False,-0.4578641224660741,0.3333333333333333,278822,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.4161522570066154,194.23479532817146
138,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,11,40.0,0,4.934000000000001,74902,20,249,1.0,8648.027113008293,False,0.4966942523992924,0,3.1340000000000003,77890,21,230,1.0,8013.398538120109,False,0.5471473772822771,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,12.361,24391,2490,0,0.0,60383.87988168919,False,-0.45966579941153873,0.3333333333333333,278440,0.0,0.25,9,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.4200039869756438,194.6547993151471
139,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,11,40.0,0,4.934000000000001,74842,16,259,1.0,8947.305310317863,False,0.49838766492535863,0,3.1340000000000003,77750,25,240,1.0,8392.676735429679,False,0.5480851318191491,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,12.46,24227,2490,0,0.0,60383.87988168919,False,-0.46128928852723217,0.3333333333333333,278076,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.4144228280056268,195.06922214315273
140,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,7,40.0,0,4.934000000000001,74702,20,269,1.0,9326.583507627432,False,0.4993254194622305,0,3.1340000000000003,77690,21,250,1.0,8691.954932739249,False,0.5497785443452153,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,12.519000000000002,24141,2490,0,0.0,60383.87988168919,False,-0.46214063038058356,0.3333333333333333,277790,0.0,0.25,7,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4113847219850868,195.48060686513782
141,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,9,40.0,0,4.934000000000001,74612,19,279,1.0,9655.861704937002,False,0.500735460242349,0,3.1340000000000003,77580,22,260,1.0,9041.233130048819,False,0.550999670628035,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,12.602000000000002,24011,2490,0,0.0,60383.87988168919,False,-0.46342754248448687,0.3333333333333333,277460,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.40770477399928495,195.8883116391371
142,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,8,40.0,0,4.934000000000001,74502,20,289,1.0,10005.139902246572,False,0.5019565865251687,0,3.1340000000000003,77490,21,270,1.0,9370.51132735839,False,0.5524097114081535,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,12.673000000000002,23913,2490,0,0.0,60383.87988168919,False,-0.46439767622435246,0.3333333333333333,277162,0.0,0.25,9,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.40663716895505786,196.29494880809216
143,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,9,40.0,0,4.934000000000001,74362,24,299,1.0,10384.418099556142,False,0.5028943410620409,0,3.1340000000000003,77430,17,280,1.0,9669.78952466796,False,0.5541031239342196,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,12.755000000000003,23787,2490,0,0.0,60383.87988168919,False,-0.46564499103275103,0.3333333333333333,276836,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.40473160095280036,196.69968040904496
144,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,8,40.0,0,4.934000000000001,74262,24,309,1.0,10723.696296865712,False,0.5042099245935099,0,3.1340000000000003,77330,17,290,1.0,10009.06772197753,False,0.5554187074656888,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,12.826,23681,2490,0,0.0,60383.87988168919,False,-0.46669431936362604,0.3333333333333333,276530,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.40538257197476923,197.10506298101973
145,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.000000000000014,11,40.0,0,4.934000000000001,74182,22,319,1.0,11042.974494175282,False,0.5057144226222776,0,3.1340000000000003,77210,19,300,1.0,10368.3459192871,False,0.5565453764998592,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,12.928,23513,2490,0,0.0,60383.87988168919,False,-0.46835740577482415,0.3333333333333333,276162,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.40290115703828633,197.50796413805801
146,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,7,40.0,0,4.934000000000001,74112,19,329,1.0,11352.252691484851,False,0.5073133778996943,0,3.1340000000000003,77080,22,310,1.0,10737.62411659667,False,0.5575775882853806,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,12.987000000000002,23425,2490,0,0.0,60383.87988168919,False,-0.4692285462759279,0.3333333333333333,275874,0.0,0.25,9,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4016572399996221,197.90962137805764
147,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.00000000000001,11,40.0,0,4.934000000000001,74042,16,339,1.0,11661.530888794423,False,0.5089123331771114,0,3.1340000000000003,76950,25,320,1.0,11106.90231390624,False,0.5586098000709018,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,13.090000000000002,23255,2490,0,0.0,60383.87988168919,False,-0.4709114313348784,0.3333333333333333,275504,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.39962571096839383,198.30924708902603
148,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,73892,21,349,1.0,12050.809086103993,False,0.509755630465334,0,3.1340000000000003,76900,20,330,1.0,11396.180511215809,False,0.5603976698456173,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,13.199000000000003,23047,2490,0,0.0,60383.87988168919,False,-0.4729704907011237,0.3333333333333333,275096,0.0,0.25,8,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3945754400338046,198.70382252905983
149,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,11,40.0,0,4.934000000000001,73782,22,359,1.0,12400.087283413563,False,0.510976756748154,0,3.1340000000000003,76810,19,340,1.0,11725.458708525379,False,0.5618077106257355,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,13.297000000000002,22875,2490,0,0.0,60383.87988168919,False,-0.4746731744078265,0.3333333333333333,274724,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3928808599594049,199.09670338901924
150,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,39.99999999999999,7,40.0,0,4.934000000000001,73702,20,369,1.0,12719.365480723132,False,0.5124812547769214,0,3.1340000000000003,76690,21,350,1.0,12084.736905834949,False,0.5629343796599062,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,13.356000000000002,22799,2490,0,0.0,60383.87988168919,False,-0.47542552302241614,0.3333333333333333,274448,0.0,0.25,8,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3829717039479874,199.47967509296723
151,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,73562,24,379,1.0,13098.643678032702,False,0.5134190093137937,0,3.1340000000000003,76630,17,360,1.0,12384.015103144518,False,0.5646277921859723,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,13.449000000000003,22647,2490,0,0.0,60383.87988168919,False,-0.47693022025159537,0.3333333333333333,274096,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3804766869870946,199.86015177995432
152,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,13,40.0,0,4.934000000000001,73452,25,389,1.0,13447.921875342272,False,0.5146401355966134,0,3.1340000000000003,76540,16,370,1.0,12713.293300454088,False,0.5660378329660908,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,13.569000000000003,22409,2490,0,0.0,60383.87988168919,False,-0.47928625933412605,0.3333333333333333,273658,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,1.2701256459695287,201.13027742592385
153,0,0,0,0,10.0,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,73362,24,399,1.0,13777.200072651842,False,0.5160501763767318,0,3.1340000000000003,76430,17,380,1.0,13062.57149776366,False,0.5672589592489105,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,13.676,22201,2490,0,0.0,60383.87988168919,False,-0.48134531870037134,0.3333333333333333,273250,0.0,0.25,9,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.38270471699070185,201.51298214291455
154,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,73242,26,409,1.0,14136.478269961412,False,0.5171768454109023,0,3.1340000000000003,76350,15,390,1.0,13381.84969507323,False,0.5687634572776782,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,13.764000000000003,22047,2490,0,0.0,60383.87988168919,False,-0.48286981457730294,0.3333333333333333,272896,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3797777619911358,201.8927599049057
