index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
158,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,43356,24,1057,1.0,31522.587497507815,False,0.21926522601893142,0,2.0540000000000003,47151,9,1050,1.0,31165.418043881935,False,0.2938520195920671,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,13.617000000000003,47428,2553,0,0.0,20626.816822255194,False,-0.3137215682621487,0.3333333333333333,222280,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3762859629932791,203.55325189209543
159,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,43246,25,1067,1.0,31828.5438598305,False,0.22015162995329068,0,2.0540000000000003,47061,8,1060,1.0,31451.37440620462,False,0.2949446686281052,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,13.720000000000002,47303,2553,0,0.0,20626.816822255194,False,-0.3152072404396687,0.3333333333333333,221955,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3747053659753874,203.92795725807082
160,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,43156,24,1077,1.0,32114.500222153187,False,0.22124427898932877,0,2.0540000000000003,46951,9,1070,1.0,31757.330768527307,False,0.29583107256246444,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,13.789000000000003,47227,2553,0,0.0,20626.816822255194,False,-0.3161105291236008,0.3333333333333333,221679,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.37344494997523725,204.30140220804606
161,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,43026,27,1087,1.0,32440.456584475873,False,0.2219244378220092,0,2.0540000000000003,46881,6,1080,1.0,32023.287130849993,False,0.2971299667001814,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,13.901000000000002,47092,2553,0,0.0,20626.816822255194,False,-0.31771505507532244,0.3333333333333333,221344,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.37148472998524085,204.6728869380313
162,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,42916,28,1097,1.0,32746.412946798555,False,0.2228108417563683,0,2.0540000000000003,46791,5,1090,1.0,32309.24349317268,False,0.2982226157362195,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,14.019000000000004,46924,2553,0,0.0,20626.816822255194,False,-0.31971179848190934,0.3333333333333333,220976,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3682438299874775,205.04113076801877
163,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,42806,29,1107,1.0,33052.36930912124,False,0.22369724569072771,0,2.0540000000000003,46701,4,1100,1.0,32595.19985549536,False,0.29931526477225756,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,14.116000000000001,46799,2553,0,0.0,20626.816822255194,False,-0.32119747065942933,0.3333333333333333,220651,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.36885791696840897,205.40998868498718
164,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,42726,27,1117,1.0,33328.32567144393,False,0.22489301727760508,0,2.0540000000000003,46581,6,1110,1.0,32911.15621781805,False,0.3000985461557774,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,14.235000000000001,46631,2553,0,0.0,20626.816822255194,False,-0.32319421406601617,0.3333333333333333,220283,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3684267320204526,205.77841541700764
165,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,42626,27,1127,1.0,33624.28203376661,False,0.2258825437628039,0,2.0540000000000003,46481,6,1120,1.0,33207.11258014073,False,0.3010880726409761,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,14.302000000000003,46558,2553,0,0.0,20626.816822255194,False,-0.3240618466176879,0.3333333333333333,220010,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.37118287599878386,206.14959829300642
166,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,15,32.0,0,4.385000000000001,42546,25,1137,1.0,33900.2383960893,False,0.22707831534968126,0,2.0540000000000003,46361,8,1130,1.0,33523.06894246342,False,0.30187135402449594,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,15,14.444000000000003,46345,2553,0,0.0,20626.816822255194,False,-0.32659343200818197,0.3333333333333333,219597,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.36885063897352666,206.51844893197995
167,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,42446,25,1147,1.0,34196.194758411984,False,0.22806784183488008,0,2.0540000000000003,46261,8,1140,1.0,33819.025304786104,False,0.3028608805096946,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,14.539000000000003,46219,2553,0,0.0,20626.816822255194,False,-0.3280909895631221,0.3333333333333333,219271,0.0,0.25,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.36627776897512376,206.88472670095507
168,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,42366,23,1157,1.0,34472.15112073467,False,0.22926361342175744,0,2.0540000000000003,46141,10,1150,1.0,34134.98166710879,False,0.3036441618932144,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,14.618000000000004,46152,2553,0,0.0,20626.816822255194,False,-0.3288873098502728,0.3333333333333333,219004,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.36077218601712957,207.2454988869722
169,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,42286,21,1167,1.0,34748.10748305735,False,0.23045938500863494,0,2.0540000000000003,46021,12,1160,1.0,34450.938029431476,False,0.30442744327673427,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,14.719000000000003,46022,2553,0,0.0,20626.816822255194,False,-0.3304324089148936,0.3333333333333333,218674,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.36054818995762616,207.60604707692983
170,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,5,32.0,0,4.385000000000001,42186,21,1177,1.0,35044.063845380035,False,0.23144891149383362,0,2.0540000000000003,45921,12,1170,1.0,34746.894391754155,False,0.3054169697619328,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,5,14.758000000000004,45992,2553,0,0.0,20626.816822255194,False,-0.3307889702374984,0.3333333333333333,218444,0.0,0.25,6,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.3609160039923154,207.96696308092214
171,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,42056,24,1187,1.0,35370.02020770272,False,0.23212907032651406,0,2.0540000000000003,45851,9,1180,1.0,35012.85075407684,False,0.3067158638996499,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,14.863000000000003,45864,2553,0,0.0,20626.816822255194,False,-0.3323102985472789,0.3333333333333333,218116,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.35515731101622805,208.32212039193837
172,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,41936,26,1197,1.0,35685.97657002541,False,0.23291235171003388,0,2.0540000000000003,45771,7,1190,1.0,35288.80711639953,False,0.3079116354865272,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,14.962000000000003,45736,2553,0,0.0,20626.816822255194,False,-0.33383162685705936,0.3333333333333333,217788,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3557010139920749,208.67782140593044
173,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,41846,25,1207,1.0,35971.93293234809,False,0.23400500074607197,0,2.0540000000000003,45661,8,1200,1.0,35594.76347872221,False,0.3087980394208866,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,15.021000000000004,45678,2553,0,0.0,20626.816822255194,False,-0.33452097874742864,0.3333333333333333,217530,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3530081729986705,209.03082957892912
174,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,41736,26,1217,1.0,36277.88929467078,False,0.23489140468043124,0,2.0540000000000003,45571,7,1210,1.0,35880.7198410449,False,0.3098906884569246,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,15.144000000000004,45519,2553,0,0.0,20626.816822255194,False,-0.3364107537572341,0.3333333333333333,217171,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3544013249920681,209.38523090392118
175,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,41646,25,1227,1.0,36563.845656993464,False,0.23598405371646933,0,2.0540000000000003,45461,8,1220,1.0,36186.676203367584,False,0.310777092391284,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,15.241000000000001,45401,2553,0,0.0,20626.816822255194,False,-0.33781322829281296,0.3333333333333333,216853,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3559372799936682,209.74116818391485
176,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,41506,29,1237,1.0,36899.80201931615,False,0.23656108999831033,0,2.0540000000000003,45401,4,1230,1.0,36442.63256569027,False,0.3121791090798402,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,15.340000000000002,45273,2553,0,0.0,20626.816822255194,False,-0.33933455660259343,0.3333333333333333,216525,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3468542449991219,210.08802242891397
177,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,41406,29,1247,1.0,37195.758381638836,False,0.237550616483509,0,2.0540000000000003,45301,4,1240,1.0,36738.588928012956,False,0.313168635565039,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,15.409000000000002,45205,2553,0,0.0,20626.816822255194,False,-0.34014276226716433,0.3333333333333333,216257,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.34506075305398554,210.43308318196796
178,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,41316,28,1257,1.0,37481.714743961515,False,0.2386432655195471,0,2.0540000000000003,45191,5,1250,1.0,37044.54529033564,False,0.3140550394993981,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,15.491000000000001,45116,2553,0,0.0,20626.816822255194,False,-0.34120056085755857,0.3333333333333333,215968,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.34519705100683495,210.7782802329748
179,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,41206,29,1267,1.0,37787.6711062842,False,0.23952966945390622,0,2.0540000000000003,45101,4,1260,1.0,37330.50165265832,False,0.31514768853543623,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,15.592000000000002,44986,2553,0,0.0,20626.816822255194,False,-0.34274565992217937,0.3333333333333333,215638,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3478663630085066,211.1261465959833
180,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,41106,29,1277,1.0,38083.62746860689,False,0.24051919593910503,0,2.0540000000000003,45001,4,1270,1.0,37626.458014981006,False,0.3161372150206349,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,15.681000000000001,44878,2553,0,0.0,20626.816822255194,False,-0.34402928068355665,0.3333333333333333,215330,0.0,0.25,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3477573390118778,211.47390393499518
181,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,41036,26,1287,1.0,38349.58383092957,False,0.2418180900768218,0,2.0540000000000003,44871,7,1280,1.0,37952.41437730369,False,0.3168173738533153,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,15.741000000000003,44820,2553,0,0.0,20626.816822255194,False,-0.34471863257392593,0.3333333333333333,215072,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3531127910246141,211.8270167260198
182,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,40926,27,1297,1.0,38655.54019325226,False,0.24270449401118122,0,2.0540000000000003,44781,6,1290,1.0,38238.37073962638,False,0.3179100228893534,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,15.814000000000004,44744,2553,0,0.0,20626.816822255194,False,-0.34562192125785807,0.3333333333333333,214796,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.33982292900327593,212.16683965502307
183,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,40836,26,1307,1.0,38941.496555574944,False,0.24379714304721917,0,2.0540000000000003,44671,7,1300,1.0,38544.327101949064,False,0.3187964268237127,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,15.916000000000002,44613,2553,0,0.0,20626.816822255194,False,-0.347178905699899,0.3333333333333333,214465,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.33440711797447875,212.50124677299755
184,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,40726,27,1317,1.0,39247.45291789763,False,0.24468354698157857,0,2.0540000000000003,44581,6,1310,1.0,38830.28346427175,False,0.31988907585975074,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,15.975000000000003,44550,2553,0,0.0,20626.816822255194,False,-0.3479276844773691,0.3333333333333333,214202,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.17190436297096312,212.6731511359685
185,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,5,32.0,0,4.385000000000001,40656,24,1327,1.0,39513.409280220316,False,0.24598244111929535,0,2.0540000000000003,44451,9,1320,1.0,39156.239826594436,False,0.32056923469243115,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,5,16.018000000000004,44520,2553,0,0.0,20626.816822255194,False,-0.3482842457999739,0.3333333333333333,213972,0.0,0.25,5,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.17105820000870153,212.8442093359772
186,0,0,0,0,10.000000000000002,17,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,40556,24,1337,1.0,39809.365642543,False,0.24697196760449416,0,2.0540000000000003,44381,6,1330,1.0,39422.19618891712,False,0.3218681288301481,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,16.123,44399,2553,0,0.0,20626.816822255194,False,-0.3497223764678133,0.3333333333333333,213681,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,170,0.17131337500177324,213.01552271097898
187,0,0,0,0,10.000000000000002,0,,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,40556,14,1347,1.0,40005.32200486569,False,0.2489927195980869,0,2.0540000000000003,44381,0,1336,0.6,39539.77000631073,False,0.3230805800263038,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,16.202,44313,2553,0,0.0,20626.816822255194,False,-0.35074451892594705,0.26666666666666666,213595,0.0,0.25,0,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,0,0.16722427000058815,213.18274698097957
188,0,0,0,0,10.000000000000002,0,,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,40556,4,1357,1.0,40201.278367188366,False,0.25101347159167975,0,2.0540000000000003,44381,0,1336,0.0,39539.77000631073,False,0.3230805800263038,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,16.303,44188,2553,0,0.0,20626.816822255194,False,-0.35223019110346704,0.16666666666666666,213470,0.0,0.25,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.1676338450051844,213.35038082598476
189,0,0,0,0,10.000000000000002,0,,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,40556,0,1361,0.4,40279.66091211744,False,0.25182177238911685,0,2.0540000000000003,44381,0,1336,0.0,39539.77000631073,False,0.3230805800263038,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,16.422,44039,2553,0,0.0,20626.816822255194,False,-0.35400111233907083,0.06666666666666667,213321,0.0,0.25,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.16647688497323543,213.516857710958
