index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
140,18,0,0,0,10.0,20,10.0,20.888299751738387,23,21.782608695652176,18.040172655974683,12,3.9166666666666665,36.00000000000001,2,36.0,0,4.241000000000001,91752,2,23,1.0,500.4308942899829,False,0.3522578553581191,6,10.97,34376,1420,0,0.0,14200.0,False,-0.3903815627020989,0,0.2,95442,276,744,1.0,19187.05918752496,False,0.08211538241139933,11,9.4,31394,1367,0,0.0,28554.305760626376,False,-0.5294786701662475,0,0.37100000000000005,149662,259,463,1.0,21340.404717897447,False,0.14581929534438237,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,542729,0.0,0.0,14,0,0,4,2,2.0,3,7,16,87.0,33.0,7,11,16,731,1.2315317330067046,259.9889877892565
141,16,0,0,0,10.0,20,10.0,20.513072952596296,5,8.0,20.53673146441334,25,27.96,36.00000000000001,0,,0,4.241000000000001,91672,4,28,1.0,614.3660426726963,False,0.3519193224371854,0,10.964000000000002,34296,1428,0,0.0,14280.0,False,-0.3909694867423129,0,0.2,95997,271,737,1.0,20694.613859426227,False,0.09559889692178555,8,9.469,31266,1367,0,0.0,28041.370726199137,False,-0.5334395985875489,0,0.37100000000000005,148963,274,473,1.0,22655.06442124926,False,0.14552149827500307,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,542297,0.0,0.0,11,0,0,4,1,1.0,2,6,19,44.0,45.0,6,10,19,835,1.3968567900010385,261.38584457925754
142,19,0,0,0,10.0,20,10.0,21.730643777588874,23,29.91304347826087,20.085486853556215,4,10.0,36.0,13,36.0,0,4.241000000000001,92250,5,15,1.0,375.95965666383313,False,0.35866276424733834,0,10.964,34206,1437,0,0.0,14370.0,False,-0.3916309012875536,0,0.2,95997,261,747,1.0,20675.55670555719,False,0.09550072995187342,4,9.501000000000001,30502,1390,0,0.0,30205.594850848534,False,-0.5301622889257275,0,0.37100000000000005,149391,268,470,1.0,22302.910476753066,False,0.14732187438094263,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,542449,0.0,0.0,19,0,0,7,1,1.0,3,10,17,108.0,27.0,10,9,17,1356,1.6712798060034402,263.057124385261
143,17,0,0,0,10.0,20,10.0,21.3486517579278,3,1.0,18.245197957885157,11,4.181818181818182,36.0,11,36.0,0,4.241000000000001,92140,6,25,1.0,593.716293948195,False,0.35864627766144547,3,10.994000000000002,34062,1446,0,0.0,14460.0,False,-0.3930860132870833,0,0.2,96030,254,756,1.0,19215.92720267484,False,0.08832188328787334,10,9.597000000000001,30222,1390,0,0.0,29674.625943519644,False,-0.5357820741589675,0,0.37100000000000005,149741,269,469,1.0,21791.95825067111,False,0.1479973924113512,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,542298,0.0,0.0,16,0,0,4,2,2.0,4,8,20,101.0,39.0,8,9,20,632,1.42724853096297,264.48437291622395
144,20,0,0,0,10.0,20,10.0,20.224666098325866,12,6.5,16.205918284922383,12,1.6666666666666667,36.0,8,36.0,0,4.241000000000001,92070,3,35,1.0,737.8633134414054,False,0.3586767543171365,12,11.111,33752,1459,0,0.0,14590.0,False,-0.3966870480333941,0,0.2,95952,256,766,1.0,17591.247927421966,False,0.07914927073312711,12,9.707,29870,1390,0,0.0,28112.285876672955,False,-0.5474564164391236,0,0.37100000000000005,150009,271,471,1.0,21347.803855213966,False,0.1483255812103867,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,541756,0.0,0.0,16,0,0,5,4,4.0,4,9,21,97.0,51.0,9,11,21,488,1.4194125200156122,265.90378543623956
145,21,0,0,0,10.0,20,10.0,20.016450146754153,43,19.325581395348838,16.205918284922383,0,,36.0,9,36.0,4,4.2810000000000015,92731,2,10,1.0,220.16450146754153,False,0.3645876043673022,4,11.139000000000003,33570,1470,0,0.0,14700.0,False,-0.39855370686107355,0,0.2,95121,289,776,1.0,18360.546681511718,False,0.07455079936903987,0,9.695,29870,1390,0,0.0,27822.86570398827,False,-0.5489472739711108,0,0.37100000000000005,150333,261,472,1.0,21221.74467236474,False,0.150190614717443,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,541728,0.0,0.0,20,0,0,9,2,1.8,3,12,20,156.0,27.0,12,9,20,1306,1.4440198839874938,267.34780532022705
146,20,0,0,0,10.0,20,10.0,21.1097916398866,30,27.2,22.60158960209691,39,37.0,36.0,11,36.0,20,4.477000000000001,93023,0,10,1.0,211.09791639886598,False,0.3688128190693079,0,11.135000000000002,33450,1482,0,0.0,14820.0,False,-0.3994355929213946,0,0.2,96196,295,747,1.0,23110.77596653294,False,0.11009517316505917,0,9.695000000000002,29422,1404,0,0.0,29638.147462400782,False,-0.5442118814073004,0,0.37100000000000005,149286,290,471,1.0,23510.460984608104,False,0.15088638794454326,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,541480,0.0,0.0,16,0,0,2,2,1.2857142857142856,4,6,20,73.0,42.0,6,14,20,2039,1.2184629919938743,268.5662683122209
147,20,0,0,0,10.0,20,10.0,21.506442044556575,21,24.857142857142858,22.71797634729987,1,36.0,36.0,11,36.0,6,4.517000000000001,93331,0,9,0.9,193.55797840100917,False,0.37321093228879576,5,11.185000000000002,33255,1493,0,0.0,14930.0,False,-0.4014933270621436,0,0.2,96222,290,756,1.0,23411.65831148011,False,0.11191293623592491,0,9.695,28910,1420,0,0.0,30539.147703270337,False,-0.5448454762104242,0,0.37100000000000005,149646,281,470,1.0,23303.751353591266,False,0.1527205110971045,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.48333333333333334,541467,0.0,0.0,19,0,0,2,2,1.375,6,8,25,67.0,45.0,8,12,25,632,1.3154728019726463,269.8817411141936
148,25,0,0,0,10.0,20,10.0,21.11129514521983,5,7.0,22.10682072200254,3,1.0,36.0,6,36.0,0,4.511000000000001,93271,0,15,0.6,316.66942717829744,False,0.37323379848299654,5,11.230000000000002,33055,1507,0,0.0,15070.0,False,-0.4034040801928391,0,0.2,96187,285,766,1.0,22950.543789441595,False,0.1091770658292978,3,9.725000000000001,28826,1420,0,0.0,29978.03910621216,False,-0.548601251191407,0,0.37100000000000005,149859,274,474,1.0,23121.268877828697,False,0.1535906640480416,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.43333333333333335,541301,0.0,0.0,13,0,0,5,2,2.0,5,10,25,126.0,45.0,10,15,25,416,1.494043349986896,271.37578446418047
149,25,0,0,0,10.0,20,10.0,19.237005072106314,28,8.178571428571429,20.408933019820477,12,6.833333333333333,36.0,7,36.0,0,4.511000000000001,93186,3,20,1.0,414.7401014421263,False,0.37270518623553794,23,11.455000000000002,32732,1514,0,0.0,15140.0,False,-0.40763713328237994,0,0.2,96030,303,774,1.0,21625.32669418926,False,0.10073315146648766,10,9.822,28546,1420,0,0.0,27316.547202390964,False,-0.5651957595302582,0,0.37100000000000005,150029,276,477,1.0,22804.865513470453,False,0.1536749811098223,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,540626,0.0,0.0,19,0,0,6,2,2.0,3,9,27,78.0,58.0,9,16,27,569,1.3966936300275847,272.77247809420805
150,27,0,0,0,10.0,20,10.0,19.006731267028506,6,12.333333333333334,16.784020239120036,27,3.740740740740741,35.99999999999999,9,36.0,0,4.511000000000001,93056,6,30,1.0,630.2019380108552,False,0.3723778730231853,6,11.491999999999999,32617,1521,0,0.0,15210.0,False,-0.4088129813628079,0,0.2,95992,299,783,1.0,18824.90049607251,False,0.08591614122532588,26,10.072000000000001,27662,1420,0,0.0,26989.558399180478,False,-0.5759874393489905,0,0.37100000000000005,150252,293,478,1.0,22125.717930062165,False,0.15284188271847718,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,539682,0.0,0.0,17,0,0,4,4,4.0,4,8,21,74.0,68.0,8,19,21,560,1.395969754026737,274.1684478482348
151,21,0,0,0,10.0,20,10.0,19.407704408962392,37,21.16216216216216,14.6046854247173,24,4.458333333333333,35.99999999999999,12,36.0,0,4.511000000000001,93680,8,15,1.0,371.1155661344359,False,0.3796454492190489,12,11.606000000000003,32324,1529,0,0.0,15290.0,False,-0.4125316009171615,0,0.2,95953,301,793,1.0,17423.234568898497,False,0.07829410482098856,24,10.286000000000003,26160,1445,0,0.0,28044.132870950656,False,-0.5860292954672094,0,0.37100000000000005,150577,307,476,1.0,21619.638425388206,False,0.1533561489672839,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538797,0.0,0.0,22,0,0,3,4,4.0,4,7,21,112.0,62.0,7,14,21,1376,1.2508306480012834,275.4192784962361
152,21,0,0,0,10.0,20,10.0,18.608823709624,23,12.391304347826088,17.480727331097615,18,37.0,35.99999999999999,13,36.0,2,4.5310000000000015,93794,10,10,1.0,286.08823709624005,False,0.38069616259844963,6,11.654000000000002,32138,1537,0,0.0,15370.0,False,-0.4146775236639426,0,0.2,96334,314,785,1.0,19565.541599733566,False,0.0932547344549198,0,10.262000000000002,26160,1445,0,0.0,26889.750260406683,False,-0.5919757365661841,0,0.37100000000000005,150379,315,473,1.0,22534.429109295743,False,0.1552099262095353,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538908,0.0,0.0,21,0,0,6,3,2.1176470588235294,4,10,22,104.0,42.0,10,11,22,1334,1.4875000219908543,276.90677851822693
153,22,0,0,0,10.0,20,10.0,18.3137399774242,18,15.333333333333334,17.626379770847205,1,36.0,36.0,8,36.0,7,4.599000000000001,93803,13,10,1.0,313.137399774242,False,0.38102723117007353,1,11.658000000000003,32053,1544,0,0.0,15440.0,False,-0.41541242871421014,0,0.2,96094,322,794,1.0,19892.369810783275,False,0.09246571787350372,0,10.262000000000002,26160,1445,0,0.0,26463.354267377967,False,-0.5941721822110031,0,0.37100000000000005,150631,306,475,1.0,22493.672209879245,False,0.15686521714695867,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538844,0.0,0.0,16,0,0,8,2,1.4117647058823528,6,14,23,124.0,30.0,14,8,23,524,1.4919559309491888,278.3987344491761
154,23,0,0,0,10.000000000000002,20,10.0,18.792789109233325,20,23.1,17.626379770847205,0,,36.00000000000001,9,36.0,8,4.6720000000000015,94011,12,10,1.0,307.9278910923333,False,0.3840461512367889,2,11.677000000000001,31911,1555,0,0.0,15550.000000000004,False,-0.41669116350167557,0,0.2,95663,331,804,1.0,20392.022530917384,False,0.09059919914962844,0,10.262000000000002,26129,1446,0,0.0,27174.37305195139,False,-0.5908289648588503,0,0.37100000000000005,150955,296,476,1.0,22353.40841217078,False,0.15867949378312693,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538772,0.0,0.0,19,0,0,6,3,2.411764705882353,5,11,19,136.0,50.0,11,12,19,524,3.230544671008829,281.62927912018495
155,19,0,0,0,10.000000000000002,20,10.0,19.650937688790012,21,27.0,17.15132249390337,9,11.11111111111111,36.00000000000001,15,36.0,8,4.7440000000000015,94321,10,10,1.0,296.50937688790015,False,0.38851864731089353,3,11.705000000000002,31743,1567,0,0.0,15670.000000000004,False,-0.4182785584102534,0,0.2,95690,324,813,1.0,20310.928998711403,False,0.0904596352892979,8,10.342000000000002,25403,1464,0,0.0,28768.97277638858,False,-0.5900944069624037,0,0.37100000000000005,151395,295,471,1.0,22015.6401357015,False,0.16061703210115744,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538655,0.0,0.0,20,0,0,1,4,3.2857142857142856,3,4,26,41.0,51.0,4,15,26,776,1.0595241110422648,282.6888032312272
156,26,0,0,0,10.000000000000002,20,10.0,20.502405043828894,38,24.55263157894737,16.70938978899599,10,11.8,36.00000000000001,14,36.0,24,4.976000000000002,94601,8,10,1.0,285.02405043828895,False,0.3925497093482736,4,11.742000000000003,31559,1579,0,0.0,15790.000000000004,False,-0.4201011229349168,0,0.2,95356,335,821,1.0,20586.714706448387,False,0.08843926598901959,8,10.414000000000001,24682,1481,0,0.0,30364.06186991059,False,-0.5893058163606315,0,0.37100000000000005,151781,295,467,1.0,21741.269987753818,False,0.16239519605709302,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538082,0.0,0.0,23,0,0,6,6,5.411764705882353,4,10,19,123.0,60.0,10,16,19,776,1.447518490953371,284.1363217221806
157,19,0,0,0,10.000000000000002,20,10.0,20.01938822055334,5,1.0,16.70938978899599,0,,36.00000000000001,13,36.0,0,4.952000000000002,94551,3,20,1.0,430.38776441106677,False,0.3928830895732485,5,11.788000000000004,31319,1594,0,0.0,15940.000000000004,False,-0.42252630960079957,0,0.2,95351,330,831,1.0,20491.901027438267,False,0.08789935109173368,0,10.406,24682,1481,0,0.0,29648.713954639494,False,-0.5929907074916835,0,0.37100000000000005,152249,285,464,1.0,21466.17608986386,False,0.16475678952698486,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538255,0.0,0.0,18,0,0,4,1,1.0,4,8,20,67.0,48.0,8,11,20,668,1.1332701580249704,285.26959188020555
158,20,0,0,0,10.000000000000002,20,10.0,19.18370929203204,10,4.0,16.70938978899599,0,,36.00000000000001,10,36.0,0,4.952000000000002,94431,5,30,1.0,625.5112787609612,False,0.39255329001382333,10,11.883000000000001,31064,1602,0,0.0,16020.000000000004,False,-0.42568640131694985,0,0.2,95311,330,841,1.0,20383.2208789162,False,0.0869274242977191,0,10.406,24682,1481,0,0.0,28411.073461499454,False,-0.5993660255421652,0,0.37100000000000005,152609,275,464,1.0,21299.0821919739,False,0.16673247024174548,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538200,0.0,0.0,17,0,0,6,3,3.0,3,9,20,78.0,40.0,9,11,20,560,1.16318334400421,286.43277522420976
159,20,0,0,0,10.000000000000002,20,10.0,18.8968826805563,5,9.0,16.884790588614912,1,36.0,36.00000000000001,11,36.0,0,4.952000000000002,94376,5,35,1.0,711.3908938194704,False,0.3923760280867444,0,11.873000000000003,30964,1612,0,0.0,16120.000000000004,False,-0.42642130636721737,0,0.2,95302,325,850,1.0,20493.558871503476,False,0.08740307459693752,0,10.406000000000002,24682,1481,0,0.0,27986.283249903878,False,-0.6015541995059812,0,0.37100000000000005,152969,266,463,1.0,21159.35429657157,False,0.16880593696962573,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,538396,0.0,0.0,22,0,0,2,0,0.0,5,7,15,74.0,86.0,7,13,15,677,1.421248099009972,287.85402332321974
160,15,0,0,0,10.000000000000002,20,10.0,18.108668717438285,27,13.444444444444445,18.587595703127377,28,24.607142857142858,36.00000000000001,10,36.0,0,4.952000000000002,94586,6,31,1.0,621.3687302405868,False,0.39480105187136655,13,12.003000000000002,30620,1621,0,0.0,16210.000000000004,False,-0.43081603856781703,0,0.2,95626,341,842,1.0,21825.811614679704,False,0.09760372747478338,10,10.506000000000002,24370,1482,0,0.0,26837.047039243538,False,-0.6106884714405628,0,0.37100000000000005,152640,284,463,1.0,21946.877179688177,False,0.1692687567166264,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,537945,0.0,0.0,19,0,0,9,5,5.0,1,10,14,126.0,15.0,10,5,14,1546,1.2784497649990954,289.13247308821883
161,14,0,0,0,10.000000000000002,20,10.0,17.680730937739522,19,13.894736842105264,20.71284326585887,17,35.0,36.00000000000001,10,36.0,0,4.952000000000002,94744,1,33,1.0,593.4641209454043,False,0.3969182794472441,11,12.100000000000001,30288,1636,0,0.0,16360.000000000004,False,-0.434593450526192,0,0.2,96165,342,835,1.0,23342.03410769907,False,0.11096705356049585,0,10.496,24162,1490,0,0.0,26344.28909723189,False,-0.6153696538544693,0,0.37100000000000005,152405,291,463,1.0,22695.437390364936,False,0.1702641265163689,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,537867,0.0,0.0,20,0,0,4,3,3.0,3,7,15,64.0,21.0,7,7,15,1363,1.0429044489865191,290.17537753720535
162,15,0,0,0,10.000000000000002,20,10.0,17.680730937739522,0,,22.196371470315015,24,29.5,36.00000000000001,12,36.0,0,4.952000000000002,94694,0,39,0.6,689.5485065718414,False,0.3968895033994639,0,12.089000000000002,30138,1651,0,0.0,16510.000000000004,False,-0.43569580810159325,0,0.2,96868,332,826,1.0,24204.205505809725,False,0.12265082937109008,5,10.546000000000003,24022,1490,0,0.0,26344.28909723189,False,-0.6168119863121008,0,0.37100000000000005,152129,305,461,1.0,23365.893298446084,False,0.1706874010149723,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.43333333333333335,537954,0.0,0.0,20,0,0,4,1,1.0,4,8,19,102.0,21.0,8,7,19,1335,1.2535098859807476,291.4288874231861
163,19,0,0,0,10.000000000000002,20,10.0,18.031562371869942,61,19.0,21.508166043540708,6,6.833333333333333,36.00000000000001,2,36.0,14,5.092000000000001,95434,4,10,1.0,220.3156237186994,False,0.4043176819898193,8,12.169000000000002,29927,1657,0,0.0,16570.000000000004,False,-0.4383561643835616,0,0.2,95925,377,835,1.0,24757.21766055146,False,0.11578435924664635,5,10.591000000000001,23702,1496,0,0.0,26975.217308317435,False,-0.6168587167963868,0,0.37100000000000005,152160,301,469,1.0,23357.957979105755,False,0.17088058851375623,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,537251,0.0,0.0,16,0,0,5,4,3.875,6,11,24,130.0,24.0,11,8,24,1054,1.3350979159586132,292.7639853391447
164,24,0,0,0,10.000000000000002,20,10.0,17.487185279828555,9,5.0,21.508166043540708,0,,36.00000000000001,3,36.0,0,5.078000000000001,95284,9,20,1.0,439.7437055965711,False,0.40372555489444245,9,12.251000000000001,29751,1662,0,0.0,16620.000000000004,False,-0.44057557763536953,0,0.2,95880,376,845,1.0,24749.581972007432,False,0.11528141952303836,0,10.586,23702,1496,0,0.0,26160.829178623517,False,-0.6210537826269844,0,0.37100000000000005,152268,291,476,1.0,23394.87631867035,False,0.17178433308083566,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,536988,0.0,0.0,13,0,0,4,1,1.0,9,13,20,135.0,33.0,13,11,20,308,1.3282553969766013,294.0922407361213
165,20,0,0,0,10.000000000000002,20,10.0,17.97954992266131,23,22.130434782608695,19.901182897210443,13,5.0,36.00000000000001,10,36.0,0,5.078,95670,11,10,1.0,289.7954992266131,False,0.40829704494110913,3,12.272000000000002,29617,1670,0,0.0,16700.000000000004,False,-0.4419571991298724,0,0.2,95877,369,855,1.0,23649.965298576954,False,0.10958618090236928,13,10.716000000000001,22884,1516,0,0.0,27256.997682754547,False,-0.6238345557989258,0,0.37100000000000005,152563,294,476,1.0,22986.947771779873,False,0.17243492285954148,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,536714,0.0,0.0,19,0,0,6,2,2.0,3,9,22,66.0,33.0,9,11,22,1066,1.252675035968423,295.34491577208973
166,22,0,0,0,10.000000000000002,20,10.0,18.724256300729415,34,23.0,18.187279240005196,16,5.3125,36.00000000000001,9,36.0,15,5.2280000000000015,95910,11,10,1.0,297.24256300729417,False,0.41187931803021405,9,12.359000000000002,29463,1680,0,0.0,16800.000000000004,False,-0.44348580163442886,0,0.2,95751,373,864,1.0,22697.95686353656,False,0.10338410788408055,15,10.853000000000002,21823,1536,0,0.0,28760.45767792038,False,-0.6270207712464824,0,0.37100000000000005,152802,300,477,1.0,22628.18377200156,False,0.1728609848350635,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,535852,0.0,0.0,16,0,0,2,5,5.0,2,4,29,52.0,78.0,4,18,29,860,1.3523126569925807,296.6972284290823
167,29,0,0,0,10.0,20,10.0,18.24686523392979,6,1.8333333333333333,18.124095503137692,6,16.833333333333332,36.00000000000001,0,,0,5.213000000000001,95820,10,20,1.0,464.93730467859575,False,0.4117888860653081,6,12.410000000000002,29246,1691,0,0.0,16910.0,False,-0.44586689399729557,0,0.2,95841,369,868,1.0,22464.808168043608,False,0.10311032899625826,0,10.838000000000003,21823,1536,0,0.0,28027.184999316156,False,-0.630797996191644,0,0.37100000000000005,152701,296,487,1.0,22896.73226892876,False,0.17309878033320272,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,535534,0.0,0.0,14,0,0,3,2,2.0,6,9,28,112.0,93.0,9,20,28,301,1.5099239510018378,298.20715238008415
168,28,0,0,0,10.0,20,10.0,17.737226509932857,10,8.0,18.277254053207788,1,36.0,36.00000000000001,13,36.0,0,5.213000000000001,95743,10,29,1.0,614.3795687880529,False,0.41175539103407055,9,12.494000000000003,29024,1701,0,0.0,17010.0,False,-0.4483949673702158,0,0.2,95820,368,877,1.0,22556.45116031852,False,0.1033660493500155,0,10.838000000000003,21800,1537,0,0.0,27262.1171457668,False,-0.6349759586577716,0,0.37100000000000005,153133,287,484,1.0,22669.57191327064,False,0.17537437794176516,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,535623,0.0,0.0,19,0,0,9,2,2.0,6,15,26,176.0,63.0,15,13,26,727,1.6083884249674156,299.81554080505157
169,26,0,0,0,10.0,20,10.0,18.68964434953476,14,31.0,16.20168346385836,15,1.6666666666666667,36.00000000000001,0,,0,5.213000000000001,96077,10,25,1.0,567.241108738369,False,0.41631813384633415,0,12.485000000000001,28924,1711,0,0.0,17110.0,False,-0.4491298724204833,0,0.2,95820,358,887,1.0,21061.785909575807,False,0.09566674861987234,15,10.988000000000001,20896,1551,0,0.0,28987.638386128412,False,-0.635400822200956,0,0.37100000000000005,153108,292,494,1.0,22514.891571446646,False,0.17464300058403848,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,534928,0.0,0.0,12,0,0,4,2,2.0,5,9,24,105.0,88.0,9,17,24,634,1.4285311740241013,301.24407197907567
170,24,0,0,0,10.0,20,10.0,18.829218775408684,38,19.473684210526315,15.794670424494472,5,7.0,36.00000000000001,11,36.0,4,5.253000000000002,96586,11,10,1.0,298.29218775408685,False,0.4218229480551039,9,12.575000000000001,28708,1720,0,0.0,17200.0,False,-0.45164324769239816,0,0.2,95080,386,897,1.0,21435.897818079295,False,0.08997011187389535,5,11.023000000000003,20786,1551,0,0.0,29204.11832065887,False,-0.6354189547176693,0,0.37100000000000005,153469,287,493,1.0,22281.070411829918,False,0.17638739355893715,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,534732,0.0,0.0,17,0,0,4,3,2.2857142857142856,4,8,22,116.0,48.0,8,16,22,941,1.3285142260137945,302.57258620508946
171,22,0,0,0,10.0,20,10.0,19.130027725211235,17,22.529411764705884,14.470587855691186,10,1.0,36.000000000000014,10,36.0,5,5.299000000000001,96756,12,10,1.0,311.3002772521123,False,0.42441722233267754,2,12.586,28588,1729,0,0.0,17290.0,False,-0.4527456052677994,0,0.2,94697,393,907,1.0,20642.92408111992,False,0.08193954608313972,10,11.118,20488,1551,0,0.0,29670.673001802625,False,-0.6360857518065078,0,0.37100000000000005,153819,287,493,1.0,21901.058714583378,False,0.1775307969619497,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,534451,0.0,0.0,18,0,0,3,4,3.333333333333333,4,7,18,60.0,45.0,7,15,18,560,1.2173277570400387,303.7899139621295
172,18,0,0,0,10.0,20,10.0,19.139175585395385,2,20.0,13.536786753957854,11,5.0,36.00000000000001,11,36.0,0,5.294000000000001,96706,11,18,1.0,454.5051605371169,False,0.4247347372019013,0,12.584,28478,1740,0,0.0,17400.0,False,-0.45355400082309366,0,0.2,94697,383,917,1.0,19743.53770258578,False,0.07730663834845605,11,11.218000000000002,20184,1553,0,0.0,29723.139684119033,False,-0.638947408004332,0,0.37100000000000005,154160,288,492,1.0,21610.594585139865,False,0.17892985887434926,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,534328,0.0,0.0,18,0,0,2,1,1.0,1,3,24,50.0,73.0,3,15,24,636,1.0999871920212172,304.8899011541507
173,24,0,0,0,10.0,20,10.0,18.864779558881565,15,15.733333333333333,12.411918514411047,12,3.0,36.00000000000001,8,36.0,0,5.294000000000001,96820,12,14,1.0,384.1069138243419,False,0.4258929604461192,1,12.594000000000001,28381,1749,0,0.0,17490.0,False,-0.4543183020753719,0,0.2,94461,388,927,1.0,18825.382931705088,False,0.070145690679983,12,11.327,19872,1553,0,0.0,29297.00265494307,False,-0.6443568605834077,0,0.37100000000000005,154412,290,494,1.0,21383.456369179206,False,0.17991915974350803,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,534049,0.0,0.0,17,0,0,7,2,2.0,3,10,24,97.0,68.0,10,14,24,712,1.42495365900686,306.3148548131576
174,24,0,0,0,10.0,20,10.0,19.349712131367976,25,22.6,12.64280072632285,1,36.0,36.00000000000001,8,36.0,1,5.304000000000001,97236,6,10,1.0,253.49712131367977,False,0.43104751250304013,10,12.693000000000001,28121,1765,0,0.0,17650.0,False,-0.4569639602563349,0,0.2,94407,388,936,1.0,19341.34978680896,False,0.07224720438267629,0,11.315000000000001,19397,1568,0,0.0,30340.348621984987,False,-0.6438760180189307,0,0.37100000000000005,154664,281,496,1.0,21408.627004096725,False,0.18181002731439294,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,533928,0.0,0.0,18,0,0,8,2,2.0,5,13,24,129.0,53.0,13,11,24,972,1.404241625976283,307.71909643913386
