index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
137,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.000000000000014,14,38.0,0,1.6220000000000003,45046,58,666,1.0,20464.296940705804,False,0.4715333014868335,0,1.8020000000000005,20876,1324,0,0.0,13240.0,False,-0.26804206042859047,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.3330000000000006,84317,0,0,0.0,0.0,False,0.12754917824522927,5,2.1220000000000003,84330,0,0,0.0,0.0,False,0.12772302384359246,0.16666666666666666,294210,0.0,0.125,5,0,0,1,5,5.0,0,1,3,18.0,3.0,1,1,3,200,0.6181191080249846,152.51829099393217
138,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.000000000000014,20,38.0,0,1.6220000000000003,44946,58,676,1.0,20762.859957833516,False,0.4728452010892255,0,1.8020000000000005,20776,1334,0,0.0,13340.0,False,-0.269373086649807,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,7,2.3940000000000006,84248,0,0,0.0,0.0,False,0.12662645930007088,13,2.2470000000000003,84129,0,0,0.0,0.0,False,0.125035103438131,0.16666666666666666,293740,0.0,0.125,6,0,0,1,5,5.0,0,1,2,3.0,6.0,1,2,2,200,0.5099445469677448,153.0282355408999
139,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,44846,58,686,1.0,21061.42297496123,False,0.47415710069161754,0,1.8020000000000005,20676,1344,0,0.0,13440.0,False,-0.2707041128710236,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.4770000000000003,84149,0,0,0.0,0.0,False,0.1253025582048436,11,2.3440000000000007,83972,0,0,0.0,0.0,False,0.12293558351943727,0.16666666666666666,293284,0.0,0.125,6,0,0,0,5,5.0,0,0,2,0.0,6.0,0,2,2,200,0.404440300015267,153.43267584091518
140,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,44716,61,696,1.0,21389.985992088947,False,0.47506969242764463,0,1.8020000000000005,20606,1351,0,0.0,13510.0,False,-0.27163583122587515,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,10,2.568000000000001,84022,0,0,0.0,0.0,False,0.12360422043621873,10,2.4330000000000007,83840,0,0,0.0,0.0,False,0.12117038205913425,0.16666666666666666,292825,0.0,0.125,6,0,0,1,6,6.0,0,1,1,3.0,3.0,1,1,1,200,0.4632284230319783,153.89590426394716
141,1,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,16,38.0,0,1.6220000000000003,44576,65,706,1.0,21728.549009216662,False,0.4758491815415501,0,1.8020000000000005,20546,1357,0,0.0,13570.0,False,-0.2724344469586051,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,11,2.6680000000000006,83875,0,0,0.0,0.0,False,0.12163842790088127,5,2.4730000000000008,83797,0,0,0.0,0.0,False,0.1205953543107022,0.16666666666666666,292435,0.0,0.125,6,0,0,1,5,5.0,0,1,2,18.0,0.0,1,0,2,200,0.46227742795599625,154.35818169190316
142,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,44476,65,716,1.0,22027.112026344377,False,0.4771610811439421,0,1.802,20446,1367,0,0.0,13670.0,False,-0.27376547317982164,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.7470000000000008,83772,0,0,0.0,0.0,False,0.12026103585231147,11,2.5780000000000007,83640,0,0,0.0,0.0,False,0.11849583439200845,0.16666666666666666,291975,0.0,0.125,6,0,0,1,6,6.0,0,1,1,3.0,3.0,1,1,1,200,0.40351347904652357,154.76169517094968
143,1,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,18,38.0,0,1.6220000000000003,44356,67,726,1.0,22345.675043472093,False,0.4782067755020909,0,1.802,20366,1375,0,0.0,13750.0,False,-0.2748302941567949,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.8280000000000007,83657,0,0,0.0,0.0,False,0.11872317094371414,9,2.657000000000001,83541,0,0,0.0,0.0,False,0.11717193329678117,0.16666666666666666,291561,0.0,0.125,5,0,0,1,5,5.0,0,1,2,18.0,0.0,1,0,2,200,0.4053639190387912,155.16705908998847
144,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,14,38.0,0,1.6220000000000003,44246,68,736,1.0,22654.238060599808,False,0.4793855724823613,0,1.802,20276,1384,0,0.0,13840.0,False,-0.2760282177558898,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,2.909000000000001,83542,0,0,0.0,0.0,False,0.11718530603511682,5,2.698000000000001,83498,0,0,0.0,0.0,False,0.11659690554834913,0.16666666666666666,291203,0.0,0.125,6,0,0,1,5,5.0,0,1,0,3.0,3.0,1,1,0,200,0.2003640349721536,155.36742312496062
145,0,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,17,38.0,0,1.6220000000000003,44156,67,746,1.0,22942.80107772752,False,0.480830574706875,0,1.8020000000000005,20166,1395,0,0.0,13950.0,False,-0.277492346599228,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,2.960000000000001,83484,0,0,0.0,0.0,False,0.11640968721165033,11,2.803000000000001,83349,0,0,0.0,0.0,False,0.11460436753634042,0.16666666666666666,290796,0.0,0.125,6,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.1648201090283692,155.532243233989
146,0,0,0,0,10.0,16,10.0,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,44076,65,756,1.0,23221.364094855235,False,0.48240867955351036,0,1.8020000000000005,20086,1403,0,0.0,14030.0,False,-0.27855716757620125,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,14,3.0940000000000003,83247,0,0,0.0,0.0,False,0.11324034822610626,6,2.8520000000000008,83291,0,0,0.0,0.0,False,0.11382874871287393,0.16666666666666666,290341,0.0,0.125,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,160,0.16162253404036164,155.69386576802935
147,0,0,0,0,10.0,0,,29.856301712771476,0,,15.01024743821613,0,,38.00000000000001,20,38.0,0,1.6220000000000003,44076,55,766,1.0,23419.92711198295,False,0.485051605377119,0,1.8020000000000005,20086,1403,0,0.0,14030.0,False,-0.27855716757620125,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,13,3.210000000000001,83053,0,0,0.0,0.0,False,0.11064603698899424,7,2.916000000000001,83222,0,0,0.0,0.0,False,0.11290602976771554,0.16666666666666666,290078,0.0,0.125,0,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,0,0.1552981850109063,155.84916395304026
148,0,0,0,0,10.0,0,,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,44076,45,776,1.0,23618.490129110665,False,0.4876945312007276,0,1.8020000000000005,20086,1403,0,0.0,14030.0,False,-0.27855716757620125,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,11,3.307000000000001,82898,0,0,0.0,0.0,False,0.10857326254697175,9,2.999000000000001,83105,0,0,0.0,0.0,False,0.11134141938244695,0.16666666666666666,289806,0.0,0.125,0,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,0,0.1582681990112178,156.00743215205148
149,0,0,0,0,10.0,0,,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,20,38.0,0,1.6220000000000003,44076,35,786,1.0,23817.05314623838,False,0.49033745702433623,0,1.8020000000000005,20086,1403,0,0.0,14030.0,False,-0.27855716757620125,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,7,3.366000000000001,82825,0,0,0.0,0.0,False,0.10759705264847083,13,3.1200000000000014,82910,0,0,0.0,0.0,False,0.1087337354069993,0.16666666666666666,289538,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.1557680830010213,156.1632002350525
