index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
122,3,0,0,0,10.0,11,10.0,24.623879017458947,5,24.0,17.87080494434335,8,20.375,33.000000000000014,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55076,16,105,1.0,2745.5072968331892,False,0.46864277366054213,0,12.422000000000002,-33757.22222222222,650,0,0.0,16005.521361348316,True,-1.4293197343104247,8,17.074,3068.0,694,0,0.0,17088.97203811651,False,-0.8064230772465243,0,0.3620000000000001,91115,14,510,1.0,17080.191269220813,False,0.2781210162191921,9,10.649000000000003,26661,2008,0,0.0,35884.57632824145,False,-0.42794295031267515,0.3333333333333333,214687,0.0,0.125,8,0,0,1,7,7.0,2,3,3,51.0,0.0,3,0,3,230,0.5572565890033729,132.67351582588162
123,3,0,0,0,10.0,8,10.0,24.623879017458947,0,,17.558988550006745,6,13.0,33.000000000000014,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,54996,14,115,1.0,2971.746087007779,False,0.4695044500859582,0,12.422,-33757.22222222222,650,0,0.0,16005.521361348316,True,-1.4293197343104247,6,17.126,2972.0,694,0,0.0,17088.97203811651,False,-0.8080233706336453,0,0.36200000000000004,91037,10,520,1.0,17335.589885500074,False,0.27875843199628114,9,10.730000000000002,26554,2008,0,0.0,35258.44900841355,False,-0.43333045396682346,0.3333333333333333,214326,0.0,0.125,5,0,0,0,6,6.0,3,3,2,47.0,0.0,3,0,2,80,0.5583693640073761,133.231885189889
124,2,0,0,0,10.0,12,10.0,24.445325114751483,14,23.0,17.558988550006745,0,,33.000000000000014,12,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55198,16,111,1.0,2873.4310877374146,False,0.47348099552161266,0,12.422,-33757.22222222222,650,0,0.0,15889.461324588465,True,-1.430287078629882,0,17.12,2650.0,708,0,0.0,17307.29018124405,False,-0.8115713699074493,0,0.36200000000000004,91169,0,526,1.0,17358.000000000007,False,0.28059510067974863,8,10.801,26468,2008,0,0.0,35258.44900841355,False,-0.4344334422956679,0.3333333333333333,214252,0.0,0.125,11,0,0,1,4,4.0,1,2,3,31.0,0.0,2,0,3,574,0.4496250680531375,133.68151025794214
125,3,0,0,0,10.0,6,10.0,24.445325114751483,0,,17.558988550006745,0,,33.000000000000014,10,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55138,12,121,1.0,3077.8843388849295,False,0.4745796172713723,0,12.422000000000002,-33757.22222222222,650,0,0.0,15889.461324588465,True,-1.430287078629882,0,17.12,2650.0,708,0,0.0,17307.29018124405,False,-0.8115713699074493,0,0.36200000000000004,91235,0,524,0.0,17292.000000000007,False,0.2810183403873285,8,10.873000000000003,26381,2008,0,0.0,35258.44900841355,False,-0.43554925607019657,0.16666666666666666,214171,0.0,0.125,4,0,0,1,4,4.0,2,3,3,49.0,0.0,3,0,3,126,0.5286326609784737,134.2101429189206
126,3,0,0,0,10.0,11,10.0,24.35253068918396,33,24.03030303030303,18.07284027502435,9,22.88888888888889,33.00000000000001,9,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55821,13,98,1.0,2516.5480075400283,False,0.4850471954357897,0,12.422000000000002,-33757.22222222222,650,0,0.0,15829.144947969575,True,-1.430789807268623,9,17.210000000000004,1778.0,741,0,0.0,18045.225240685315,False,-0.8199567817376077,0,0.36200000000000004,91301,0,522,0.0,17226.000000000004,False,0.2814415800949083,7,10.935,26113,2017,0,0.0,36452.918834724114,False,-0.4313266715741688,0.16666666666666666,213780,0.0,0.125,9,0,0,1,4,4.0,2,3,2,48.0,0.0,3,0,2,969,0.7000303280074149,134.91017324692803
127,2,0,0,0,10.0,12,10.0,24.35253068918396,0,,17.93189064561596,17,17.235294117647058,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55701,15,108,1.0,2780.073314431868,False,0.48535322763076105,0,12.422000000000002,-33757.22222222222,650,0,0.0,15829.144947969575,True,-1.430789807268623,17,17.371000000000002,1497.0,741,0,0.0,18045.225240685315,False,-0.824640973839493,0,0.36200000000000004,91494,0,521,0.8,17193.000000000004,False,0.28370527125817624,11,11.038000000000004,25773,2026,0,0.0,36330.010448017936,False,-0.4364755005257282,0.3,213232,0.0,0.125,10,0,0,0,8,8.0,2,2,3,32.0,0.0,2,0,3,417,0.5698391980258748,135.4800124449539
128,3,0,0,0,10.0,12,10.0,24.35253068918396,0,,18.294212173449157,7,23.0,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55581,17,118,1.0,3043.5986213237074,False,0.48565925982573244,0,12.422000000000002,-33757.22222222222,650,0,0.0,15829.144947969575,True,-1.430789807268623,7,17.424000000000003,1449.0,741,0,0.0,18045.225240685315,False,-0.8254411205330535,0,0.36200000000000004,91890,0,509,0.0,16797.000000000004,False,0.28624470950365527,8,11.107000000000001,25530,2033,0,0.0,37192.133348622134,False,-0.4340635286095798,0.16666666666666666,213217,0.0,0.125,11,0,0,0,5,5.0,3,3,3,48.0,0.0,3,0,3,516,0.5761913569876924,136.0562038019416
129,3,0,0,0,9.999999999999998,16,10.0,24.425992363529897,17,25.0,18.294212173449157,0,,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,55846,23,111,1.0,2941.2851523518184,False,0.4912228789722112,0,12.422000000000002,-33757.22222222222,650,0,0.0,15876.895036294432,True,-1.4303918169010155,0,17.417,1024.0,758,0,0.0,18514.90221155566,False,-0.8286110602647514,0,0.36200000000000004,92154,0,501,0.0,16533.000000000004,False,0.2879376683339746,12,11.219000000000003,25361,2033,0,0.0,37192.133348622134,False,-0.4362310289302159,0.16666666666666666,213152,0.0,0.125,16,0,0,0,6,6.0,3,3,2,49.0,0.0,3,0,2,849,0.5676828450523317,136.62388664699392
130,2,0,0,0,9.999999999999998,13,10.0,24.271148280817382,18,23.11111111111111,18.531414443984552,19,19.63157894736842,33.000000000000014,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56132,26,103,1.0,2759.9282729241904,False,0.49630461381158547,0,12.422000000000002,-33757.22222222222,650,0,0.0,15776.246382531299,True,-1.4312307094793473,19,17.607,302.0,776,0,0.0,18834.41106591429,False,-0.8379835380993658,0,0.3620000000000001,92418,0,493,0.0,16269.000000000007,False,0.28963062716429394,12,11.327000000000004,24820,2052,0,0.0,38026.462439056304,False,-0.43781927382931696,0.16666666666666666,212439,0.0,0.125,13,0,0,0,9,9.0,2,2,3,35.0,0.0,2,0,3,810,0.4938209800166078,137.11770762701053
131,3,0,0,0,9.999999999999998,13,10.0,24.271148280817382,0,,18.107597013978936,8,13.0,33.00000000000002,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56002,29,113,1.0,3032.639755732364,False,0.4964699728865174,0,12.422000000000004,-33757.22222222222,650,0,0.0,15776.246382531299,True,-1.4312307094793473,8,17.668000000000003,174.0,776,0,0.0,18834.41106591429,False,-0.8401172626155271,0,0.36200000000000004,92644,0,491,0.8,16203.000000000011,False,0.2921059381813518,10,11.415000000000001,24699,2052,0,0.0,37156.789072684776,False,-0.4449481270188228,0.3,212286,0.0,0.125,10,0,0,1,5,5.0,2,3,3,48.0,0.0,3,0,3,460,0.5880069609847851,137.70571458799532
132,3,0,0,0,10.0,9,10.0,24.355481891522768,18,25.0,17.81004759113701,16,16.0625,33.000000000000014,16,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56362,28,105,1.0,2837.3255986098907,False,0.5032954209414338,0,12.422000000000004,-33757.22222222222,650,0,0.0,15831.063229489799,True,-1.4307738186580428,16,17.820000000000004,-892.0,794,0,0.0,19338.252621869076,False,-0.8536877375696454,0,0.36200000000000004,92791,0,492,0.9,16236.000000000007,False,0.2942028985507246,8,11.485000000000001,24475,2059,0,0.0,36670.8879901511,False,-0.45093697582306597,0.31666666666666665,211503,0.0,0.125,10,0,0,0,7,6.613333333333333,3,3,3,52.0,0.0,3,0,3,354,0.4971828699926846,138.202897457988
133,3,0,0,0,10.0,5,10.0,24.355481891522768,0,,17.9779466407008,28,18.571428571428573,33.000000000000014,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56312,23,115,1.0,3030.8804175251184,False,0.504512441689108,0,12.422000000000004,-33757.22222222222,650,0,0.0,15831.063229489799,True,-1.4307738186580428,28,18.084000000000003,-1553.0,794,0,0.0,19338.252621869076,False,-0.8647064243288847,0,0.36200000000000004,93024,0,491,1.0,16203.000000000007,False,0.29697960754136205,9,11.567,23974,2077,0,0.0,37340.19517273556,False,-0.4530704426527154,0.3333333333333333,210524,0.0,0.125,8,0,0,1,8,8.0,2,3,1,47.0,0.0,3,0,1,413,0.46596145996591076,138.6688589179539
134,1,0,0,0,10.0,5,10.0,24.39844741386649,10,25.0,17.61452158594291,9,13.0,33.000000000000014,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56512,18,115,1.0,2985.8214525946464,False,0.5091297410317756,0,12.422000000000004,-33757.22222222222,650,0,0.0,15858.990819013217,True,-1.4305410460703731,9,18.146000000000004,-4384.0,804,0,0.0,19616.35172074866,False,-0.9095804920839766,0,0.36200000000000004,93237,0,490,0.9,16170.000000000007,False,0.29949980761831474,10,11.658000000000003,23846,2077,0,0.0,36585.36133400342,False,-0.4595526398999396,0.31666666666666665,207978,0.0,0.125,9,0,0,0,8,14.708,1,1,0,18.0,0.0,1,0,0,380,0.33646652998868376,139.0053254479426
135,0,0,0,0,10.0,8,10.0,24.454966330670793,14,25.0,17.61452158594291,0,,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56782,16,111,1.0,2874.501262704458,False,0.5147062813859983,0,12.422000000000002,-33757.22222222222,650,0,0.0,15895.728114936015,True,-1.430234845800967,0,18.137,-11185.0,818,0,0.0,20004.162458488707,False,-1.0197189279827243,0,0.36200000000000004,93666,0,477,0.0,15741.000000000004,False,0.3022508657175837,7,11.718000000000002,23778,2077,0,0.0,36585.36133400342,False,-0.4604247702064677,0.16666666666666666,201808,0.0,0.125,13,0,0,0,4,17.525714285714287,0,0,0,0.0,0.0,0,0,0,509,0.1739267730154097,139.179252220958
136,0,0,0,0,10.0,9,10.0,24.454966330670793,0,,17.65771305533002,14,18.0,33.00000000000001,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,56692,15,121,1.0,3109.0509260111658,False,0.5154158981945464,0,12.422000000000002,-33757.22222222222,650,0,0.0,15895.728114936015,True,-1.430234845800967,14,18.277000000000005,-12289.0,818,0,0.0,20004.162458488707,False,-1.0381223019346155,0,0.36200000000000004,93872,0,475,0.7,15675.000000000004,False,0.3044696678209568,11,11.821000000000002,23471,2084,0,0.0,36798.67400730776,False,-0.46299426697891644,0.2833333333333333,200513,0.0,0.125,10,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,387,0.2018922219867818,139.3811444429448
137,0,0,0,0,10.0,0,,24.503131642768686,13,25.0,17.65771305533002,0,,33.0,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,57017,5,118,1.0,2941.369533846705,False,0.5216902062369485,0,12.422000000000002,-33757.22222222222,650,0,0.0,15927.035567799647,True,-1.4299739025208356,0,18.263,-29914.0,831,0,0.0,20362.102395140777,False,-1.3289427862179668,0,0.36200000000000004,94103,0,468,0.0,15444.0,False,0.3059510067974862,13,11.940000000000001,23281,2084,0,0.0,36798.67400730776,False,-0.4654311016589216,0.16666666666666666,183254,0.0,0.125,3,0,0,0,6,46.83692307692308,0,0,0,0.0,0.0,0,0,0,231,0.21612166397972032,139.5972661069245
138,0,0,0,1,10.0,0,,24.503131642768686,0,,17.65771305533002,0,,33.0,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,57017,0,123,0.5,3013.8851920605484,False,0.5226335361648006,0,12.422000000000002,-33757.22222222222,650,0,0.0,15927.035567799647,True,-1.4299739025208356,0,18.263,-41540.33333333333,831,0,0.0,20362.102395140777,True,-1.5227505398616903,0,0.3620000000000001,94400,0,459,0.0,15147.0,False,0.3078555854815955,11,12.036999999999999,23131,2084,0,0.0,36798.67400730776,False,-0.4673549185115572,0.08333333333333333,213315,0.0,0.25,3,0,0,0,7,1353.125,0,0,0,0.0,0.0,0,0,0,297,0.14114242501091212,139.73840853193542
139,0,0,0,0,10.0,0,,24.503131642768686,0,,17.65771305533002,0,,33.0,20,33.0,0,0.2,38767,0,0,0.0,0.0,False,0.0086117181808721,0,2.2520000000000007,57017,0,123,0.0,3013.8851920605484,False,0.5226335361648006,0,12.422000000000002,-33757.22222222222,650,0,0.0,15927.035567799647,True,-1.4299739025208356,0,18.263,-41540.33333333333,831,0,0.0,20362.102395140777,True,-1.5227505398616903,0,0.36200000000000004,94697,0,450,0.0,14850.0,False,0.30976016416570473,11,12.136000000000001,22983,2084,0,0.0,36798.67400730776,False,-0.4692530844728244,0.0,213464,0.0,0.25,4,0,0,0,8,3469.694444444444,0,0,0,0.0,0.0,0,0,0,297,0.1411189540522173,139.87952748598764
