index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
35,5,0,0,0,10.0,20,10.0,6.074323525576953,23,6.695652173913044,12.391573750639987,30,11.466666666666667,30.000000000000004,20,30.0,6,2.2850000000000006,27950,359,0,0.0,3590.0,False,-0.17647221683878292,17,2.476000000000001,29296,361,0,0.0,3610.0,False,-0.13892964921509454,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,30,4.568000000000001,36314,466,0,0.0,2830.6347629188604,False,-0.2403085256632685,0,0.9470000000000003,69888,9,12,1.0,471.52416375575996,False,0.039394096016925284,12,1.211,70269,1,10,1.0,312.39157375064,False,0.04386203105083039,0.3333333333333333,283867,0.0,0.0,7,0,0,4,14,14.0,11,15,3,81.0,0.0,5,0,3,440,0.7813355186954141,37.64735779259354
36,3,0,0,0,10.0,20,10.0,6.196082113641988,6,9.0,12.275065614190483,7,10.285714285714286,30.000000000000007,20,30.0,0,2.279000000000001,27890,365,0,0.0,3650.0,False,-0.17730280461806805,6,2.5190000000000006,29096,375,0,0.0,3750.0,False,-0.14252886292533015,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,7,4.6080000000000005,36126,472,0,0.0,2924.5507576390182,False,-0.24314845000766125,0,0.9470000000000003,70188,0,11,0.9,330.00000000000006,False,0.04279192482139151,0,1.199,70497,0,8,0.8,240.00000000000006,False,0.046705006966472,0.2833333333333334,283947,0.0,0.0,9,0,0,3,3,3.0,9,12,3,54.0,0.0,3,0,3,800,0.721269465982914,38.36862725857645
37,3,0,0,0,10.0,20,10.0,6.117206548031595,2,1.0,12.128650498884735,13,10.846153846153847,30.000000000000007,20,30.0,2,2.299000000000001,27774,373,0,0.0,3730.0,False,-0.17940696032559042,0,2.5130000000000012,28976,387,0,0.0,3870.0,False,-0.14419003848390044,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,13,4.731000000000002,35838,474,0,0.0,2899.555903766976,False,-0.24919905863636665,0,0.9470000000000003,70458,0,2,0.0,60.000000000000014,False,0.04479293273648949,3,1.229,70578,3,10,1.0,336.38595149665423,False,0.048619941537194,0.16666666666666666,283774,0.0,0.0,9,0,0,3,6,5.75,10,13,5,54.0,0.0,3,0,5,680,0.7627888051792979,39.13141606375575
38,5,0,0,0,10.0,20,10.0,6.18443009709632,11,6.909090909090909,12.073527974436471,4,10.5,30.000000000000004,20,30.0,2,2.3170000000000006,27650,382,0,0.0,3820.0,False,-0.1815941748110413,9,2.603000000000001,28767,398,0,0.0,3980.0,False,-0.14845372241756416,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,4,4.758000000000001,35689,485,0,0.0,2999.4485970917153,False,-0.2511935345814703,9,1.0370000000000001,70445,0,0,0.0,0.0,False,0.04415557465982865,0,1.2260000000000002,70806,0,8,0.7,240.00000000000003,False,0.05128509174991848,0.11666666666666665,283507,0.0,0.0,7,0,0,3,7,6.333333333333333,11,14,4,83.0,0.0,5,0,4,470,0.7889060247689486,39.9203220885247
39,4,0,0,0,10.0,20,10.0,5.566495630329302,16,1.0625,12.029535272457682,23,11.826086956521738,30.000000000000007,20,30.0,16,2.4750000000000005,27213,391,0,0.0,3910.0,False,-0.19244718846036712,0,2.5940000000000003,28657,409,0,0.0,4090.0,False,-0.14997646667958692,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,23,4.984000000000001,35101,501,0,0.0,2788.8143107949804,False,-0.2651536896867451,13,1.1580000000000004,70096,7,10,1.0,384.20674690720386,False,0.04183000879633598,0,1.2260000000000002,70949,0,7,0.6,210.00000000000006,False,0.05318234369904841,0.26666666666666666,282166,0.0,0.0,7,0,0,1,10,10.0,13,14,3,66.0,0.0,4,0,3,410,0.7326114038005471,40.652933492325246
40,3,0,0,0,9.999999999999998,20,10.0,5.423100014559348,5,2.0,11.919026974066512,14,11.0,30.000000000000004,20,30.0,5,2.509000000000001,27058,398,0,0.0,3979.999999999999,False,-0.19576953957750767,0,2.5940000000000007,28527,422,0,0.0,4219.999999999999,False,-0.15177607353470474,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,14,5.101000000000002,34797,506,0,0.0,2744.0886073670304,False,-0.2717251066429705,4,1.1850000000000003,70284,5,10,1.0,359.59513487033263,False,0.04443419748369789,0,1.2260000000000002,71063,0,7,0.6,210.00000000000003,False,0.054872083716242255,0.26666666666666666,281879,0.0,0.0,9,0,0,1,4,3.8,12,13,5,54.0,0.0,3,0,5,650,0.7467024028301239,41.39963589515537
41,5,0,0,0,9.999999999999998,20,10.0,5.552436016606314,10,7.0,11.903631102394716,2,11.0,30.000000000000007,20,30.0,5,2.5540000000000007,26848,412,0,0.0,4119.999999999999,False,-0.19964561588083835,5,2.6440000000000006,28417,428,0,0.0,4279.999999999999,False,-0.1539909742794651,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,5.107000000000001,34693,516,0,0.0,2865.056984568858,False,-0.27260131096398943,0,1.181,70584,0,5,0.5,150.00000000000003,False,0.04732754276228026,3,1.256,71233,0,2,0.2,60.000000000000014,False,0.05628020039723713,0.11666666666666665,281925,0.0,0.0,8,0,0,2,4,3.75,13,15,3,85.0,0.0,5,0,3,680,0.7145172609016299,42.114153156057
42,3,0,0,0,9.999999999999998,20,10.0,5.511323248356992,1,1.0,11.94934455448234,18,12.222222222222221,30.000000000000004,20,30.0,1,2.5590000000000006,26770,418,0,0.0,4179.999999999999,False,-0.20097455632769456,0,2.6390000000000007,28277,442,0,0.0,4419.999999999999,False,-0.15592901243113044,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,18,5.285000000000001,34320,517,0,0.0,2849.3541194005647,False,-0.2802698723481741,4,1.2210000000000003,70561,1,10,1.0,311.9493445544824,False,0.04818685963710965,9,1.3430000000000002,71126,0,7,0.7,210.00000000000003,False,0.055805887409954645,0.2833333333333333,281204,0.0,0.0,5,0,0,1,8,6.885714285714286,12,13,5,54.0,0.0,3,0,5,200,0.6950598126277328,42.80921296868473
43,5,0,0,0,9.999999999999998,20,10.0,5.738273394589728,10,8.0,11.865062430105171,11,11.0,30.0,20,30.0,0,2.5580000000000007,26700,425,0,0.0,4249.999999999999,False,-0.20194357540352723,10,2.7390000000000008,28017,455,0,0.0,4549.999999999999,False,-0.16132783299648384,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,11,5.377000000000001,34053,527,0,0.0,3024.070078948787,False,-0.28388701998481003,4,1.2570000000000001,70837,0,1,0.1,30.0,False,0.05018824296682774,0,1.3340000000000003,71185,1,11,1.0,341.8650624301052,False,0.05765767247524749,0.18333333333333335,280942,0.0,0.0,9,0,0,1,4,4.0,14,15,3,87.0,0.0,5,0,3,680,0.7333555081859231,43.542568476870656
44,3,0,0,0,9.999999999999998,20,10.0,5.846567778183638,11,6.818181818181818,11.800458664202086,9,11.0,30.000000000000004,20,30.0,0,2.5580000000000003,26570,438,0,0.0,4379.999999999999,False,-0.20374318225864504,11,2.8390000000000004,27780,462,0,0.0,4619.999999999999,False,-0.16692045737700378,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,9,5.456000000000001,33805,538,0,0.0,3145.453464662797,False,-0.2876585306795385,11,1.3630000000000002,70746,0,0,0.0,0.0,False,0.04861708119645451,0,1.334,71326,0,13,1.0,390.00000000000006,False,0.060104348857202144,0.16666666666666666,280377,0.0,0.0,7,0,0,2,8,7.666666666666667,11,13,3,54.0,0.0,3,0,3,440,0.7053728057071567,44.24794128257781
45,3,0,0,0,10.0,20,10.0,5.735722832067664,4,3.0,11.7207193008895,12,11.0,30.0,20,30.0,4,2.5980000000000003,26396,449,0,0.0,4490.0,False,-0.2070378471164761,0,2.8280000000000007,27690,471,0,0.0,4710.0,False,-0.1681663390459315,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,12,5.567000000000002,33554,542,0,0.0,3108.7617749806736,False,-0.293081892568252,9,1.4420000000000002,70585,0,7,0.7,210.0,False,0.04778703346871017,0,1.334,71601,0,7,0.5,210.0,False,0.062846470814929,0.19999999999999998,279976,0.0,0.0,8,0,0,2,5,5.0,11,13,5,54.0,0.0,3,0,5,530,0.7088455762714148,44.95678685884923
46,5,0,0,0,10.0,20,10.0,5.76382376549424,11,6.0,11.72327178787032,1,12.0,30.0,20,30.0,0,2.5940000000000007,26306,458,0,0.0,4580.0,False,-0.2082837287854038,11,2.9380000000000006,27401,482,0,0.0,4820.0,False,-0.1746449237243556,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,5.565000000000002,33472,553,0,0.0,3187.3945423183145,False,-0.2939413403841986,3,1.4630000000000003,70777,0,0,0.0,0.0,False,0.04907657190288441,3,1.364,71779,0,1,0.1,30.0,False,0.06415083152995583,0.016666666666666666,279885,0.0,0.0,6,0,0,0,7,5.553571428571429,15,15,5,87.0,0.0,5,0,5,290,0.6948782121762633,45.65166507102549
47,5,0,0,0,10.0,20,10.0,5.8319647474337595,8,6.625,11.76991255937872,33,11.909090909090908,30.0,20,30.0,1,2.604000000000001,26161,471,0,0.0,4710.0,False,-0.21049862953016418,7,2.997000000000001,27235,489,0,0.0,4890.0,False,-0.1782718236939007,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,33,5.894000000000001,32440,561,0,0.0,3271.732223310339,False,-0.31387189691415984,10,1.5600000000000003,70421,10,10,1.0,417.69912559378724,False,0.046895466795080415,9,1.451,71592,3,10,1.0,335.3097376781362,False,0.06364175834996978,0.3333333333333333,277999,0.0,0.0,5,0,0,0,11,10.8,15,15,5,90.0,0.0,5,0,5,200,0.7114715231582522,46.36313659418374
48,5,0,0,0,10.0,20,10.0,5.996975676351665,5,9.0,11.709916064551644,10,11.0,30.0,20,30.0,0,2.6030000000000006,26101,477,0,0.0,4770.0,False,-0.2113292173094493,5,3.040000000000001,27045,503,0,0.0,5030.0,False,-0.1815941748110413,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,10,5.961,32225,566,0,0.0,3394.2882328150426,False,-0.31696713683135624,0,1.5500000000000003,70721,0,10,1.0,300.0,False,0.05046986630302671,0,1.4420000000000002,71782,3,10,1.0,335.1297481936549,False,0.06645665778461494,0.3333333333333333,278024,0.0,0.0,9,0,0,0,2,2.0,15,15,5,81.0,0.0,5,0,5,800,0.7150938492268324,47.078230443410575
49,5,0,0,0,10.0,20,10.0,6.163272719730001,10,7.6,11.641306907033616,3,9.0,30.000000000000004,20,30.0,0,2.6030000000000006,26011,486,0,0.0,4860.0,False,-0.21257509897837704,10,3.1350000000000007,26793,514,0,0.0,5140.0,False,-0.1870483678950137,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,3,5.981000000000002,32092,576,0,0.0,3550.0450865644807,False,-0.318077026754143,0,1.5500000000000003,71021,0,0,0.0,0.0,False,0.05269320843091335,0,1.4420000000000002,72055,0,6,0.6,180.00000000000003,False,0.06935345210921057,0.09999999999999999,278122,0.0,0.0,9,0,0,1,4,4.0,14,15,5,86.0,0.0,5,0,5,800,0.7232293542474508,47.801459797658026
50,5,0,0,0,10.0,20,10.0,6.001686260000122,11,4.7272727272727275,11.857004449952647,21,12.952380952380953,30.000000000000004,20,30.0,7,2.6730000000000005,25780,496,0,0.0,4960.0,False,-0.2175863119133974,4,3.165000000000001,26653,524,0,0.0,5240.0,False,-0.1895401312328691,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,21,6.188000000000001,31596,587,0,0.0,3522.9898346200716,False,-0.32833652308895717,8,1.6300000000000003,70695,10,10,1.0,418.57004449952655,False,0.05096322625099703,6,1.502,72175,0,1,0.1,30.000000000000004,False,0.07002045474757655,0.18333333333333335,277049,0.0,0.0,5,0,0,2,11,10.8,12,14,5,87.0,0.0,5,0,5,350,0.724032087251544,48.52549188490957
51,5,0,0,0,10.000000000000002,20,10.0,5.991887583935661,17,5.9411764705882355,11.786669842062263,9,10.88888888888889,30.0,20,30.0,5,2.716000000000001,25580,507,0,0.0,5070.000000000001,False,-0.22160081951327557,12,3.2810000000000006,26411,533,0,0.0,5330.000000000001,False,-0.19499432431684155,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,9,6.2570000000000014,31326,604,0,0.0,3619.100100697139,False,-0.3328054516279686,0,1.622,70888,7,11,1.0,412.50668889443585,False,0.05377899007570067,10,1.596,72088,0,2,0.2,60.0,False,0.06895325052619097,0.19999999999999998,276443,0.0,0.0,7,0,0,0,9,8.5,15,15,4,87.0,0.0,5,0,4,470,0.722777409479022,49.24826929438859
52,4,0,0,0,10.000000000000002,20,10.0,6.092815882918927,5,8.0,11.66989562975988,6,9.5,30.000000000000004,20,30.0,0,2.7110000000000007,25500,515,0,0.0,5150.000000000001,False,-0.22270826988565576,5,3.3190000000000004,26236,545,0,0.0,5450.000000000001,False,-0.1981782441374346,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,6,6.308000000000001,31164,609,0,0.0,3710.5248726976265,False,-0.3351469387010951,1,1.6320000000000003,71212,0,7,0.7,210.00000000000003,False,0.057080603563276315,6,1.6460000000000001,72050,0,6,0.6,180.00000000000003,False,0.06927934070494768,0.21666666666666665,276312,0.0,0.0,6,0,0,0,7,6.333333333333333,14,14,5,69.0,0.0,4,0,5,530,0.697276690043509,49.9455459844321
53,5,0,0,0,10.000000000000002,20,10.0,5.992545106311488,3,3.0,11.620335031388075,2,9.0,30.0,20,30.0,3,2.7410000000000005,25342,526,0,0.0,5260.000000000001,False,-0.22555995459453473,0,3.3140000000000005,26146,554,0,0.0,5540.000000000001,False,-0.1994241258063623,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,6.322000000000003,31117,612,0,0.0,3667.4376050626306,False,-0.3365270859670724,1,1.6410000000000005,71416,0,0,0.0,0.0,False,0.0585480093676815,6,1.7000000000000002,72164,0,2,0.2,60.0,False,0.07007974387098687,0.03333333333333333,276335,0.0,0.0,7,0,0,2,5,3.9166666666666665,12,14,4,86.0,0.0,5,0,4,470,0.7386062415316701,50.68415222596377
54,4,0,0,0,10.000000000000002,20,10.0,5.992545106311488,0,,11.461659155290407,16,10.5,30.000000000000004,20,30.0,0,2.738000000000001,25252,535,0,0.0,5350.000000000001,False,-0.22680583626346246,0,3.3140000000000005,26036,565,0,0.0,5650.000000000001,False,-0.20094687006838505,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,16,6.480000000000002,30789,612,0,0.0,3667.4376050626306,False,-0.34313146741037137,15,1.7900000000000005,71078,2,10,1.0,322.9233183105809,False,0.055931308498433155,3,1.724,72170,0,4,0.4,120.00000000000001,False,0.07061334598167966,0.2333333333333333,275475,0.0,0.0,5,0,0,0,7,6.6,13,13,5,66.0,0.0,4,0,5,200,0.7029344672337174,51.38708669319749
55,5,0,0,0,10.000000000000002,20,10.0,5.796863253525629,33,5.303030303030303,11.468479628469897,22,11.5,30.0,20,30.0,15,2.888000000000001,24829,547,0,0.0,5470.000000000001,False,-0.23685594839281265,18,3.4940000000000007,25676,573,0,0.0,5730.000000000001,False,-0.20980647304742656,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,22,6.684000000000002,30071,645,0,0.0,3738.9767985240305,False,-0.3568683875792925,1,1.7850000000000004,71167,9,10,1.0,403.2163166562291,False,0.05784555418029999,5,1.7710000000000006,72212,0,5,0.5,150.0,False,0.07145821599027659,0.25,274105,0.0,0.0,8,0,0,0,11,10.125,15,15,4,82.0,0.0,5,0,4,500,0.7418749984353781,52.12896169163287
56,4,0,0,0,10.000000000000002,20,10.0,5.70691009716895,2,1.0,11.496242869813193,24,11.625,30.0,20,30.0,2,2.8930000000000007,24663,560,0,0.0,5600.000000000001,False,-0.23965226058307262,0,3.4760000000000004,25606,580,0,0.0,5800.000000000001,False,-0.21077549212325922,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,24,6.902000000000002,29465,647,0,0.0,3692.3708328683106,False,-0.36953959776831996,0,1.784,71088,18,15,1.0,656.9323716566374,False,0.058554919304958375,10,1.8660000000000005,72213,0,5,0.5,150.0,False,0.07147303827112916,0.25,273185,0.0,0.0,7,0,0,1,8,7.5,13,14,4,63.0,0.0,4,0,4,470,0.740272774361074,52.86923446599394
57,4,0,0,0,10.000000000000002,20,10.0,5.906436288071091,23,6.739130434782608,11.444275551114172,30,11.233333333333333,30.000000000000004,20,30.0,3,2.921000000000001,24529,568,0,0.0,5680.000000000001,False,-0.24225476895816606,20,3.676000000000001,25180,592,0,0.0,5920.000000000001,False,-0.22090866303053794,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,30,7.178000000000003,28455,670,0,0.0,3957.312313007631,False,-0.3872089208178195,0,1.7840000000000003,71114,22,19,1.0,821.7740621245119,False,0.06016196352328964,9,1.9460000000000006,72102,6,10,1.0,368.6656533066851,False,0.07144832695955497,0.3333333333333333,271530,0.0,0.0,7,0,0,0,10,9.428571428571429,14,14,4,65.0,0.0,4,0,4,410,0.6908675134181976,53.56010197941214
58,4,0,0,0,10.000000000000002,20,10.0,5.906436288071091,0,,11.489153393098427,12,12.0,30.000000000000004,20,30.0,0,2.918000000000001,24429,578,0,0.0,5780.000000000001,False,-0.2436390819236413,0,3.656000000000001,25080,602,0,0.0,6020.000000000001,False,-0.2222929759960132,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,12,7.2680000000000025,28231,670,0,0.0,3957.312313007631,False,-0.39171923009617,0,1.784,71534,12,15,1.0,587.8698407171812,False,0.06465382445022068,0,1.9370000000000003,72138,8,14,1.0,511.91322714478747,False,0.07304355695568712,0.3333333333333333,271562,0.0,0.0,9,0,0,3,2,2.0,11,14,4,69.0,0.0,4,0,4,800,0.6846859008073807,54.24478788021952
59,4,0,0,0,10.000000000000002,20,10.0,5.6461214277299545,6,1.0,11.672157992963763,35,12.371428571428572,30.0,20,30.0,6,2.9780000000000015,24213,588,0,0.0,5880.000000000001,False,-0.24823500096901907,0,3.656000000000001,24980,612,0,0.0,6120.000000000001,False,-0.22367728896148842,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,35,7.606000000000002,27115,676,0,0.0,3816.778085145449,False,-0.4156050853219087,0,1.7840000000000003,71777,11,13,1.0,518.3937379226014,False,0.06774074154331514,0,1.9370000000000005,72062,24,16,1.0,760.1317918311304,False,0.07375664625019372,0.3333333333333333,270297,0.0,0.0,9,0,0,0,9,9.0,14,14,3,66.0,0.0,4,0,3,800,0.6608349215239286,54.90562280174345
60,3,0,0,0,10.000000000000002,20,10.0,4.700750588056609,26,1.0,11.714474407919102,12,12.25,30.0,20,30.0,26,3.232000000000001,23695,593,0,0.0,5930.000000000001,False,-0.2618843268086049,0,3.6560000000000006,24830,627,0,0.0,6270.000000000001,False,-0.22575375840970127,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,12,7.691000000000003,26861,702,0,0.0,3299.9269128157393,False,-0.42592293298147815,0,1.7840000000000003,72167,1,10,1.0,311.7144744079191,False,0.07198970203071123,0,1.9370000000000003,72125,26,19,1.0,874.5763346058966,False,0.07553861452143225,0.3333333333333333,269828,0.0,0.0,10,0,0,1,4,4.0,10,11,3,54.0,0.0,3,0,3,800,0.6493620369583368,55.554984838701785
61,3,0,0,0,10.000000000000002,20,10.0,5.167329693834701,14,9.0,11.587355454674372,20,10.65,30.000000000000004,20,30.0,0,3.206000000000001,23565,606,0,0.0,6060.000000000001,False,-0.26368393366372267,14,3.796000000000001,24580,634,0,0.0,6340.000000000001,False,-0.23170630416124477,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,20,7.879000000000002,26244,716,0,0.0,3699.808060785646,False,-0.4343205535117424,1,1.7940000000000007,72373,0,9,0.9,270.00000000000006,False,0.07473394005869623,0,1.9370000000000003,72270,28,20,1.0,924.4459527308825,False,0.07805743598798576,0.31666666666666665,269182,0.0,0.0,9,0,0,0,6,5.2,13,13,3,54.0,0.0,3,0,3,650,0.6634016260504723,56.21838646475226
