index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
140,16,0,0,0,10.0,20,10.0,2.786151095452062,8,1.125,55.23020010390857,3,55.333333333333336,48.99999999999999,20,49.0,7,5.742000000000002,14052,1424,0,0.0,14240.0,False,-0.5354776427223661,1,5.835000000000001,14005,1396,0,0.0,13960.0,False,-0.5395804993637281,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103700,0,637,0.8,35181.63746618976,False,0.49150672929618267,14,7.657000000000002,87996,0,3,0.3,146.99999999999997,False,-0.15698765195749975,6,12.616999999999999,61594,403,0,0.0,22257.770641875155,False,-0.30388738086591766,0.18333333333333335,363738,0.0,0.0,13,0,0,9,13,13.0,3,12,16,195.0,17.0,12,4,16,366,2.346473060955759,503.65697485691635
141,16,0,0,0,10.0,20,10.0,2.8999685187870208,10,3.8,55.24412900152083,6,55.333333333333336,49.0,20,49.0,9,5.825000000000001,13703,1434,0,0.0,14340.0,False,-0.542037825266576,1,5.844000000000002,13877,1406,0,0.0,14060.0,False,-0.5412918513317829,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,103994,0,641,1.0,35411.48668997485,False,0.49653525343991617,4,7.6830000000000025,87872,0,4,0.4,196.0,False,-0.15794007849143293,13,12.741000000000001,61204,405,0,0.0,22373.872245615938,False,-0.3070648404057819,0.2333333333333333,363041,0.0,0.0,19,0,0,6,12,12.0,8,14,13,231.0,6.0,14,2,13,679,2.139759943995159,505.7967348009115
142,13,0,0,0,10.0,20,10.0,2.8988502314928724,9,2.888888888888889,55.29688501580513,3,56.0,49.0,9,49.0,3,5.846000000000002,13534,1443,0,0.0,14430.0,False,-0.5447584360875861,6,5.9030000000000005,13601,1417,0,0.0,14170.0,False,-0.5461406819079381,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,104136,0,647,0.9,35777.08460522592,False,0.5005292888997056,0,7.679000000000003,87921,0,3,0.0,147.0,False,-0.1577055614051881,8,12.808,60901,408,0,0.0,22561.129086448494,False,-0.30906897153992297,0.15,362484,0.0,0.0,12,0,0,6,9,9.0,2,8,12,138.0,39.0,8,5,12,417,1.9901273910072632,507.7868621919188
143,12,0,0,0,10.0,20,10.0,2.8304249945002,3,1.0,55.33934657798758,4,55.75,49.00000000000001,12,49.0,0,5.843000000000001,13464,1450,0,0.0,14500.0,False,-0.5455263504322261,3,5.927000000000001,13387,1430,0,0.0,14300.0,False,-0.5494098029751195,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,104356,0,646,0.3,35749.21788937997,False,0.5030632794074099,0,7.679000000000001,87796,0,5,0.4,245.00000000000003,False,-0.1584330429788456,10,12.900000000000002,60721,408,0,0.0,22578.45340381893,False,-0.31070903894027496,0.11666666666666665,362115,0.0,0.0,15,0,0,3,6,6.0,5,8,13,123.0,27.0,8,4,13,521,2.0564895270508714,509.84335171896964
144,13,0,0,0,10.0,20,10.0,2.8304249945002,0,,55.36936453536387,5,55.6,49.0,9,49.0,0,5.843000000000001,13374,1459,0,0.0,14590.0,False,-0.5465136688753346,0,5.924000000000001,13277,1441,0,0.0,14410.0,False,-0.5506165255166966,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,104634,0,641,0.0,35491.762667168245,False,0.5048988740126674,0,7.679000000000003,87629,0,8,0.3,392.0,False,-0.15932803675696372,9,12.980000000000002,60453,410,0,0.0,22701.439459499186,False,-0.31268574969130286,0.049999999999999996,361758,0.0,0.0,16,0,0,5,6,6.0,2,7,12,115.0,54.0,7,6,12,478,1.7909858470084146,511.63433756597806
145,12,0,0,0,10.0,20,10.0,2.8063172892453587,1,1.0,55.453310056109615,6,56.0,49.0,11,49.0,0,5.843000000000001,13284,1468,0,0.0,14680.0,False,-0.5475009873184431,1,5.934000000000001,13139,1452,0,0.0,14520.0,False,-0.5524375795339856,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,104969,0,636,0.1,35268.305195685716,False,0.5076444288417857,0,7.679000000000001,87713,0,6,0.2,294.0,False,-0.1589930123480425,7,13.041,60122,414,0,0.0,22957.67036322938,False,-0.3146277861432498,0.05000000000000001,361618,0.0,0.0,15,0,0,4,5,5.0,3,7,8,119.0,26.0,7,5,8,732,1.4623594370204955,513.0966970029986
146,8,0,0,0,10.0,20,10.0,2.702030074005138,13,2.1538461538461537,55.412624489478944,4,55.0,49.00000000000001,9,49.0,3,5.873000000000001,13060,1482,0,0.0,14820.0,False,-0.5508798104348589,10,6.033000000000001,12778,1458,0,0.0,14580.0,False,-0.559699855193295,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,105161,3,642,1.0,35583.0110124675,False,0.511940402924629,0,7.679000000000001,87603,0,8,0.2,392.00000000000006,False,-0.15957691203216234,9,13.124000000000002,59852,416,0,0.0,23051.65178762324,False,-0.31676245913839746,0.19999999999999998,360845,0.0,0.0,11,0,0,2,9,9.0,2,4,6,62.0,12.0,4,4,6,420,0.8929080449743196,513.9896050479729
147,6,0,0,0,10.0,20,10.0,2.6567638253951147,2,1.0,55.48905517729284,6,56.0,49.00000000000001,10,49.0,1,5.880000000000002,12912,1494,0,0.0,14940.0,False,-0.5528105665013823,1,6.033000000000002,12670,1466,0,0.0,14660.0,False,-0.5611918030628812,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,105495,0,641,0.5,35568.48436864471,False,0.5159582664296105,0,7.679000000000001,87540,0,9,0.2,441.00000000000006,False,-0.15994543888197568,9,13.205000000000002,59471,420,0,0.0,23305.403174462994,False,-0.31919496901281236,0.11666666666666665,360479,0.0,0.0,18,0,0,2,6,6.0,0,2,2,36.0,12.0,2,4,2,585,1.042772814980708,515.0323778629536
148,2,0,0,0,10.0,0,,2.611582416971642,5,2.0,55.50098488181508,5,55.6,49.00000000000001,16,49.0,5,5.929000000000002,12777,1494,0,0.0,14940.0,False,-0.5557725218307078,0,6.032000000000002,12670,1466,0,0.0,14660.0,False,-0.5611918030628812,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,105763,0,641,0.5,35576.131309243465,False,0.5193008651470313,0,7.679000000000001,87527,0,9,0.2,441.00000000000006,False,-0.160069876519575,14,13.336,58992,423,0,0.0,23476.916605007777,False,-0.3229591432707582,0.11666666666666665,360120,0.0,0.0,7,0,0,0,6,6.0,0,0,2,0.0,6.0,0,2,2,376,0.31099651602562517,515.3433743789792
149,2,0,0,0,10.0,0,,2.611582416971642,0,,55.52374525827934,2,56.0,49.00000000000001,13,49.0,0,5.924000000000001,12777,1494,0,0.0,14940.0,False,-0.5557725218307078,0,6.032000000000002,12670,1466,0,0.0,14660.0,False,-0.5611918030628812,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,105875,0,639,0.0,35479.6732200405,False,0.5200850531845435,0,7.679000000000003,87527,0,9,0.0,441.00000000000006,False,-0.160069876519575,13,13.452,58598,425,0,0.0,23597.59173476872,False,-0.32615300213090503,0.0,359838,0.0,0.0,2,0,0,0,6,6.0,0,0,2,0.0,6.0,0,2,2,112,0.49668649601517245,515.8400608749944
150,2,0,0,0,10.0,0,,2.611582416971642,0,,55.567574551617966,4,56.0,49.0,10,49.0,0,5.924000000000001,12777,1494,0,0.0,14940.0,False,-0.5557725218307078,0,6.032000000000002,12670,1466,0,0.0,14660.0,False,-0.5611918030628812,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,106099,0,635,0.0,35285.40984027741,False,0.5216451460279472,0,7.679000000000003,87527,0,9,0.0,441.0,False,-0.160069876519575,10,13.539,58189,429,0,0.0,23838.48948264411,False,-0.3289150498581215,0.0,359653,0.0,0.0,4,0,0,0,5,5.0,0,0,0,0.0,6.0,0,2,0,224,0.5247097020037472,516.3647705769981
