index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
167,16,0,0,0,10.000000000000002,11,10.0,2.79989259999368,7,3.142857142857143,33.406328834605084,10,38.0,36.00000000000001,8,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,12.222000000000001,4049.0,1710,0,0.0,17100.000000000004,False,-0.7635100891600187,2,1.7680000000000005,101705,0,7,0.7,233.84430184223558,False,0.24916481194083226,0,1.5770000000000002,97871,0,0,0.0,0.0,False,0.2006943762881539,0,3.602000000000001,103500,0,336,1.0,12096.000000000002,False,-0.009825100555881955,8,15.040000000000003,59138,753,0,0.0,25154.96561245763,False,-0.3517830450921606,0.2833333333333333,420073,0.0,0.0,6,0,0,6,8,7.4,4,10,17,136.0,31.0,10,6,17,300,1.326409351080656,270.65767369419336
168,17,0,0,0,10.000000000000002,8,10.0,2.79989259999368,0,,33.055170337087866,5,26.0,36.00000000000001,5,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,12.215000000000002,3969.0,1718,0,0.0,17180.000000000004,False,-0.764260910370718,0,1.7660000000000005,101835,0,2,0.0,66.11034067417573,False,0.24973077792640455,0,1.5770000000000002,97871,0,0,0.0,0.0,False,0.2006943762881539,0,3.602000000000001,103370,0,341,0.5,12276.000000000002,False,-0.01018664979436887,5,15.082,59093,753,0,0.0,24890.543263827163,False,-0.3533848092202867,0.08333333333333333,419948,0.0,0.0,5,0,0,6,2,2.0,4,10,19,131.0,49.0,10,7,19,210,1.6413966473191977,272.29907034151256
169,19,0,0,0,10.000000000000002,14,10.0,2.7800105652292113,2,2.0,32.76985379064377,4,26.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,12.235000000000001,3787.0,1732,0,0.0,17320.000000000004,False,-0.7663632097606757,0,1.7660000000000005,101835,0,2,0.0,65.53970758128754,False,0.24972727762526548,4,1.6170000000000002,97847,0,2,0.2,65.53970758128754,False,0.20080196601470507,0,3.602000000000001,103730,0,331,0.0,11916.0,False,-0.008559678221177747,10,15.177000000000003,58844,757,0,0.0,24806.779319517336,False,-0.3560140131083412,0.03333333333333333,419853,0.0,0.0,14,0,0,10,9,9.0,1,11,19,140.0,32.0,11,8,19,500,1.5268404250964522,273.825910766609
170,19,0,0,0,10.000000000000002,10,10.0,2.8552360514920574,10,3.4,31.827078858830507,12,24.833333333333332,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,12.333000000000004,3462.0,1742,0,0.0,17420.000000000004,False,-0.7715251055842327,5,1.8160000000000005,101758,0,5,0.5,159.13539429415255,False,0.24935675357183093,3,1.6430000000000005,97940,0,5,0.5,159.13539429415255,False,0.2025170244521921,0,3.602000000000001,103432,2,341,1.0,12339.654157717661,False,-0.009338572071597351,11,15.277000000000003,58676,757,0,0.0,24093.098696134693,False,-0.3607579034838221,0.3333333333333333,419078,0.0,0.0,7,0,0,8,11,10.314285714285713,3,11,22,172.0,64.0,11,8,22,100,1.3732807943597436,275.19919156096876
171,22,0,0,0,10.000000000000002,7,10.0,2.8130343293960656,10,2.5,33.1737573268483,9,46.77777777777778,36.0,16,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,12.423000000000002,3156.0,1749,0,0.0,17490.000000000004,False,-0.7766119192867198,0,1.8110000000000004,101914,0,6,0.5,199.04254396108982,False,0.2515153753064646,0,1.6400000000000003,98180,0,5,0.5,165.86878663424153,False,0.20550267927810775,0,3.6020000000000008,103612,0,338,0.2,12168.0,False,-0.008487368373480363,11,15.376000000000001,58088,766,0,0.0,25411.098112365802,False,-0.3601161562237727,0.19999999999999998,418760,0.0,0.0,8,0,0,11,9,9.0,4,15,19,234.0,40.0,15,7,19,671,1.3762558652088046,276.57544742617756
172,19,0,0,0,10.000000000000002,16,10.0,2.8130343293960656,0,,34.457338561146564,10,46.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,12.413000000000002,2996.0,1765,0,0.0,17650.000000000004,False,-0.7781135617081183,0,1.8110000000000004,102174,0,1,0.0,34.457338561146564,False,0.25369551316714817,0,1.6400000000000003,98380,0,0,0.0,0.0,False,0.2069388556286191,0,3.6020000000000008,103736,0,334,0.5,12024.0,False,-0.008017354363447372,11,15.475000000000001,57662,771,0,0.0,26566.608030644,False,-0.35874448397593883,0.08333333333333333,418758,0.0,0.0,15,0,0,3,7,7.0,6,9,20,110.0,49.0,9,10,20,944,1.283393288962543,277.8588407151401
173,20,0,0,0,10.000000000000004,10,10.0,2.824609982548701,5,3.0,35.636035246360315,11,45.27272727272727,36.0,8,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,12.463000000000001,2796.0,1775,0,0.0,17750.000000000007,False,-0.7809291412482403,5,1.8610000000000002,102297,0,5,0.5,178.18017623180157,False,0.2560860988334957,5,1.6900000000000002,98425,0,0,0.0,0.0,False,0.20749092158209834,0,3.6020000000000008,103536,0,339,0.5,12204.0,False,-0.009011614769286393,8,15.544000000000004,57265,777,0,0.0,27689.199386421966,False,-0.35725945954525257,0.16666666666666666,418129,0.0,0.0,5,0,0,5,9,8.8,4,9,20,75.0,62.0,9,11,20,100,1.0710073234513402,278.92984803859144
174,20,0,0,0,10.000000000000004,13,10.0,2.7459945790525113,9,2.111111111111111,35.870463437100625,10,38.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,9,12.548000000000004,2458.0,1788,0,0.0,17880.000000000007,False,-0.7860534960112623,0,1.8560000000000005,102468,0,9,0.9,322.8341709339056,False,0.2590712666290479,5,1.7350000000000003,98460,0,0,0.0,0.0,False,0.2079203062125822,0,3.6020000000000008,103624,0,336,1.0,12096.0,False,-0.008704297916572514,7,15.606000000000002,57186,777,0,0.0,27871.350090627187,False,-0.3571503136863236,0.31666666666666665,418006,0.0,0.0,16,0,0,6,7,7.0,6,12,22,163.0,58.0,12,8,22,788,1.2151430621743202,280.14499110076576
175,22,0,0,0,10.000000000000004,9,10.0,2.5506448237539003,17,1.7058823529411764,35.870463437100625,0,,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,17,12.709000000000003,1908.0,1797,0,0.0,17970.000000000007,False,-0.7955326137963398,0,1.8560000000000003,102449,0,16,0.7,573.92741499361,False,0.26037839468417906,0,1.7300000000000002,98450,0,10,1.0,358.70463437100625,False,0.20999794284504741,0,3.602000000000001,103948,0,327,0.0,11772.0,False,-0.007240023500700502,11,15.709000000000003,57029,777,0,0.0,27871.350090627187,False,-0.3585693944473847,0.2833333333333333,417594,0.0,0.0,8,0,0,7,10,10.0,7,14,22,171.0,42.0,14,8,22,414,1.3554288418963552,281.5004199426621
176,22,0,0,0,10.000000000000004,12,10.0,2.495568027955451,3,1.0,36.664060884688865,9,44.666666666666664,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,3,12.722000000000001,1720.0,1809,0,0.0,18090.000000000007,False,-0.7979352416705772,0,1.8560000000000005,102650,0,13,0.1,476.63279150095525,False,0.26224747761986544,0,1.7300000000000002,98648,0,7,0.2,256.64842619282206,False,0.2118010135083964,0,3.602000000000001,104108,0,322,0.5,11592.0,False,-0.006607312333348398,10,15.798000000000002,56691,781,0,0.0,28634.631550942006,False,-0.35817493762849917,0.13333333333333333,417627,0.0,0.0,16,0,0,8,7,7.0,4,12,22,135.0,49.0,12,10,22,882,3.0443715043365955,284.5447914469987
177,22,0,0,0,10.000000000000004,13,10.0,2.410543494013941,6,1.3333333333333333,37.54123315747879,6,50.666666666666664,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,6,12.779000000000003,1455.0,1822,0,0.0,18220.000000000007,False,-0.8016893477240732,0,1.8560000000000005,102853,0,14,0.5,525.577264204703,False,0.26503813710990226,0,1.7300000000000002,98741,0,6,0.1,225.24739894487277,False,0.21274933383394384,0,3.602000000000001,104576,0,309,0.0,11124.0,False,-0.004492249288199936,7,15.858000000000004,56313,787,0,0.0,29544.95049493581,False,-0.3574775139199359,0.09999999999999999,417748,0.0,0.0,17,0,0,5,5,5.0,3,8,22,84.0,60.0,8,14,22,902,1.3953492399305105,285.9401406869292
178,22,0,0,0,10.000000000000004,11,10.0,2.3997133237305683,2,2.0,36.44967912295935,18,31.22222222222222,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,12.793000000000001,1303.0,1833,0,0.0,18330.000000000007,False,-0.8035100891600188,0,1.8560000000000005,103028,0,8,0.0,291.5974329836748,False,0.26574981249989976,6,1.7900000000000003,98938,0,2,0.2,72.8993582459187,False,0.21423164293751792,0,3.602000000000001,104864,0,301,0.0,10836.0,False,-0.0031906720296470377,12,15.971000000000004,55564,805,0,0.0,29341.99169398228,False,-0.3651647684097154,0.03333333333333333,417507,0.0,0.0,15,0,0,8,9,8.857142857142858,3,11,25,128.0,38.0,11,11,25,778,1.5962102469056845,287.5363509338349
179,25,0,0,0,10.000000000000004,11,10.0,2.3828793440798828,3,2.0,37.18616655064201,5,51.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,3,12.821000000000002,1130.0,1844,0,0.0,18440.000000000007,False,-0.8057250117315814,0,1.8560000000000005,103283,0,3,0.0,111.55849965192601,False,0.2677738155096914,0,1.7840000000000007,98932,0,5,0.3,185.93083275321004,False,0.21485137668535442,0,3.6020000000000008,105260,0,290,0.0,10440.0,False,-0.001401003299136801,9,16.049000000000003,55193,810,0,0.0,30120.794906020026,False,-0.3649984412436389,0.049999999999999996,417608,0.0,0.0,14,0,0,9,6,6.0,4,13,19,195.0,107.0,13,12,19,761,1.4470970164984465,288.98344795033336
180,19,0,0,0,10.000000000000004,12,10.0,2.4661502770340014,10,3.0,37.35094104204083,1,52.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,12.918000000000001,785.0,1856,0,0.0,18560.000000000007,False,-0.8110746128578132,0,1.8560000000000005,103320,0,7,0.5,261.4565872942858,False,0.2691472211900965,0,1.7840000000000007,98917,0,10,0.5,373.5094104204083,False,0.2158179741045515,0,3.6020000000000008,105584,0,281,0.0,10116.0,False,6.327111673521038e-05,11,16.150000000000002,54972,811,0,0.0,30291.613185095113,False,-0.3662240105522886,0.16666666666666666,417388,0.0,0.0,11,0,0,8,10,10.0,4,12,24,139.0,35.0,12,7,24,496,1.4595468025654554,290.4429947528988
181,24,0,0,0,10.000000000000002,9,10.0,2.4296142709641764,8,2.125,38.379289760440145,10,46.7,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,8,12.988000000000001,513.0,1865,0,0.0,18650.000000000004,False,-0.8153355232285312,0,1.8560000000000003,103543,0,7,0.5,268.655028323081,False,0.2719271704063395,0,1.7840000000000007,99144,0,8,0.3,307.03431808352116,False,0.2181950775228403,0,3.6020000000000008,105869,0,273,0.1,9828.0,False,0.001337732182401591,11,16.249000000000002,54383,820,0,0.0,31471.01760356092,False,-0.3662176634719531,0.15,417262,0.0,0.0,13,0,0,9,8,8.0,5,14,21,199.0,58.0,14,10,21,881,1.3755396977066994,291.8185344506055
182,21,0,0,0,10.000000000000002,11,10.0,2.581161558895743,10,3.6,39.455719831322256,13,46.23076923076923,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,13.080000000000002,177.0,1876,0,0.0,18760.000000000004,False,-0.820610042233693,0,1.8560000000000005,103782,0,8,0.6,315.64575865057805,False,0.27514749827418405,0,1.7840000000000007,99470,0,4,0.4,157.82287932528902,False,0.22127921581684462,0,3.6020000000000008,106111,0,266,0.5,9575.999999999998,False,0.0023862249740136485,8,16.318000000000005,53871,828,0,0.0,32669.336020334827,False,-0.36542985483646756,0.25,417221,0.0,0.0,17,0,0,10,8,8.0,4,14,19,188.0,29.0,14,7,19,1143,1.3806602070108056,293.1991946576163
183,19,0,0,0,10.000000000000002,11,10.0,2.527987665716825,7,2.0,39.37515068637144,5,38.0,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,13.140000000000002,-90.0,1887,0,0.0,18870.000000000004,False,-0.8245893946503988,0,1.8560000000000005,103962,0,8,0.5,315.00120549097153,False,0.27735180835638285,0,1.7840000000000003,99466,0,6,0.2,236.25090411822865,False,0.2217112259797222,0,3.602000000000001,106353,0,259,0.5,9323.999999999998,False,0.003434717765625706,8,16.390000000000004,53773,828,0,0.0,32602.624768315553,False,-0.36661714300033643,0.19999999999999998,417274,0.0,0.0,14,0,0,7,6,6.0,8,15,20,185.0,12.0,15,4,20,732,1.3792391307651997,294.5784337883815
184,20,0,0,0,10.000000000000002,12,10.0,2.7495275602981546,9,4.444444444444445,38.01877077333633,15,30.666666666666668,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,9,13.223000000000004,-14833.0,1899,0,0.0,18990.000000000004,False,-1.1001970905678085,0,1.8560000000000005,104122,0,12,0.9,456.22524928003594,False,0.28018098715084927,4,1.8240000000000003,99602,0,0,0.0,0.0,False,0.2219305132986554,0,3.602000000000001,106217,5,260,1.0,9550.09385386668,False,0.003227251113421076,11,16.492000000000004,53608,828,0,0.0,31479.54220032248,False,-0.37318415419929274,0.31666666666666665,402526,0.0,0.0,8,0,0,11,16,921.8833333333333,2,13,19,151.0,32.0,13,7,19,714,1.2757983058691025,295.8542320942506
185,19,0,0,1,10.000000000000002,4,10.0,2.7495275602981546,0,,38.347834318189285,10,41.2,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,0,1.8560000000000003,104344,0,7,0.0,268.434840227325,False,0.2817525937299252,5,1.8700000000000003,99637,0,0,0.0,0.0,False,0.22235989792913927,0,3.602000000000001,106384,1,259,1.0,9362.347834318187,False,0.0038882263041450614,9,16.571,53304,832,0,0.0,31905.398152733484,False,-0.3740073297205519,0.16666666666666666,417479,0.0,0.125,10,0,0,8,13,23969.803703703703,5,13,17,161.0,33.0,13,6,17,618,1.2669365126639605,297.1211686069146
186,17,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,38.49159634482024,1,51.0,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,0,1.8560000000000005,104395,0,6,0.0,230.94957806892143,False,0.28214833139948053,0,1.8650000000000002,99637,0,0,0.0,0.0,False,0.22235989792913927,0,3.602000000000001,106672,0,252,0.1,9071.999999999998,False,0.005179192841325078,12,16.682000000000002,53064,833,0,0.0,32063.499755235258,False,-0.37546210622662235,0.016666666666666666,417578,0.0,0.125,5,0,0,5,12,21225.564814814814,3,8,19,123.0,27.0,8,9,19,339,1.2406663186848164,298.3618349255994
187,19,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,37.09130199326386,10,26.0,35.99999999999999,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,0,1.8560000000000005,104395,0,6,0.0,222.54781195958316,False,0.282096794410391,10,1.9650000000000003,99587,0,0,0.0,0.0,False,0.22174649131416233,0,3.6020000000000008,106672,0,252,0.0,9071.999999999998,False,0.005179192841325078,11,16.78,52645,843,0,0.0,31267.967580321434,False,-0.3828446351501721,0.0,417109,0.0,0.125,0,0,0,8,14,43956.384259259255,0,8,19,103.0,47.0,8,11,19,0,1.346285754814744,299.70812068041414
188,19,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,37.26182762775201,5,40.0,35.99999999999999,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,0,1.8560000000000005,104595,0,1,0.0,37.26182762775201,False,0.28341386438578214,0,1.9550000000000003,99587,0,0,0.0,0.0,False,0.22174649131416233,0,3.6020000000000008,106616,0,253,0.5,9107.999999999998,False,0.004835721064762507,10,16.869000000000003,52504,843,0,0.0,31411.720690194947,False,-0.3834694233732772,0.08333333333333333,417112,0.0,0.125,4,0,0,5,14,54563.16666666667,3,8,14,94.0,43.0,8,11,14,344,1.1119175469502807,300.8200382273644
189,14,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,36.74459719221774,9,32.333333333333336,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,5,1.9060000000000001,104596,0,0,0.0,0.0,False,0.28319756600255175,3,1.9850000000000003,99626,0,0,0.0,0.0,False,0.22222494847384433,0,3.6020000000000008,106637,0,254,0.7,9143.999999999998,False,0.005188231572287251,14,16.999000000000002,52170,845,0,0.0,31049.18462742399,False,-0.388126792482379,0.11666666666666665,416839,0.0,0.125,3,0,0,4,17,52293.11805555556,1,5,11,80.0,57.0,5,9,11,216,1.0203494764864445,301.84038770385087
190,11,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,34.02010376820045,14,19.0,35.99999999999999,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,3,1.9310000000000005,104633,0,0,0.0,0.0,False,0.2836514868976347,11,2.0920000000000005,99417,0,0,0.0,0.0,False,0.21966090882324074,0,3.6020000000000008,106466,2,264,1.0,9572.0402075364,False,0.005577078716212755,12,17.105000000000004,51887,847,0,0.0,28815.02789166578,False,-0.4007817241755964,0.16666666666666666,416213,0.0,0.125,0,0,0,2,17,32594.974537037036,1,3,13,47.0,38.0,3,8,13,0,0.9287548819556832,302.76914258580655
191,13,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,35.390782859241476,9,47.888888888888886,35.99999999999999,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,8,2.0080000000000005,104750,0,0,0.0,0.0,False,0.28508685837668074,1,2.091,99425,0,0,0.0,0.0,False,0.21975905388163705,0,3.602000000000001,106388,0,268,0.4,9647.999999999998,False,0.005215347765173769,12,17.213,51343,854,0,0.0,30223.72856179222,False,-0.3993323606372656,0.06666666666666667,415716,0.0,0.125,0,0,0,3,20,40931.875,2,5,18,67.0,24.0,5,8,18,0,0.9688011761754751,303.737943761982
192,18,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,35.390782859241476,0,,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,0,2.0000000000000004,104750,0,0,0.0,0.0,False,0.28508685837668074,0,2.0900000000000003,99425,0,0,0.0,0.0,False,0.21975905388163705,0,3.602000000000001,106676,0,260,0.0,9360.0,False,0.006516925023726669,12,17.321,51153,854,0,0.0,30223.72856179222,False,-0.4010497195200785,0.0,415814,0.0,0.125,5,0,0,4,12,45469.63888888889,2,6,16,79.0,66.0,6,12,16,288,1.0125105921179056,304.75045435409993
193,16,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,36.27262878245594,10,43.5,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,5,2.0500000000000003,104840,0,0,0.0,0.0,False,0.2861909902836392,5,2.1400000000000006,99460,0,0,0.0,0.0,False,0.22018843851212092,0,3.602000000000001,106918,0,253,0.5,9108.0,False,0.007565417815338727,8,17.389000000000003,50813,859,0,0.0,31158.18812412965,False,-0.3998997237577183,0.08333333333333333,415841,0.0,0.125,7,0,0,4,10,25769.328703703704,2,6,9,89.0,67.0,6,10,9,432,0.9515222050249577,305.7019765591249
194,9,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,36.15600382208415,17,35.588235294117645,36.0,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,12,2.1650000000000005,104942,0,0,0.0,0.0,False,0.28744233977819217,5,2.1850000000000005,99375,0,0,0.0,0.0,False,0.21914564726666014,0,3.602000000000001,106658,0,263,1.0,9468.0,False,0.006842319338364894,13,17.511000000000003,50258,866,0,0.0,31311.099309924877,False,-0.40422515790696945,0.16666666666666666,415043,0.0,0.125,0,0,0,1,17,46989.89351851852,2,3,5,47.0,18.0,3,6,5,0,0.563515692949295,306.2654922520742
195,5,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,35.029151431789366,6,18.166666666666668,35.99999999999999,16,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,1,2.1630000000000007,104950,0,0,0.0,0.0,False,0.28754048483658845,5,2.2300000000000004,99290,0,0,0.0,0.0,False,0.21810285602119933,0,3.6020000000000008,106729,0,264,0.6,9503.999999999998,False,0.007646766393998283,11,17.608000000000004,50091,866,0,0.0,30335.24513992959,False,-0.4101448676281033,0.09999999999999999,414870,0.0,0.125,3,0,0,0,16,43958.384259259255,0,0,4,0.0,15.0,0,5,4,180,0.2725548520684242,306.5380471041426
196,4,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,32.906660913648714,11,16.272727272727273,35.99999999999999,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,5,2.2120000000000006,104865,0,0,0.0,0.0,False,0.2864976935911277,6,2.2850000000000006,99208,0,0,0.0,0.0,False,0.21709686917263715,0,3.6020000000000008,106550,1,274,1.0,9896.906660913646,False,0.007804522352391356,14,17.737000000000002,49841,866,0,0.0,28497.168351219785,False,-0.4207114911591278,0.16666666666666666,414274,0.0,0.125,0,0,0,0,24,89424.02314814816,0,0,4,0.0,12.0,0,4,4,0,0.2636121930554509,306.80165929719806
197,4,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,33.74146844152647,4,52.0,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,1,2.2170000000000005,104886,0,0,0.0,0.0,False,0.286755324369418,3,2.309000000000001,99271,0,0,0.0,0.0,False,0.2178697615075081,0,3.6020000000000008,106910,0,265,0.1,9539.999999999998,False,0.009445473855470692,10,17.823000000000004,49491,870,0,0.0,29355.07754412803,False,-0.4199978418035521,0.016666666666666666,414368,0.0,0.125,5,0,0,0,7,7.0,0,0,4,0.0,12.0,0,4,4,360,0.2533340472728014,307.05499334447086
198,4,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,34.86840902633417,6,50.333333333333336,35.99999999999999,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,2,2.2360000000000007,104921,0,0,0.0,0.0,False,0.28718470899990184,4,2.346000000000001,99351,0,0,0.0,0.0,False,0.21885121209147118,0,3.6020000000000008,106910,0,265,0.0,9539.999999999998,False,0.009445473855470692,13,17.943,48973,876,0,0.0,30544.726307068733,False,-0.4193034468881062,0.0,413965,0.0,0.125,0,0,0,0,9,9.0,0,0,1,0.0,12.0,0,4,1,0,0.2347417287528515,307.2897350732237
199,1,0,0,0,10.000000000000002,0,,2.7495275602981546,0,,35.93022774035701,6,50.0,35.99999999999999,5,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,13.214000000000002,-90915.27777777778,1903,0,0.0,19030.000000000004,True,-2.527926377809062,4,2.2740000000000005,105001,0,0,0.0,0.0,False,0.28816615958386493,2,2.3620000000000005,99384,0,0,0.0,0.0,False,0.21925606045735596,0,3.602000000000001,106910,0,265,0.0,9539.999999999998,False,0.009445473855470692,5,17.980000000000004,48626,882,0,0.0,31690.460866994883,False,-0.4172618933113622,0.0,413731,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,3.0,0,1,0,0,0.21442347671836615,307.5041585499421
