index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
169,29,0,0,0,10.0,12,10.0,33.49480860833432,26,35.0,34.99454892866664,4,47.0,37.999999999999986,11,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,16,7.560000000000001,111266,18,10,1.0,514.9480860833432,False,0.5544857901543241,4,8.799000000000001,75721,16,10,1.0,885.8624270200155,False,-0.2430612773326641,0,4.844000000000001,103573,12,20,1.0,1101.8286818733445,False,0.03481295495907083,11,15.520000000000003,37457,1741,0,0.0,60925.50968480862,False,-0.4389949875904095,0,0.4970000000000001,89206,531,740,1.0,46702.10548112197,False,-0.0702989002828081,0.6666666666666666,489301,0.0,0.0,5,0,0,10,9,9.0,4,14,31,252.0,74.0,14,15,31,470,1.7139387717470527,331.9668398546055
170,31,0,0,0,10.0,11,10.0,33.55038382206902,4,36.0,33.18247565953026,21,16.238095238095237,37.999999999999986,12,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.544000000000001,111300,19,16,1.0,726.8061411531044,False,0.5564362107881821,11,8.905000000000001,75507,9,10,1.0,633.7782109939238,False,-0.24644071212274815,0,4.844000000000001,103537,3,30,1.0,1096.1254212521148,False,0.03442683645189425,12,15.629000000000003,36915,1762,0,0.0,58467.52211209232,False,-0.4536230791287032,0,0.4970000000000001,89206,521,750,1.0,45788.06981861526,False,-0.07407378572944431,0.6666666666666666,488543,0.0,0.0,9,0,0,14,9,8.23076923076923,1,15,27,229.0,62.0,15,16,27,254,1.6917610261589289,333.6586008807644
171,27,0,0,0,10.000000000000002,7,10.0,34.0886043037005,30,37.0,31.352004781415403,23,15.782608695652174,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,14,7.684000000000001,111934,16,10,1.0,500.88604303700504,False,0.563698800182854,4,8.934000000000001,75032,14,10,1.0,790.7605080659611,False,-0.25038132940407093,0,4.844000000000001,103117,8,31,1.0,1244.6209826534814,False,0.030990652958395815,10,15.717000000000002,36768,1762,0,0.0,55242.23242485394,False,-0.4681574304322615,0,0.4970000000000001,89223,534,750,1.0,45241.97055327582,False,-0.07618870984374138,0.6666666666666666,488152,0.0,0.0,12,0,0,14,7,6.733333333333333,2,16,25,258.0,63.0,16,11,25,1293,1.6206096410751343,335.27921052183956
172,25,0,0,0,10.000000000000002,10,10.0,34.292033080389196,13,37.0,30.647080533494368,15,21.4,37.99999999999999,15,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,3,7.700000000000002,112228,16,10,1.0,502.92033080389194,False,0.5678109385640683,2,8.950000000000001,75138,4,10,1.0,443.6389376565005,False,-0.25105276762476764,0,4.844000000000001,102777,11,38,1.0,1541.801424157067,False,0.029088368353311328,15,15.857000000000001,36356,1765,0,0.0,54092.09714161756,False,-0.47631043239494514,0,0.4970000000000001,89043,536,760,1.0,45306.83516595297,False,-0.07740759256800735,0.6666666666666666,487620,0.0,0.0,9,0,0,10,7,5.564102564102564,2,12,23,186.0,54.0,12,13,23,331,1.3366776099428535,336.6158881317824
173,23,0,0,0,10.000000000000002,9,10.0,34.292033080389196,0,,31.065119645411553,5,47.0,37.999999999999986,13,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112138,15,20,1.0,835.8406616077839,False,0.5688766894443205,0,8.948,75373,0,9,0.4,279.586076808704,False,-0.24953247295888176,0,4.844000000000001,102777,1,48,1.0,1525.4177760601438,False,0.02900695568549381,13,15.972000000000003,36089,1766,0,0.0,54861.001293796806,False,-0.4753402992789308,0,0.4970000000000001,88855,530,770,1.0,45724.51341206811,False,-0.07723546514327442,0.5666666666666667,487310,0.0,0.0,7,0,0,7,7,7.0,3,10,13,165.0,39.0,10,13,13,325,1.023480230011046,337.63936836179346
174,13,0,0,0,10.000000000000002,7,10.0,34.292033080389196,0,,33.73445357852584,41,45.19512195121951,37.99999999999999,16,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112068,12,30,1.0,1148.760992411676,False,0.5700818267455477,0,8.948,75373,0,9,0.0,303.61008220673256,False,-0.24941309427352779,0,4.844000000000001,104630,0,8,0.1,269.8756286282067,False,0.041183627814413565,9,16.049000000000003,34117,1807,0,0.0,60958.15761639619,False,-0.46644795645258785,0,0.4970000000000001,89121,520,773,1.0,46915.915860833426,False,-0.07011796733722608,0.35000000000000003,487387,0.0,0.0,10,0,0,4,4,4.0,0,4,9,57.0,27.0,4,9,9,2189,0.5822439966723323,338.2216123584658
175,9,0,0,0,10.000000000000002,10,10.0,33.09211670000003,10,13.0,34.99907932104342,19,48.0,37.99999999999999,6,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112098,12,30,1.0,1112.7635010000008,False,0.5702491079338752,0,8.948,75308,0,14,0.5,489.98711049460786,False,-0.24913294883526,11,4.954000000000001,105070,0,5,0.5,174.99539660521708,False,0.04508499913837682,6,16.100000000000005,33141,1826,0,0.0,63908.31884022528,False,-0.46232563996999504,0,0.4970000000000001,89121,510,783,1.0,47603.530453732135,False,-0.06727818063513018,0.5,486816,0.0,0.0,7,0,0,0,4,3.5789473684210527,0,0,8,0.0,27.0,0,9,8,230,0.25886285584419966,338.48047521431
176,8,0,0,0,10.0,9,10.0,32.482160756771954,5,13.0,36.31143819968983,22,47.81818181818182,37.99999999999999,10,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112073,11,35,1.0,1246.8756264870183,False,0.5708353123404863,0,8.948,75243,0,19,0.5,689.9173257941068,False,-0.24878545569118715,17,5.113000000000001,105493,0,0,0.0,0.0,False,0.04841931604734598,10,16.194000000000003,31953,1848,0,0.0,67103.53779302682,False,-0.45894233904488874,0,0.4970000000000001,89121,500,793,1.0,48289.71909984491,False,-0.06444428296558578,0.4166666666666667,485961,0.0,0.0,8,0,0,0,5,4.944444444444445,0,0,8,0.0,24.0,0,8,8,343,0.22502474393695593,338.70549995824695
177,8,0,0,0,10.0,0,,31.846449628468108,5,13.0,36.03110709308816,7,28.285714285714285,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112138,1,40,1.0,1283.8579851387244,False,0.5719990660074065,0,8.948,75376,0,17,0.5,612.5288205824987,False,-0.24784821846044816,0,5.096000000000001,105493,0,0,0.0,0.0,False,0.04841931604734598,13,16.314000000000004,31538,1855,0,0.0,66837.70365767853,False,-0.4634680359067692,0,0.4970000000000001,89387,490,796,1.0,47903.242475613195,False,-0.06384328445331056,0.4166666666666667,486010,0.0,0.0,6,0,0,0,5,5.0,0,0,6,0.0,24.0,0,8,6,529,0.2755493437871337,338.9810493020341
178,6,0,0,0,10.0,0,,31.846449628468108,0,,36.03110709308816,0,,37.99999999999999,11,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112138,0,41,0.1,1305.7044347671924,False,0.5721513209286424,0,8.948,75376,0,17,0.0,612.5288205824987,False,-0.24784821846044816,0,5.096000000000001,105493,0,0,0.0,0.0,False,0.04841931604734598,11,16.411,31364,1855,0,0.0,66837.70365767853,False,-0.46490524474808154,0,0.4970000000000001,89387,480,806,1.0,47922.93140468231,False,-0.06376197093913209,0.18333333333333335,485836,0.0,0.0,0,0,0,0,6,6.0,0,0,1,0.0,18.0,0,6,1,0,0.2174585796892643,339.19850788172334
179,1,0,0,0,10.0,0,,31.846449628468108,0,,36.38424840343926,6,47.0,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.697000000000002,112138,0,41,0.0,1305.7044347671924,False,0.5721513209286424,0,8.948,75658,0,11,0.0,400.22673243783186,False,-0.2461005817252968,0,5.096000000000001,105493,0,0,0.0,0.0,False,0.04841931604734598,6,16.46,31022,1861,0,0.0,67711.08627880046,False,-0.46412311147949725,0,0.4970000000000001,89919,470,802,1.0,47576.596749616445,False,-0.06079807732176778,0.16666666666666666,486308,0.0,0.0,9,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,814,0.19731314852833748,339.3958210302517
