index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,24,0,0,0,10.0,20,10.0,33.9540023657469,42,33.476190476190474,33.71379657633177,0,,50.00000000000001,20,50.0,0,0.8030000000000002,95202,16,31,1.0,1212.574073338154,False,0.5123644362536555,9,1.082,94487,20,10,1.0,539.540023657469,False,0.49576590389627045,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,14.357000000000003,11764.0,1493,30,1.0,51704.73942935008,False,-0.5999322550951871,13,12.156,61595,1668,0,0.0,56234.61268932139,False,-0.3239566370916738,0,1.3070000000000002,129594,25,372,1.0,19442.8449144083,False,0.04983664494283539,0.6666666666666666,486667,0.0,0.0,13,0,0,7,6,5.5625,5,12,26,201.0,96.0,12,12,26,1428,3.656196537427604,330.1633356101811
137,26,0,0,0,10.0,20,10.0,34.04307927133749,22,35.0,35.32375436958285,69,40.391304347826086,50.00000000000001,14,50.0,0,0.8030000000000002,95507,14,30,1.0,1161.2923781401246,False,0.5167742097722188,1,1.0830000000000004,94724,22,10,1.0,560.4307927133749,False,0.4996719083876351,0,0.2,94025,0,0,0.0,0.0,False,0.0,39,14.747000000000005,11372.0,1505,10,1.0,51588.07184705875,False,-0.6047217663012031,10,12.243,59748,1715,0,0.0,60580.23874383459,False,-0.3215014139054626,0,1.3070000000000002,128672,37,378,1.0,20206.97891167457,False,0.04576788183928871,0.6666666666666666,484048,0.0,0.0,11,0,0,10,9,7.7272727272727275,3,13,24,204.0,83.0,13,13,24,1907,1.70470704510808,331.8680426552892
138,24,0,0,0,10.0,20,10.0,34.04030560236706,16,34.0,35.82721732809153,56,38.142857142857146,50.00000000000001,20,50.0,0,0.8030000000000002,95865,9,28,1.0,1043.128556866278,False,0.5214927273627963,0,1.082,94710,27,16,1.0,814.644889637873,False,0.5014573393025878,0,0.2,94025,0,0,0.0,0.0,False,0.0,46,15.168000000000005,10370.0,1511,10,1.0,51793.17393845755,False,-0.6142878280326639,7,12.303000000000003,58831,1731,0,0.0,62016.913194926434,False,-0.3229984732900543,0,1.3070000000000002,128002,67,375,1.0,21150.423560982137,False,0.044273724438901305,0.6666666666666666,481803,0.0,0.0,15,0,0,7,5,4.75,4,11,23,183.0,51.0,11,13,23,1394,1.8356173755601048,333.7036600308493
139,23,0,0,0,10.0,20,10.0,34.11545050513745,19,35.0,38.52392509939377,61,51.0,50.00000000000001,20,50.0,0,0.8030000000000002,96410,11,19,1.0,758.1935595976116,False,0.5278468315674635,0,1.0820000000000003,94630,25,26,1.0,1137.0017131335737,False,0.5027387664809279,0,0.2,94025,0,0,0.0,0.0,False,0.0,51,15.632000000000003,9939.0,1520,10,1.0,52240.724018802866,False,-0.6164917627290462,12,12.416000000000002,55480,1792,0,0.0,69034.87377811364,False,-0.32180798413696243,0,1.3070000000000002,128402,57,377,1.0,21045.86373066545,False,0.046894032232616956,0.6666666666666666,478886,0.0,0.0,12,0,0,7,6,5.583333333333334,6,13,19,204.0,45.0,13,10,19,1265,1.8347396543249488,335.5383996851742
140,19,0,0,0,10.0,20,10.0,34.09318008273044,20,33.85,38.52392509939377,0,,50.00000000000001,20,50.0,0,0.8030000000000002,96620,8,21,1.0,795.9567817373393,False,0.5314598009608313,0,1.082,94897,28,24,1.0,1098.2363219855306,False,0.5066474847828375,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000001,9262.0,1530,20,1.0,52933.044028565455,False,-0.6200104013370622,11,12.514000000000003,55273,1792,0,0.0,69034.87377811364,False,-0.32336787019745883,0,1.3070000000000004,128852,47,378,1.0,20710.62447967151,False,0.049021960783076114,0.6666666666666666,478929,0.0,0.0,15,0,0,6,4,4.0,4,10,20,120.0,42.0,10,9,20,1327,1.684535683132708,337.22293536830693
141,20,0,0,0,10.0,20,10.0,34.089428696307124,9,34.0,38.52392509939377,0,,50.0,20,50.0,0,0.8030000000000002,96846,6,22,1.0,809.9674313187568,False,0.5351378644934391,0,1.0820000000000003,94777,30,34,1.0,1459.0405756744422,False,0.5076009516627817,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000003,8956.0,1529,30,1.0,53278.454229635405,False,-0.6214280551468471,11,12.613000000000003,55093,1792,0,0.0,69034.87377811364,False,-0.32472429285876014,0,1.3070000000000004,129302,37,379,1.0,20375.38522867757,False,0.051149889333535266,0.6666666666666666,478999,0.0,0.0,11,0,0,4,3,3.0,5,9,18,147.0,45.0,9,11,18,956,1.8187509719282389,339.0416863402352
142,18,0,0,0,10.0,20,10.0,34.0882576550506,14,34.07142857142857,38.52392509939377,0,,50.00000000000001,20,50.0,0,0.8030000000000002,96746,6,32,1.0,1150.8242449616191,False,0.5362495994077475,0,1.082,95154,30,30,1.0,1322.647729651518,False,0.51247551483545,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000003,8479.0,1533,40,1.0,53798.25598916832,False,-0.6237370061729949,7,12.672000000000002,54995,1792,0,0.0,69034.87377811364,False,-0.32546278964102415,0,1.3070000000000004,129952,27,376,1.0,19840.145977683635,False,0.05403138602916179,0.6666666666666666,479351,0.0,0.0,14,0,0,2,3,3.0,5,7,19,126.0,48.0,7,11,19,1327,1.3354776185005903,340.37716395873576
143,19,0,0,0,10.0,20,10.0,33.99571661195986,18,33.0,38.00579118088957,8,18.0,50.00000000000001,20,50.0,0,0.8030000000000002,97020,6,31,1.0,1113.8672149707556,False,0.5402830877266832,0,1.0820000000000003,95274,30,33,1.0,1421.8586481946752,False,0.5151527912248988,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000003,8029.0,1541,42,1.0,53983.642528627504,False,-0.6275371309299256,11,12.775000000000002,54642,1800,0,0.0,68410.42412560122,False,-0.33047571202543585,0,1.3070000000000002,130402,17,377,1.0,19496.098450075126,False,0.05612612639626809,0.6666666666666666,479392,0.0,0.0,16,0,0,3,4,4.0,4,7,19,126.0,66.0,7,12,19,1388,1.8754245294257998,342.25258848816156
144,19,0,0,0,10.0,20,10.0,33.99571661195986,0,,37.970528614700584,32,37.65625,50.0,20,50.0,0,0.8030000000000002,96920,6,41,1.0,1453.824381090354,False,0.5413877220291267,0,1.082,95174,30,43,1.0,1761.815814314274,False,0.5162574255273422,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000003,9234.0,1531,20,1.0,52806.852705204554,False,-0.6209792464493243,14,12.904000000000003,54317,1800,0,0.0,68346.95150646105,False,-0.3331639632166017,0,1.3070000000000002,129497,39,381,1.0,20530.850615973322,False,0.05320511603432258,0.6666666666666666,479167,0.0,0.0,12,0,0,5,5,5.0,1,6,20,78.0,55.0,6,13,20,1705,1.5858762310817838,343.83846471924335
145,20,0,0,0,10.0,20,10.0,33.83746234311604,36,33.0,36.66522454059502,19,17.05263157894737,50.0,20,50.0,0,0.8030000000000002,96810,7,51,1.0,1795.710579498918,False,0.5423497283306938,0,1.0820000000000003,96272,29,17,1.0,865.2368598329726,False,0.5265133138108364,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.581000000000007,8370.0,1557,11,1.0,53088.246338178215,False,-0.6286719152449975,13,13.020000000000001,54041,1800,0,0.0,65997.40417307103,False,-0.34409653142729185,0,1.3070000000000002,129523,48,384,1.0,20959.93077794856,False,0.055017749461005044,0.6666666666666666,479041,0.0,0.0,11,0,0,3,4,4.0,4,7,23,111.0,84.0,7,13,23,2062,1.591409657150507,345.42987437639385
146,23,0,0,0,10.0,20,10.0,33.99484020528592,16,36.0,35.45312053651488,18,17.0,50.0,20,50.0,0,0.8030000000000002,97256,10,45,1.0,1629.7678092378662,False,0.5480802510594939,0,1.082,96202,26,27,1.0,1177.8606855427197,False,0.5278757749450885,0,0.2,94025,0,0,0.0,0.0,False,0.0,7,15.651000000000002,7827.0,1563,10,1.0,53488.46644622704,False,-0.6323187107352989,11,13.117000000000003,53523,1818,0,0.0,64453.77313538405,False,-0.3538161703087216,0,1.3070000000000002,129973,38,385,1.0,20597.218580387565,False,0.05704216432453012,0.6666666666666666,478806,0.0,0.0,12,0,0,2,5,4.777777777777778,8,10,28,180.0,84.0,10,13,28,1388,1.9447218626737595,347.3745962390676
147,28,0,0,0,10.0,20,10.0,34.0414025765774,19,34.526315789473685,35.65619975575324,4,49.0,50.0,20,50.0,0,0.8030000000000002,97506,10,45,1.0,1631.8631159459828,False,0.5520431185157536,0,1.0820000000000003,96408,26,28,1.0,1213.159272144167,False,0.5314061505299461,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,15.644000000000004,7367.0,1572,16,1.0,54083.58404647172,False,-0.6340463491280419,10,13.206000000000001,53350,1818,0,0.0,64822.97115595939,False,-0.35372876386203905,0,1.3070000000000002,130277,32,385,1.0,20390.998392184105,False,0.058556006662236024,0.6666666666666666,478933,0.0,0.0,15,0,0,7,4,4.0,8,15,22,225.0,99.0,15,13,22,1552,2.3905642051249743,349.7651604441926
148,22,0,0,0,10.0,20,10.0,34.081267452664605,15,34.6,35.464469864855594,41,34.34146341463415,49.99999999999999,15,50.0,0,0.8030000000000002,97426,8,55,1.0,1954.4697098965532,False,0.5533265170473286,0,1.082,96807,28,23,1.0,1063.8691514112859,False,0.5365261969330015,0,0.2,94025,0,0,0.0,0.0,False,0.0,25,15.894000000000004,6935.0,1577,10,1.0,54100.803471500636,False,-0.6385493035283135,12,13.316000000000003,52970,1826,0,0.0,64758.12197322631,False,-0.356836664205414,0,1.3070000000000004,129163,55,392,1.0,21550.545842567055,False,0.05453024763216474,0.6666666666666666,477326,0.0,0.0,11,0,0,6,7,6.304347826086957,5,11,20,187.0,78.0,11,11,20,869,1.9880512552335858,351.7532116994262
149,20,0,0,0,10.0,20,10.0,34.172094483929,28,34.785714285714285,37.212432602122455,41,48.0,50.0,20,50.0,0,0.8030000000000002,97721,7,54,1.0,1915.293102132166,False,0.5576739787066468,0,1.0820000000000003,97286,29,16,1.0,836.753511742864,False,0.5422948185615064,0,0.2,94025,0,0,0.0,0.0,False,0.0,31,16.179000000000006,6720.0,1595,10,1.0,54876.61502788798,False,-0.636710369434257,9,13.394000000000002,50856,1867,0,0.0,69475.61166816263,False,-0.35499234499795546,0,1.3070000000000004,129713,45,391,1.0,21224.55946709551,False,0.05744660768901574,0.6666666666666666,476321,0.0,0.0,14,0,0,8,4,3.7560975609756095,2,10,22,150.0,58.0,10,10,22,1724,1.8913595713675022,353.6445712707937
150,22,0,0,0,10.0,20,10.0,34.34450898884801,27,35.592592592592595,36.577111309212476,47,33.0,49.99999999999999,20,50.0,0,0.8030000000000002,98036,4,53,1.0,1860.2589764089446,False,0.5622119887640801,0,1.082,97732,32,10,1.0,663.4450898884802,False,0.5479672067078806,0,0.2,94025,0,0,0.0,0.0,False,0.0,37,16.518000000000004,5867.0,1612,10,1.0,55729.11960311512,False,-0.6412490316239557,9,13.475000000000001,50708,1867,0,0.0,68289.4668142997,False,-0.3605768307399297,0,1.3070000000000004,128712,82,390,1.0,22499.32312735542,False,0.05470649699083445,0.6666666666666666,475080,0.0,0.0,13,0,0,9,4,3.7872340425531914,6,15,21,240.0,50.0,15,7,21,1711,2.003973115235567,355.64854438602924
151,21,0,0,0,10.0,20,10.0,34.26547651634487,37,33.83783783783784,35.86869362909485,10,16.0,49.99999999999999,20,50.0,0,0.8030000000000002,98590,5,43,1.0,1523.4154902028295,False,0.5682984648003381,7,1.1520000000000004,98034,31,10,1.0,652.6547651634487,False,0.5526492088805325,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,16.481,4775.0,1639,10,1.0,56519.80294658019,False,-0.6486583198799245,10,13.566,50373,1877,0,0.0,67325.53794181104,False,-0.3667332144888132,0,1.3070000000000002,129212,72,390,1.0,22082.545941294826,False,0.056903987661432426,0.6666666666666666,475009,0.0,0.0,16,0,0,5,5,5.0,4,9,17,147.0,64.0,9,12,17,1874,1.8479009550064802,357.4964453410357
152,17,0,0,0,10.0,20,10.0,34.28496653799252,24,34.458333333333336,35.42305059285794,13,26.46153846153846,50.0,20,50.0,0,0.8030000000000002,99357,1,29,1.0,1004.264029601783,False,0.5763083190970939,0,1.1450000000000002,97894,35,20,1.0,1035.6993307598505,False,0.5534625045837399,0,0.2,94025,0,0,0.0,0.0,False,0.0,3,16.511000000000003,4175.0,1653,10,1.0,57027.28019323021,False,-0.6523409721178931,9,13.646,50034,1881,0,0.0,66630.75816516578,False,-0.37190563003886234,0,1.3070000000000002,129618,71,389,1.0,21965.036592092914,False,0.05952071781922235,0.6666666666666666,475103,0.0,0.0,18,0,0,7,4,3.333333333333333,2,9,19,132.0,84.0,9,8,19,1777,1.7394910594448447,359.23593640048057
153,19,0,0,0,10.0,20,10.0,34.37039277506688,29,35.0,34.178440783010565,19,18.0,50.00000000000001,20,50.0,0,0.8030000000000002,99832,3,22,1.0,786.1486410514714,False,0.5820848353674148,0,1.1450000000000002,98234,33,18,1.0,948.6670699512039,False,0.5581425972371841,0,0.2,94025,0,0,0.0,0.0,False,0.0,9,16.598000000000003,3151.0,1672,10,1.0,57809.081127741934,False,-0.6590742827559589,8,13.717000000000002,49907,1881,0,0.0,64289.647112842875,False,-0.3816835951498738,0,1.3070000000000002,129876,80,387,1.0,22084.275262640847,False,0.0619141959527394,0.6666666666666666,475025,0.0,0.0,17,0,0,5,4,3.9,3,8,26,114.0,108.0,8,11,26,1977,1.6665791729465127,360.9025155734271
154,26,0,0,0,10.000000000000002,20,10.0,34.306386087143544,13,33.23076923076923,35.04438689084445,16,48.0,50.0,20,50.0,0,0.8030000000000002,99732,3,32,1.0,1127.8043547885934,False,0.5832028757284025,0,1.1450000000000002,98566,33,15,1.0,844.5957913071531,False,0.562561924161856,0,0.2,94025,0,0,0.0,0.0,False,0.0,6,16.649000000000004,3253.0,1675,10,1.0,57813.64056487388,False,-0.6579652190115721,9,13.799000000000001,48996,1897,0,0.0,66479.20193193192,False,-0.3802987071335326,0,1.3070000000000002,130426,70,386,1.0,21753.10708235911,False,0.06481103179439301,0.6666666666666666,474998,0.0,0.0,13,0,0,8,4,3.375,4,12,19,171.0,100.0,12,14,19,1182,2.1580144111067057,363.0605299845338
155,19,0,0,0,10.000000000000002,20,10.0,34.306386087143544,0,,35.04438689084445,0,,50.0,10,50.0,0,0.8030000000000002,99662,0,42,1.0,1440.868215660029,False,0.5845688099104975,0,1.1450000000000002,98436,36,25,1.0,1217.6596521785887,False,0.5634542987543693,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,16.643,3253.0,1665,20,1.0,57821.02057291089,False,-0.6579259740871529,7,13.860000000000001,48895,1897,0,0.0,66479.20193193192,False,-0.3810598109601516,0,1.3070000000000002,130576,60,393,1.0,21752.663213450665,False,0.0659397115847941,0.6666666666666666,474847,0.0,0.0,8,0,0,7,3,3.0,3,10,19,165.0,73.0,10,9,19,350,1.6146246762946248,364.6751546608284
156,19,0,0,0,10.000000000000002,20,10.0,34.31298201929007,2,35.0,34.7073518944232,36,32.55555555555556,49.99999999999999,20,50.0,0,0.8030000000000002,99582,0,50,0.8,1715.6491009645033,False,0.5854747363927744,0,1.1450000000000002,98386,38,33,1.0,1512.3284066365723,False,0.5649907530121276,0,0.2,94025,0,0,0.0,0.0,False,0.0,16,16.803000000000004,3619.0,1657,10,1.0,57203.68472490788,False,-0.6573162205535342,11,13.963000000000005,47515,1933,0,0.0,67089.31121192004,False,-0.389160256771111,0,1.3070000000000004,131026,50,394,1.0,21435.367594721156,False,0.06813524888366847,0.6333333333333333,474153,0.0,0.0,12,0,0,6,6,5.8,3,9,21,147.0,89.0,9,10,21,1584,1.6088433284312487,366.28399798925966
157,21,0,0,0,10.000000000000002,20,10.0,34.34572150270808,11,34.90909090909091,34.437065806656236,45,33.0,50.0,20,50.0,0,0.8030000000000002,99482,0,60,1.0,2060.7432901624848,False,0.5866199154708955,0,1.1450000000000002,98670,38,32,1.0,1479.0630880866586,False,0.569211231950171,0,0.2,94025,0,0,0.0,0.0,False,0.0,35,17.137000000000004,3355.0,1658,10,1.0,57289.576909556556,False,-0.6596672326000715,12,14.072000000000001,47271,1933,0,0.0,66566.8482042665,False,-0.3929675204432996,0,1.3070000000000004,129941,85,396,1.0,22727.15059356578,False,0.06482626710059297,0.6666666666666666,472744,0.0,0.0,13,0,0,4,5,4.777777777777778,7,11,21,183.0,75.0,11,10,21,984,1.6586050605401397,367.9426030497998
158,21,0,0,0,10.000000000000002,20,10.0,34.18539852045667,48,33.583333333333336,35.85759967756396,24,51.0,49.99999999999999,13,50.0,0,0.8030000000000002,100494,1,36,1.0,1240.6743467364402,False,0.5961221337548258,0,1.1450000000000002,99070,37,28,1.0,1327.191158572787,False,0.5743266863344341,0,0.2,94025,0,0,0.0,0.0,False,0.0,14,17.242000000000004,2421.0,1696,10,1.0,58337.01188747016,False,-0.6640307796465293,13,14.190000000000001,45769,1957,0,0.0,70173.32256899268,False,-0.3906974929956117,0,1.3070000000000004,129941,75,406,1.0,22989.319975817292,False,0.06581407957610769,0.6666666666666666,471720,0.0,0.0,11,0,0,7,6,5.583333333333334,7,14,18,226.0,51.0,14,7,18,1812,1.6211349368095398,369.56373798660934
159,18,0,0,0,10.000000000000002,20,10.0,34.30284061866975,26,35.23076923076923,35.11027348757138,11,18.0,49.99999999999999,20,50.0,0,0.8030000000000002,101010,0,27,0.7,926.1766967040832,False,0.6017851357277355,0,1.1450000000000002,99270,41,28,1.0,1370.479537322753,False,0.5778254107128866,0,0.2,94025,0,0,0.0,0.0,False,0.0,1,17.238000000000003,1664.0,1712,10,1.0,59077.56587403832,False,-0.6681437603082249,10,14.277000000000003,45491,1963,0,0.0,68921.46685610262,False,-0.39750920537707557,0,1.3070000000000002,130351,70,406,1.0,22757.719144129995,False,0.06803107392552489,0.6166666666666667,471811,0.0,0.0,13,0,0,2,4,3.166666666666667,4,6,19,93.0,49.0,6,12,19,1706,1.430855605751276,370.9945935923606
160,19,0,0,0,10.000000000000002,20,10.0,34.370714007940805,32,34.8125,34.714719959928615,5,16.0,49.99999999999999,10,50.0,0,0.8030000000000002,101275,2,26,1.0,913.638564206461,False,0.6058692862210454,0,1.1450000000000002,99919,39,17,1.0,974.3021381349938,False,0.5849431897248223,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.237000000000002,630.0,1734,15,1.0,60119.53888916828,False,-0.6735998995524154,10,14.367000000000003,45318,1963,0,0.0,68144.99528133987,False,-0.40173849949006096,0,1.3070000000000002,130271,65,416,1.0,23056.456797395356,False,0.06855381530570515,0.6666666666666666,471438,0.0,0.0,14,0,0,6,4,4.0,4,10,22,135.0,57.0,10,9,22,1394,1.7444712044671178,372.73906479682773
161,22,0,0,0,10.000000000000002,20,10.0,34.27628717704333,16,33.0,34.050510108717376,8,16.0,50.00000000000001,20,50.0,0,0.8030000000000002,101175,2,36,1.0,1253.94633837356,False,0.6069766877535403,0,1.1450000000000002,100347,39,11,1.0,767.0391589474766,False,0.5900634503468625,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.237000000000002,230.0,1740,17,1.0,60219.59835990359,False,-0.6773219975543547,8,14.437000000000003,45073,1971,0,0.0,67113.55542428195,False,-0.4074710425453951,0,1.3070000000000002,130871,55,414,1.0,22572.77805597946,False,0.071252799716581,0.6666666666666666,471721,0.0,0.0,14,0,0,9,3,3.0,4,13,21,174.0,72.0,13,9,21,1456,1.7877909503877163,374.52685574721545
162,21,0,0,0,10.000000000000002,20,10.0,34.240604923477214,31,34.0,33.365697569958876,8,16.0,49.99999999999999,11,50.0,0,0.8030000000000002,101437,2,35,1.0,1218.4211723217024,False,0.6108320534516315,9,1.235,100679,39,10,1.0,732.4060492347721,False,0.595030829117875,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.237000000000002,-14560.0,1761,19,1.0,60931.65352407259,False,-0.8308340679389917,10,14.529000000000003,44763,1979,0,0.0,66030.71549094861,False,-0.41388707219578974,0,1.3070000000000002,130921,45,423,1.0,22651.456390648145,False,0.07192603122277037,0.6666666666666666,457265,0.0,0.0,10,0,0,10,9,581.2026960784314,2,12,21,216.0,57.0,12,9,21,378,1.541299951262772,376.0681556984782
163,21,0,0,0,10.000000000000002,20,10.0,34.22894715875237,11,34.0,32.71956097043071,37,29.405405405405407,49.999999999999986,13,50.0,0,0.8030000000000002,101711,2,34,1.0,1183.7842033975805,False,0.6148838532233432,0,1.2260000000000002,100579,39,20,1.0,1074.5789431750475,False,0.5961529514062751,0,0.2,94025,0,0,0.0,0.0,False,0.0,18,17.417,-35181.0,1762,10,1.0,60638.60050342598,False,-1.051706458370508,13,14.649000000000003,43474,2011,0,0.0,65799.03711153616,False,-0.4244734928202432,0,1.3070000000000002,130841,40,433,1.0,22958.782438817223,False,0.07248113230703833,0.6666666666666666,435449,0.0,0.0,8,0,0,8,9,50.2427807486631,2,10,21,165.0,62.0,10,11,21,920,1.573559571057558,377.6417152695358
164,21,0,0,0,10.000000000000002,20,10.0,34.13970157917485,16,33.0,35.345647693149836,55,45.09090909090909,49.99999999999999,7,50.0,0,0.8030000000000002,102149,1,28,1.0,965.9116442168958,False,0.6200782292361239,0,1.2260000000000002,100469,40,30,1.0,1424.1910473752455,False,0.5971759356541061,0,0.2,94025,0,0,0.0,0.0,False,0.0,45,17.849000000000004,-84356.0,1768,10,1.0,60712.44886891263,False,-1.5743129546986832,7,14.706000000000003,43376,2011,0,0.0,71080.09751092432,False,-0.4053137951540884,0,1.3070000000000004,128361,85,443,1.0,25154.380053917732,False,0.06206530441861374,0.6666666666666666,384024,0.0,0.0,7,0,0,10,6,77.76022727272726,2,12,20,189.0,87.0,12,9,20,200,1.6444697519764304,379.2861850215122
165,20,0,0,1,10.000000000000002,20,10.0,34.13970157917485,0,,35.345647693149836,0,,49.99999999999999,9,50.0,0,0.8030000000000002,102029,3,38,1.0,1327.3086600086442,False,0.6210363745857037,0,1.2260000000000002,100389,38,40,1.0,1745.5880631669938,False,0.5984497873967404,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,9,14.789000000000003,43235,2011,0,0.0,71080.09751092432,False,-0.40637632623877434,0,1.3070000000000004,128361,75,453,1.0,25300.923576986235,False,0.06261745707293878,0.6666666666666666,468039,0.0,0.125,7,0,0,6,5,380.53664091899384,4,10,19,150.0,75.0,10,10,19,200,2.1555893579497933,381.441774379462
166,19,0,0,0,10.000000000000002,20,10.0,34.13970157917485,0,,35.345647693149836,0,,49.99999999999999,8,50.0,0,0.8030000000000002,101929,3,48,1.0,1668.7056758003928,False,0.6221523731318105,0,1.2260000000000002,100289,38,50,1.0,2086.9850789587426,False,0.5995657859428472,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,8,14.860000000000003,43113,2011,0,0.0,71080.09751092432,False,-0.40729567937587857,0,1.3070000000000004,128361,65,463,1.0,25447.467100054735,False,0.0631696097272638,0.6666666666666666,467717,0.0,0.125,8,0,0,4,6,2055.806666666667,0,4,12,132.0,59.0,9,10,12,200,1.5315300123766065,382.9733043918386
167,12,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,10,50.0,0,0.8030000000000002,101829,3,58,1.0,2010.1026915921411,False,0.6232683716779176,0,1.2260000000000002,100189,38,60,1.0,2428.382094750491,False,0.6006817844889543,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,10,14.952,42950,2011,0,0.0,71080.09751092432,False,-0.40852399545250134,0,1.3070000000000002,128361,55,473,1.0,25594.010623123242,False,0.06372176238158907,0.6666666666666666,467354,0.0,0.125,8,0,0,3,6,5.023809523809524,0,3,11,75.0,20.0,5,7,11,312,1.032193386927247,384.00549777876586
168,11,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,9,50.0,0,0.8030000000000002,101709,5,68,1.0,2371.4997073838895,False,0.6242265170274972,0,1.2260000000000002,100109,36,70,1.0,2749.7791105422393,False,0.6019556362315883,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,9,15.032000000000002,42800,2011,0,0.0,71080.09751092432,False,-0.4096543476702524,0,1.3070000000000002,128361,45,483,1.0,25740.554146191742,False,0.0642739150359141,0.6666666666666666,467004,0.0,0.125,7,0,0,4,4,314.5767676767677,0,4,11,53.0,15.0,6,5,11,200,0.9703748524188995,384.97587263118476
169,11,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.00000000000001,7,50.0,0,0.8030000000000002,101609,5,78,1.0,2712.8967231756383,False,0.625342515573604,0,1.2260000000000002,100009,36,80,1.0,3091.1761263339877,False,0.6030716347776953,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,7,15.093000000000002,42695,2011,0,0.0,71080.09751092432,False,-0.4104455942226781,0,1.3070000000000002,128361,35,493,1.0,25887.09766926025,False,0.06482606769023913,0.6666666666666666,466699,0.0,0.125,9,0,0,2,6,3732.921212121212,0,2,10,24.0,24.0,3,8,10,344,0.8217695346102118,385.79764216579497
