index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
159,7,0,0,0,10.000000000000002,20,10.0,27.88761403174271,0,,5.35919092096057,8,4.375,31.000000000000004,0,,0,4.691000000000002,81158,4,36,1.0,1043.9541051427377,False,0.5259299255076104,0,5.825000000000001,24396,1620,0,0.0,16200.000000000004,False,-0.3929158571215065,1,8.112000000000002,46694,1249,0,0.0,34831.629925646645,False,-0.24417520469195927,7,8.190000000000001,22712,1415,0,0.0,39460.97385491594,False,-0.49962288905509283,0,0.254,120687,180,648,1.0,21052.654365772905,False,0.2521311472525236,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,400603,0.0,0.0,11,0,0,0,3,3.0,4,4,5,55.0,31.0,4,3,5,200,0.7871637310017832,167.23387135297526
160,5,0,0,0,10.000000000000002,20,10.0,27.55284665361319,15,23.0,5.35919092096057,0,,31.000000000000004,0,,0,4.691000000000002,81383,6,31,1.0,914.1382462620089,False,0.5289207353745891,0,5.825000000000001,24316,1628,0,0.0,16280.000000000004,False,-0.3936631295770438,0,8.111,46349,1264,0,0.0,34826.79817016707,False,-0.24827107573497673,0,8.183000000000002,22712,1415,0,0.0,38987.27801486266,False,-0.5024152154840036,0,0.254,120687,170,658,1.0,21309.0624565633,False,0.25335456168678566,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,400403,0.0,0.0,9,0,0,4,0,0.0,0,4,5,67.0,3.0,4,1,5,545,0.7524804099812172,167.98635176295647
161,5,0,0,0,10.000000000000002,20,10.0,27.836661819685432,18,30.944444444444443,5.487727475119331,1,12.0,31.000000000000004,0,,0,4.691000000000002,81810,9,23,1.0,730.2432218527649,False,0.5351801227568073,0,5.825000000000001,24246,1635,0,0.0,16350.000000000004,False,-0.39431699297563894,1,8.121000000000002,46333,1264,0,0.0,35185.54054008239,False,-0.246345005717438,0,8.183000000000002,22155,1433,0,0.0,39889.936387609225,False,-0.5036610250550617,0,0.254,120675,161,668,1.0,21591.524123494215,False,0.25458777446510333,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,400175,0.0,0.0,13,0,0,1,1,1.0,2,3,7,46.0,19.0,3,2,7,757,0.7876051639905199,168.773956926947
162,7,0,0,0,10.000000000000002,20,10.0,28.100090626103608,30,29.8,5.487727475119331,0,,31.000000000000004,0,,7,4.761000000000001,82461,10,10,1.0,381.0009062610361,False,0.5440797424363046,0,5.825000000000001,24156,1644,0,0.0,16440.000000000004,False,-0.3951576744881184,0,8.120000000000001,46333,1264,0,0.0,35518.51455139496,False,-0.2443822016281642,0,8.183000000000002,21261,1463,0,0.0,41110.432585989576,False,-0.5070063275250847,0,0.254,120675,151,678,1.0,21846.64684874302,False,0.25580505596201536,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,399842,0.0,0.0,13,0,0,1,1,0.5833333333333334,5,6,4,97.0,3.0,6,1,4,758,0.851249300991185,169.62520622793818
163,4,0,0,0,10.000000000000002,20,10.0,27.863179001033274,17,25.058823529411764,5.746876389859787,16,6.5,31.000000000000004,0,,7,4.824000000000001,82631,11,10,1.0,388.63179001033274,False,0.5473269297378041,0,5.825000000000001,24066,1653,0,0.0,16530.000000000004,False,-0.3959983560005978,8,8.200000000000001,45921,1276,0,0.0,35553.41640531846,False,-0.2490337510444439,8,8.263,20903,1468,0,0.0,40903.14677351685,False,-0.512448881918883,0,0.254,120571,157,688,1.0,22230.25959320799,False,0.25664296698797606,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,399048,0.0,0.0,11,0,0,0,5,4.333333333333333,3,3,4,42.0,10.0,3,1,4,260,0.7456987620098516,170.37090498994803
164,4,0,0,0,10.000000000000002,20,10.0,27.85880644210527,1,27.0,5.589635830946124,15,5.0,31.000000000000004,0,,0,4.817000000000001,82548,12,19,1.0,649.3173224000001,False,0.5482113783664623,0,5.825000000000001,23976,1662,0,0.0,16620.000000000004,False,-0.39683903751307725,0,8.192000000000002,45921,1276,0,0.0,35547.837020126324,False,-0.24906664021806912,15,8.405000000000001,20531,1469,0,0.0,40924.58666345264,False,-0.5167082051411052,0,0.254,120496,162,698,1.0,22543.521004613274,False,0.25742194539952123,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,398428,0.0,0.0,10,0,0,0,1,1.0,3,3,6,39.0,9.0,3,1,6,227,0.7571485419757664,171.1280535319238
165,6,0,0,0,10.000000000000002,20,10.0,28.154830046167355,22,30.545454545454547,5.166042968531402,7,1.2857142857142858,31.000000000000004,7,31.0,3,4.847000000000001,83043,14,10,1.0,421.54830046167353,False,0.5553313060497466,0,5.825000000000001,23896,1670,0,0.0,16700.000000000004,False,-0.39758630996861455,0,8.192000000000002,45825,1280,0,0.0,36038.18245909421,False,-0.24730796348136538,7,8.46,19762,1487,0,0.0,41866.23227865086,False,-0.5202235750660164,0,0.254,120704,159,701,1.0,22552.400831996496,False,0.25944919856475934,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,398186,0.0,0.0,13,0,0,2,3,2.1875,4,6,4,94.0,0.0,6,0,4,577,0.8112159519805573,171.93926948390435
166,4,0,0,0,10.000000000000002,20,10.0,28.131837156147768,1,24.0,7.047974906705662,32,10.8125,31.000000000000004,0,,0,4.844000000000002,82967,14,19,1.0,674.5049059668075,False,0.5562743321809782,0,5.825000000000001,23796,1680,0,0.0,16800.000000000004,False,-0.39852040053803617,29,8.482000000000001,45009,1281,0,0.0,36036.88339702529,False,-0.2569358802830355,3,8.483,19687,1487,0,0.0,41832.04185119173,False,-0.521309334650666,0,0.254,120358,181,711,1.0,23316.68345811373,False,0.25979408474937854,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,396773,0.0,0.0,10,0,0,0,4,4.0,4,4,4,63.0,0.0,4,0,4,224,0.76595891994657,172.70522840385092
167,4,0,0,0,10.0,20,10.0,28.131837156147768,0,,6.5543701897100775,12,3.0,31.000000000000004,0,,0,4.844000000000001,82847,16,29,1.0,975.8232775282853,False,0.5568471013070568,0,5.825000000000001,23716,1688,0,0.0,16880.0,False,-0.39926767299357346,0,8.453000000000001,45009,1281,0,0.0,36036.88339702529,False,-0.2569358802830355,12,8.600000000000001,19387,1487,0,0.0,41832.04185119173,False,-0.5248461946263795,0,0.254,120322,183,721,1.0,23550.44974471695,False,0.26056592938734313,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,396237,0.0,0.0,10,0,0,0,1,1.0,4,4,2,62.0,0.0,4,0,2,200,0.7231003859778866,173.4283287898288
168,2,0,0,0,10.0,20,10.0,28.26788066844597,7,31.428571428571427,7.435691753569665,32,9.875,31.000000000000004,13,31.0,0,4.844000000000001,82937,19,32,1.0,1094.572181390271,False,0.5596376866442823,0,5.825000000000001,23646,1695,0,0.0,16950.0,False,-0.3999215363921686,22,8.673000000000002,44549,1281,0,0.0,36211.15513627929,False,-0.26133177434668714,10,8.688,18917,1494,0,0.0,42232.21371865828,False,-0.5280283554859158,0,0.254,120409,205,718,1.0,23782.316809481785,False,0.2625024658823277,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,395414,0.0,0.0,18,0,0,0,3,3.0,2,2,4,30.0,0.0,2,0,4,823,0.6148987530032173,174.04322754283203
169,4,0,0,0,10.0,20,10.0,27.885585960754405,58,26.879310344827587,7.488407155527272,19,7.7894736842105265,31.000000000000004,5,31.0,26,5.104000000000002,83790,17,10,1.0,448.85585960754406,False,0.5695416964916263,0,5.825000000000001,23526,1707,0,0.0,17070.0,False,-0.40104244507547454,10,8.751000000000001,43656,1312,0,0.0,36585.88878050978,False,-0.2696508601613411,9,8.768,17867,1521,0,0.0,42413.97624630745,False,-0.539335917719035,0,0.254,120416,214,723,1.0,24015.51913128284,False,0.26368195631003705,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,394211,0.0,0.0,12,0,0,2,4,3.9375,2,4,4,63.0,0.0,4,0,4,1194,0.7535359800094739,174.7967635228415
170,4,0,0,0,10.0,20,10.0,27.885585960754405,0,,7.063505996801251,12,3.0,31.000000000000007,10,31.0,0,5.078000000000001,83680,18,20,1.0,737.7117192150881,False,0.5701848725827146,0,5.825000000000001,23436,1716,0,0.0,17160.0,False,-0.40188312658795394,0,8.741000000000001,43656,1312,0,0.0,36585.88878050978,False,-0.2696508601613411,12,8.879000000000001,17567,1521,0,0.0,42413.97624630745,False,-0.5428727776947486,0,0.254,120690,216,723,1.0,23938.717295309074,False,0.2659302107761521,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,393985,0.0,0.0,16,0,0,0,1,1.0,3,3,4,40.0,15.0,3,1,4,510,0.7263255860307254,175.52308910887223
171,4,0,0,0,10.0,20,10.0,27.885585960754405,0,,7.438157806070518,12,11.0,31.000000000000004,8,31.0,0,5.078000000000001,83560,20,30,1.0,1036.5675788226322,False,0.5707346396168607,0,5.825000000000001,23356,1724,0,0.0,17240.0,False,-0.40263039904349124,12,8.861000000000002,43452,1312,0,0.0,36585.88878050978,False,-0.2720559249448263,0,8.867,17567,1521,0,0.0,42413.97624630745,False,-0.5428727776947486,0,0.254,120806,218,725,1.0,24096.518401723377,False,0.2677900908548523,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,393697,0.0,0.0,14,0,0,0,1,1.0,4,4,4,63.0,0.0,4,0,4,448,0.7208509179763496,176.24394002684858
172,4,0,0,0,10.0,20,10.0,27.996475141350736,7,31.0,7.217770753793999,23,6.130434782608695,31.000000000000004,10,31.0,0,5.078000000000001,83647,23,33,1.0,1153.8836796645742,False,0.573455795842032,0,5.825000000000001,23286,1731,0,0.0,17310.0,False,-0.40328426244208637,9,8.939000000000002,43317,1312,0,0.0,36731.375385452164,False,-0.2727899023505254,14,9.007000000000001,16938,1528,0,0.0,42778.61401598393,False,-0.5481389395551578,0,0.254,120975,231,725,1.0,24142.305044126417,False,0.2696212737810444,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,393119,0.0,0.0,15,0,0,0,3,3.0,3,3,6,45.0,16.0,3,1,6,727,0.7387196180061437,176.98265964485472
173,6,0,0,0,10.0,20,10.0,27.67906578517633,40,26.275,6.837562540583086,8,1.0,31.000000000000004,10,31.0,7,5.1480000000000015,84465,23,10,1.0,506.7906578517633,False,0.5826930826656307,0,5.825000000000001,23186,1741,0,0.0,17410.0,False,-0.404218353011508,0,8.930000000000001,42618,1341,0,0.0,37117.62721792146,False,-0.2787539216825936,8,9.073000000000002,16370,1539,0,0.0,42598.08224338637,False,-0.5558995871105836,0,0.254,121277,229,725,1.0,24040.80182179353,False,0.2720188650936787,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,392872,0.0,0.0,16,0,0,1,2,1.4375,3,4,8,58.0,30.0,4,2,8,1161,0.8197965149884112,177.80245615984313
174,8,0,0,0,10.0,20,10.0,27.67906578517633,0,,7.576790033958143,19,12.157894736842104,31.000000000000007,11,31.0,0,5.141000000000002,84405,19,20,1.0,743.5813157035266,False,0.5837840131865895,0,5.825000000000001,23046,1755,0,0.0,17550.0,False,-0.40552607980869826,19,9.120000000000001,42218,1341,0,0.0,37117.62721792146,False,-0.283469734983545,0,9.065000000000001,16370,1539,0,0.0,42598.08224338637,False,-0.5558995871105836,0,0.254,121387,238,724,1.0,24247.27602808204,False,0.27405372560921665,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,392382,0.0,0.0,14,0,0,0,2,2.0,7,7,7,106.0,16.0,7,1,7,541,0.818870116956532,178.62132627679966
175,7,0,0,0,10.0,20,10.0,27.570119887076633,11,25.636363636363637,8.36728347640289,21,13.0,31.000000000000007,13,31.0,0,5.141000000000002,84607,17,19,1.0,693.832277854456,False,0.5870930380161268,0,5.825000000000001,22926,1767,0,0.0,17670.0,False,-0.4066469884920042,21,9.311000000000002,41536,1351,0,0.0,37247.23196744053,False,-0.2907462069096065,0,9.065000000000001,16338,1540,0,0.0,42457.98462609801,False,-0.5571026949334598,0,0.254,121517,249,721,1.0,24434.453585624324,False,0.276187369196238,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,391880,0.0,0.0,16,0,0,0,2,2.0,5,5,6,79.0,17.0,5,2,6,885,0.7771828239783645,179.39850910077803
176,6,0,0,0,10.0,20,10.0,27.860059836875415,13,32.0,7.661248271119923,22,3.5,31.000000000000004,4,31.0,0,5.141000000000002,84903,19,16,1.0,635.7609573900066,False,0.5920804154591056,0,5.825000000000001,22846,1775,0,0.0,17750.0,False,-0.4073942609475415,0,9.290000000000003,41536,1351,0,0.0,37638.940839618685,False,-0.28843717452270856,22,9.285000000000002,15251,1553,0,0.0,43266.67292666752,False,-0.5651508887736084,0,0.254,121564,261,727,1.0,24536.585798762302,False,0.27712318592431806,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,391056,0.0,0.0,11,0,0,1,2,2.0,3,4,6,59.0,6.0,4,2,6,740,0.7268271170323715,180.1253362178104
177,6,0,0,0,10.000000000000002,20,10.0,27.546225608690165,13,23.23076923076923,7.59715368557942,18,7.111111111111111,31.000000000000007,10,31.0,0,5.141000000000002,85115,18,13,1.0,538.1009329129722,False,0.5951287263947183,0,5.825000000000001,22736,1786,0,0.0,17860.000000000004,False,-0.4084217605739052,11,9.4,41047,1364,0,0.0,37573.051730253384,False,-0.2945906572060375,7,9.333000000000002,15062,1553,0,0.0,42779.28837029583,False,-0.5702521287753278,0,0.254,121746,269,727,1.0,24580.634341420868,False,0.27907013102823136,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,390662,0.0,0.0,14,0,0,0,2,2.0,3,3,8,43.0,21.0,3,3,8,812,0.7095936769619584,180.83492989477236
178,8,0,0,0,10.000000000000002,20,10.0,27.788159817634828,13,31.0,8.127920131435742,25,11.08,31.000000000000007,9,31.0,0,5.141000000000002,85418,18,10,1.0,457.88159817634835,False,0.6000399940047858,0,5.825000000000001,22636,1796,0,0.0,17960.000000000004,False,-0.40935585114332684,21,9.599000000000002,40612,1364,0,0.0,37903.0499912539,False,-0.29777384143517577,4,9.366000000000001,14551,1566,0,0.0,43516.25827441614,False,-0.5719323146719789,0,0.254,121748,284,728,1.0,24876.329317327756,False,0.280500082627146,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,389921,0.0,0.0,15,0,0,1,3,3.0,3,4,8,62.0,37.0,4,4,8,882,0.7659298980142921,181.60085979278665
179,8,0,0,0,10.000000000000002,20,10.0,27.859783809934942,14,28.714285714285715,7.811473082577272,28,6.142857142857143,31.000000000000007,12,31.0,4,5.181000000000001,85620,20,10,1.0,478.5978380993495,False,0.6040072283487086,0,5.825000000000001,22556,1804,0,0.0,18040.000000000004,False,-0.41010312359886414,9,9.668000000000001,40429,1366,0,0.0,38056.46468437113,False,-0.29902698220740653,19,9.552000000000001,13621,1578,0,0.0,43962.73885207734,False,-0.5802646817882521,0,0.254,121948,302,726,1.0,24865.06487093834,False,0.28235487857345176,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,389130,0.0,0.0,17,0,0,3,5,5.0,2,5,10,71.0,16.0,5,3,10,862,0.8561592689948156,182.45701906178147
180,10,0,0,0,10.000000000000002,20,10.0,27.935033323996958,4,31.0,8.120169075405483,10,13.0,31.000000000000007,8,31.0,0,5.177000000000001,85604,24,16,1.0,686.9605331839514,False,0.6056546156514716,0,5.825000000000001,22496,1810,0,0.0,18100.000000000004,False,-0.4106635779405171,10,9.759,40279,1366,0,0.0,38159.25552057984,False,-0.3001894842045022,0,9.533000000000001,13497,1582,0,0.0,44193.222718563185,False,-0.5803679353075112,0,0.254,122066,302,728,1.0,25020.29106077246,False,0.2842215582333214,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,388898,0.0,0.0,15,0,0,2,1,1.0,4,6,9,91.0,33.0,6,4,9,572,0.8256501859868877,183.28266924776835
181,9,0,0,0,10.000000000000002,20,10.0,27.5694016575085,35,26.0,7.598114406729419,15,2.3333333333333335,31.000000000000004,8,31.0,19,5.367000000000002,85997,24,10,1.0,515.694016575085,False,0.6113967831469053,0,5.825000000000001,22396,1820,0,0.0,18200.000000000004,False,-0.41159766850993873,0,9.749,39957,1380,0,0.0,38045.77428736173,False,-0.3046546592980409,15,9.683,12474,1603,0,0.0,44193.750856986124,False,-0.5924255145719449,0,0.254,122279,307,730,1.0,24962.621122865934,False,0.28597899230316215,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,388059,0.0,0.0,14,0,0,3,4,3.357142857142857,4,7,4,105.0,14.0,7,2,4,644,0.7867521999869496,184.0694214477553
182,4,0,0,0,10.000000000000002,20,10.0,27.38353174588631,13,25.0,7.45237180602952,4,2.0,31.000000000000007,10,31.0,3,5.378000000000001,86165,24,10,1.0,513.8353174588631,False,0.6145179655270033,0,5.825000000000001,22296,1830,0,0.0,18300.000000000004,False,-0.41253175907936035,0,9.749,39632,1393,0,0.0,38145.259722019626,False,-0.3078998141850507,4,9.708,12370,1603,0,0.0,43895.80138865575,False,-0.595407968612397,0,0.254,122581,301,730,1.0,24873.163913614888,False,0.28843405943972283,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,388000,0.0,0.0,15,0,0,0,2,1.2307692307692308,3,3,4,45.0,15.0,3,1,4,510,0.6631585960276425,184.73258004378295
183,4,0,0,0,10.000000000000002,20,10.0,27.431179910282456,3,30.0,8.027004478718716,20,12.0,31.000000000000004,10,31.0,0,5.375000000000001,86175,22,17,1.0,686.3300584748018,False,0.6163160407494657,0,5.825000000000001,22176,1842,0,0.0,18420.000000000004,False,-0.4136526677626663,20,9.949000000000002,39202,1393,0,0.0,38211.633615023464,False,-0.3125780548742442,0,9.704,12280,1606,0,0.0,44054.474935913626,False,-0.5955336830742762,0,0.254,122651,311,730,1.0,25126.398392881525,False,0.29031032136461515,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,387440,0.0,0.0,16,0,0,1,2,2.0,2,3,6,45.0,10.0,3,1,6,600,0.661660137004219,185.39424018078716
184,6,0,0,0,10.000000000000002,20,10.0,27.570950926378153,18,28.72222222222222,8.222016977632698,10,11.0,31.000000000000004,9,31.0,1,5.385000000000002,86583,21,10,1.0,485.70950926378157,False,0.622064242165444,0,5.825000000000001,22066,1853,0,0.0,18530.000000000004,False,-0.41468016738903,10,10.029,39032,1393,0,0.0,38406.334640444766,False,-0.31343455842041024,0,9.704000000000002,11763,1624,0,0.0,44775.22430443812,False,-0.5973802224423308,0,0.254,122820,311,731,1.0,25218.04728004377,False,0.29236032941466794,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,387220,0.0,0.0,14,0,0,4,2,1.0769230769230769,2,6,6,89.0,0.0,6,0,6,619,0.740771257027518,186.13501143781468
185,6,0,0,0,10.000000000000002,20,10.0,27.350992357657912,14,25.0,8.035652212597226,16,6.4375,31.000000000000004,9,31.0,4,5.424000000000002,86757,21,10,1.0,483.5099235765791,False,0.6252943312245608,0,5.825000000000001,21966,1863,0,0.0,18630.000000000004,False,-0.41561425795845164,0,10.019,38682,1407,0,0.0,38482.84624722468,False,-0.3171098769925803,16,9.864,11348,1624,0,0.0,44418.01158883645,False,-0.604378564336447,0,0.254,122996,317,732,1.0,25239.301751393323,False,0.2941412595970747,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,386705,0.0,0.0,13,0,0,0,3,2.2857142857142856,5,5,4,78.0,16.0,5,1,4,479,0.7173938510240987,186.85240528883878
186,4,0,0,0,10.000000000000002,20,10.0,27.386484452758392,2,30.0,7.733861260667748,24,6.0,31.000000000000007,10,31.0,0,5.420000000000001,86707,22,18,1.0,712.9567201496511,False,0.6265034815437681,0,5.825000000000001,21876,1872,0,0.0,18720.000000000004,False,-0.4164549394709311,12,10.139000000000001,38478,1407,0,0.0,38532.78362503106,False,-0.3192205725879731,12,9.968,10928,1626,0,0.0,44530.42372018514,False,-0.6086675250221929,0,0.254,123162,331,732,1.0,25251.908077281027,False,0.2957854992617806,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,386107,0.0,0.0,15,0,0,0,3,3.0,4,4,6,61.0,0.0,4,0,6,570,0.666831529000774,187.51923681783956
187,6,0,0,0,10.0,20,10.0,27.691223594628962,16,30.25,8.1345892170016,12,13.0,31.000000000000004,10,31.0,0,5.420000000000001,87091,22,12,1.0,552.2946831355475,False,0.6321765681805368,0,5.825000000000001,21776,1882,0,0.0,18820.0,False,-0.4173890300403527,12,10.247000000000002,38298,1407,0,0.0,38961.55159764295,False,-0.3188152014380699,0,9.956,10444,1642,0,0.0,45468.98914238076,False,-0.6088410349890903,0,0.254,123316,333,732,1.0,25400.818209261535,False,0.2979655804320059,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,385881,0.0,0.0,15,0,0,3,1,1.0,2,5,6,77.0,16.0,5,1,6,994,0.6988295839983039,188.21806640183786
188,6,0,0,0,10.0,20,10.0,27.462575628024837,15,25.4,8.513890817022581,12,13.0,31.000000000000004,12,31.0,3,5.450000000000001,87282,25,10,1.0,524.6257562802484,False,0.6354863413193117,0,5.825000000000001,21706,1889,0,0.0,18890.0,False,-0.41804289343894785,12,10.355,37769,1421,0,0.0,39024.3199674233,False,-0.3246818596372166,0,9.956000000000003,10412,1643,0,0.0,45121.011756844804,False,-0.6112695455320922,0,0.254,123532,335,730,1.0,25482.15342370257,False,0.3004148857913895,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,385657,0.0,0.0,15,0,0,0,4,3.0769230769230766,4,4,6,57.0,27.0,4,2,6,572,0.7364964989828877,188.95456290082075
189,6,0,0,0,10.0,20,10.0,27.528680249948106,2,32.0,8.65950045733955,24,9.5,31.000000000000004,8,31.0,0,5.447000000000002,87256,24,18,1.0,735.5162444990659,False,0.6369705223854718,0,5.825000000000001,21596,1900,0,0.0,19000.0,False,-0.41907039306531163,12,10.463000000000001,37589,1421,0,0.0,39118.25463517626,False,-0.32625025267813246,12,10.076000000000002,10084,1645,0,0.0,45284.67901116463,False,-0.6141717321703078,0,0.254,123552,349,732,1.0,25714.165659611506,False,0.30171275316632723,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,385033,0.0,0.0,13,0,0,0,2,2.0,5,5,6,78.0,15.0,5,1,6,512,0.7807177610229701,189.73528066184372
190,6,0,0,0,10.0,20,10.0,27.873802455413255,13,31.153846153846153,8.98857290705956,12,13.0,31.0,13,31.0,0,5.447000000000002,87571,23,15,1.0,648.1070368311988,False,0.6420388118071962,0,5.825000000000001,21486,1911,0,0.0,19110.0,False,-0.4200978926916754,12,10.571,37409,1421,0,0.0,39608.673289142236,False,-0.3254814651493013,0,10.064000000000002,9679,1658,0,0.0,46214.76447107518,False,-0.6134638564089366,0,0.254,123799,351,729,1.0,25753.989090377905,False,0.3042598151117353,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,384900,0.0,0.0,17,0,0,1,1,1.0,4,5,6,72.0,14.0,5,1,6,1008,0.7363450229750015,190.47162568481872
191,6,0,0,0,10.0,20,10.0,27.652955675411153,14,25.714285714285715,8.54000342222623,35,6.714285714285714,31.0,13,31.0,0,5.447000000000002,87811,25,11,1.0,554.1825124295226,False,0.6456451064156097,0,5.825000000000001,21406,1919,0,0.0,19190.0,False,-0.42084516514721265,10,10.659000000000002,36959,1433,0,0.0,39626.68548286418,False,-0.330680577434455,25,10.314000000000002,8854,1660,0,0.0,45903.90642118252,False,-0.6250226570001385,0,0.254,123967,376,726,1.0,25717.041286757063,False,0.3056866997803126,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,383953,0.0,0.0,17,0,0,2,3,3.0,3,5,4,81.0,15.0,5,1,4,963,0.7320154340122826,191.203641118831
192,4,0,0,0,10.0,20,10.0,27.152979554073738,17,23.529411764705884,8.099837757993281,13,2.6923076923076925,31.0,11,31.0,6,5.5070000000000014,88003,24,10,1.0,511.5297955407374,False,0.6488335991961285,0,5.825000000000001,21296,1930,0,0.0,19300.0,False,-0.42187266477357643,0,10.649000000000003,36591,1449,0,0.0,39344.66737385285,False,-0.33668155660831134,13,10.419000000000002,8453,1661,0,0.0,45101.099039316476,False,-0.6344826219962246,0,0.254,124273,379,725,1.0,25544.838510279453,False,0.3077851291619562,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,383572,0.0,0.0,14,0,0,1,4,3.3125,2,3,4,45.0,14.0,3,1,4,541,0.6611026860191487,191.86474380485015
193,4,0,0,0,10.0,20,10.0,27.152979554073738,0,,8.802033025969834,26,13.0,31.0,11,31.0,0,5.501000000000001,87893,25,20,1.0,793.0595910814748,False,0.6494083432136591,0,5.825000000000001,21206,1939,0,0.0,19390.0,False,-0.4227133462860559,26,10.909000000000002,36014,1449,0,0.0,39344.66737385285,False,-0.3434841172949338,0,10.406000000000002,8453,1661,0,0.0,45101.099039316476,False,-0.6344826219962246,0,0.254,124276,395,724,1.0,25920.803045258086,False,0.3096076181638775,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,382798,0.0,0.0,15,0,0,3,2,2.0,1,4,2,64.0,0.0,4,0,2,541,0.6167167460080236,192.48146055085817
